date,facility_name,upgrade
2019-01-01,Westwood Generation Llc - Bowen St 138 kV #1,baseline reliability upgrade
2019-01-01,Tyrone Phelps Dodge - Vermillion Energy Facility 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Coso Little Lake - Locust Ridge Ii Llc 138 kV,baseline reliability upgrade
2019-01-01,Coso Little Lake - Upsco 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Vermillion Energy Facility - Kline Township Cogen Facility 138 kV #1,baseline reliability upgrade
2019-01-01,Locust Ridge Ii Llc - Drews Substation 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Three Mile Island - Lexingtn 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Ford City Substation 161-138 kV Autotransformer T1,baseline reliability upgrade
2019-01-01,Three Mile Island - Sw 5Th 138 kV Line 1,baseline reliability upgrade
2019-01-01,Paradise - Putnam Mi 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Archbald Power Sta 500/345kV TX T1,baseline reliability upgrade
2019-01-01,Eddystone 138 kV/14 kV Autotransformer #1,baseline reliability upgrade
2019-01-01,Eddystone 138 kV/18 kV Transformer Bank 1,baseline reliability upgrade
2019-01-01,Mtn 345 kV/138 kV Transformer Bank Bank 1,baseline reliability upgrade
2019-01-01,Hilltop 345-138 kV Transformer Bank #1,baseline reliability upgrade
2019-01-01,Acadia 345 kV/138 kV Autotransformer T1,baseline reliability upgrade
2019-01-01,Talenenergy Martins Creek Llc Harwood 500 kV/1 kV Transformer Bank 1,baseline reliability upgrade
2019-01-01,Talenenergy Martins Crk Llc Harwood 345-1 kV Autotransformer,baseline reliability upgrade
2019-01-01,Foster Wheeler Mt Carmel Cogen 500-345 kV TX,baseline reliability upgrade
2019-01-01,Felida 500-345 kV Auto Unit 1,baseline reliability upgrade
2019-01-01,Felida 345 kV/138 kV Autotransformer #1,baseline reliability upgrade
2019-01-01,Kline Township Cogen Facility 345 kV/138 kV Transformer T1,baseline reliability upgrade
2019-01-01,Upsco - Wheelabrator Frackville Energy 345 kV,baseline reliability upgrade
2019-01-01,Wheelabrator Frackville Energy Substation 500-1 kV XFMR #1,baseline reliability upgrade
2019-01-01,Sunbury 345/138kV Auto,baseline reliability upgrade
2019-01-01,Westwood Generation Llc 500/1 kV Transformer,baseline reliability upgrade
2019-01-01,Westwood Generation Llc 345/138kV Autotransformer T1,baseline reliability upgrade
2019-01-01,Wallenpaupack 500-345 kV Transformer Bank Unit 1,baseline reliability upgrade
2019-01-01,Wallenpaupack 161 kV/138 kV TX,baseline reliability upgrade
2019-01-01,Wallenpaupack 161 kV/1 kV TX,baseline reliability upgrade
2019-01-01,Belfield - Guntersville Dam 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Stewart Mtn Dam - Shepaug 138 kV,baseline reliability upgrade
2019-01-01,Hulbert - Middle Fork 138 kV Line,baseline reliability upgrade
2019-01-01,Hampton Rd - Cadillac Renewable Energy 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,N - Shepaug 138 kV #1,baseline reliability upgrade
2019-01-01,Newhall Substation - Do Amigos 138 kV line,baseline reliability upgrade
2019-01-01,Simpson Stuart Tap - Kempster 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Medora 345/138 kV XFMR T1,baseline reliability upgrade
2019-01-01,Woodville - Hemet 138 kV #1,baseline reliability upgrade
2019-01-01,Carson - Newhall 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Carson - Forbes 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Us Gypsum - Forbes 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Asheboro Substation - North Yuma 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Asheboro - Empire 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Astoria Energy Ii - Colver Power Project 138 kV #1,baseline reliability upgrade
2019-01-01,Rollins Wind Project - Astoria Energy Ii 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Big Hollow Road - W Campus 138 kV,baseline reliability upgrade
2019-01-01,Orchard Rd 500 kV/345 kV Autotransformer Unit 1,baseline reliability upgrade
2019-01-01,Gilstrap Substation 230/138 kV Autotransformer Unit 1,baseline reliability upgrade
2019-01-01,Rewey - Milwaukee 138 kV,baseline reliability upgrade
2019-01-01,Otsego - Peterson Flats 138 kV,baseline reliability upgrade
2019-01-01,N Lewiston - Chambersburg 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Buffalo Tungsten - Carrel 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Peterson Flats - Antrim 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Chevmain - Cressey 138 kV,baseline reliability upgrade
2019-01-01,Highway - W Waynesboro 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Palogen - Highway 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Reid - Clawson Substation 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Palogen - Reid 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Axford - Empire 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Axford - Brent 138 kV line,baseline reliability upgrade
2019-01-01,Fishkill Plains 500/345 kV Transformer Bank,baseline reliability upgrade
2019-01-01,Filer - Disml Riv Substation 345 kV Circuit 1,baseline reliability upgrade
2019-01-01,Spindle - Black Oak 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Chambersburg 500/345kV Autotransformer #1,baseline reliability upgrade
2019-01-01,Chambersburg 345 kV/138 kV Auto,baseline reliability upgrade
2019-01-01,Silver Side Rd - Third W 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Third West - Silver Side Rd 138 kV line,baseline reliability upgrade
2019-01-01,Silverbrook Substation - Third West 138 kV #1,baseline reliability upgrade
2019-01-01,Knight Street - Long Lake 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Carrcroft 138 kV/18 kV TX,baseline reliability upgrade
2019-01-01,Carrcroft 138 kV/14 kV Transformer T3,baseline reliability upgrade
2019-01-01,Carrcroft 138 kV/18 kV XFMR T3,baseline reliability upgrade
2019-01-01,Hay Rd 138/14 kV TX #1,baseline reliability upgrade
2019-01-01,Tunica - Dinosaur 138 kV,baseline reliability upgrade
2019-01-01,Ridgeley - Tunica 138 kV L,baseline reliability upgrade
2019-01-01,Antelope Mine - Aes Warrior Run Cogeneration Facility 138 kV #1,baseline reliability upgrade
2019-01-01,Antelope Mine - Plant 31 Paper Mill 138 kV,baseline reliability upgrade
2019-01-01,Coleman Road - Cypress 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Windom - Cypress 138 kV Line,baseline reliability upgrade
2019-01-01,Olivia Park - Frostburg 1 Substation 138 kV #1,baseline reliability upgrade
2019-01-01,Hardwick - Crockett 138 kV,baseline reliability upgrade
2019-01-01,Dunlavy - Yarmouth 138 kV Line 1,baseline reliability upgrade
2019-01-01,Mccall Substtaion - Pebbledale 138 kV #1,baseline reliability upgrade
2019-01-01,Bruce Crossing - Rio Blanco 2702 138 kV,baseline reliability upgrade
2019-01-01,Bruce Crossing - Holopaw 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,French Meadows - Ravensworth 138 kV line,baseline reliability upgrade
2019-01-01,French Meadows - 9 Mile Sw Sta 138 kV Line,baseline reliability upgrade
2019-01-01,Thompson Peak Tap - Dpc New Lisbon 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Ramos - Neoga 138 kV,baseline reliability upgrade
2019-01-01,New Prague - Danville Westover Plant 138 kV line,baseline reliability upgrade
2019-01-01,Hickory Forest - New Prague 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Hughson - Frederick Road Substation 138 kV,baseline reliability upgrade
2019-01-01,Frederick Rd - Nine Springs 138 kV,baseline reliability upgrade
2019-01-01,Big Horn - West Point 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Port Robson - Pajuil Tc 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Port Robson - Hoopaw 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Ramos - Demoss 138 kV Line 1,baseline reliability upgrade
2019-01-01,Danville Westover Plant - Lochern 138 kV Line 1,baseline reliability upgrade
2019-01-01,Nine Springs - Viaduct Avenue Substation 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Margarita - Sda Crk 138 kV,baseline reliability upgrade
2019-01-01,Demoss - Tenney 138 kV Circuit 2,baseline reliability upgrade
2019-01-01,Demoss - Tenney 138 kV Circuit 3,baseline reliability upgrade
2019-01-01,Cloverleaf - Fullerton 138 kV Line 1,baseline reliability upgrade
2019-01-01,Hidalgo Smelter 138-1 kV TX Unit 1,baseline reliability upgrade
2019-01-01,Begies - Hidalgo Smelter 138 kV Ckt 2,baseline reliability upgrade
2019-01-01,Hazelwood - Cloverleaf Substation 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Painters Mill - Hitchcock 138 kV Line,baseline reliability upgrade
2019-01-01,Notch Cliff - Windy Edge Station 138 kV #1,baseline reliability upgrade
2019-01-01,Whiteside - Deer Trail 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Lochern - Whiteside 138 kV #1,baseline reliability upgrade
2019-01-01,Caney Crk - Mount Washington 138 kV,baseline reliability upgrade
2019-01-01,Pajuil Tc - San Lorenzo 3302 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Greene St Sta - Orchard St 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Thompson Peak Tap - E Towson 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Mount Washington - Lone Peak 138 kV Line 1,baseline reliability upgrade
2019-01-01,Ctr - E Towson 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Calver Cliffs - Sollers Warf 138 kV Circuit 2,baseline reliability upgrade
2019-01-01,Power Delivery Point Substation - Soda Creek 138 kV Line 1,baseline reliability upgrade
2019-01-01,Ross Fork - Clover Valley Substation 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,G-P Gypsum Substation - Ross Fork 138 kV,baseline reliability upgrade
2019-01-01,Power Delivery Point - Toledo 138 kV Line 1,baseline reliability upgrade
2019-01-01,Big Crk - Rock Springs 138 kV #1,baseline reliability upgrade
2019-01-01,Carmi - Rock Springs 138 kV,baseline reliability upgrade
2019-01-01,Alexander St - Springville 138 kV,baseline reliability upgrade
2019-01-01,Springville - Waste Management Northern Oaks Lfgte 138 kV Line,baseline reliability upgrade
2019-01-01,Conowingo - Springville Substation 138 kV,baseline reliability upgrade
2019-01-01,Colora - Kimberly Clark Substation 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Jack Mcdonough - Lamont Substation 138 kV,baseline reliability upgrade
2019-01-01,Edgewood Substation - Walkrsville 138 kV Line 1,baseline reliability upgrade
2019-01-01,Edgewood - Five Channels 138 kV Line 1,baseline reliability upgrade
2019-01-01,Walkersville - Bassett 138 kV Line 1,baseline reliability upgrade
2019-01-01,Monocacy - Bassett 138 kV #1,baseline reliability upgrade
2019-01-01,Messick - Five Channels 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Messick - Pluess 138 kV #1,baseline reliability upgrade
2019-01-01,Low Gap - Jack Mcdonough 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Dundee - Metro Ctr Substation 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Metro Ctr - Hollister 138 kV Line 1,baseline reliability upgrade
2019-01-01,Skykomish - Metro Ctr 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Skykomish - Athalmer Tap 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Cameron - Pluess 138 kV Line 1,baseline reliability upgrade
2019-01-01,Cameron - Athalmer Tap 138 kV,baseline reliability upgrade
2019-01-01,Ronkonkoma - Shady Grove Substation 138 kV,baseline reliability upgrade
2019-01-01,Shady Grove - Green Bluff 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Ronkonkoma - Comerio 9703 138 kV #1,baseline reliability upgrade
2019-01-01,Jamaica Substation - Camphora 138 kV #1,baseline reliability upgrade
2019-01-01,State St - Castaic 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Brighton - Drum 138 kV L,baseline reliability upgrade
2019-01-01,Hookdale - Columbia 138 kV #1,baseline reliability upgrade
2019-01-01,Columbia - Hookdale 138 kV #2,baseline reliability upgrade
2019-01-01,Hookdale - Dixleta 138 kV Line 1,baseline reliability upgrade
2019-01-01,Dixleta - Hookdale Substation 138 kV Ckt 2,baseline reliability upgrade
2019-01-01,Dixleta - Hookdale 138 kV Cir. 3,baseline reliability upgrade
2019-01-01,Taber - Pebbledale 138 kV,baseline reliability upgrade
2019-01-01,Mottman - New Hope 138 kV Line 1,baseline reliability upgrade
2019-01-01,Polk - Bells Mill 138 kV #1,baseline reliability upgrade
2019-01-01,Twinbrook - Parklawn 138 kV,baseline reliability upgrade
2019-01-01,Swinks Mill - Carderock 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Swinks Mill - Carderock 138 kV Cir. 2,baseline reliability upgrade
2019-01-01,Swinks Mill - Shepard 138 kV Cir. 2,baseline reliability upgrade
2019-01-01,Rockville - Phillips Pump 1 138 kV Line 1,baseline reliability upgrade
2019-01-01,Hunting Hill - Tiger Bay 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Air Force Base - Ranho 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Air Force Base - Montgomery Village Substation 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Air Force Base - Montgomery Village 138 kV,baseline reliability upgrade
2019-01-01,Beverly Farms - Hunting Hill 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Rancho - Middlebrook 138 kV,baseline reliability upgrade
2019-01-01,Bondurant - Montgomery Village 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Bonurant - Montgomery Village 138 kV,baseline reliability upgrade
2019-01-01,Bondurant - Tramway 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Tramway - Bondurant 138 kV Circuit 2,baseline reliability upgrade
2019-01-01,Helijet - Lakehead Pipeline 138 kV Line,baseline reliability upgrade
2019-01-01,Lakehead Pipeline - Helijet 138 kV Circuit 2,baseline reliability upgrade
2019-01-01,Tramway - Rossmoor S 138 kV #1,baseline reliability upgrade
2019-01-01,Tramway Substation - Scarcelo 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Linden - Kensington 138 kV #2,baseline reliability upgrade
2019-01-01,Jacksonville Beach - Metzerott Rd 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,E Hagerstown - Athalmer Tap 138 kV Line 1,baseline reliability upgrade
2019-01-01,Innerarity - Maryland Solar 138 kV Line 1,baseline reliability upgrade
2019-01-01,Cressey - Firstenergy R Paul Sith Power Station 138 kV Line 1,baseline reliability upgrade
2019-01-01,Antietam - Pineville 138 kV,baseline reliability upgrade
2019-01-01,Clawson - Antietam 138 kV Line 1,baseline reliability upgrade
2019-01-01,Ess Wesel - Pineville 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Pineville 345/138 kV Transformer,baseline reliability upgrade
2019-01-01,Pineville - East Hagerstown Substation 138 kV Line 1,baseline reliability upgrade
2019-01-01,El Sobrante - Bellsfork 138 kV Line 1,baseline reliability upgrade
2019-01-01,Cherry Run Substation - Macheche 138 kV #1,baseline reliability upgrade
2019-01-01,Bellsfork Substation - Maryland Solar 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Firstenergy R Paul Smith Power Sta - Dam No. 4 Hydro Station 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Dam No. 4 Hydro Sta - Schafrath Switch 138 kV #1,baseline reliability upgrade
2019-01-01,Burlington Ks 138/14 kV TX,baseline reliability upgrade
2019-01-01,Wagner 138 kV/14 kV XFMR,baseline reliability upgrade
2019-01-01,Claytonia - Pleasant View Substation 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Planta Santurce - Camphora 138 kV,baseline reliability upgrade
2019-01-01,Declo - Salamancarochester St 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Declo - Orchard 138 kV Line 1,baseline reliability upgrade
2019-01-01,Toone - Sta 54 138 kV,baseline reliability upgrade
2019-01-01,Toone - North Omaha 138 kV,baseline reliability upgrade
2019-01-01,Weyers Cave - Greenbank 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Austin - Bath County 138 kV,baseline reliability upgrade
2019-01-01,Bath County - Austin 138 kV Cir. 2,baseline reliability upgrade
2019-01-01,Forney Sw - N Bristol 138 kV,baseline reliability upgrade
2019-01-01,Haysi - Leesbug Picciola 138 kV #1,baseline reliability upgrade
2019-01-01,Tomwatkins - Haysi 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Coyote - Hobart 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Oak Crk - Farmville 138 kV Line 1,baseline reliability upgrade
2019-01-01,Old Chapel - Hp Hood Ct 138 kV,baseline reliability upgrade
2019-01-01,Springfield - Hp Hood Ct Substation 138 kV,baseline reliability upgrade
2019-01-01,Rochester Hydro - Depere 138 kV,baseline reliability upgrade
2019-01-01,Stonewall - Redbud 138 kV Line 1,baseline reliability upgrade
2019-01-01,3 Mile Knoll - Stonewall 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,St. John - Islamorada 138 kV #1,baseline reliability upgrade
2019-01-01,St. John - Rio Dell 138 kV #1,baseline reliability upgrade
2019-01-01,St. John - Mud Lake 138 kV,baseline reliability upgrade
2019-01-01,Prospect Central - Islamorada 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Abbotsford - Le Grand 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Bridge Riv - Abbotsford 138 kV #1,baseline reliability upgrade
2019-01-01,Edens Ridge - Midset 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Edens Ridge - Firewheel 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,W Winchester - International Paper Valliant Ok 138 kV line,baseline reliability upgrade
2019-01-01,Brooklyn City N Plant - Midset 138 kV #1,baseline reliability upgrade
2019-01-01,Balch Substation - Redbud 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Balch - Santa Rosa Energy Ctr 138 kV,baseline reliability upgrade
2019-01-01,Bluff Pt Wind Facility - Bremo Bluff 138 kV Line 1,baseline reliability upgrade
2019-01-01,Oak Crk Station - Wadsworth 138 kV,baseline reliability upgrade
2019-01-01,Sans Souci - Oak Crk Sta 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Westchase - Coffeen N 138 kV,baseline reliability upgrade
2019-01-01,Villa Mar 2 1658 - Aspen 138 kV Line 1,baseline reliability upgrade
2019-01-01,Villa Mar 2 1658 - Orchard 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Geneva Border City - Dewalt 138 kV Line 1,baseline reliability upgrade
2019-01-01,N Omha Substation - Coos Bay Substation 138 kV L,baseline reliability upgrade
2019-01-01,Orovada - Tolson 138 kV,baseline reliability upgrade
2019-01-01,Oroada Substation - Carlton Hills 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Winnebago Wind Power Project - Clinch River 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Tolson - Us Ord Depot-Herlong Substation 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Tes Filer City Station - Bridge Riv 138 kV Line 1,baseline reliability upgrade
2019-01-01,Cement Plant - 43Rd & S. Land 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,43Rd & S. Land 345 kV/138 kV XFMR,baseline reliability upgrade
2019-01-01,Bremo Bluff - Franklin-Laguna 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Coffeen N - Harrisonburg 138 kV,baseline reliability upgrade
2019-01-01,Sans Souci - Harrisonburg 138 kV,baseline reliability upgrade
2019-01-01,Mecklenburg Power Station - Peson 345 kV Line 1,baseline reliability upgrade
2019-01-01,Grimes 138-14 kV Auto #1,baseline reliability upgrade
2019-01-01,Grimes 138/14 kV TX #2,baseline reliability upgrade
2019-01-01,Grimes 138-14 kV Auto,baseline reliability upgrade
2019-01-01,Annandale - Rock Creek 138 kV #2,baseline reliability upgrade
2019-01-01,Carderock - Lakehead Pipeline 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Shepard - Bloomington 138 kV Line,baseline reliability upgrade
2019-01-01,Parsons Tap - East Longmeadow 138 kV #1,baseline reliability upgrade
2019-01-01,Mccrtney 138 kV/1 kV Transformer Bank 1,baseline reliability upgrade
2019-01-01,Mccartney - Yarnen 345 kV #1,baseline reliability upgrade
2019-01-01,Dow - King'S Mill 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Crittenden - Carroll 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,No Mans Land - Vereda 3103 138 kV Line,baseline reliability upgrade
2019-01-01,Wolcott - Thraser Substation 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Basin - Manchester 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Belleair - Wpcp 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Bonny Brook - Portland Fl 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Dessau - South Houston 138 kV Line 1,baseline reliability upgrade
2019-01-01,S Houston - Fillmore Substation 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Loudon 345-138 kV Autotransformer Unit 1,baseline reliability upgrade
2019-01-01,N Oxford - Comanche Peak 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Reston - Tysons 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Dulles - Lunenburg 138 kV #1,baseline reliability upgrade
2019-01-01,Anthem Substation - Dranesville 138 kV,baseline reliability upgrade
2019-01-01,Makanda - Novec Smoketown 138 kV Ckt 2,baseline reliability upgrade
2019-01-01,Cartwright - Occoquan 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Travis Ab - Wernerw 138 kV,baseline reliability upgrade
2019-01-01,Travis Ab Substation - M.L. Hibbard S.E. Sta 138 kV line,baseline reliability upgrade
2019-01-01,Windsor Dp - Werner West 138 kV Line 1,baseline reliability upgrade
2019-01-01,Westcoast Cellufibre - Chipola 138 kV #1,baseline reliability upgrade
2019-01-01,Leavitt - S Meadow 2 138 kV Line 1,baseline reliability upgrade
2019-01-01,S Meadow 2 - Leavitt 138 kV,baseline reliability upgrade
2019-01-01,Short Pump - S Meadow 2 138 kV,baseline reliability upgrade
2019-01-01,Whealton - Quintana 138 kV Line 1,baseline reliability upgrade
2019-01-01,Shellbank - Kem 138 kV,baseline reliability upgrade
2019-01-01,Toro Negro 2 9901 - Harrogate 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Northeast - King City 138 kV Line 1,baseline reliability upgrade
2019-01-01,Stepdown Substation - Alpine 138 kV #1,baseline reliability upgrade
2019-01-01,Bobville Substation - Avra Vly 138 kV Line,baseline reliability upgrade
2019-01-01,Windsor Dp - Avra Vly 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Chuckatuck - Avra Valley 138 kV,baseline reliability upgrade
2019-01-01,Yardley Ridge - Brambleton 138 kV #1,baseline reliability upgrade
2019-01-01,Brambleton - Albert Pike 138 kV Line 1,baseline reliability upgrade
2019-01-01,Indian Lake - Alber Pike 138 kV,baseline reliability upgrade
2019-01-01,Douglas City - Garden Corners 138 kV Line 1,baseline reliability upgrade
2019-01-01,Pasco Cnty Solid Waste Resource Recovery - Novec Paradise 138 kV #1,baseline reliability upgrade
2019-01-01,Terrora - Columbia Falls 138 kV,baseline reliability upgrade
2019-01-01,Littlerock - Quintana 138 kV,baseline reliability upgrade
2019-01-01,Little Rock - Quintana Substation 138 kV,baseline reliability upgrade
2019-01-01,Tillman - Carroll 138 kV #1,baseline reliability upgrade
2019-01-01,Tllman - Lake Kingman 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Warrenton - Oakwod 138 kV #1,baseline reliability upgrade
2019-01-01,Mickens - Mira Vista 345 kV #1,baseline reliability upgrade
2019-01-01,Heiskell - Possum Point 138 kV #1,baseline reliability upgrade
2019-01-01,Heiskell - Cs Murphy Pt Llc 138 kV L,baseline reliability upgrade
2019-01-01,Lindendale D.P Substation - Polk City 138 kV,baseline reliability upgrade
2019-01-01,Lindendale D.P - Polk City 138 kV Line 2,baseline reliability upgrade
2019-01-01,Northern Neck Substation - Chico A 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,East Longmeadow - Sanger 138 kV #1,baseline reliability upgrade
2019-01-01,Borah - North Anna 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Cs Murphy Point Llc - Brodhead Sw Sta 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Mira Vista 345-1 kV Transformer,baseline reliability upgrade
2019-01-01,Yarnen - Mira Vista 345 kV Cir. 1,baseline reliability upgrade
2019-01-01,Davis - Victory Way 138 kV L,baseline reliability upgrade
2019-01-01,Davis - Hood Mesa 138 kV,baseline reliability upgrade
2019-01-01,Thalia - Hood Mesa 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Thalia - Lynnhaven Substation 138 kV line,baseline reliability upgrade
2019-01-01,Thaia - Igo 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Hartselle 345-138 kV Auto,baseline reliability upgrade
2019-01-01,St Landry - Yorktown 138 kV Line 1,baseline reliability upgrade
2019-01-01,Manchester 138-14 kV XFMR,baseline reliability upgrade
2019-01-01,Talpa 138/14kV Autotransformer Bank 2,baseline reliability upgrade
2019-01-01,Talpa 138 kV/14 kV Transformer Bank #3,baseline reliability upgrade
2019-01-01,Sanger - Cochise 138 kV Line 1,baseline reliability upgrade
2019-01-01,Cs Murphy Pt Llc 138/14 kV XFMR T1,baseline reliability upgrade
2019-01-01,Cs Murphy Pt Llc 138 kV/14 kV XFMR Bank 2,baseline reliability upgrade
2019-01-01,G E 138/18 kV Transformer Unit 1,baseline reliability upgrade
2019-01-01,Surry - Kerr 138 kV Line 1,baseline reliability upgrade
2019-01-01,Phelon Parts 138 kV/69 kV Transformer #1,baseline reliability upgrade
2019-01-01,Calpine King Energy - Wolcott 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Edgecombe Genco Llc - Parkdale Ses 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Fyffe 345/138 kV Autotransformer Unit 1,baseline reliability upgrade
2019-01-01,Roanoke Rapids - Fyffe 138 kV,baseline reliability upgrade
2019-01-01,Roanoke Rapids 345/138 kV TX,baseline reliability upgrade
2019-01-01,Person 345-14 kV Auto Unit 2,baseline reliability upgrade
2019-01-01,Person 138 kV/1 kV Transformer Bank,baseline reliability upgrade
2019-01-01,Person - State School 345 kV Ckt 1,baseline reliability upgrade
2019-01-01,Sunnybrook 138 kV/1 kV Transformer T1,baseline reliability upgrade
2019-01-01,Sand Springs - Ojo 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Sand Springs - Russellville E 138 kV #1,baseline reliability upgrade
2019-01-01,French Camp - Newberry Vlg 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Hartland 138 kV/1 kV Autotransformer,baseline reliability upgrade
2019-01-01,Prineville - Westin-Elgin 138 kV Cir. 1,baseline reliability upgrade
2019-01-01,Yauco Substation 100/1 kV TX #1,baseline reliability upgrade
2019-01-01,Berry St 345/138kV Transformer Bank #1,baseline reliability upgrade
2019-01-01,N Mccamey Substation - Georgia Pacific 138 kV,baseline reliability upgrade
2019-01-01,North Mccamey - J K Smith 138 kV L,baseline reliability upgrade
2019-01-01,Santa Rosa Beach - Tule 138 kV Circuit 1,baseline reliability upgrade
2019-01-01,Dewey - Dowell 138 kV Ckt 1,baseline reliability upgrade
2019-01-01,Dewey - Tillamook 138 kV #1,baseline reliability upgrade
2019-01-01,Hill Country 345 - Peacock 138 kV #1,baseline reliability upgrade
2019-01-01,Abajo - Fort Rucker 138 kV Ckt 1,baseline reliability upgrade
