project_id,study_type,publication_date,template,pdf_path
Q17-0762,system_impact,2018-10-21,C,data/studies/pdf/q170762_imp.pdf
Q17-0766,system_impact,2018-10-15,C,data/studies/pdf/q170766_imp.pdf
Q17-0799,system_impact,2018-11-02,C,data/studies/pdf/q170799_imp.pdf
Q17-0805,system_impact,2018-10-29,A,data/studies/pdf/q170805_imp.pdf
Q17-0879,system_impact,2018-10-30,C,data/studies/pdf/q170879_imp.pdf
Q17-0893,system_impact,2018-10-24,B,data/studies/pdf/q170893_imp.pdf
Q17-0900,system_impact,2018-10-19,B,data/studies/pdf/q170900_imp.pdf
Q16-0692,system_impact,2018-11-18,C,data/studies/pdf/q160692_imp.pdf
Q16-0715,system_impact,2018-12-02,C,data/studies/pdf/q160715_imp.pdf
Q17-0742,system_impact,2018-11-25,C,data/studies/pdf/q170742_imp.pdf
Q17-0755,system_impact,2018-11-20,C,data/studies/pdf/q170755_imp.pdf
Q17-0757,system_impact,2018-11-22,A,data/studies/pdf/q170757_imp.pdf
Q17-0772,system_impact,2018-11-20,A,data/studies/pdf/q170772_imp.pdf
Q17-0781,system_impact,2018-12-03,B,data/studies/pdf/q170781_imp.pdf
Q17-0784,system_impact,2018-12-02,C,data/studies/pdf/q170784_imp.pdf
Q17-0792,system_impact,2018-11-22,A,data/studies/pdf/q170792_imp.pdf
Q17-0812,system_impact,2018-11-23,A,data/studies/pdf/q170812_imp.pdf
Q17-0826,system_impact,2018-12-01,A,data/studies/pdf/q170826_imp.pdf
Q17-0837,system_impact,2018-11-18,A,data/studies/pdf/q170837_imp.pdf
Q17-0840,system_impact,2018-12-04,C,data/studies/pdf/q170840_imp.pdf
Q17-0845,system_impact,2018-12-03,C,data/studies/pdf/q170845_imp.pdf
Q17-0850,system_impact,2018-12-03,B,data/studies/pdf/q170850_imp.pdf
Q17-0866,system_impact,2018-11-19,C,data/studies/pdf/q170866_imp.pdf
Q18-0918,system_impact,2018-11-16,A,data/studies/pdf/q180918_imp.pdf
Q16-0708,system_impact,2019-01-02,A,data/studies/pdf/q160708_imp.pdf
Q17-0728,system_impact,2018-12-27,A,data/studies/pdf/q170728_imp.pdf
Q17-0750,system_impact,2018-12-29,A,data/studies/pdf/q170750_imp.pdf
Q17-0751,system_impact,2018-12-25,C,data/studies/pdf/q170751_imp.pdf
Q17-0754,system_impact,2018-12-21,C,data/studies/pdf/q170754_imp.pdf
Q17-0758,system_impact,2018-12-19,A,data/studies/pdf/q170758_imp.pdf
Q17-0844,system_impact,2018-12-21,A,data/studies/pdf/q170844_imp.pdf
Q17-0860,system_impact,2019-01-03,A,data/studies/pdf/q170860_imp.pdf
Q17-0873,system_impact,2019-01-02,B,data/studies/pdf/q170873_imp.pdf
Q18-0923,system_impact,2018-12-24,C,data/studies/pdf/q180923_imp.pdf
Q17-0796,system_impact,2019-01-19,A,data/studies/pdf/q170796_imp.pdf
Q17-0822,system_impact,2019-02-02,B,data/studies/pdf/q170822_imp.pdf
Q17-0823,system_impact,2019-01-29,A,data/studies/pdf/q170823_imp.pdf
Q17-0830,system_impact,2019-01-17,A,data/studies/pdf/q170830_imp.pdf
Q17-0834,system_impact,2019-01-17,C,data/studies/pdf/q170834_imp.pdf
Q17-0835,system_impact,2019-01-18,A,data/studies/pdf/q170835_imp.pdf
Q17-0836,system_impact,2019-01-29,C,data/studies/pdf/q170836_imp.pdf
Q17-0882,system_impact,2019-01-30,A,data/studies/pdf/q170882_imp.pdf
Q17-0910,system_impact,2019-01-16,A,data/studies/pdf/q170910_imp.pdf
Q18-0963,system_impact,2019-01-15,C,data/studies/pdf/q180963_imp.pdf
Q18-0966,system_impact,2019-01-29,B,data/studies/pdf/q180966_imp.pdf
Q17-0726,system_impact,2019-03-02,A,data/studies/pdf/q170726_imp.pdf
Q17-0738,system_impact,2019-03-01,A,data/studies/pdf/q170738_imp.pdf
Q17-0739,system_impact,2019-02-24,A,data/studies/pdf/q170739_imp.pdf
Q17-0761,system_impact,2019-02-28,A,data/studies/pdf/q170761_imp.pdf
Q17-0815,system_impact,2019-02-15,C,data/studies/pdf/q170815_imp.pdf
Q17-0848,system_impact,2019-02-22,B,data/studies/pdf/q170848_imp.pdf
Q17-0851,system_impact,2019-02-28,A,data/studies/pdf/q170851_imp.pdf
Q17-0868,system_impact,2019-02-23,C,data/studies/pdf/q170868_imp.pdf
Q17-0886,system_impact,2019-02-17,A,data/studies/pdf/q170886_imp.pdf
Q17-0737,system_impact,2019-03-29,A,data/studies/pdf/q170737_imp.pdf
Q17-0744,system_impact,2019-03-17,A,data/studies/pdf/q170744_imp.pdf
Q17-0745,system_impact,2019-03-30,A,data/studies/pdf/q170745_imp.pdf
Q17-0746,system_impact,2019-03-22,B,data/studies/pdf/q170746_imp.pdf
Q17-0816,system_impact,2019-03-28,B,data/studies/pdf/q170816_imp.pdf
Q17-0827,system_impact,2019-03-21,A,data/studies/pdf/q170827_imp.pdf
Q17-0853,system_impact,2019-04-02,A,data/studies/pdf/q170853_imp.pdf
Q17-0863,system_impact,2019-03-20,A,data/studies/pdf/q170863_imp.pdf
Q17-0876,system_impact,2019-03-24,C,data/studies/pdf/q170876_imp.pdf
Q17-0888,system_impact,2019-03-27,A,data/studies/pdf/q170888_imp.pdf
Q18-0916,system_impact,2019-03-17,A,data/studies/pdf/q180916_imp.pdf
Q18-0930,system_impact,2019-03-19,A,data/studies/pdf/q180930_imp.pdf
Q18-0936,system_impact,2019-03-28,A,data/studies/pdf/q180936_imp.pdf
Q18-0960,system_impact,2019-03-28,A,data/studies/pdf/q180960_imp.pdf
Q18-1000,system_impact,2019-03-17,A,data/studies/pdf/q181000_imp.pdf
Q17-0765,system_impact,2019-04-16,C,data/studies/pdf/q170765_imp.pdf
Q17-0768,system_impact,2019-05-02,B,data/studies/pdf/q170768_imp.pdf
Q17-0790,system_impact,2019-04-28,C,data/studies/pdf/q170790_imp.pdf
Q17-0795,system_impact,2019-04-15,B,data/studies/pdf/q170795_imp.pdf
Q17-0797,system_impact,2019-04-21,A,data/studies/pdf/q170797_imp.pdf
Q17-0814,system_impact,2019-04-17,C,data/studies/pdf/q170814_imp.pdf
Q17-0828,system_impact,2019-04-16,A,data/studies/pdf/q170828_imp.pdf
Q17-0847,system_impact,2019-04-24,A,data/studies/pdf/q170847_imp.pdf
Q17-0859,system_impact,2019-04-17,B,data/studies/pdf/q170859_imp.pdf
Q17-0875,system_impact,2019-04-23,A,data/studies/pdf/q170875_imp.pdf
Q17-0889,system_impact,2019-04-28,B,data/studies/pdf/q170889_imp.pdf
Q18-0926,system_impact,2019-04-22,C,data/studies/pdf/q180926_imp.pdf
Q18-0927,system_impact,2019-05-02,C,data/studies/pdf/q180927_imp.pdf
Q18-0935,system_impact,2019-04-25,A,data/studies/pdf/q180935_imp.pdf
Q18-0937,system_impact,2019-04-23,A,data/studies/pdf/q180937_imp.pdf
Q18-0970,system_impact,2019-04-26,A,data/studies/pdf/q180970_imp.pdf
Q18-0979,system_impact,2019-04-22,A,data/studies/pdf/q180979_imp.pdf
Q18-0983,system_impact,2019-04-17,C,data/studies/pdf/q180983_imp.pdf
Q17-0771,system_impact,2019-06-02,A,data/studies/pdf/q170771_imp.pdf
Q17-0780,system_impact,2019-05-30,C,data/studies/pdf/q170780_imp.pdf
Q17-0782,system_impact,2019-05-21,A,data/studies/pdf/q170782_imp.pdf
Q17-0789,system_impact,2019-05-16,C,data/studies/pdf/q170789_imp.pdf
Q17-0831,system_impact,2019-05-29,A,data/studies/pdf/q170831_imp.pdf
Q17-0858,system_impact,2019-05-31,C,data/studies/pdf/q170858_imp.pdf
Q17-0867,system_impact,2019-05-20,C,data/studies/pdf/q170867_imp.pdf
Q17-0878,system_impact,2019-06-02,A,data/studies/pdf/q170878_imp.pdf
Q17-0881,system_impact,2019-05-20,B,data/studies/pdf/q170881_imp.pdf
Q17-0885,system_impact,2019-05-22,A,data/studies/pdf/q170885_imp.pdf
Q17-0902,system_impact,2019-05-16,A,data/studies/pdf/q170902_imp.pdf
Q18-0933,system_impact,2019-05-25,C,data/studies/pdf/q180933_imp.pdf
Q18-0940,system_impact,2019-05-20,B,data/studies/pdf/q180940_imp.pdf
Q18-0976,system_impact,2019-05-31,A,data/studies/pdf/q180976_imp.pdf
Q18-0980,system_impact,2019-05-28,A,data/studies/pdf/q180980_imp.pdf
Q18-0995,system_impact,2019-05-17,C,data/studies/pdf/q180995_imp.pdf
Q18-1001,system_impact,2019-06-03,A,data/studies/pdf/q181001_imp.pdf
Q18-1020,system_impact,2019-05-18,C,data/studies/pdf/q181020_imp.pdf
Q17-0785,system_impact,2019-06-28,A,data/studies/pdf/q170785_imp.pdf
Q17-0793,system_impact,2019-06-28,A,data/studies/pdf/q170793_imp.pdf
Q17-0810,system_impact,2019-06-24,A,data/studies/pdf/q170810_imp.pdf
Q17-0855,system_impact,2019-06-22,A,data/studies/pdf/q170855_imp.pdf
Q17-0884,system_impact,2019-06-21,A,data/studies/pdf/q170884_imp.pdf
Q17-0898,system_impact,2019-06-19,A,data/studies/pdf/q170898_imp.pdf
Q18-0929,system_impact,2019-06-26,A,data/studies/pdf/q180929_imp.pdf
Q18-0932,system_impact,2019-06-20,C,data/studies/pdf/q180932_imp.pdf
Q18-0973,system_impact,2019-07-04,C,data/studies/pdf/q180973_imp.pdf
Q18-0987,system_impact,2019-06-19,A,data/studies/pdf/q180987_imp.pdf
Q18-1017,system_impact,2019-06-18,A,data/studies/pdf/q181017_imp.pdf
Q18-1027,system_impact,2019-06-20,A,data/studies/pdf/q181027_imp.pdf
Q17-0800,system_impact,2019-07-25,A,data/studies/pdf/q170800_imp.pdf
Q17-0804,system_impact,2019-08-01,A,data/studies/pdf/q170804_imp.pdf
Q17-0813,system_impact,2019-07-17,A,data/studies/pdf/q170813_imp.pdf
Q17-0818,system_impact,2019-07-28,A,data/studies/pdf/q170818_imp.pdf
Q17-0819,system_impact,2019-07-21,A,data/studies/pdf/q170819_imp.pdf
Q17-0841,system_impact,2019-07-25,A,data/studies/pdf/q170841_imp.pdf
Q17-0874,system_impact,2019-07-18,B,data/studies/pdf/q170874_imp.pdf
Q17-0906,system_impact,2019-07-25,B,data/studies/pdf/q170906_imp.pdf
Q17-0908,system_impact,2019-08-03,B,data/studies/pdf/q170908_imp.pdf
Q18-0945,system_impact,2019-07-25,A,data/studies/pdf/q180945_imp.pdf
Q18-0948,system_impact,2019-07-30,C,data/studies/pdf/q180948_imp.pdf
Q18-0977,system_impact,2019-07-28,A,data/studies/pdf/q180977_imp.pdf
Q18-1006,system_impact,2019-07-26,A,data/studies/pdf/q181006_imp.pdf
Q18-1055,system_impact,2019-08-01,A,data/studies/pdf/q181055_imp.pdf
Q17-0824,system_impact,2019-09-03,A,data/studies/pdf/q170824_imp.pdf
Q17-0833,system_impact,2019-08-27,A,data/studies/pdf/q170833_imp.pdf
Q17-0842,system_impact,2019-08-29,B,data/studies/pdf/q170842_imp.pdf
Q17-0854,system_impact,2019-08-22,A,data/studies/pdf/q170854_imp.pdf
Q17-0861,system_impact,2019-08-20,B,data/studies/pdf/q170861_imp.pdf
Q17-0903,system_impact,2019-08-23,A,data/studies/pdf/q170903_imp.pdf
Q18-0913,system_impact,2019-09-02,C,data/studies/pdf/q180913_imp.pdf
Q18-0915,system_impact,2019-08-27,C,data/studies/pdf/q180915_imp.pdf
Q18-0942,system_impact,2019-08-30,A,data/studies/pdf/q180942_imp.pdf
Q18-0968,system_impact,2019-09-02,A,data/studies/pdf/q180968_imp.pdf
Q18-0992,system_impact,2019-08-18,C,data/studies/pdf/q180992_imp.pdf
Q18-0996,system_impact,2019-08-22,C,data/studies/pdf/q180996_imp.pdf
Q18-1002,system_impact,2019-08-30,A,data/studies/pdf/q181002_imp.pdf
Q18-1048,system_impact,2019-08-20,A,data/studies/pdf/q181048_imp.pdf
Q18-1076,system_impact,2019-08-24,B,data/studies/pdf/q181076_imp.pdf
Q17-0870,system_impact,2019-09-18,A,data/studies/pdf/q170870_imp.pdf
Q17-0892,system_impact,2019-10-03,A,data/studies/pdf/q170892_imp.pdf
Q17-0896,system_impact,2019-09-26,C,data/studies/pdf/q170896_imp.pdf
Q18-0917,system_impact,2019-09-18,A,data/studies/pdf/q180917_imp.pdf
Q18-0947,system_impact,2019-09-19,A,data/studies/pdf/q180947_imp.pdf
Q18-1046,system_impact,2019-09-29,A,data/studies/pdf/q181046_imp.pdf
Q18-1047,system_impact,2019-10-01,A,data/studies/pdf/q181047_imp.pdf
Q18-1061,system_impact,2019-09-30,B,data/studies/pdf/q181061_imp.pdf
Q18-1071,system_impact,2019-09-22,A,data/studies/pdf/q181071_imp.pdf
Q17-0852,system_impact,2019-10-15,A,data/studies/pdf/q170852_imp.pdf
Q17-0891,system_impact,2019-10-18,C,data/studies/pdf/q170891_imp.pdf
Q18-0944,system_impact,2019-10-29,A,data/studies/pdf/q180944_imp.pdf
Q18-0946,system_impact,2019-10-15,A,data/studies/pdf/q180946_imp.pdf
Q18-0967,system_impact,2019-10-21,C,data/studies/pdf/q180967_imp.pdf
Q18-0971,system_impact,2019-10-30,A,data/studies/pdf/q180971_imp.pdf
Q18-0978,system_impact,2019-10-28,C,data/studies/pdf/q180978_imp.pdf
Q18-0989,system_impact,2019-11-01,C,data/studies/pdf/q180989_imp.pdf
Q18-1008,system_impact,2019-10-21,C,data/studies/pdf/q181008_imp.pdf
Q18-1013,system_impact,2019-10-24,B,data/studies/pdf/q181013_imp.pdf
Q18-1018,system_impact,2019-10-24,C,data/studies/pdf/q181018_imp.pdf
Q18-1042,system_impact,2019-11-02,A,data/studies/pdf/q181042_imp.pdf
Q18-1073,system_impact,2019-10-21,A,data/studies/pdf/q181073_imp.pdf
Q18-1080,system_impact,2019-10-27,C,data/studies/pdf/q181080_imp.pdf
Q18-1112,system_impact,2019-10-18,C,data/studies/pdf/q181112_imp.pdf
Q17-0877,system_impact,2019-11-23,A,data/studies/pdf/q170877_imp.pdf
Q17-0901,system_impact,2019-11-28,A,data/studies/pdf/q170901_imp.pdf
Q17-0904,system_impact,2019-11-24,C,data/studies/pdf/q170904_imp.pdf
Q17-0905,system_impact,2019-11-19,C,data/studies/pdf/q170905_imp.pdf
Q18-0920,system_impact,2019-11-24,B,data/studies/pdf/q180920_imp.pdf
Q18-0931,system_impact,2019-11-29,B,data/studies/pdf/q180931_imp.pdf
Q18-0949,system_impact,2019-11-25,C,data/studies/pdf/q180949_imp.pdf
Q18-0955,system_impact,2019-11-19,C,data/studies/pdf/q180955_imp.pdf
Q18-0956,system_impact,2019-12-02,A,data/studies/pdf/q180956_imp.pdf
Q18-0982,system_impact,2019-11-24,A,data/studies/pdf/q180982_imp.pdf
Q18-0997,system_impact,2019-11-23,C,data/studies/pdf/q180997_imp.pdf
Q18-1022,system_impact,2019-11-18,A,data/studies/pdf/q181022_imp.pdf
Q18-1025,system_impact,2019-11-17,A,data/studies/pdf/q181025_imp.pdf
Q18-1051,system_impact,2019-11-22,A,data/studies/pdf/q181051_imp.pdf
Q18-1075,system_impact,2019-11-28,A,data/studies/pdf/q181075_imp.pdf
Q18-1078,system_impact,2019-12-01,A,data/studies/pdf/q181078_imp.pdf
Q18-1116,system_impact,2019-11-16,A,data/studies/pdf/q181116_imp.pdf
Q17-0895,system_impact,2019-12-17,C,data/studies/pdf/q170895_imp.pdf
Q18-0914,system_impact,2019-12-18,A,data/studies/pdf/q180914_imp.pdf
Q18-0919,system_impact,2019-12-17,A,data/studies/pdf/q180919_imp.pdf
Q18-0921,system_impact,2019-12-26,A,data/studies/pdf/q180921_imp.pdf
Q18-0939,system_impact,2019-12-17,B,data/studies/pdf/q180939_imp.pdf
Q18-0984,system_impact,2020-01-03,A,data/studies/pdf/q180984_imp.pdf
Q18-1004,system_impact,2019-12-18,A,data/studies/pdf/q181004_imp.pdf
Q18-1019,system_impact,2019-12-24,C,data/studies/pdf/q181019_imp.pdf
Q18-1056,system_impact,2019-12-28,A,data/studies/pdf/q181056_imp.pdf
Q18-1065,system_impact,2019-12-24,B,data/studies/pdf/q181065_imp.pdf
Q18-1077,system_impact,2019-12-29,A,data/studies/pdf/q181077_imp.pdf
Q18-1096,system_impact,2019-12-15,B,data/studies/pdf/q181096_imp.pdf
Q18-1111,system_impact,2019-12-20,C,data/studies/pdf/q181111_imp.pdf
Q18-1126,system_impact,2019-12-21,A,data/studies/pdf/q181126_imp.pdf
Q18-1130,system_impact,2020-01-01,C,data/studies/pdf/q181130_imp.pdf
Q19-1143,system_impact,2019-12-26,B,data/studies/pdf/q191143_imp.pdf
Q17-0897,system_impact,2020-01-22,C,data/studies/pdf/q170897_imp.pdf
Q17-0907,system_impact,2020-01-15,C,data/studies/pdf/q170907_imp.pdf
Q18-0912,system_impact,2020-01-19,A,data/studies/pdf/q180912_imp.pdf
Q18-0924,system_impact,2020-01-21,C,data/studies/pdf/q180924_imp.pdf
Q18-0928,system_impact,2020-02-02,B,data/studies/pdf/q180928_imp.pdf
Q18-0959,system_impact,2020-01-19,A,data/studies/pdf/q180959_imp.pdf
Q18-1009,system_impact,2020-01-22,A,data/studies/pdf/q181009_imp.pdf
Q18-1015,system_impact,2020-01-15,C,data/studies/pdf/q181015_imp.pdf
Q18-1041,system_impact,2020-01-25,A,data/studies/pdf/q181041_imp.pdf
Q18-1059,system_impact,2020-01-31,A,data/studies/pdf/q181059_imp.pdf
Q18-1064,system_impact,2020-01-29,A,data/studies/pdf/q181064_imp.pdf
Q18-1068,system_impact,2020-01-16,C,data/studies/pdf/q181068_imp.pdf
Q18-1094,system_impact,2020-02-01,A,data/studies/pdf/q181094_imp.pdf
Q18-1105,system_impact,2020-01-28,C,data/studies/pdf/q181105_imp.pdf
Q18-1124,system_impact,2020-01-23,A,data/studies/pdf/q181124_imp.pdf
Q19-1148,system_impact,2020-02-03,A,data/studies/pdf/q191148_imp.pdf
Q17-0909,system_impact,2020-02-24,C,data/studies/pdf/q170909_imp.pdf
Q18-0922,system_impact,2020-02-24,A,data/studies/pdf/q180922_imp.pdf
Q18-0934,system_impact,2020-03-03,A,data/studies/pdf/q180934_imp.pdf
Q18-0943,system_impact,2020-03-02,A,data/studies/pdf/q180943_imp.pdf
Q18-0950,system_impact,2020-03-05,A,data/studies/pdf/q180950_imp.pdf
Q18-0951,system_impact,2020-03-01,A,data/studies/pdf/q180951_imp.pdf
Q18-0975,system_impact,2020-03-03,C,data/studies/pdf/q180975_imp.pdf
Q18-0981,system_impact,2020-02-15,A,data/studies/pdf/q180981_imp.pdf
Q18-0988,system_impact,2020-03-01,A,data/studies/pdf/q180988_imp.pdf
Q18-1012,system_impact,2020-03-03,A,data/studies/pdf/q181012_imp.pdf
Q18-1016,system_impact,2020-03-03,B,data/studies/pdf/q181016_imp.pdf
Q18-1032,system_impact,2020-03-02,B,data/studies/pdf/q181032_imp.pdf
Q18-1038,system_impact,2020-02-18,A,data/studies/pdf/q181038_imp.pdf
Q18-1044,system_impact,2020-02-25,B,data/studies/pdf/q181044_imp.pdf
Q18-1049,system_impact,2020-02-19,C,data/studies/pdf/q181049_imp.pdf
Q18-1058,system_impact,2020-03-04,C,data/studies/pdf/q181058_imp.pdf
Q18-1074,system_impact,2020-02-21,C,data/studies/pdf/q181074_imp.pdf
Q18-1093,system_impact,2020-02-22,A,data/studies/pdf/q181093_imp.pdf
Q18-1103,system_impact,2020-02-27,A,data/studies/pdf/q181103_imp.pdf
Q18-1108,system_impact,2020-03-04,B,data/studies/pdf/q181108_imp.pdf
Q19-1135,system_impact,2020-02-23,A,data/studies/pdf/q191135_imp.pdf
Q19-1141,system_impact,2020-02-21,B,data/studies/pdf/q191141_imp.pdf
Q19-1155,system_impact,2020-02-20,B,data/studies/pdf/q191155_imp.pdf
Q18-0952,system_impact,2020-03-22,C,data/studies/pdf/q180952_imp.pdf
Q18-0954,system_impact,2020-03-21,C,data/studies/pdf/q180954_imp.pdf
Q18-0957,system_impact,2020-03-28,A,data/studies/pdf/q180957_imp.pdf
Q18-0986,system_impact,2020-03-27,A,data/studies/pdf/q180986_imp.pdf
Q18-1014,system_impact,2020-03-23,B,data/studies/pdf/q181014_imp.pdf
Q18-1023,system_impact,2020-03-20,C,data/studies/pdf/q181023_imp.pdf
Q18-1033,system_impact,2020-03-30,B,data/studies/pdf/q181033_imp.pdf
Q18-1034,system_impact,2020-04-02,A,data/studies/pdf/q181034_imp.pdf
Q18-1040,system_impact,2020-03-28,A,data/studies/pdf/q181040_imp.pdf
Q18-1052,system_impact,2020-03-19,A,data/studies/pdf/q181052_imp.pdf
Q18-1053,system_impact,2020-03-19,A,data/studies/pdf/q181053_imp.pdf
Q18-1060,system_impact,2020-03-17,A,data/studies/pdf/q181060_imp.pdf
Q18-1087,system_impact,2020-03-30,B,data/studies/pdf/q181087_imp.pdf
Q18-1090,system_impact,2020-03-17,A,data/studies/pdf/q181090_imp.pdf
Q18-1118,system_impact,2020-03-15,A,data/studies/pdf/q181118_imp.pdf
Q18-1125,system_impact,2020-04-01,C,data/studies/pdf/q181125_imp.pdf
Q19-1134,system_impact,2020-03-29,A,data/studies/pdf/q191134_imp.pdf
Q19-1147,system_impact,2020-04-01,A,data/studies/pdf/q191147_imp.pdf
Q19-1156,system_impact,2020-04-02,A,data/studies/pdf/q191156_imp.pdf
Q19-1179,system_impact,2020-03-15,C,data/studies/pdf/q191179_imp.pdf
Q19-1206,system_impact,2020-03-24,B,data/studies/pdf/q191206_imp.pdf
Q18-0961,system_impact,2020-05-03,A,data/studies/pdf/q180961_imp.pdf
Q18-0962,system_impact,2020-04-28,A,data/studies/pdf/q180962_imp.pdf
Q18-0964,system_impact,2020-04-26,B,data/studies/pdf/q180964_imp.pdf
Q18-0969,system_impact,2020-05-01,B,data/studies/pdf/q180969_imp.pdf
Q18-0994,system_impact,2020-04-29,B,data/studies/pdf/q180994_imp.pdf
Q18-1011,system_impact,2020-04-29,C,data/studies/pdf/q181011_imp.pdf
Q18-1028,system_impact,2020-05-02,A,data/studies/pdf/q181028_imp.pdf
Q18-1050,system_impact,2020-04-25,A,data/studies/pdf/q181050_imp.pdf
Q18-1127,system_impact,2020-04-29,B,data/studies/pdf/q181127_imp.pdf
Q19-1152,system_impact,2020-04-27,A,data/studies/pdf/q191152_imp.pdf
Q19-1167,system_impact,2020-04-17,A,data/studies/pdf/q191167_imp.pdf
Q19-1182,system_impact,2020-05-03,A,data/studies/pdf/q191182_imp.pdf
Q19-1189,system_impact,2020-04-28,B,data/studies/pdf/q191189_imp.pdf
Q19-1194,system_impact,2020-05-02,A,data/studies/pdf/q191194_imp.pdf
Q19-1212,system_impact,2020-04-26,A,data/studies/pdf/q191212_imp.pdf
Q18-1010,system_impact,2020-05-17,B,data/studies/pdf/q181010_imp.pdf
Q18-1036,system_impact,2020-05-26,B,data/studies/pdf/q181036_imp.pdf
Q18-1045,system_impact,2020-05-27,A,data/studies/pdf/q181045_imp.pdf
Q18-1067,system_impact,2020-05-23,A,data/studies/pdf/q181067_imp.pdf
Q18-1070,system_impact,2020-05-25,B,data/studies/pdf/q181070_imp.pdf
Q18-1086,system_impact,2020-05-23,B,data/studies/pdf/q181086_imp.pdf
Q18-1100,system_impact,2020-05-21,A,data/studies/pdf/q181100_imp.pdf
Q18-1107,system_impact,2020-05-17,A,data/studies/pdf/q181107_imp.pdf
Q18-1123,system_impact,2020-05-20,C,data/studies/pdf/q181123_imp.pdf
Q19-1138,system_impact,2020-05-20,C,data/studies/pdf/q191138_imp.pdf
Q19-1144,system_impact,2020-05-23,A,data/studies/pdf/q191144_imp.pdf
Q19-1159,system_impact,2020-05-26,A,data/studies/pdf/q191159_imp.pdf
Q19-1180,system_impact,2020-05-21,C,data/studies/pdf/q191180_imp.pdf
Q19-1203,system_impact,2020-05-17,C,data/studies/pdf/q191203_imp.pdf
Q19-1207,system_impact,2020-05-27,C,data/studies/pdf/q191207_imp.pdf
Q19-1208,system_impact,2020-05-16,C,data/studies/pdf/q191208_imp.pdf
Q19-1211,system_impact,2020-05-31,C,data/studies/pdf/q191211_imp.pdf
Q19-1222,system_impact,2020-06-01,C,data/studies/pdf/q191222_imp.pdf
Q19-1236,system_impact,2020-06-02,A,data/studies/pdf/q191236_imp.pdf
Q18-0991,system_impact,2020-06-25,C,data/studies/pdf/q180991_imp.pdf
Q18-0998,system_impact,2020-07-02,A,data/studies/pdf/q180998_imp.pdf
Q18-1057,system_impact,2020-06-17,C,data/studies/pdf/q181057_imp.pdf
Q19-1150,system_impact,2020-06-27,A,data/studies/pdf/q191150_imp.pdf
Q19-1153,system_impact,2020-06-28,B,data/studies/pdf/q191153_imp.pdf
Q19-1163,system_impact,2020-06-26,A,data/studies/pdf/q191163_imp.pdf
Q19-1164,system_impact,2020-06-19,A,data/studies/pdf/q191164_imp.pdf
Q19-1184,system_impact,2020-06-18,A,data/studies/pdf/q191184_imp.pdf
Q19-1186,system_impact,2020-07-01,A,data/studies/pdf/q191186_imp.pdf
Q19-1201,system_impact,2020-06-27,A,data/studies/pdf/q191201_imp.pdf
Q18-1005,system_impact,2020-07-19,B,data/studies/pdf/q181005_imp.pdf
Q18-1026,system_impact,2020-07-16,A,data/studies/pdf/q181026_imp.pdf
Q18-1082,system_impact,2020-07-19,B,data/studies/pdf/q181082_imp.pdf
Q18-1095,system_impact,2020-07-28,C,data/studies/pdf/q181095_imp.pdf
Q18-1097,system_impact,2020-07-21,C,data/studies/pdf/q181097_imp.pdf
Q18-1104,system_impact,2020-07-26,A,data/studies/pdf/q181104_imp.pdf
Q18-1114,system_impact,2020-08-02,C,data/studies/pdf/q181114_imp.pdf
Q18-1119,system_impact,2020-07-22,C,data/studies/pdf/q181119_imp.pdf
Q19-1161,system_impact,2020-08-01,C,data/studies/pdf/q191161_imp.pdf
Q19-1170,system_impact,2020-07-28,B,data/studies/pdf/q191170_imp.pdf
Q19-1191,system_impact,2020-07-27,A,data/studies/pdf/q191191_imp.pdf
Q19-1209,system_impact,2020-07-17,A,data/studies/pdf/q191209_imp.pdf
Q19-1227,system_impact,2020-07-26,B,data/studies/pdf/q191227_imp.pdf
Q19-1231,system_impact,2020-07-28,C,data/studies/pdf/q191231_imp.pdf
Q19-1235,system_impact,2020-07-26,C,data/studies/pdf/q191235_imp.pdf
Q19-1244,system_impact,2020-08-03,C,data/studies/pdf/q191244_imp.pdf
Q19-1250,system_impact,2020-07-17,A,data/studies/pdf/q191250_imp.pdf
Q19-1259,system_impact,2020-07-16,A,data/studies/pdf/q191259_imp.pdf
Q18-1024,system_impact,2020-09-02,C,data/studies/pdf/q181024_imp.pdf
Q18-1029,system_impact,2020-08-29,A,data/studies/pdf/q181029_imp.pdf
Q18-1031,system_impact,2020-08-25,A,data/studies/pdf/q181031_imp.pdf
Q18-1035,system_impact,2020-09-02,A,data/studies/pdf/q181035_imp.pdf
Q18-1043,system_impact,2020-08-17,B,data/studies/pdf/q181043_imp.pdf
Q18-1063,system_impact,2020-08-23,A,data/studies/pdf/q181063_imp.pdf
Q18-1066,system_impact,2020-08-16,C,data/studies/pdf/q181066_imp.pdf
Q18-1079,system_impact,2020-08-25,C,data/studies/pdf/q181079_imp.pdf
Q18-1084,system_impact,2020-08-29,C,data/studies/pdf/q181084_imp.pdf
Q19-1133,system_impact,2020-08-29,A,data/studies/pdf/q191133_imp.pdf
Q19-1162,system_impact,2020-09-01,B,data/studies/pdf/q191162_imp.pdf
Q19-1169,system_impact,2020-08-22,B,data/studies/pdf/q191169_imp.pdf
Q19-1177,system_impact,2020-08-19,B,data/studies/pdf/q191177_imp.pdf
Q19-1200,system_impact,2020-08-24,A,data/studies/pdf/q191200_imp.pdf
Q19-1248,system_impact,2020-08-31,C,data/studies/pdf/q191248_imp.pdf
