datetime,constraint_name,shadow_price,flow_mw
2016-10-19 17:00:00,SAN FELIPE - REDUCTION 161 KV line,337.83,220.3
2016-10-19 17:00:00,PROGRESS 138 kV/1 kV Transformer Bank,289.88,108.5
2016-10-19 17:00:00,WILKENS - HIGHGROVE 138 KV,7.05,259.3
2016-10-19 17:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,5.04,233.5
2016-10-19 17:00:00,CALISTOGA 199 - ELMO 138 KV,37.79,186.0
2016-10-19 17:00:00,SPRING CREEK RD - HARRIS 138 KV,10.86,287.2
2016-11-21 19:00:00,SAN FELIPE - REDUCTION 161 KV line,298.67,220.3
2016-11-21 19:00:00,PROGRESS 138 kV/1 kV Transformer Bank,246.96,108.5
2016-11-21 19:00:00,WILKENS - HIGHGROVE 138 KV,8.61,259.3
2016-11-21 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,3.73,233.5
2016-11-21 19:00:00,CALISTOGA 199 - ELMO 138 KV,5.32,186.0
2016-12-15 19:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,2.12,262.4
2016-12-15 19:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,12.56,1093.4
2016-12-15 19:00:00,WILKENS - HIGHGROVE 138 KV,2.25,259.3
2016-12-15 19:00:00,POSSUM PT 345/138kV Auto,1.08,315.2
2016-12-15 19:00:00,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line,3.13,190.8
2016-12-15 19:00:00,DOWELL - W PAINTSVILLE 138 KV L,0.62,312.3
2017-01-09 19:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,5.96,216.7
2017-01-09 19:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,8.13,262.4
2017-01-09 19:00:00,GUILBEAU ELECTRIC - OAK HALL 138 KV,14.73,240.3
2017-01-09 19:00:00,CLEAR CROSSING - PULPGEN 138 KV,11.97,190.2
2017-01-09 19:00:00,WILKENS - HIGHGROVE 138 KV,4.17,259.3
2017-01-09 19:00:00,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line,31.14,190.8
2017-01-09 19:00:00,MCMILLAN - THRIVE FOTANA 100 KV Ckt 1,23.14,153.1
2017-03-15 20:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,18.12,216.7
2017-03-15 20:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,1.15,262.4
2017-03-15 20:00:00,CLEAR CROSSING - PULPGEN 138 KV,69.46,190.2
2017-03-15 20:00:00,WARREN - DUBOIS SUBSTATION 138 KV L,4.07,206.4
2017-03-15 20:00:00,WILKENS - HIGHGROVE 138 KV,11.74,259.3
2017-03-15 20:00:00,TEELAND - TORTOISE 100 KV,22.68,160.1
2017-04-28 18:00:00,SAN FELIPE - REDUCTION 161 KV line,408.85,220.3
2017-04-28 18:00:00,PROGRESS 138 kV/1 kV Transformer Bank,347.28,108.5
2017-04-28 18:00:00,WILKENS - HIGHGROVE 138 KV,11.42,259.3
2017-04-28 18:00:00,NEW LONDON - DECLO 138 KV,23.23,257.2
2017-04-28 18:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,5.0,233.5
2017-04-28 18:00:00,SAINT JOSEPH - CHESTNUT 138 KV,41.03,202.0
2017-05-19 17:00:00,BON AQUA - CARL BAILEY 138 KV,19.09,392.7
2017-05-19 17:00:00,CLEAR CROSSING - PULPGEN 138 KV,177.17,190.2
2017-05-19 17:00:00,WILKENS - HIGHGROVE 138 KV,4.55,259.3
2017-05-19 17:00:00,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line,53.01,190.8
2017-05-19 17:00:00,CONCORD - UNIVERSITY 230 KV Ckt 1,3.28,657.1
2017-06-13 18:00:00,LA CROSSE - LITTLE ROCK ARCH ST 138 KV,0.77,221.9
2017-06-13 18:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,11.21,262.5
2017-06-13 18:00:00,BON AQUA - CARL BAILEY 138 KV,62.1,392.7
2017-06-13 18:00:00,TRAINER SUBSTATION - BRIDGEPORT SUBSTATION 138 KV Line,11.83,267.5
2017-06-13 18:00:00,CLEAR CROSSING - PULPGEN 138 KV,53.85,190.2
2017-06-13 18:00:00,CALISTOGA 199 - ELMO 138 KV,16.47,186.0
2017-06-13 18:00:00,KETTLE CRK PRIMARY - MT VERNON 138 KV,31.75,217.0
2017-07-20 17:00:00,S BEACH - CUTHBERT 138 KV line,11.8,238.2
2017-07-20 17:00:00,MULTITRADE OF PITTSYLVANIA LP - NORTHEASTERN 138 KV,18.21,243.7
2017-07-20 17:00:00,BON AQUA - CARL BAILEY 138 KV,41.87,392.7
2017-07-20 17:00:00,TRAINER SUBSTATION - BRIDGEPORT SUBSTATION 138 KV Line,14.11,267.5
2017-07-20 17:00:00,CLEAR CROSSING - PULPGEN 138 KV,12.81,190.2
2017-07-20 17:00:00,BRIGHTON - DRUM 138 KV,9.12,210.9
2017-07-20 17:00:00,CALISTOGA 199 - ELMO 138 KV,16.03,186.0
2017-07-20 17:00:00,DOWELL - W PAINTSVILLE 138 KV L,17.89,312.3
2017-07-20 17:00:00,KNOX - AES 230 KV L,1.78,358.5
2017-08-22 17:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,11.2,262.4
2017-08-22 17:00:00,METALCAN - KANSAS RIVER PROJECT 138 KV line,50.57,247.0
2017-08-22 17:00:00,BON AQUA - CARL BAILEY 138 KV,23.72,392.7
2017-08-22 17:00:00,TRAINER SUBSTATION - BRIDGEPORT SUBSTATION 138 KV Line,11.03,267.5
2017-08-22 17:00:00,CLEAR CROSSING - PULPGEN 138 KV,78.2,190.2
2017-08-22 17:00:00,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line,39.91,190.8
2017-09-25 17:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,6.78,262.5
2017-09-25 17:00:00,CLEAR CROSSING - PULPGEN 138 KV,86.4,190.2
2017-09-25 17:00:00,WILKENS - HIGHGROVE 138 KV,3.92,259.3
2017-09-25 17:00:00,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line,32.72,190.8
2017-09-25 17:00:00,BLUEBONNET SUBSTATION - JONES CHAPEL 230 KV Line,1.28,758.1
2017-10-10 17:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,20.3,216.7
2017-10-10 17:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,2.04,262.4
2017-10-10 17:00:00,METALCAN - KANSAS RIVER PROJECT 138 KV line,59.34,247.0
2017-10-10 17:00:00,BON AQUA - CARL BAILEY 138 KV,5.24,392.7
2017-10-10 17:00:00,CLEAR CROSSING - PULPGEN 138 KV,63.15,190.2
2017-10-10 17:00:00,WILKENS - HIGHGROVE 138 KV,7.1,259.3
2017-10-10 17:00:00,BERRY ST - WISSOTA 138 KV,2.28,337.7
2017-11-10 19:00:00,SAN FELIPE - REDUCTION 161 KV line,294.68,220.3
2017-11-10 19:00:00,PROGRESS 138 kV/1 kV Transformer Bank,250.88,108.5
2017-11-10 19:00:00,WILKENS - HIGHGROVE 138 KV,11.69,259.3
2017-11-10 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,3.36,233.6
2017-12-28 19:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,5.62,216.7
2017-12-28 19:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,7.23,262.4
2017-12-28 19:00:00,CLEAR CROSSING - PULPGEN 138 KV,30.83,190.2
2017-12-28 19:00:00,WILKENS - HIGHGROVE 138 KV,5.89,259.3
2017-12-28 19:00:00,MARGARITA - SODA CREEK 138 KV,1.23,255.3
2017-12-28 19:00:00,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line,25.18,190.8
2017-12-28 19:00:00,VITULLI - MADISONBURG 100 KV,11.84,152.3
2018-01-05 19:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,14.62,262.5
2018-01-05 19:00:00,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line,24.73,190.8
2018-01-05 19:00:00,DOWELL - W PAINTSVILLE 138 KV L,2.39,312.3
2018-01-05 19:00:00,OREG 3 INC 230 kV/138 kV TX,22.22,148.4
2018-01-05 19:00:00,CONCORD - UNIVERSITY 230 KV Ckt 1,9.66,657.1
2018-02-02 19:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,18.53,216.7
2018-02-02 19:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,2.14,262.5
2018-02-02 19:00:00,HIGHGROVE - CTR SUBSTATION 138 KV,5.97,417.2
2018-02-02 19:00:00,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line,17.12,190.8
2018-03-20 20:00:00,SAN FELIPE - REDUCTION 161 KV line,292.79,220.3
2018-03-20 20:00:00,PROGRESS 138 kV/1 kV Transformer Bank,250.27,108.5
2018-03-20 20:00:00,HIGHGROVE - CTR SUBSTATION 138 KV,8.51,417.2
2018-03-20 20:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,4.02,233.6
2018-04-09 08:00:00,SAN FELIPE - REDUCTION 161 KV line,316.23,220.3
2018-04-09 08:00:00,PROGRESS 138 kV/1 kV Transformer Bank,297.91,108.5
2018-04-09 08:00:00,HIGWAY 22 - BAYONNE MUA- LEITNER-POMA WIND TURBINE 138 KV line,3.34,211.3
2018-04-09 08:00:00,HIGHGROVE - CTR SUBSTATION 138 KV,5.8,417.2
2018-04-09 08:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,6.35,233.5
2018-05-29 18:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,19.69,216.7
2018-05-29 18:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,1.52,262.4
2018-05-29 18:00:00,INDUSTRIAL - CHIQUITA 138 KV,6.48,190.1
2018-05-29 18:00:00,HIGHGROVE - CTR SUBSTATION 138 KV,6.05,417.2
2018-05-29 18:00:00,SAINT JOSEPH - CHESTNUT 138 KV,1.77,202.0
2018-06-18 17:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,15.15,262.4
2018-06-18 17:00:00,LIBERTY ELECTRIC POWER PLANT - LAKE CATHERINE 138 KV,5.46,382.3
2018-06-18 17:00:00,VANDALIA - KERHONKSON 138 KV,50.11,263.2
2018-06-18 17:00:00,TRAMWAY SUBSTATION - BONDURANT SUBSTATION 138 KV Circuit 2,53.14,269.7
2018-06-18 17:00:00,BEURY MOUNTAIN - RIO GRANDE 138 KV Line,95.35,203.7
2018-06-18 17:00:00,BLUEBONNET SUBSTATION - JONES CHAPEL 230 KV Line,1.27,758.1
2018-06-18 17:00:00,LIGGETT - UNIVERSITY PARK N 100 KV L,194.65,147.9
2018-07-02 18:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,11.97,262.4
2018-07-02 18:00:00,OTSEGO - CARL BAILEY 138 KV,58.81,413.7
2018-07-02 18:00:00,TRAINER SUBSTATION - BRIDGEPORT SUBSTATION 138 KV Line,7.55,267.5
2018-07-02 18:00:00,LIBERTY ELECTRIC POWER PLANT - LAKE CATHERINE 138 KV,5.71,382.3
2018-07-02 18:00:00,BULLMOOSE - MOROVIS 8801 138 KV,21.35,248.3
2018-07-02 18:00:00,SIMPSON STUART TAP - KEMPSTER 138 KV line,0.69,246.0
2018-07-02 18:00:00,NORTH PASCO SUBSTATION 138/69kV TX,94.73,52.1
2018-07-02 18:00:00,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line,33.99,190.8
2018-07-02 18:00:00,DAVISVILLE - NORTH APPLETON SUBSTATION 138 KV line,6.06,227.4
2016-01-19 08:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,16.36,262.4
2016-01-19 08:00:00,LOVELAND W TAP - HOME DEPOT 100 KV Cir. 1,3.89,221.6
2016-01-19 08:00:00,STATE ST - W OLYMPIA 100 KV #1,66.87,166.8
2016-02-13 19:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,8.67,216.7
2016-02-13 19:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,11.26,262.5
2016-02-13 19:00:00,HIGHGROVE - CTR SUBSTATION 138 KV,2.53,417.2
2016-02-13 19:00:00,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line,8.77,190.8
2016-02-13 19:00:00,CONCORD - UNIVERSITY 230 KV Ckt 1,10.05,657.1
2016-03-03 19:00:00,SAN FELIPE - REDUCTION 161 KV line,261.5,220.3
2016-03-03 19:00:00,PROGRESS 138 kV/1 kV Transformer Bank,228.06,108.5
2016-03-03 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,4.66,233.5
2016-04-06 08:00:00,SAN FELIPE - REDUCTION 161 KV line,318.8,220.3
2016-04-06 08:00:00,PROGRESS 138 kV/1 kV Transformer Bank,269.28,108.5
2016-04-06 08:00:00,HIGHGROVE - CTR SUBSTATION 138 KV,3.63,417.2
2016-04-06 08:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,5.55,233.5
2016-05-31 18:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,4.21,216.7
2016-05-31 18:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,12.03,262.4
2016-05-31 18:00:00,HOOD RIV - SAWTELLE 138 KV L,24.71,231.9
2016-05-31 18:00:00,BULLMOOSE - MOROVIS 8801 138 KV,29.49,248.3
2016-05-31 18:00:00,HIGHGROVE - CTR SUBSTATION 138 KV,4.72,417.2
2016-05-31 18:00:00,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line,21.15,190.8
2016-06-20 17:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,15.19,262.5
2016-06-20 17:00:00,FREDERICK ROAD - NINE SPRINGS 138 KV,12.36,255.0
2016-06-20 17:00:00,HIGHGROVE - CTR SUBSTATION 138 KV,1.6,417.2
2016-06-20 17:00:00,SPINGVILLE - CONOWINGO 138 KV Line,1.09,360.2
2016-06-20 17:00:00,POSSUM PT 345/138kV Auto,0.69,315.2
2016-06-20 17:00:00,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line,33.68,190.8
2016-06-20 17:00:00,DRESDEN GENERATING STATION - MORRIS COGENERATION LLC SUBSTATION 230 KV,25.1,622.3
2016-07-25 16:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,19.55,262.4
2016-07-25 16:00:00,METALCAN - KANSAS RIVER PROJECT 138 KV line,53.42,247.0
2016-07-25 16:00:00,TRAINER SUBSTATION - BRIDGEPORT SUBSTATION 138 KV Line,7.14,267.5
2016-07-25 16:00:00,BULLMOOSE - MOROVIS 8801 138 KV,0.78,248.3
2016-07-25 16:00:00,BRIGHTON - DRUM 138 KV,13.84,210.9
2016-07-25 16:00:00,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line,19.97,190.8
2016-07-25 16:00:00,KNOX - AES 230 KV L,2.28,358.5
2016-08-12 16:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,19.71,262.5
2016-08-12 16:00:00,METALCAN - KANSAS RIVER PROJECT 138 KV line,114.15,247.0
2016-08-12 16:00:00,LIBERTY ELECTRIC POWER PLANT - LAKE CATHERINE 138 KV,14.52,382.3
2016-08-12 16:00:00,BULLMOOSE - MOROVIS 8801 138 KV,19.63,248.3
2016-08-12 16:00:00,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line,27.05,190.8
2016-09-08 17:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,20.39,262.4
2016-09-08 17:00:00,METALCAN - KANSAS RIVER PROJECT 138 KV line,84.38,247.0
2016-09-08 17:00:00,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line,31.86,190.8
2016-10-19 17:00:00,SAN FELIPE - REDUCTION 161 KV line,315.1,220.3
2016-10-19 17:00:00,PROGRESS 138 kV/1 kV Transformer Bank,265.74,108.5
2016-10-19 17:00:00,HIGHGROVE - CTR SUBSTATION 138 KV,5.54,417.2
2016-10-19 17:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,5.54,233.6
2016-10-19 17:00:00,IVYGLEN METER - ROYALTON 230 KV,34.38,525.3
2016-11-21 19:00:00,SAN FELIPE - REDUCTION 161 KV line,264.53,220.3
2016-11-21 19:00:00,PROGRESS 138 kV/1 kV Transformer Bank,220.67,108.5
2016-11-21 19:00:00,HIGHGROVE - CTR SUBSTATION 138 KV,9.27,417.2
2016-11-21 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,3.21,233.5
2016-12-15 19:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,4.89,216.7
2016-12-15 19:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,7.64,262.4
2016-12-15 19:00:00,HIGHGROVE - CTR SUBSTATION 138 KV,2.59,417.2
2016-12-15 19:00:00,DOWELL - W PAINTSVILLE 138 KV L,16.25,312.3
2016-12-15 19:00:00,CONCORD - UNIVERSITY 230 KV #2,1.55,657.1
2016-01-19 08:00:00,DAM HEIGHTS - BABINE LAKE 138 KV,6.58,226.1
2016-01-19 08:00:00,JAN PHYL - BABINE LAKE 138 KV,6.32,235.7
2016-01-19 08:00:00,SURRY - KERR 138 KV line,0.53,337.8
2016-01-19 08:00:00,GRAYLAND - FREMONT ENERGY CENTER 100 KV,91.89,152.6
2016-02-13 19:00:00,DAM HEIGHTS - BABINE LAKE 138 KV,11.66,226.2
2016-02-13 19:00:00,POSSUM PT 345/138kV Auto,3.06,315.2
2016-02-13 19:00:00,DAVISVILLE - NORTH APPLETON SUBSTATION 138 KV line,5.79,227.4
2016-02-13 19:00:00,POCKET - TILLAMOOK 138 KV Line,2.88,223.0
2016-02-13 19:00:00,DEKALB - JONES CHAPEL 500 KV L,1.1,2860.4
2016-03-03 19:00:00,SAN FELIPE - REDUCTION 161 KV line,137.49,230.7
2016-03-03 19:00:00,PROGRESS 138 kV/1 kV Transformer Bank,153.37,125.4
2016-03-03 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,3.99,233.5
2016-04-06 08:00:00,SAN FELIPE - REDUCTION 161 KV line,201.77,230.7
2016-04-06 08:00:00,PROGRESS 138 kV/1 kV Transformer Bank,198.66,125.4
2016-04-06 08:00:00,GRASSMERE SUBSTATION - RED HILL 138 KV line,24.95,168.0
2016-04-06 08:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,6.55,233.5
2016-04-06 08:00:00,CONCORD - UNIVERSITY 230 KV Ckt 1,11.86,767.0
2016-05-31 18:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,11.89,242.9
2016-05-31 18:00:00,DAM HEIGHTS - BABINE LAKE 138 KV,5.72,226.2
2016-05-31 18:00:00,INDUSTRIAL - CHIQUITA 138 KV,5.41,191.5
2016-05-31 18:00:00,HIGHGROVE - CTR SUBSTATION 138 KV,5.79,417.2
2016-05-31 18:00:00,HAZARD SUBSTATION - HARRIS 138 KV L,55.82,226.6
2016-06-20 17:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,6.14,242.9
2016-06-20 17:00:00,JAN PHYL - BABINE LAKE 138 KV,8.75,235.7
2016-06-20 17:00:00,INDUSTRIAL - CHIQUITA 138 KV,0.88,191.5
2016-06-20 17:00:00,HIGHGROVE - CTR SUBSTATION 138 KV,2.94,417.2
2016-06-20 17:00:00,POCKET - TILLAMOOK 138 KV Line,13.79,223.0
2016-07-25 16:00:00,SNE - SANSUM N ELEC - JAN PHYL 138 KV,15.35,288.1
2016-07-25 16:00:00,POCKET - TILLAMOOK 138 KV Line,12.8,223.0
2016-08-12 16:00:00,LAY DAM 161-138 kV TX,25.34,92.4
2016-08-12 16:00:00,SNE - SANSUM N ELEC - JAN PHYL 138 KV,18.15,288.1
2016-08-12 16:00:00,BONDURANT - MONTGOMERY VILLAGE 138 KV,43.35,361.0
2016-08-12 16:00:00,DOWELL - W PAINTSVILLE 138 KV L,20.83,344.3
2016-08-12 16:00:00,MEEKER - SIDNEY COAL 138 KV L,2.67,230.7
2016-08-12 16:00:00,PANDA - NORTHERN STEEL CASTING 138 KV,15.8,225.5
2016-09-08 17:00:00,SNE - SANSUM N ELEC - JAN PHYL 138 KV,19.84,288.1
2016-09-08 17:00:00,DAVISVILLE - NORTH APPLETON SUBSTATION 138 KV line,5.22,227.4
2016-09-08 17:00:00,POCKET - TILLAMOOK 138 KV Line,20.67,223.0
2016-09-08 17:00:00,SOLANA - HAMPSHIRE PAPER 138 KV line,5.05,245.1
2016-09-08 17:00:00,BARNA - LAWRENCE ENERGY CENTER 100 KV Line,77.48,142.6
2016-10-19 17:00:00,MAGNOLIA 1708 - WEST ORANGE 138 KV,40.99,238.4
2016-10-19 17:00:00,JAN PHYL - BABINE LAKE 138 KV,2.95,235.7
2016-10-19 17:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,4.9,233.6
2016-10-19 17:00:00,JOHN P MADGETT - DOLLARHIDE 100 KV,30.06,127.9
2016-11-21 19:00:00,SAN FELIPE - REDUCTION 161 KV line,118.42,230.7
2016-11-21 19:00:00,PROGRESS 138 kV/1 kV Transformer Bank,138.93,125.4
2016-11-21 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,3.66,233.5
2016-12-15 19:00:00,MAGNOLIA 1708 - WEST ORANGE 138 KV,18.15,238.4
2016-12-15 19:00:00,HIGHGROVE - CTR SUBSTATION 138 KV,2.79,417.2
2016-12-15 19:00:00,DOWELL - W PAINTSVILLE 138 KV L,5.86,344.3
2016-01-19 08:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,10.62,242.9
2016-01-19 08:00:00,WHEELER MT - RMC LONESTAR 100 KV,134.48,153.2
2016-02-13 19:00:00,MAGNOLIA 1708 - WEST ORANGE 138 KV,17.96,238.4
2016-02-13 19:00:00,POSSUM PT 345/138kV Auto,1.8,315.2
2016-02-13 19:00:00,CONCORD - UNIVERSITY 230 KV Ckt 1,14.66,767.0
2016-03-03 19:00:00,SAN FELIPE - REDUCTION 161 KV line,99.22,230.7
2016-03-03 19:00:00,PROGRESS 138 kV/1 kV Transformer Bank,103.9,125.4
2016-03-03 19:00:00,MAGNOLIA 1708 - WEST ORANGE 138 KV,11.25,238.4
2016-03-03 19:00:00,WARREN - DUBOIS SUBSTATION 138 KV L,2.44,206.4
2016-03-03 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,2.47,233.5
2016-03-03 19:00:00,THREE POINTS SUBSTATION - GETZ 100 KV,5.6,138.4
2016-04-06 08:00:00,SAN FELIPE - REDUCTION 161 KV line,163.43,230.7
2016-04-06 08:00:00,PROGRESS 138 kV/1 kV Transformer Bank,170.67,125.4
2016-04-06 08:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,4.75,233.6
2016-05-31 18:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,11.99,242.9
2016-05-31 18:00:00,DAM HEIGHTS - BABINE LAKE 138 KV,1.71,226.2
2016-05-31 18:00:00,POSSUM PT 345/138kV Auto,2.15,315.2
2016-05-31 18:00:00,POCKET - TILLAMOOK 138 KV Line,24.8,223.0
2016-05-31 18:00:00,WEST LAFAYETTE - MOSSYROCK 100 KV,90.98,146.9
2016-06-20 17:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,3.92,242.9
2016-06-20 17:00:00,SNE - SANSUM N ELEC - JAN PHYL 138 KV,7.09,288.1
2016-06-20 17:00:00,POSSUM PT 345/138kV Auto,0.68,315.2
2016-07-25 16:00:00,SNE - SANSUM N ELEC - JAN PHYL 138 KV,10.9,288.1
2016-07-25 16:00:00,PLANTATION - SILVER SIDE RD 138 KV,0.54,260.4
2016-07-25 16:00:00,CAMERON SUBSTATION - ATHALMER TAP 138 KV,7.09,468.0
2016-07-25 16:00:00,ROCHESTER HYDRO - DEPERE 138 KV,2.03,211.7
2016-07-25 16:00:00,POCKET - TILLAMOOK 138 KV Line,6.59,223.0
2016-07-25 16:00:00,VITULLI - OCHILTREE 100 KV line,21.29,135.1
2016-08-12 16:00:00,LAY DAM 161-138 kV TX,17.25,92.4
2016-08-12 16:00:00,SNE - SANSUM N ELEC - JAN PHYL 138 KV,14.21,288.1
2016-08-12 16:00:00,AMDEE - CARRCROFT 138 KV #2,2.65,271.4
2016-08-12 16:00:00,ARVIN - GARDEN CORNERS 138 KV,38.87,170.7
2016-08-12 16:00:00,POCKET - TILLAMOOK 138 KV Line,17.43,223.0
2016-08-12 16:00:00,MARIPOSA - ACEC BROOKS 100 KV line,133.56,150.0
2016-08-12 16:00:00,BRIARCLIFF - FORT GARLAND 100 KV,32.68,138.0
2016-09-08 17:00:00,SNE - SANSUM N ELEC - JAN PHYL 138 KV,10.47,288.1
2016-09-08 17:00:00,POCKET - TILLAMOOK 138 KV Line,4.96,223.0
2016-09-08 17:00:00,EASTOWN RD - SWAN VALLEY 230 KV,29.84,614.3
2016-10-19 17:00:00,SAN FELIPE - REDUCTION 161 KV line,120.92,230.7
2016-10-19 17:00:00,PROGRESS 138 kV/1 kV Transformer Bank,144.28,125.4
2016-10-19 17:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,4.15,233.5
2016-10-19 17:00:00,OAKWOOD - WARRENTON 138 KV Line,0.65,312.5
2016-11-21 19:00:00,SAN FELIPE - REDUCTION 161 KV line,51.26,230.7
2016-11-21 19:00:00,MAGNOLIA 1708 - WEST ORANGE 138 KV,35.39,238.4
2016-11-21 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,2.06,233.6
2016-12-15 19:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,3.41,242.9
2016-12-15 19:00:00,HERALD-TWIN CITIES - MASON ST 230 KV,2.17,609.7
2016-01-19 08:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,3.92,242.9
2016-01-19 08:00:00,JAN PHYL - BABINE LAKE 138 KV,6.82,235.7
2016-01-19 08:00:00,CALISTOGA 199 - JAJOME 3403 138 KV,44.58,213.7
2016-01-19 08:00:00,POSSUM PT 345/138kV Auto,0.74,315.2
2016-01-19 08:00:00,GETTY - COSUMNES 100 KV,151.77,153.2
2016-02-13 19:00:00,MAGNOLIA 1708 - WEST ORANGE 138 KV,16.96,238.4
2016-02-13 19:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,0.61,242.9
