project_id,date,status
Q18-1087,2018-10-26,queued
Q18-1088,2018-10-26,queued
Q18-1089,2018-10-26,queued
Q17-0773,2018-10-27,withdrawn
Q18-1090,2018-10-27,queued
Q16-0711,2018-10-28,withdrawn
Q15-0483,2018-10-29,in_service
Q18-1091,2018-10-29,queued
Q18-1092,2018-10-29,queued
Q14-0409,2018-10-30,in_service
Q18-0993,2018-10-30,withdrawn
Q18-1093,2018-10-30,queued
Q13-0235,2018-10-31,in_service
Q18-1094,2018-10-31,queued
Q18-1095,2018-10-31,queued
Q17-0794,2018-11-02,withdrawn
Q18-1096,2018-11-02,queued
Q13-0300,2018-11-03,in_service
Q18-1097,2018-11-04,queued
Q18-1098,2018-11-04,queued
Q15-0521,2018-11-05,withdrawn
Q18-1099,2018-11-06,queued
Q18-1100,2018-11-07,queued
Q18-1101,2018-11-09,queued
Q18-1102,2018-11-11,queued
Q18-1103,2018-11-11,queued
Q15-0524,2018-11-13,in_service
Q18-1104,2018-11-14,queued
Q16-0649,2018-11-15,withdrawn
Q18-1105,2018-11-17,queued
Q17-0788,2018-11-18,withdrawn
Q18-1106,2018-11-18,queued
Q18-1107,2018-11-21,queued
Q18-1108,2018-11-21,queued
Q16-0643,2018-11-22,withdrawn
Q18-1109,2018-11-22,queued
Q15-0513,2018-11-23,in_service
Q18-1110,2018-11-23,queued
Q18-1111,2018-11-23,queued
Q14-0372,2018-11-24,in_service
Q18-1112,2018-11-24,queued
Q18-1113,2018-11-24,queued
Q18-1114,2018-11-24,queued
Q16-0709,2018-11-25,withdrawn
Q18-1115,2018-11-25,queued
Q18-1116,2018-11-27,queued
Q14-0307,2018-11-28,in_service
Q16-0618,2018-11-28,withdrawn
Q18-1117,2018-11-28,queued
Q15-0516,2018-11-29,in_service
Q18-1118,2018-11-29,queued
Q14-0370,2018-11-30,in_service
Q18-1119,2018-11-30,queued
Q13-0255,2018-12-02,in_service
Q18-1120,2018-12-05,queued
Q15-0560,2018-12-11,in_service
Q18-1121,2018-12-11,queued
Q18-1122,2018-12-13,queued
Q15-0452,2018-12-15,in_service
Q14-0373,2018-12-16,in_service
Q18-1123,2018-12-16,queued
Q13-0210,2018-12-17,in_service
Q14-0343,2018-12-17,in_service
Q18-1124,2018-12-18,queued
Q14-0396,2018-12-20,in_service
Q17-0820,2018-12-21,withdrawn
Q18-1125,2018-12-21,queued
Q18-1126,2018-12-21,queued
Q18-1127,2018-12-24,queued
Q15-0450,2018-12-25,in_service
Q18-1128,2018-12-25,queued
Q16-0600,2018-12-26,withdrawn
Q13-0287,2018-12-29,in_service
Q18-1129,2018-12-29,queued
Q18-1130,2018-12-31,queued
Q19-1131,2019-01-01,queued
Q19-1132,2019-01-04,queued
Q14-0305,2019-01-05,in_service
Q18-0911,2019-01-05,withdrawn
Q17-0840,2019-01-06,withdrawn
Q19-1133,2019-01-07,queued
Q18-1072,2019-01-09,withdrawn
Q19-1134,2019-01-10,queued
Q19-1135,2019-01-12,queued
Q19-1136,2019-01-14,queued
Q19-1137,2019-01-17,queued
Q19-1138,2019-01-17,queued
Q16-0657,2019-01-21,withdrawn
Q18-1007,2019-01-21,withdrawn
Q19-1139,2019-01-21,queued
Q19-1140,2019-01-21,queued
Q16-0701,2019-01-23,withdrawn
Q14-0416,2019-01-24,in_service
Q19-1141,2019-01-26,queued
Q19-1142,2019-01-28,queued
Q19-1143,2019-01-29,queued
Q19-1144,2019-01-30,queued
Q17-0735,2019-02-01,withdrawn
Q15-0424,2019-02-02,in_service
Q17-0843,2019-02-03,withdrawn
Q17-0732,2019-02-08,withdrawn
Q19-1145,2019-02-08,queued
Q19-1146,2019-02-09,queued
Q14-0347,2019-02-11,in_service
Q19-1147,2019-02-12,queued
Q19-1148,2019-02-13,queued
Q19-1149,2019-02-13,queued
Q19-1150,2019-02-14,queued
Q19-1151,2019-02-15,queued
Q19-1152,2019-02-15,queued
Q16-0714,2019-02-16,withdrawn
Q13-0245,2019-02-17,in_service
Q19-1153,2019-02-18,queued
Q14-0389,2019-02-19,in_service
Q15-0438,2019-02-19,in_service
Q19-1154,2019-02-19,queued
Q17-0808,2019-02-21,withdrawn
Q19-1155,2019-02-22,queued
Q19-1156,2019-02-22,queued
Q19-1157,2019-02-23,queued
Q15-0497,2019-02-24,in_service
Q15-0523,2019-03-01,in_service
Q16-0702,2019-03-01,withdrawn
Q19-1158,2019-03-01,queued
Q14-0375,2019-03-02,in_service
Q16-0588,2019-03-04,in_service
Q19-1159,2019-03-04,queued
Q19-1160,2019-03-04,queued
Q17-0871,2019-03-05,withdrawn
Q19-1161,2019-03-06,queued
Q19-1162,2019-03-07,queued
Q19-1163,2019-03-08,queued
Q19-1164,2019-03-08,queued
Q16-0655,2019-03-09,withdrawn
Q19-1165,2019-03-09,queued
Q19-1166,2019-03-10,queued
Q19-1167,2019-03-12,queued
Q19-1168,2019-03-12,queued
Q16-0563,2019-03-14,withdrawn
Q14-0363,2019-03-16,in_service
Q17-0910,2019-03-17,withdrawn
Q19-1169,2019-03-17,queued
Q19-1170,2019-03-17,queued
Q13-0217,2019-03-18,in_service
Q19-1171,2019-03-19,queued
Q15-0446,2019-03-22,in_service
Q16-0663,2019-03-22,withdrawn
Q19-1172,2019-03-22,queued
Q19-1173,2019-03-23,queued
Q19-1174,2019-03-24,queued
Q19-1175,2019-03-25,queued
Q19-1176,2019-03-27,queued
Q19-1177,2019-03-27,queued
Q18-0965,2019-03-29,withdrawn
Q19-1178,2019-03-30,queued
Q15-0436,2019-03-31,in_service
Q17-0880,2019-03-31,withdrawn
Q14-0338,2019-04-01,in_service
Q14-0387,2019-04-01,in_service
Q16-0692,2019-04-01,withdrawn
Q19-1179,2019-04-01,queued
Q14-0336,2019-04-02,in_service
Q19-1180,2019-04-02,queued
Q15-0504,2019-04-03,in_service
Q19-1181,2019-04-04,queued
Q16-0633,2019-04-06,withdrawn
Q19-1182,2019-04-06,queued
Q19-1183,2019-04-06,queued
Q14-0360,2019-04-08,in_service
Q16-0662,2019-04-08,in_service
Q19-1184,2019-04-09,queued
Q19-1185,2019-04-09,queued
Q19-1186,2019-04-10,queued
Q16-0648,2019-04-13,withdrawn
Q19-1187,2019-04-13,queued
Q19-1188,2019-04-13,queued
Q19-1189,2019-04-15,queued
Q19-1190,2019-04-17,queued
Q19-1191,2019-04-18,queued
Q19-1192,2019-04-18,queued
Q19-1193,2019-04-20,queued
Q15-0447,2019-04-27,in_service
Q15-0508,2019-04-27,in_service
Q19-1194,2019-04-27,queued
Q19-1195,2019-04-27,queued
Q19-1196,2019-04-28,queued
Q19-1197,2019-04-30,queued
Q19-1198,2019-05-01,queued
Q19-1199,2019-05-01,queued
Q19-1200,2019-05-02,queued
Q15-0455,2019-05-03,in_service
Q19-1201,2019-05-04,queued
Q16-0575,2019-05-05,in_service
Q17-0799,2019-05-05,withdrawn
Q19-1202,2019-05-05,queued
Q18-0990,2019-05-06,withdrawn
Q16-0636,2019-05-09,in_service
Q19-1203,2019-05-11,queued
Q14-0357,2019-05-14,in_service
Q19-1204,2019-05-14,queued
Q19-1205,2019-05-15,queued
Q19-1206,2019-05-17,queued
Q19-1207,2019-05-18,queued
Q19-1208,2019-05-18,queued
Q19-1209,2019-05-18,queued
Q16-0599,2019-05-20,withdrawn
Q13-0288,2019-05-21,in_service
Q19-1210,2019-05-21,queued
Q15-0475,2019-05-22,in_service
Q19-1211,2019-05-22,queued
Q19-1212,2019-05-23,queued
Q19-1213,2019-05-24,queued
Q18-0970,2019-05-25,withdrawn
Q19-1214,2019-05-26,queued
Q16-0598,2019-05-27,in_service
Q19-1215,2019-05-27,queued
Q15-0520,2019-05-28,in_service
Q18-0999,2019-05-28,withdrawn
Q19-1216,2019-05-28,queued
Q17-0853,2019-06-02,withdrawn
Q19-1217,2019-06-02,queued
Q19-1218,2019-06-03,queued
Q16-0656,2019-06-04,in_service
Q19-1219,2019-06-04,queued
Q19-1220,2019-06-05,queued
Q15-0471,2019-06-07,in_service
Q18-0972,2019-06-07,withdrawn
Q13-0254,2019-06-08,in_service
Q19-1221,2019-06-08,queued
Q19-1222,2019-06-09,queued
Q19-1223,2019-06-09,queued
Q15-0552,2019-06-11,in_service
Q19-1224,2019-06-13,queued
Q19-1225,2019-06-14,queued
Q19-1226,2019-06-14,queued
Q17-0790,2019-06-15,withdrawn
Q19-1227,2019-06-15,queued
Q15-0530,2019-06-17,in_service
Q18-1091,2019-06-17,withdrawn
Q19-1228,2019-06-17,queued
Q19-1229,2019-06-18,queued
Q19-1230,2019-06-18,queued
Q19-1231,2019-06-21,queued
Q19-1232,2019-06-22,queued
Q19-1233,2019-06-23,queued
Q16-0688,2019-06-24,in_service
Q15-0540,2019-06-25,in_service
Q19-1234,2019-06-27,queued
Q14-0408,2019-06-28,in_service
Q18-0925,2019-07-01,withdrawn
Q19-1235,2019-07-01,queued
Q19-1132,2019-07-02,withdrawn
Q19-1236,2019-07-02,queued
Q15-0448,2019-07-03,in_service
Q19-1237,2019-07-07,queued
Q16-0673,2019-07-08,in_service
Q19-1238,2019-07-08,queued
Q19-1239,2019-07-08,queued
Q19-1240,2019-07-09,queued
Q19-1241,2019-07-09,queued
Q19-1242,2019-07-10,queued
Q19-1243,2019-07-11,queued
Q19-1244,2019-07-11,queued
Q19-1245,2019-07-12,queued
Q19-1246,2019-07-12,queued
Q19-1247,2019-07-13,queued
Q19-1248,2019-07-13,queued
Q19-1249,2019-07-13,queued
Q19-1250,2019-07-14,queued
Q16-0684,2019-07-16,withdrawn
Q19-1251,2019-07-17,queued
Q19-1252,2019-07-18,queued
Q19-1253,2019-07-18,queued
Q14-0358,2019-07-20,in_service
Q16-0650,2019-07-20,in_service
Q19-1254,2019-07-20,queued
Q19-1255,2019-07-20,queued
Q18-0927,2019-07-22,withdrawn
Q19-1256,2019-07-22,queued
Q19-1257,2019-07-23,queued
Q14-0414,2019-07-24,in_service
Q16-0603,2019-07-25,in_service
Q18-1092,2019-07-25,withdrawn
Q18-1110,2019-07-26,withdrawn
Q19-1258,2019-07-26,queued
Q17-0759,2019-07-27,withdrawn
Q18-1054,2019-07-28,withdrawn
Q19-1259,2019-07-28,queued
Q19-1260,2019-07-28,queued
Q19-1261,2019-07-28,queued
Q19-1262,2019-07-29,queued
Q14-0413,2019-07-31,in_service
Q16-0565,2019-07-31,in_service
Q19-1263,2019-07-31,queued
Q19-1264,2019-08-01,queued
Q19-1265,2019-08-01,queued
Q17-0856,2019-08-06,withdrawn
Q18-1102,2019-08-06,withdrawn
Q18-1128,2019-08-08,withdrawn
Q19-1266,2019-08-08,queued
Q19-1267,2019-08-08,queued
Q15-0541,2019-08-09,in_service
Q17-0783,2019-08-09,withdrawn
Q17-0792,2019-08-09,withdrawn
Q17-0747,2019-08-12,in_service
Q19-1268,2019-08-13,queued
Q16-0617,2019-08-14,in_service
Q16-0624,2019-08-14,withdrawn
Q16-0682,2019-08-17,in_service
Q18-0930,2019-08-17,withdrawn
Q19-1269,2019-08-17,queued
Q16-0604,2019-08-19,in_service
Q19-1270,2019-08-20,queued
Q15-0514,2019-08-21,in_service
Q19-1271,2019-08-21,queued
Q15-0492,2019-08-22,in_service
Q18-1006,2019-08-23,withdrawn
Q19-1272,2019-08-24,queued
Q14-0384,2019-08-25,in_service
Q19-1273,2019-08-25,queued
Q19-1274,2019-08-25,queued
Q19-1275,2019-08-26,queued
Q19-1276,2019-08-26,queued
Q16-0693,2019-08-27,withdrawn
Q17-0815,2019-08-27,withdrawn
Q18-1037,2019-08-27,withdrawn
Q19-1277,2019-08-27,queued
Q19-1278,2019-08-30,queued
Q18-0923,2019-08-31,withdrawn
Q17-0796,2019-09-01,withdrawn
Q19-1279,2019-09-01,queued
Q19-1280,2019-09-01,queued
Q14-0418,2019-09-03,in_service
Q19-1281,2019-09-03,queued
Q19-1282,2019-09-04,queued
Q19-1283,2019-09-05,queued
Q19-1284,2019-09-10,queued
Q19-1285,2019-09-10,queued
Q19-1286,2019-09-10,queued
Q19-1287,2019-09-11,queued
Q19-1288,2019-09-12,queued
Q19-1289,2019-09-12,queued
Q16-0574,2019-09-13,in_service
Q19-1290,2019-09-13,queued
Q16-0668,2019-09-15,in_service
Q17-0798,2019-09-15,withdrawn
Q17-0863,2019-09-17,withdrawn
Q19-1291,2019-09-17,queued
Q16-0712,2019-09-18,withdrawn
Q19-1292,2019-09-19,queued
Q19-1293,2019-09-20,queued
Q18-0958,2019-09-21,withdrawn
Q19-1294,2019-09-21,queued
Q19-1295,2019-09-22,queued
Q19-1296,2019-09-24,queued
Q19-1297,2019-09-25,queued
Q19-1298,2019-09-27,queued
Q19-1299,2019-09-27,queued
Q19-1300,2019-09-27,queued
Q19-1301,2019-09-27,queued
Q19-1302,2019-09-28,queued
Q19-1303,2019-09-29,queued
Q19-1304,2019-09-29,queued
Q19-1305,2019-10-01,queued
Q19-1306,2019-10-02,queued
Q19-1307,2019-10-02,queued
Q14-0333,2019-10-05,in_service
Q17-0902,2019-10-06,withdrawn
Q18-1000,2019-10-06,withdrawn
Q19-1308,2019-10-06,queued
Q19-1309,2019-10-08,queued
Q15-0527,2019-10-09,in_service
Q13-0296,2019-10-10,in_service
Q19-1310,2019-10-10,queued
Q19-1311,2019-10-12,queued
Q19-1312,2019-10-14,queued
Q19-1313,2019-10-14,queued
Q14-0388,2019-10-16,in_service
Q19-1314,2019-10-17,queued
Q15-0453,2019-10-19,in_service
Q17-0768,2019-10-21,withdrawn
Q19-1315,2019-10-22,queued
Q19-1316,2019-10-22,queued
Q15-0539,2019-10-24,in_service
Q18-0945,2019-10-24,withdrawn
Q15-0440,2019-10-25,in_service
Q19-1317,2019-10-25,queued
Q19-1318,2019-10-26,queued
Q19-1319,2019-10-26,queued
Q19-1320,2019-10-26,queued
Q19-1321,2019-10-27,queued
Q18-1021,2019-10-28,withdrawn
Q19-1322,2019-10-28,queued
Q19-1323,2019-10-28,queued
Q19-1324,2019-10-28,queued
Q19-1325,2019-10-29,queued
Q19-1326,2019-10-29,queued
Q16-0664,2019-11-02,in_service
Q19-1142,2019-11-03,withdrawn
Q19-1327,2019-11-03,queued
Q19-1328,2019-11-03,queued
Q17-0873,2019-11-04,withdrawn
Q18-1003,2019-11-04,withdrawn
Q19-1329,2019-11-04,queued
Q15-0481,2019-11-05,in_service
Q16-0608,2019-11-05,in_service
Q19-1330,2019-11-06,queued
Q19-1331,2019-11-06,queued
Q13-0298,2019-11-07,in_service
Q19-1332,2019-11-07,queued
Q14-0364,2019-11-09,in_service
Q17-0816,2019-11-10,withdrawn
Q19-1333,2019-11-10,queued
Q19-1334,2019-11-12,queued
Q19-1335,2019-11-13,queued
Q19-1336,2019-11-13,queued
Q16-0654,2019-11-15,withdrawn
Q17-0741,2019-11-15,in_service
Q19-1337,2019-11-15,queued
Q15-0489,2019-11-17,in_service
Q19-1338,2019-11-17,queued
Q19-1339,2019-11-21,queued
Q19-1340,2019-11-23,queued
Q16-0699,2019-11-24,withdrawn
Q14-0354,2019-11-25,in_service
Q19-1341,2019-11-25,queued
Q19-1342,2019-11-25,queued
Q15-0431,2019-11-29,in_service
Q19-1343,2019-11-29,queued
Q19-1344,2019-11-29,queued
Q19-1345,2019-11-30,queued
Q19-1346,2019-11-30,queued
Q16-0705,2019-12-02,in_service
Q19-1347,2019-12-03,queued
Q15-0534,2019-12-04,in_service
Q18-0974,2019-12-04,withdrawn
Q19-1348,2019-12-04,queued
Q19-1349,2019-12-05,queued
Q14-0374,2019-12-08,in_service
Q17-0749,2019-12-08,withdrawn
Q19-1350,2019-12-08,queued
Q19-1351,2019-12-08,queued
Q16-0564,2019-12-09,in_service
Q19-1352,2019-12-09,queued
Q19-1353,2019-12-09,queued
Q19-1354,2019-12-10,queued
Q18-0983,2019-12-11,withdrawn
Q19-1355,2019-12-12,queued
Q19-1356,2019-12-12,queued
Q17-0756,2019-12-13,in_service
Q19-1357,2019-12-13,queued
Q19-1358,2019-12-14,queued
Q17-0835,2019-12-15,withdrawn
Q19-1359,2019-12-15,queued
Q19-1360,2019-12-15,queued
Q15-0488,2019-12-17,in_service
Q19-1176,2019-12-17,withdrawn
Q17-0867,2019-12-18,withdrawn
Q19-1361,2019-12-19,queued
Q19-1362,2019-12-20,queued
Q19-1363,2019-12-21,queued
Q14-0359,2019-12-22,in_service
Q15-0460,2019-12-22,in_service
Q17-0876,2019-12-22,withdrawn
Q19-1364,2019-12-22,queued
Q19-1365,2019-12-23,queued
Q15-0501,2019-12-24,in_service
Q19-1366,2019-12-25,queued
Q19-1367,2019-12-26,queued
Q19-1368,2019-12-27,queued
Q19-1369,2019-12-27,queued
Q19-1370,2019-12-29,queued
Q16-0634,2019-12-30,in_service
Q20-1371,2020-01-01,queued
Q20-1372,2020-01-01,queued
Q20-1373,2020-01-02,queued
Q16-0592,2020-01-03,in_service
Q20-1374,2020-01-03,queued
Q20-1375,2020-01-04,queued
Q20-1376,2020-01-04,queued
Q20-1377,2020-01-05,queued
Q17-0778,2020-01-06,in_service
Q20-1378,2020-01-06,queued
Q15-0441,2020-01-07,in_service
Q20-1379,2020-01-09,queued
Q18-0997,2020-01-10,withdrawn
Q20-1380,2020-01-10,queued
Q20-1381,2020-01-10,queued
Q17-0806,2020-01-11,withdrawn
Q20-1382,2020-01-13,queued
Q20-1383,2020-01-13,queued
Q20-1384,2020-01-13,queued
Q20-1385,2020-01-14,queued
Q20-1386,2020-01-15,queued
Q20-1387,2020-01-15,queued
Q17-0861,2020-01-16,withdrawn
Q20-1388,2020-01-16,queued
Q20-1389,2020-01-16,queued
Q20-1390,2020-01-17,queued
Q20-1391,2020-01-19,queued
Q20-1392,2020-01-21,queued
Q17-0771,2020-01-22,withdrawn
Q20-1393,2020-01-22,queued
Q15-0503,2020-01-24,in_service
Q20-1394,2020-01-26,queued
Q16-0613,2020-01-28,in_service
Q20-1395,2020-01-28,queued
Q14-0367,2020-01-29,in_service
Q17-0848,2020-01-29,withdrawn
Q20-1396,2020-01-29,queued
Q20-1397,2020-01-29,queued
Q16-0631,2020-01-30,in_service
Q20-1398,2020-01-30,queued
Q20-1399,2020-01-30,queued
Q15-0533,2020-01-31,in_service
Q20-1400,2020-01-31,queued
Q20-1401,2020-02-01,queued
Q16-0644,2020-02-02,withdrawn
Q14-0353,2020-02-04,in_service
Q19-1193,2020-02-04,withdrawn
Q15-0512,2020-02-05,in_service
Q14-0379,2020-02-06,in_service
Q20-1402,2020-02-10,queued
Q20-1403,2020-02-10,queued
Q16-0696,2020-02-11,in_service
Q20-1404,2020-02-12,queued
Q17-0828,2020-02-13,withdrawn
Q20-1405,2020-02-13,queued
Q20-1406,2020-02-13,queued
Q16-0704,2020-02-14,in_service
Q17-0758,2020-02-14,withdrawn
Q20-1407,2020-02-14,queued
Q20-1408,2020-02-17,queued
Q20-1409,2020-02-19,queued
Q14-0405,2020-02-22,in_service
Q15-0549,2020-02-22,in_service
Q20-1410,2020-02-22,queued
Q20-1411,2020-02-22,queued
Q20-1412,2020-02-24,queued
Q15-0429,2020-02-26,in_service
Q16-0652,2020-02-26,in_service
Q14-0365,2020-02-27,in_service
Q14-0378,2020-02-27,in_service
Q17-0908,2020-02-28,withdrawn
Q20-1413,2020-02-29,queued
Q15-0463,2020-03-01,in_service
Q18-1047,2020-03-02,withdrawn
Q20-1414,2020-03-02,queued
Q20-1415,2020-03-03,queued
Q18-1096,2020-03-04,withdrawn
Q20-1416,2020-03-04,queued
Q20-1417,2020-03-04,queued
Q20-1418,2020-03-04,queued
Q20-1419,2020-03-05,queued
Q15-0536,2020-03-07,in_service
Q16-0583,2020-03-07,in_service
Q20-1420,2020-03-07,queued
Q15-0495,2020-03-10,in_service
Q20-1421,2020-03-10,queued
Q20-1422,2020-03-10,queued
Q20-1423,2020-03-12,queued
Q20-1424,2020-03-13,queued
Q20-1425,2020-03-14,queued
Q20-1426,2020-03-14,queued
Q20-1427,2020-03-15,queued
Q20-1428,2020-03-16,queued
Q20-1429,2020-03-17,queued
Q20-1430,2020-03-17,queued
Q20-1431,2020-03-17,queued
Q20-1432,2020-03-17,queued
Q20-1433,2020-03-17,queued
Q20-1434,2020-03-19,queued
Q20-1435,2020-03-20,queued
Q20-1436,2020-03-22,queued
Q20-1437,2020-03-23,queued
Q15-0477,2020-03-25,in_service
Q19-1309,2020-03-28,withdrawn
Q20-1438,2020-03-29,queued
Q20-1439,2020-03-29,queued
Q20-1440,2020-04-01,queued
Q20-1441,2020-04-01,queued
Q20-1442,2020-04-02,queued
Q16-0645,2020-04-03,in_service
Q20-1443,2020-04-03,queued
Q20-1444,2020-04-03,queued
Q14-0404,2020-04-04,in_service
Q16-0710,2020-04-04,in_service
Q20-1445,2020-04-04,queued
Q20-1446,2020-04-04,queued
Q18-1061,2020-04-05,withdrawn
Q20-1447,2020-04-06,queued
Q18-1089,2020-04-07,withdrawn
Q15-0428,2020-04-08,in_service
Q20-1448,2020-04-08,queued
Q20-1449,2020-04-08,queued
Q20-1450,2020-04-09,queued
Q20-1451,2020-04-10,queued
Q17-0772,2020-04-12,withdrawn
Q20-1452,2020-04-12,queued
Q20-1453,2020-04-12,queued
Q20-1454,2020-04-12,queued
Q20-1455,2020-04-13,queued
Q20-1456,2020-04-14,queued
Q17-0743,2020-04-16,in_service
Q20-1457,2020-04-16,queued
Q20-1458,2020-04-16,queued
Q17-0801,2020-04-17,in_service
Q18-1049,2020-04-17,withdrawn
Q20-1379,2020-04-17,withdrawn
Q20-1459,2020-04-17,queued
Q15-0547,2020-04-19,in_service
Q20-1460,2020-04-19,queued
Q16-0667,2020-04-20,in_service
Q20-1461,2020-04-20,queued
Q20-1462,2020-04-21,queued
Q15-0515,2020-04-22,in_service
Q20-1463,2020-04-23,queued
Q20-1464,2020-04-23,queued
Q20-1465,2020-04-23,queued
Q20-1466,2020-04-25,queued
Q18-1033,2020-04-26,withdrawn
Q20-1467,2020-04-27,queued
Q20-1468,2020-04-29,queued
Q20-1469,2020-04-29,queued
Q20-1470,2020-05-01,queued
Q15-0461,2020-05-02,in_service
Q15-0559,2020-05-04,in_service
Q20-1471,2020-05-04,queued
Q20-1472,2020-05-05,queued
Q20-1473,2020-05-05,queued
Q16-0700,2020-05-06,in_service
Q14-0371,2020-05-07,in_service
Q20-1474,2020-05-07,queued
Q14-0419,2020-05-10,in_service
Q20-1475,2020-05-10,queued
Q19-1327,2020-05-11,withdrawn
Q19-1268,2020-05-12,withdrawn
Q20-1476,2020-05-13,queued
Q20-1477,2020-05-14,queued
Q16-0572,2020-05-16,in_service
Q16-0573,2020-05-16,in_service
Q17-0803,2020-05-16,in_service
Q20-1478,2020-05-16,queued
Q20-1479,2020-05-16,queued
Q19-1342,2020-05-17,withdrawn
Q20-1480,2020-05-18,queued
Q14-0400,2020-05-20,in_service
Q20-1481,2020-05-23,queued
Q18-1062,2020-05-25,withdrawn
Q16-0590,2020-05-26,in_service
Q20-1482,2020-05-26,queued
Q18-0914,2020-05-28,withdrawn
Q20-1483,2020-05-28,queued
Q17-0904,2020-05-29,withdrawn
Q19-1303,2020-05-29,withdrawn
Q18-1127,2020-05-30,withdrawn
Q20-1484,2020-05-31,queued
Q20-1485,2020-05-31,queued
Q16-0661,2020-06-01,in_service
Q18-1015,2020-06-01,withdrawn
Q20-1378,2020-06-02,withdrawn
Q20-1486,2020-06-02,queued
Q19-1367,2020-06-03,withdrawn
Q20-1487,2020-06-03,queued
Q20-1488,2020-06-03,queued
Q15-0426,2020-06-04,in_service
Q19-1210,2020-06-04,withdrawn
Q20-1489,2020-06-05,queued
Q17-0725,2020-06-06,in_service
Q20-1490,2020-06-06,queued
Q15-0510,2020-06-07,in_service
Q20-1491,2020-06-07,queued
Q20-1492,2020-06-08,queued
Q18-0996,2020-06-11,withdrawn
Q20-1493,2020-06-11,queued
Q20-1494,2020-06-11,queued
Q20-1495,2020-06-11,queued
Q16-0681,2020-06-14,in_service
Q17-0819,2020-06-14,withdrawn
Q20-1496,2020-06-14,queued
Q20-1497,2020-06-14,queued
Q20-1498,2020-06-14,queued
Q17-0770,2020-06-15,in_service
Q20-1499,2020-06-15,queued
Q18-1073,2020-06-18,withdrawn
Q20-1500,2020-06-19,queued
Q20-1501,2020-06-21,queued
Q16-0581,2020-06-22,in_service
Q17-0826,2020-06-22,in_service
Q20-1502,2020-06-23,queued
Q20-1503,2020-06-23,queued
Q19-1322,2020-06-25,withdrawn
Q15-0496,2020-06-26,in_service
Q20-1504,2020-06-27,queued
Q20-1505,2020-06-28,queued
Q20-1506,2020-06-28,queued
Q20-1507,2020-06-28,queued
Q20-1508,2020-06-28,queued
Q20-1509,2020-06-29,queued
Q20-1510,2020-06-29,queued
Q20-1511,2020-07-01,queued
Q20-1512,2020-07-02,queued
Q20-1513,2020-07-02,queued
Q17-0889,2020-07-03,withdrawn
Q17-0818,2020-07-04,withdrawn
Q15-0500,2020-07-05,in_service
Q18-0979,2020-07-05,withdrawn
Q20-1514,2020-07-05,queued
Q20-1515,2020-07-05,queued
Q19-1313,2020-07-06,withdrawn
Q20-1516,2020-07-06,queued
Q20-1517,2020-07-06,queued
Q15-0558,2020-07-07,in_service
Q17-0742,2020-07-07,in_service
Q20-1518,2020-07-08,queued
Q20-1519,2020-07-08,queued
Q20-1520,2020-07-08,queued
Q20-1521,2020-07-09,queued
Q20-1522,2020-07-10,queued
Q14-0350,2020-07-12,in_service
Q15-0518,2020-07-12,in_service
Q20-1523,2020-07-12,queued
Q18-0932,2020-07-13,withdrawn
Q20-1524,2020-07-13,queued
Q20-1525,2020-07-13,queued
Q18-1126,2020-07-14,withdrawn
Q17-0869,2020-07-15,in_service
Q17-0844,2020-07-16,in_service
Q20-1526,2020-07-16,queued
Q20-1527,2020-07-16,queued
Q20-1528,2020-07-17,queued
Q20-1529,2020-07-20,queued
Q17-0748,2020-07-21,in_service
Q20-1530,2020-07-21,queued
Q17-0737,2020-07-24,withdrawn
Q20-1455,2020-07-24,withdrawn
Q18-0980,2020-07-25,withdrawn
Q20-1531,2020-07-25,queued
Q15-0517,2020-07-26,in_service
Q17-0763,2020-07-26,in_service
Q20-1532,2020-07-26,queued
Q19-1186,2020-07-27,withdrawn
Q20-1533,2020-07-27,queued
Q20-1534,2020-07-28,queued
Q20-1535,2020-07-28,queued
Q18-1011,2020-07-29,withdrawn
Q20-1536,2020-07-29,queued
Q20-1537,2020-07-31,queued
Q15-0434,2020-08-01,in_service
Q20-1538,2020-08-01,queued
Q20-1539,2020-08-03,queued
Q20-1540,2020-08-03,queued
Q20-1541,2020-08-04,queued
Q20-1542,2020-08-04,queued
Q20-1543,2020-08-05,queued
Q15-0545,2020-08-06,in_service
Q18-0988,2020-08-06,withdrawn
Q19-1139,2020-08-06,withdrawn
Q17-0823,2020-08-09,in_service
Q18-1086,2020-08-09,withdrawn
Q20-1544,2020-08-11,queued
Q20-1545,2020-08-14,queued
Q16-0566,2020-08-17,in_service
Q17-0765,2020-08-17,withdrawn
Q20-1546,2020-08-17,queued
Q20-1547,2020-08-17,queued
Q20-1548,2020-08-18,queued
Q20-1549,2020-08-19,queued
Q20-1550,2020-08-19,queued
Q20-1551,2020-08-19,queued
Q16-0717,2020-08-20,in_service
Q20-1552,2020-08-20,queued
Q20-1553,2020-08-20,queued
Q20-1554,2020-08-21,queued
Q20-1555,2020-08-21,queued
Q18-0977,2020-08-22,withdrawn
Q20-1556,2020-08-23,queued
Q20-1557,2020-08-23,queued
Q16-0612,2020-08-24,in_service
Q16-0593,2020-08-25,in_service
Q20-1558,2020-08-25,queued
Q20-1559,2020-08-27,queued
Q16-0609,2020-08-29,in_service
Q20-1560,2020-08-29,queued
Q20-1561,2020-08-30,queued
Q20-1562,2020-08-31,queued
Q15-0542,2020-09-01,in_service
Q20-1563,2020-09-01,queued
