plant_id,sub_id,fuel,mw,online_year,retire_year,queue_project_id
6510,23465,ng,1.228,1968,,
6511,23466,ng,5.918,1988,,
6512,23466,ng,5.918,1988,,
6518,23470,ng,0.782,1989,,
6528,23473,solar,23.791,1990,,
6529,23474,dfo,28.215,2004,,
6530,23474,dfo,28.215,1969,2021.0,
6531,23474,dfo,28.215,1999,,
6532,23474,dfo,28.215,1964,2025.0,
6533,23475,ng,49.966,2004,,
6534,23475,ng,49.966,1982,,
6535,23475,ng,49.966,1974,,
6536,23475,ng,49.966,1998,,
6543,23477,nuclear,1058.975,1974,,
6544,23477,nuclear,1058.975,2007,,
6545,23478,dfo,1.814,1998,,
6546,23478,dfo,1.814,2007,2012.0,
6553,23480,ng,99.374,2000,,
6554,23480,ng,99.374,1974,,
6555,23480,ng,99.374,2002,,
6556,23480,ng,99.374,1967,,
6558,23481,ng,6.141,1966,,
6559,23482,dfo,0.877,1988,,
6560,23482,dfo,0.877,1967,,
6561,23482,dfo,0.877,1963,,
6568,23485,hydro,1.237,1985,,
6570,23486,solar,0.793,1992,,
6571,23487,ng,1.34,1998,,
6572,23487,ng,1.34,1968,,
6573,23487,ng,1.34,1985,,
6574,23487,ng,1.34,1964,,
6575,23487,ng,1.34,1970,,
6576,23487,ng,1.34,1979,,
6577,23488,ng,174.63,1967,,
6578,23488,ng,174.63,1977,,
6579,23489,ng,1.195,1985,,
6582,23489,ng,1.195,1991,,
6583,23489,ng,1.195,2010,,
6584,23489,ng,1.195,2000,,
6585,23490,ng,4.578,1973,,
6586,23490,ng,4.578,1971,,
6587,23490,ng,4.578,1987,,
6588,23490,ng,4.578,1993,,
6589,23490,ng,4.578,1965,,
6590,23490,ng,4.578,1998,,
6591,23491,dfo,48.5,1960,,
6592,23491,dfo,48.5,1972,,
6593,23491,dfo,48.5,1979,2017.0,
6594,23491,dfo,48.5,1983,,
6595,23491,dfo,48.5,1963,2011.0,
6596,23491,dfo,48.5,1963,,
6597,23492,coal,20.749,1996,,
6599,23493,ng,4.69,1997,,
6601,23494,wind,2.821,1988,,
6602,23495,ng,115.989,2009,,
6603,23495,ng,115.989,1966,,
6604,23495,ng,115.989,1968,,
6605,23495,ng,115.989,1981,,
6606,23496,ng,233.73,1986,,
6607,23496,ng,233.73,2008,,
6608,23496,ng,233.73,2000,,
6609,23496,ng,233.73,1977,,
6610,23496,ng,233.73,1990,,
6611,23496,ng,233.73,1971,,
6613,23497,hydro,1.134,1970,,
6615,23499,ng,10.496,1998,,
6616,23499,ng,10.496,1990,,
6617,23499,ng,10.496,2007,,
6619,23500,ng,0.558,1995,,
6622,23502,hydro,0.567,1963,,
6623,23503,ng,3.908,1971,,
6624,23504,ng,0.893,1973,,
6627,23505,ng,100.491,1969,,
6628,23505,ng,100.491,1966,,
6629,23505,ng,100.491,1972,,
6630,23505,ng,100.491,1971,,
6631,23505,ng,100.491,2008,,
6632,23505,ng,100.491,1968,,
6633,23506,ng,128.773,1987,,
6634,23506,ng,128.773,2003,,
6635,23506,ng,128.773,2004,,
6636,23506,ng,128.773,1980,,
6637,23506,ng,128.773,1966,,
6638,23506,ng,128.773,1992,,
6641,23507,ng,1.117,1970,,
6644,23507,ng,1.117,2002,,
6645,23508,nuclear,913.524,1963,,
6646,23508,nuclear,913.524,1967,,
6647,23509,wind,90.264,1976,,
6648,23510,wind,123.548,2006,,
6649,23511,wind,1.692,1968,,
6650,23511,wind,1.692,1985,,
6651,23512,coal,314.322,1998,,
6653,23513,ng,6.588,1977,,
6654,23513,ng,6.588,2006,,
6655,23513,ng,6.588,2001,,
6657,23513,ng,6.588,1961,,
6658,23514,ng,75.781,1980,,
6659,23514,ng,75.781,1988,,
6660,23514,ng,75.781,1976,,
6661,23514,ng,75.781,1994,,
6662,23514,ng,75.781,1992,,
6663,23514,ng,75.781,2002,,
6664,23515,dfo,4.837,1962,2011.0,
6665,23516,dfo,0.977,1964,,
6666,23516,dfo,0.977,1966,,
6667,23516,dfo,0.977,1968,,
6669,23517,hydro,0.619,2002,,
6671,23517,hydro,0.619,1989,,
6672,23517,hydro,0.619,2000,,
6673,23518,ng,0.67,1963,,
6675,23519,hydro,8.249,1976,,
6677,23520,ng,3.305,1970,,
6678,23520,ng,3.305,1980,,
6680,23520,ng,3.305,1969,,
6681,23520,ng,3.305,1963,,
6682,23521,solar,6.873,2009,,
6683,23522,ng,237.27,1986,,
6684,23522,ng,237.27,2000,,
6685,23522,ng,237.27,1975,,
6686,23522,ng,237.27,1971,,
6687,23522,ng,237.27,1985,,
6688,23522,ng,237.27,1990,,
6689,23523,nuclear,1108.665,1975,,
6690,23523,nuclear,1108.665,1964,,
6691,23524,dfo,1.814,2003,,
6692,23524,dfo,1.814,1967,,
6693,23524,dfo,1.814,1984,2013.0,
6694,23525,ng,9.267,1963,,
6695,23526,ng,6.923,1990,,
6696,23526,ng,6.923,1960,,
6697,23527,wind,245.405,1987,,
6698,23528,ng,5.36,1980,,
6699,23528,ng,5.36,2003,,
6706,23530,ng,321.57,1994,,
6707,23530,ng,321.57,1986,,
6708,23530,ng,321.57,2010,,
6709,23530,ng,321.57,1977,,
6710,23530,ng,321.57,1990,,
6711,23530,ng,321.57,1990,,
6732,24599,ng,3.908,1975,,
6733,24600,nuclear,1108.665,1985,,
6734,24600,nuclear,1108.665,1984,,
6748,24606,wind,225.659,1994,,
6755,24609,ng,4.69,1992,,
6763,24612,wind,59.236,2007,,
6764,24612,wind,59.236,1970,,
6765,24612,wind,59.236,2002,,
6847,24640,wind,115.086,1962,,
6854,24642,wind,225.659,2007,,
13486,8359,other,10.326,1969,,
13509,22985,other,64.266,1984,,
13510,24088,other,20.083,1979,,
13528,8468,other,55.785,2006,,
13529,9083,other,49.215,1999,,
13553,10513,other,86.773,1997,,
13555,10966,other,72.446,1996,,
13556,11121,other,72.19,1983,,
13564,6002,other,67.784,1984,,
13565,5853,other,53.165,2010,,
13566,6001,other,72.767,2009,,
13572,19978,other,72.368,1991,,
13573,19934,other,82.431,1987,,
13574,19287,other,31.633,1971,,
13576,7067,other,102.505,1984,,
13577,6078,other,61.048,1995,,
13578,6429,other,94.514,2010,,
13579,6171,other,73.225,1960,,
13580,7799,other,44.335,1969,,
13590,16484,other,34.987,1972,,
13593,9672,other,70.545,1979,,
13594,9521,other,47.504,1962,,
13595,9432,other,82.504,1970,,
13596,10159,other,89.171,1967,,
13597,10260,other,71.718,1980,,
13598,9930,other,96.39,1973,,
13599,10022,other,60.169,1971,,
13605,17961,other,1.0,1995,,
13609,8370,wind,2.0,1960,,
13617,21664,wind,1.052,2003,,
13621,10448,wind,208.0,1995,,
13626,9301,wind,1.0,1966,,
13627,10228,wind,1.0,1993,,
13640,21520,solar,4.6,1962,,
13644,21195,solar,1.0,2007,,
13656,8274,solar,1.114,1996,,
13660,9828,solar,17.0,1972,,
13661,9967,solar,20.0,1992,,
13662,10099,solar,1.0,1997,,
13663,10274,solar,2.0,2005,,
13664,9680,solar,80.0,1965,,
13665,10209,solar,19.0,1997,,
13668,18117,solar,1.0,2001,,
13670,9747,solar,142.4,2005,,
13674,10177,solar,100.0,1981,,
13676,11098,solar,80.6,1989,,
13677,11114,solar,80.0,1980,,
13678,11198,solar,79.9,1982,,
13680,8993,solar,75.0,1964,,
13682,10930,solar,74.9,1968,,
13710,10548,solar,60.0,1963,,
13724,11063,solar,50.0,1983,,
13742,23338,wind,212.0,2000,,
13757,23453,wind,194.3,2006,,
13769,9725,ng,663.9,1966,,
13771,7096,ng,555.0,1967,,
13772,7096,ng,555.0,1973,,
13773,7096,ng,555.0,2004,,
13774,7109,ng,529.0,2003,,
13775,7109,ng,529.0,1984,,
13776,6046,ng,525.0,2009,,
13778,9104,ng,493.0,1992,,
13782,7145,ng,460.0,1997,,
13783,8267,ng,453.0,1990,,
13784,7155,ng,419.6,1983,,
13785,20300,ng,404.0,1975,,
13786,8228,ng,394.0,1987,,
13791,8267,ng,372.0,1961,,
13792,8267,ng,372.0,2005,,
13793,8228,ng,370.0,2010,,
13794,8228,ng,370.0,1961,,
13795,9725,ng,369.8,1990,,
13796,9725,ng,369.8,1993,,
13797,9725,ng,369.8,1969,,
13799,5927,ng,365.5,1964,,
13803,18827,ng,361.3,1984,,
13804,9070,ng,359.6,1985,,
13807,20033,ng,340.0,1981,,
13808,9864,ng,338.0,1974,,
13809,20300,ng,328.0,1998,,
13810,20300,ng,328.0,1993,,
13811,8680,ng,316.0,1972,,
13812,20033,ng,311.0,1986,,
13813,20033,ng,311.0,1962,,
13818,9104,ng,310.3,2008,,
13819,9104,ng,310.3,1962,,
13820,19592,ng,310.2,1969,,
13827,22032,ng,260.0,1979,,
13830,7145,ng,244.8,1967,,
13831,7145,ng,244.8,2001,,
13832,7145,ng,244.8,1964,,
13833,5927,ng,244.0,1988,,
13838,22032,ng,238.0,1999,,
13839,22032,ng,238.0,1984,,
13840,9864,ng,237.0,1996,,
13841,9864,ng,237.0,1978,,
13842,9070,ng,235.5,1980,,
13843,9070,ng,235.5,1967,,
13844,18827,ng,235.5,1963,,
13845,18827,ng,235.5,1981,,
13848,7155,ng,234.9,1995,,
13849,7155,ng,234.9,1974,,
13850,19592,ng,233.7,1973,,
13859,8680,ng,215.0,1978,,
13860,8680,ng,215.0,2003,,
901711,22589,gas,607.3,2014,,Q11-0022
901712,9861,gas,421.7,2014,,Q11-0030
901713,6363,other,98.4,2014,,Q11-0010
901714,9790,gas,966.1,2014,,Q11-0045
901715,22338,gas,93.2,2014,,Q11-0008
901716,7340,wind,124.8,2014,,Q11-0056
901717,7933,solar,118.4,2014,,Q11-0019
901718,8730,solar,261.8,2014,,Q11-0013
901719,22338,gas,514.7,2014,,Q11-0046
901720,23161,gas,929.5,2015,,Q11-0081
901721,7090,solar,383.2,2015,,Q11-0053
901722,19054,gas,1500.0,2015,,Q12-0114
901723,10198,wind,183.3,2015,,Q11-0032
901724,22979,solar,220.0,2015,,Q11-0078
901725,7184,gas,267.8,2015,,Q11-0086
901726,19117,other,30.8,2015,,Q12-0102
901727,17896,wind,179.3,2015,,Q12-0104
901728,17675,wind,164.6,2015,,Q11-0014
901729,7273,gas,919.3,2015,,Q11-0020
901730,7511,solar,98.7,2015,,Q11-0040
901731,9745,wind,173.6,2015,,Q12-0113
901732,23271,solar,505.6,2015,,Q12-0125
901733,7366,solar,71.6,2015,,Q12-0118
901734,7819,solar,94.8,2015,,Q11-0005
901735,21797,gas,407.6,2015,,Q12-0162
901736,9816,gas,132.6,2015,,Q12-0181
901737,9224,gas,826.3,2015,,Q11-0025
901738,19381,gas,114.8,2015,,Q12-0099
901739,7112,gas,228.3,2015,,Q12-0109
901740,18857,gas,211.3,2015,,Q12-0134
901741,22739,solar,333.6,2015,,Q12-0165
901742,16952,wind,204.3,2015,,Q11-0001
901743,5930,gas,302.3,2015,,Q11-0038
901744,20138,other,6.1,2015,,Q11-0051
901745,18392,other,213.6,2015,,Q11-0052
901746,7007,solar,59.2,2015,,Q11-0065
901747,19012,gas,283.1,2015,,Q12-0091
901748,10138,gas,95.7,2015,,Q11-0034
901749,19012,gas,370.6,2015,,Q13-0191
901750,5365,wind,323.7,2015,,Q11-0024
901751,23450,other,124.3,2015,,Q11-0028
901752,23148,other,160.2,2016,,Q11-0017
901753,5546,storage,327.6,2016,,Q12-0119
901754,9669,gas,334.5,2016,,Q12-0152
901755,23508,gas,74.7,2016,,Q12-0107
901756,10289,solar,38.1,2016,,Q13-0242
901757,9272,solar,143.8,2016,,Q12-0116
901758,5297,gas,1500.0,2016,,Q11-0041
901759,22765,gas,844.0,2016,,Q11-0055
901760,19596,storage,74.5,2016,,Q11-0068
901761,7859,gas,248.8,2016,,Q12-0157
901762,10066,wind,183.7,2016,,Q13-0197
901763,7676,gas,1035.1,2016,,Q11-0018
901764,8242,wind,198.2,2016,,Q11-0047
901765,9170,solar,76.4,2016,,Q12-0106
901766,9664,solar,141.4,2016,,Q12-0124
901767,18355,gas,562.0,2016,,Q12-0136
901768,22013,wind,105.3,2016,,Q12-0137
901769,9467,gas,786.0,2016,,Q11-0088
901770,23337,gas,179.9,2016,,Q13-0204
901771,18286,gas,217.8,2016,,Q11-0015
901772,23478,wind,150.9,2016,,Q11-0029
901773,23352,other,38.8,2016,,Q11-0049
901774,19572,gas,1365.4,2016,,Q12-0092
901775,23337,wind,114.9,2016,,Q12-0133
901776,24640,solar,117.1,2016,,Q12-0151
901777,8857,gas,1130.5,2016,,Q11-0063
901778,23010,gas,291.6,2016,,Q12-0187
901779,21995,wind,256.0,2016,,Q13-0230
901780,19134,solar,390.7,2016,,Q13-0241
901781,22338,wind,209.5,2016,,Q11-0042
901782,9935,gas,305.2,2016,,Q13-0218
901783,21388,wind,197.3,2016,,Q13-0232
901784,7447,other,105.3,2016,,Q14-0304
901785,5770,solar,170.5,2016,,Q11-0016
901786,10270,solar,114.8,2016,,Q12-0108
901787,7768,other,37.2,2016,,Q12-0149
901788,9998,gas,406.9,2016,,Q12-0166
901789,18738,solar,201.0,2016,,Q12-0177
901790,19397,solar,142.5,2016,,Q13-0198
901791,22765,solar,47.7,2016,,Q13-0212
901792,6593,wind,95.6,2016,,Q13-0226
901793,22035,gas,184.5,2016,,Q13-0228
901794,19181,wind,206.8,2016,,Q11-0090
901795,9405,wind,95.3,2016,,Q12-0175
901796,17558,wind,241.5,2016,,Q13-0239
901797,7570,solar,76.2,2016,,Q13-0282
901798,8823,gas,588.7,2017,,Q11-0027
901799,9290,wind,288.7,2017,,Q11-0064
901800,22032,wind,132.8,2017,,Q11-0071
901801,23162,gas,240.0,2017,,Q12-0182
901802,22780,solar,127.5,2017,,Q13-0279
901803,8687,wind,113.3,2017,,Q13-0281
901804,10128,gas,1014.5,2017,,Q12-0143
901805,23453,gas,969.9,2017,,Q12-0158
901806,9820,gas,866.0,2017,,Q13-0237
901807,23024,wind,210.7,2017,,Q13-0272
901808,18194,gas,57.8,2017,,Q11-0035
901809,9276,gas,591.2,2017,,Q11-0076
901810,18006,gas,116.0,2017,,Q12-0123
901811,18315,gas,164.1,2017,,Q13-0219
901812,6753,gas,659.1,2017,,Q13-0238
901813,6759,storage,186.0,2017,,Q12-0170
901814,23053,gas,1455.7,2017,,Q13-0195
901815,19241,wind,220.8,2017,,Q13-0274
901816,10082,wind,204.6,2017,,Q14-0326
901817,5580,solar,84.4,2017,,Q14-0328
901818,7522,solar,41.0,2017,,Q11-0057
901819,7968,gas,1347.7,2017,,Q12-0145
901820,21785,solar,60.5,2017,,Q13-0215
901821,7952,solar,491.0,2017,,Q13-0225
901822,8864,wind,447.2,2017,,Q13-0233
901823,22032,other,34.0,2017,,Q13-0277
901824,23453,wind,279.8,2017,,Q14-0303
901825,8448,gas,1207.5,2017,,Q14-0339
901826,9349,solar,151.4,2017,,Q12-0094
901827,5750,wind,247.6,2017,,Q12-0120
901828,22020,gas,1500.0,2017,,Q12-0128
901829,24064,wind,84.2,2017,,Q12-0138
901830,6299,solar,77.4,2017,,Q12-0139
901831,9349,gas,575.2,2017,,Q13-0256
901832,8982,gas,97.5,2017,,Q12-0130
901833,22220,wind,58.1,2017,,Q12-0147
901834,20030,solar,119.6,2017,,Q12-0176
901835,17857,wind,185.1,2017,,Q13-0227
901836,21999,solar,220.2,2017,,Q13-0264
901837,24027,wind,165.4,2017,,Q14-0325
901838,17766,solar,277.4,2017,,Q14-0377
901839,7277,solar,140.6,2017,,Q14-0397
901840,22244,gas,373.3,2017,,Q11-0058
901841,22035,wind,199.1,2017,,Q12-0154
901842,22220,solar,46.3,2017,,Q13-0240
901843,8223,gas,536.2,2017,,Q13-0295
901844,21760,other,41.7,2017,,Q14-0332
901845,20254,wind,242.5,2017,,Q14-0395
901846,8835,solar,304.0,2017,,Q15-0433
901847,19449,wind,233.8,2017,,Q12-0179
901848,18076,solar,175.0,2017,,Q14-0320
901849,10354,wind,295.3,2017,,Q14-0362
901850,9728,wind,196.4,2017,,Q15-0437
901851,17323,gas,398.4,2017,,Q12-0117
901852,10237,solar,181.8,2017,,Q13-0194
901853,22098,gas,252.0,2017,,Q13-0247
901854,9318,gas,50.0,2017,,Q14-0337
901855,20289,gas,263.0,2017,,Q15-0459
901856,19291,wind,405.2,2017,,Q12-0097
901857,9635,solar,204.7,2017,,Q12-0140
901858,6671,solar,66.7,2017,,Q13-0222
901859,17327,solar,30.6,2017,,Q13-0258
901860,25115,wind,252.1,2017,,Q13-0293
901861,10283,gas,169.5,2017,,Q14-0311
901862,21764,gas,243.4,2017,,Q14-0386
901863,5297,gas,211.1,2018,,Q12-0135
901864,7108,gas,576.6,2018,,Q12-0150
901865,7432,gas,164.8,2018,,Q12-0178
901866,18329,wind,484.8,2018,,Q13-0236
901867,24065,wind,135.6,2018,,Q14-0346
901868,18689,wind,370.6,2018,,Q12-0172
901869,23456,wind,152.7,2018,,Q12-0188
901870,10283,solar,223.9,2018,,Q13-0199
901871,5926,wind,170.6,2018,,Q13-0214
901872,16975,other,21.8,2018,,Q13-0259
901873,8321,gas,264.5,2018,,Q14-0319
901874,21726,gas,541.0,2018,,Q12-0153
901875,7093,storage,53.9,2018,,Q12-0159
901876,7511,wind,246.0,2018,,Q12-0163
901877,22032,solar,54.9,2018,,Q13-0283
901878,21989,gas,168.2,2018,,Q14-0334
901879,10151,other,70.1,2018,,Q14-0380
901880,21518,gas,192.8,2018,,Q13-0192
901881,9691,gas,322.1,2018,,Q13-0244
901882,5311,solar,149.7,2018,,Q13-0248
901883,23140,solar,105.6,2018,,Q14-0309
901884,7588,wind,229.1,2018,,Q14-0341
901885,21989,solar,174.9,2018,,Q14-0361
901886,7968,solar,130.0,2018,,Q14-0391
901887,24612,solar,150.9,2018,,Q15-0473
901888,23136,solar,141.2,2018,,Q14-0314
901889,9604,gas,582.4,2018,,Q14-0344
901890,5237,gas,105.5,2018,,Q14-0348
901891,10291,wind,239.8,2018,,Q13-0200
901892,16370,wind,170.0,2018,,Q13-0265
901893,9398,wind,169.6,2018,,Q14-0368
901894,10283,other,44.8,2018,,Q14-0411
901895,8516,wind,599.2,2018,,Q15-0423
901896,23302,solar,132.4,2018,,Q13-0231
901897,9135,gas,959.8,2018,,Q14-0310
901898,21774,gas,347.7,2018,,Q14-0382
901899,22222,solar,115.5,2018,,Q15-0457
901900,18254,solar,82.1,2018,,Q15-0494
901901,21396,solar,140.9,2018,,Q15-0506
901902,8913,gas,1212.5,2018,,Q12-0190
901903,9561,gas,820.4,2018,,Q13-0269
901904,22035,solar,76.6,2018,,Q14-0324
901905,22574,wind,222.3,2018,,Q14-0323
901906,8516,gas,689.3,2018,,Q14-0349
901907,9674,solar,49.3,2018,,Q14-0381
901908,5733,wind,129.8,2018,,Q14-0390
901909,17603,other,129.9,2018,,Q15-0421
901910,5614,gas,550.3,2018,,Q13-0249
901911,10078,gas,1500.0,2018,,Q13-0275
901912,19030,gas,869.7,2018,,Q14-0329
901913,23053,gas,297.1,2018,,Q14-0392
901914,19575,gas,1057.6,2018,,Q15-0535
901915,18329,gas,1500.0,2018,,Q13-0235
901916,9220,wind,446.4,2018,,Q13-0253
901917,9964,solar,294.7,2018,,Q13-0300
901918,9383,gas,295.7,2018,,Q14-0342
901919,19054,gas,223.7,2018,,Q14-0409
901920,7944,solar,73.6,2018,,Q15-0483
901921,24040,solar,143.4,2018,,Q15-0524
901922,6663,gas,318.8,2018,,Q13-0255
901923,23357,other,47.1,2018,,Q14-0307
901924,10128,gas,556.5,2018,,Q14-0370
901925,7253,wind,306.3,2018,,Q14-0372
901926,8857,solar,254.6,2018,,Q15-0452
901927,17882,other,174.6,2018,,Q15-0513
901928,6048,solar,185.0,2018,,Q15-0516
901929,22922,solar,81.5,2018,,Q15-0560
901930,8758,solar,106.3,2019,,Q13-0210
901931,22778,solar,62.3,2019,,Q13-0287
901932,23455,gas,617.6,2019,,Q14-0305
901933,23005,other,24.0,2019,,Q14-0343
901934,9594,wind,95.2,2019,,Q14-0373
901935,20099,solar,27.6,2019,,Q14-0396
901936,21744,other,135.5,2019,,Q15-0450
901937,19548,solar,88.7,2019,,Q14-0347
901938,9708,gas,234.5,2019,,Q14-0416
901939,10365,gas,890.1,2019,,Q15-0424
901940,20196,solar,47.4,2019,,Q13-0245
901941,23193,solar,78.0,2019,,Q14-0375
901942,22905,storage,115.2,2019,,Q14-0389
901943,20266,solar,193.1,2019,,Q15-0438
901944,9226,storage,232.0,2019,,Q15-0497
901945,10264,solar,91.6,2019,,Q15-0523
901946,8907,other,91.5,2019,,Q16-0588
901947,19437,wind,199.9,2019,,Q13-0217
901948,5499,solar,66.7,2019,,Q14-0336
901949,7633,gas,79.3,2019,,Q14-0338
901950,21760,wind,265.5,2019,,Q14-0360
901951,19977,gas,153.2,2019,,Q14-0363
901952,11130,gas,1500.0,2019,,Q15-0436
901953,19544,wind,401.8,2019,,Q15-0504
901954,23505,solar,45.7,2019,,Q14-0357
901955,7543,wind,91.5,2019,,Q15-0447
901956,6076,gas,125.6,2019,,Q15-0455
901957,20995,solar,118.9,2019,,Q15-0508
901958,5551,gas,1028.6,2019,,Q16-0575
901959,17353,gas,65.8,2019,,Q16-0636
901960,17571,wind,214.7,2019,,Q13-0254
901961,7169,wind,169.0,2019,,Q13-0288
901962,5224,solar,82.0,2019,,Q15-0471
901963,21778,wind,124.1,2019,,Q15-0475
901964,9467,solar,84.8,2019,,Q15-0520
901965,19012,gas,1034.2,2019,,Q15-0552
901966,8251,gas,452.8,2019,,Q16-0598
901967,8426,solar,132.0,2019,,Q16-0656
901968,9236,wind,327.0,2019,,Q14-0408
901969,23418,gas,52.6,2019,,Q15-0448
901970,8588,gas,566.0,2019,,Q15-0530
901971,20027,gas,334.3,2019,,Q15-0540
901972,21983,solar,80.1,2019,,Q16-0673
901973,18117,solar,536.7,2019,,Q16-0688
901974,10290,wind,186.5,2019,,Q14-0358
901975,20267,wind,187.9,2019,,Q14-0413
901976,21787,solar,273.3,2019,,Q14-0414
901977,11130,other,100.7,2019,,Q15-0541
901978,6845,wind,170.4,2019,,Q16-0565
901979,6073,other,46.9,2019,,Q16-0603
901980,19861,solar,184.1,2019,,Q16-0617
901981,18094,gas,1500.0,2019,,Q16-0650
901982,19565,solar,247.3,2019,,Q17-0747
901983,22043,solar,467.4,2019,,Q14-0384
901984,9518,wind,338.7,2019,,Q14-0418
901985,10066,solar,447.0,2019,,Q15-0492
901986,7473,wind,152.3,2019,,Q15-0514
901987,17394,wind,55.4,2019,,Q16-0574
901988,24640,solar,87.5,2019,,Q16-0604
901989,9229,solar,74.1,2019,,Q16-0668
901990,16806,storage,35.7,2019,,Q16-0682
901991,18251,gas,785.9,2019,,Q13-0296
901992,18685,gas,1110.7,2019,,Q15-0527
901993,23508,other,105.1,2019,,Q13-0298
901994,19155,wind,329.3,2019,,Q14-0364
901995,9720,solar,82.2,2019,,Q14-0388
901996,19662,solar,104.1,2019,,Q15-0440
901997,20070,solar,190.7,2019,,Q15-0453
901998,5924,solar,119.2,2019,,Q15-0481
901999,18827,solar,59.0,2019,,Q15-0539
902000,8309,solar,143.1,2019,,Q16-0608
902001,19012,gas,381.4,2019,,Q16-0664
902002,6041,other,102.9,2019,,Q17-0741
902003,19562,gas,356.2,2019,,Q14-0354
902004,9669,gas,295.1,2019,,Q14-0374
902005,6768,solar,118.2,2019,,Q15-0431
902006,19837,solar,139.4,2019,,Q15-0489
902007,18780,wind,182.9,2019,,Q15-0534
902008,19134,solar,73.4,2019,,Q16-0564
902009,21522,solar,88.4,2019,,Q16-0705
902010,7952,solar,166.2,2020,,Q14-0359
902011,23240,wind,374.5,2020,,Q15-0441
902012,17223,solar,93.3,2020,,Q15-0460
902013,8366,solar,69.4,2020,,Q15-0488
902014,23053,wind,260.0,2020,,Q15-0501
902015,5508,solar,72.4,2020,,Q16-0592
902016,17362,solar,56.2,2020,,Q16-0634
902017,6771,solar,93.9,2020,,Q17-0778
902018,8944,gas,112.0,2020,,Q14-0353
902019,9856,other,13.4,2020,,Q14-0367
902020,9129,solar,74.7,2020,,Q14-0379
902021,5412,solar,88.2,2020,,Q15-0503
902022,18775,solar,74.2,2020,,Q15-0512
902023,20134,solar,126.3,2020,,Q15-0533
902024,7942,solar,104.2,2020,,Q16-0613
902025,7079,solar,161.7,2020,,Q16-0631
902026,23202,solar,91.9,2020,,Q16-0696
902027,7917,solar,62.2,2020,,Q16-0704
902028,23506,gas,502.0,2020,,Q14-0365
902029,8730,storage,173.5,2020,,Q14-0378
902030,9132,wind,252.1,2020,,Q14-0405
902031,22400,solar,113.6,2020,,Q15-0429
902032,7979,gas,303.4,2020,,Q15-0495
902033,19920,wind,98.6,2020,,Q15-0536
902034,10128,solar,262.4,2020,,Q15-0549
902035,23428,solar,56.2,2020,,Q16-0583
902036,18225,gas,750.6,2020,,Q14-0404
902037,6051,solar,203.6,2020,,Q15-0428
902038,22721,gas,922.5,2020,,Q15-0477
902039,22977,solar,151.7,2020,,Q16-0645
902040,23140,wind,78.4,2020,,Q14-0371
902041,22778,wind,151.2,2020,,Q14-0419
902042,9732,wind,334.6,2020,,Q15-0461
902043,18377,gas,327.2,2020,,Q15-0515
902044,7072,wind,184.8,2020,,Q15-0547
902045,6941,solar,137.5,2020,,Q15-0559
902046,7828,solar,137.6,2020,,Q16-0667
902047,24031,wind,274.6,2020,,Q16-0700
902048,22220,wind,336.7,2020,,Q14-0400
902049,23087,other,41.4,2020,,Q15-0426
902050,9867,gas,1009.0,2020,,Q15-0510
902051,9227,other,44.2,2020,,Q16-0572
902052,21770,solar,155.4,2020,,Q16-0573
902053,9669,solar,169.4,2020,,Q16-0590
902054,17835,storage,107.8,2020,,Q16-0661
902055,22977,solar,218.2,2020,,Q16-0681
902056,23015,solar,107.2,2020,,Q17-0725
902057,22739,solar,155.1,2020,,Q17-0770
902058,21198,solar,31.6,2020,,Q17-0803
902059,9189,solar,130.4,2020,,Q14-0350
902060,6459,solar,105.9,2020,,Q15-0496
902061,20261,wind,323.2,2020,,Q15-0500
902062,9669,solar,75.0,2020,,Q15-0518
902063,9502,gas,285.4,2020,,Q15-0558
902064,9898,wind,302.0,2020,,Q16-0581
902065,20168,solar,145.5,2020,,Q17-0742
902066,17570,solar,111.6,2020,,Q17-0826
902067,19241,solar,113.1,2020,,Q17-0869
902068,9431,storage,83.6,2020,,Q15-0434
902069,9290,gas,734.4,2020,,Q15-0517
902070,9491,solar,69.5,2020,,Q15-0545
902071,8371,solar,91.7,2020,,Q17-0748
902072,9760,other,74.4,2020,,Q17-0763
902073,5930,gas,736.7,2020,,Q17-0823
902074,22868,solar,58.4,2020,,Q17-0844
902075,19492,storage,173.0,2020,,Q16-0566
902076,23322,solar,64.9,2020,,Q16-0593
902077,17599,gas,904.9,2020,,Q16-0609
902078,10283,gas,1500.0,2020,,Q16-0612
902079,9263,solar,70.6,2020,,Q16-0717
902080,21664,solar,161.9,2020,,Q15-0468
902081,21774,solar,301.1,2020,,Q16-0639
902082,18332,solar,149.8,2020,,Q16-0647
902083,6538,gas,222.5,2020,,Q17-0755
902084,5967,solar,128.5,2020,,Q17-0762
902085,23508,solar,71.4,2020,,Q17-0817
902086,23024,storage,90.9,2020,,Q15-0449
902087,7935,gas,1500.0,2020,,Q15-0531
902088,5850,solar,258.5,2020,,Q15-0537
902089,22721,solar,192.8,2020,,Q15-0555
902090,10185,solar,103.4,2020,,Q16-0594
902091,9200,storage,60.0,2020,,Q16-0595
902092,9990,gas,327.4,2020,,Q16-0653
902093,7833,storage,159.3,2020,,Q16-0658
902094,23455,solar,229.4,2020,,Q17-0836
902095,9492,solar,61.9,2020,,Q17-0837
902096,7930,gas,705.7,2020,,Q17-0849
902097,23087,solar,142.1,2020,,Q17-0851
902098,17167,solar,77.1,2020,,Q17-0868
