facility_name,start,end,reason
Atlantic - Morgan Energy Ctr 138 kV Ckt 1,2016-03-03 19:00:00,2016-03-09 19:00:00,planned
Siera Pine - Schertz 138 kV Ckt 1,2016-03-01 19:00:00,2016-03-11 19:00:00,planned
Blue Goose - Renaissance Sta 138 kV L,2016-03-01 19:00:00,2016-03-06 19:00:00,planned
Belle Vista - Turning Stone 100 kV Cir. 1,2016-02-25 19:00:00,2016-03-04 19:00:00,planned
White Rock-Nike - Magnolia 1708 138 kV,2016-03-01 19:00:00,2016-03-05 19:00:00,planned
J M Stuart - E Dunkirk Substation 100 kV #1,2016-02-25 19:00:00,2016-02-26 19:00:00,planned
Tri-Corner - Wilcox 138 kV Cir. 1,2016-02-24 19:00:00,2016-02-28 19:00:00,planned
Miguel Lujan - Duke Springboro 100 kV Line 1,2016-03-01 19:00:00,2016-03-18 19:00:00,planned
Phelps Dodge - Easy Road 230 kV,2016-02-24 19:00:00,2016-02-29 19:00:00,planned
Denton West Interchange Substation - S. Ripley 230 kV Ckt 1,2016-02-29 19:00:00,2016-03-10 19:00:00,planned
Portland Fl - Bonny Brook 138 kV #1,2016-02-26 19:00:00,2016-02-27 19:00:00,planned
Amalia - Lake Chelan Project 138 kV,2016-02-29 19:00:00,2016-03-01 19:00:00,planned
E - Potter County 100 kV Line 1,2016-03-01 19:00:00,2016-03-20 19:00:00,planned
Orangevale Substation - Cochrane Dam 138 kV Circuit 1,2016-02-29 19:00:00,2016-03-03 19:00:00,planned
Flood Street - N Mesquite 100 kV,2016-02-25 19:00:00,2016-03-15 19:00:00,planned
Ft St Vrain - Dresden Generating Station 500 kV,2016-02-24 19:00:00,2016-03-11 19:00:00,planned
Baldwin - Cleveland Thermal 100 kV Ckt 1,2016-02-25 19:00:00,2016-02-27 19:00:00,planned
Fiort Hill Farms Substation - Hts 138 kV,2016-02-28 19:00:00,2016-03-11 19:00:00,planned
Drop 5 - Second Imperial Geothermal 138 kV Circuit 1,2016-03-02 19:00:00,2016-03-19 19:00:00,planned
Guion - Jacaranda 138 kV Circuit 1,2016-03-03 19:00:00,2016-03-06 19:00:00,planned
Dresden - International Paper 500 kV Ckt 1,2016-02-24 19:00:00,2016-02-29 19:00:00,planned
Houma - Chester Static Var Compensator 100 kV #2,2016-03-02 19:00:00,2016-03-21 19:00:00,planned
E Astoria - Dalreed 100 kV,2016-02-24 19:00:00,2016-03-11 19:00:00,planned
Cardwell - Tenth St 138 kV L,2016-02-29 19:00:00,2016-03-10 19:00:00,planned
Slater - Simon St 138 kV Cir. 1,2016-02-23 19:00:00,2016-03-07 19:00:00,planned
Goudchaux - Locust Substation 100 kV,2016-02-28 19:00:00,2016-03-17 19:00:00,planned
Leesville - W Bassett 345 kV #1,2016-02-29 19:00:00,2016-03-15 19:00:00,planned
Webster Ic - Stubey Road 100 kV Line 1,2016-03-02 19:00:00,2016-03-12 19:00:00,planned
Smallwood - Killingsworth 138 kV L,2016-03-02 19:00:00,2016-03-07 19:00:00,planned
Gallaway - Carbon Limestone Substation 138 kV Circuit 1,2016-03-03 19:00:00,2016-03-22 19:00:00,planned
El Sobrante - Bellsfork 138 kV Ckt 1,2016-02-24 19:00:00,2016-02-28 19:00:00,planned
Muskingum Riv - Waterford Power Llc 500 kV Line 1,2016-02-25 19:00:00,2016-03-09 19:00:00,planned
Royalton - Woodland 230 kV #2,2016-02-25 19:00:00,2016-03-05 19:00:00,planned
Amos - Coulee Ave 345 kV L,2016-03-03 19:00:00,2016-03-16 19:00:00,planned
Spicewood - Chalk Hills Hy 100 kV Line 1,2016-03-03 19:00:00,2016-03-05 19:00:00,planned
Taunton Tap - Azalea 138 kV #1,2016-02-25 19:00:00,2016-02-27 19:00:00,planned
Oconee Sta - Stratt 138 kV Cir. 1,2016-02-26 19:00:00,2016-02-27 19:00:00,planned
Delcambre - Crossover 100 kV Line,2016-02-25 19:00:00,2016-03-16 19:00:00,planned
John Hart - Rigby 138 kV #1,2016-03-02 19:00:00,2016-03-04 19:00:00,planned
Greenbelt - Cheryl Substation 138 kV #1,2016-02-26 19:00:00,2016-03-07 19:00:00,planned
Windham - W Springfield 100 kV line,2016-04-01 08:00:00,2016-04-18 08:00:00,planned
Cresskill - Tascaderos 138 kV Line 1,2016-04-02 08:00:00,2016-04-03 08:00:00,planned
Eastown Road - Swan Vly 230 kV,2016-03-29 08:00:00,2016-04-10 08:00:00,planned
College And Walnut - Talenenergy Martins Creek Llc W Hore 345 kV,2016-04-04 08:00:00,2016-04-09 08:00:00,planned
Longdon - Heybourne 138 kV Circuit 1,2016-03-31 08:00:00,2016-04-20 08:00:00,planned
Dam No. 4 Hydro Sta - Gravel Ridge 138 kV Ckt 1,2016-04-04 08:00:00,2016-04-09 08:00:00,planned
Yuba City Sta A - Frontier Substation 138 kV Line,2016-03-29 08:00:00,2016-04-13 08:00:00,planned
E Arlingon - Landis Delivery No 2 138 kV Ckt 1,2016-04-03 08:00:00,2016-04-18 08:00:00,planned
Allegheny Energy Units 3 4 & 5 - Southeast Vicksburg 500 kV,2016-04-02 08:00:00,2016-04-06 08:00:00,planned
Coyote Springs Substation - Sharpe 138 kV Cir. 1,2016-03-29 08:00:00,2016-04-08 08:00:00,planned
Mercer - Cutbank Pump 500 kV Cir. 1,2016-03-30 08:00:00,2016-04-18 08:00:00,planned
Teland - Table T Substation 100 kV Ckt 2,2016-03-30 08:00:00,2016-04-01 08:00:00,planned
Big Fish - Teal 138 kV Circuit 1,2016-04-05 08:00:00,2016-04-09 08:00:00,planned
Brunswick - Jersey Avenue 138 kV Cir. 1,2016-04-05 08:00:00,2016-04-17 08:00:00,planned
Stony Brook Cogen Plant - Gwinn 138 kV Line 1,2016-03-30 08:00:00,2016-04-10 08:00:00,planned
White City - Mansfield 138 kV Cir. 1,2016-03-31 08:00:00,2016-04-06 08:00:00,planned
Coso 7 - W Asheville 100 kV,2016-04-04 08:00:00,2016-04-17 08:00:00,planned
Southwick - South Meadow 2 138 kV Line 1,2016-03-29 08:00:00,2016-04-17 08:00:00,planned
Thomaston - Toa Vaca 138 kV #1,2016-03-29 08:00:00,2016-04-06 08:00:00,planned
Lonesome Pine Substation - Prairie City 138 kV Cir. 1,2016-04-05 08:00:00,2016-04-20 08:00:00,planned
Gamebird - Mcinn 138 kV Cir. 1,2016-03-28 08:00:00,2016-04-02 08:00:00,planned
Arpin - Quechan 138 kV Ckt 1,2016-04-05 08:00:00,2016-04-24 08:00:00,planned
Sprintbrook - Orchard Rd 138 kV #1,2016-03-31 08:00:00,2016-04-07 08:00:00,planned
Willey Battery Utility - Loud 100 kV Ckt 1,2016-03-28 08:00:00,2016-04-06 08:00:00,planned
Redondo - Leake 138 kV Ckt 1,2016-04-02 08:00:00,2016-04-04 08:00:00,planned
Power Inn-Elsie - San Rafael 100 kV Line,2016-04-05 08:00:00,2016-04-22 08:00:00,planned
N Waverly - Grove 138 kV Circuit 1,2016-03-28 08:00:00,2016-04-12 08:00:00,planned
Taft - Wilkins 138 kV Line 1,2016-03-31 08:00:00,2016-04-08 08:00:00,planned
Possum Point - Novec Smoketown 138 kV Ckt 1,2016-03-28 08:00:00,2016-04-10 08:00:00,planned
Willowbrook - United Cogen Tap 138 kV,2016-04-02 08:00:00,2016-04-11 08:00:00,planned
Eddystone Substation - Lakemont 138 kV Ckt 2,2016-04-01 08:00:00,2016-04-05 08:00:00,planned
Lake Lynn Hydro Station - Fairplay 138 kV Ckt 1,2016-04-03 08:00:00,2016-04-11 08:00:00,planned
Minrs - Bertram 100 kV #1,2016-04-03 08:00:00,2016-04-13 08:00:00,planned
Station H - Alligator 345 kV,2016-04-02 08:00:00,2016-04-15 08:00:00,planned
Lawrence Hill - Canadys Steam 100 kV #2,2016-04-02 08:00:00,2016-04-08 08:00:00,planned
Dairymans - Joliet 29 Substation 230 kV #1,2016-03-30 08:00:00,2016-04-10 08:00:00,planned
Delta Pumps - Jefferson St 138 kV,2016-03-29 08:00:00,2016-04-07 08:00:00,planned
Tangy Substation - Ceiba Baa 7012 138 kV,2016-03-30 08:00:00,2016-04-17 08:00:00,planned
Adkins - Beatty 230 kV Ckt 1,2016-03-30 08:00:00,2016-04-11 08:00:00,planned
Hts - Bakerview 138 kV Line,2016-03-28 08:00:00,2016-04-08 08:00:00,planned
Hesperia - Chub Lake 100 kV Line 1,2016-03-31 08:00:00,2016-04-09 08:00:00,planned
Cf Novel Solar Csg Gardens Two Llc - Dragon Cement 138 kV Ckt 1,2016-03-28 08:00:00,2016-04-02 08:00:00,planned
Ivyglen Meter - Woodland 230 kV,2016-03-29 08:00:00,2016-04-04 08:00:00,planned
Mott Switch Sta - Southeast 138 kV Cir. 1,2016-04-06 08:00:00,2016-04-08 08:00:00,planned
W Hill - Fig Garden 138 kV Circuit 1,2016-04-01 08:00:00,2016-04-04 08:00:00,planned
Dalewood - Turner 138 kV #1,2016-04-05 08:00:00,2016-04-19 08:00:00,planned
City Of Bryan - Mosaic Co Tampa Facility 100 kV,2016-03-31 08:00:00,2016-04-07 08:00:00,planned
Linwood - W Amesbury 100 kV Cir. 1,2016-04-06 08:00:00,2016-04-25 08:00:00,planned
Kaweah 2 - Palmers Corner Substation 138 kV,2016-04-03 08:00:00,2016-04-19 08:00:00,planned
Greenvile Steam - Kings 138 kV #1,2016-04-04 08:00:00,2016-04-17 08:00:00,planned
Black Hawk - Ganso 138 kV Line,2016-04-05 08:00:00,2016-04-25 08:00:00,planned
Beargrass - Linwood 100 kV Circuit 1,2016-04-03 08:00:00,2016-04-19 08:00:00,planned
Thorn - Newberry 138 kV Line,2016-03-28 08:00:00,2016-04-13 08:00:00,planned
Westwood Generation Llc - Foster Wheeler Mt Carmel Cogen 345 kV #1,2016-04-06 08:00:00,2016-04-19 08:00:00,planned
Watercure - Strawberry Hill 138 kV Line 1,2016-03-29 08:00:00,2016-04-10 08:00:00,planned
Runge - Santan 138 kV Cir. 1,2016-04-03 08:00:00,2016-04-16 08:00:00,planned
Hamlin - Cornville 138 kV Circuit 1,2016-04-04 08:00:00,2016-04-23 08:00:00,planned
Guayama Pds - Davey Town 100 kV line,2016-04-04 08:00:00,2016-04-07 08:00:00,planned
Murdock - Canal St 100 kV Cir. 1,2016-04-03 08:00:00,2016-04-05 08:00:00,planned
Irvie - Castleton 345 kV Line 1,2016-05-30 18:00:00,2016-06-02 18:00:00,planned
Pickwick Landing Dam - Kitsap 100 kV,2016-05-26 18:00:00,2016-06-14 18:00:00,planned
43Rd St Terminal - Joliet 29 230 kV,2016-05-28 18:00:00,2016-06-09 18:00:00,planned
N Alexandria - Jayess 138 kV,2016-05-26 18:00:00,2016-05-31 18:00:00,planned
Jarratt Substation - Sandburg Substation 138 kV Line 1,2016-05-29 18:00:00,2016-06-09 18:00:00,planned
Dorchester - Hathaway St 138 kV Circuit 1,2016-05-23 18:00:00,2016-06-06 18:00:00,planned
Onancock Diesel Generation Facility - Don Julio-Lorac Vista 100 kV Circuit 1,2016-05-22 18:00:00,2016-06-10 18:00:00,planned
Norwalk - Bluegrass 138 kV Cir. 1,2016-05-28 18:00:00,2016-06-11 18:00:00,planned
Firstenergy Toronto - Lerdo 230 kV Ckt 1,2016-05-30 18:00:00,2016-06-07 18:00:00,planned
Nm Potash 1 - Ponca City 138 kV,2016-05-29 18:00:00,2016-06-04 18:00:00,planned
Sierra Pacific Lumber - Lake Creek 138 kV #1,2016-05-31 18:00:00,2016-06-11 18:00:00,planned
Headwaters Wind Farm Ii Llc - Eaton 100 kV Cir. 1,2016-05-30 18:00:00,2016-06-12 18:00:00,planned
Lycoming - Southeast Greene 138 kV Line 1,2016-05-29 18:00:00,2016-06-16 18:00:00,planned
Tyler - Haggin 138 kV #1,2016-05-27 18:00:00,2016-06-16 18:00:00,planned
Igo - Mickens 345 kV,2016-05-25 18:00:00,2016-06-04 18:00:00,planned
Dolphus M Grainger - Sheffield Wind 138 kV Line 1,2016-05-24 18:00:00,2016-06-02 18:00:00,planned
Airway Hts - E Monte Substation 138 kV,2016-05-24 18:00:00,2016-06-04 18:00:00,planned
Filer - Hampton Rd 345 kV Line 1,2016-05-29 18:00:00,2016-06-07 18:00:00,planned
Wagley Robertson - Philip Morris 138 kV Ckt 1,2016-05-30 18:00:00,2016-06-05 18:00:00,planned
Forest Hill - Brownfield City 138 kV Circuit 1,2016-05-29 18:00:00,2016-06-07 18:00:00,planned
Texas Eastern - Orchard Park 138 kV Line,2016-05-26 18:00:00,2016-06-10 18:00:00,planned
Lusher - Bear Garden 100 kV,2016-05-27 18:00:00,2016-06-09 18:00:00,planned
Sewell'S Pt - Yamato 138 kV Ckt 1,2016-05-27 18:00:00,2016-06-07 18:00:00,planned
Sharon Hill - 6Th St 138 kV Ckt 2,2016-05-22 18:00:00,2016-05-29 18:00:00,planned
Eliza Creek - S Reading 138 kV Circuit 1,2016-05-28 18:00:00,2016-06-06 18:00:00,planned
Rockton - Christ Water 100 kV,2016-05-29 18:00:00,2016-06-12 18:00:00,planned
W Canton - E Akron Substation 230 kV,2016-05-22 18:00:00,2016-06-07 18:00:00,planned
Roth Rock North Wind Farm Llc - Waanibe 138 kV Line 1,2016-05-28 18:00:00,2016-06-07 18:00:00,planned
Ga Square - Calpine 100 kV Line 1,2016-05-31 18:00:00,2016-06-12 18:00:00,planned
Rudd - Garrettsville 100 kV Line 1,2016-05-28 18:00:00,2016-06-04 18:00:00,planned
Southwest - Alger 138 kV Line 3,2016-05-23 18:00:00,2016-06-07 18:00:00,planned
Outlook - Shreham Power Station 100 kV Line 1,2016-05-24 18:00:00,2016-06-08 18:00:00,planned
Berry Rd Substation - Florence Substation 138 kV,2016-05-23 18:00:00,2016-05-27 18:00:00,planned
Vienna Operations - Ripple 345 kV,2016-05-25 18:00:00,2016-05-30 18:00:00,planned
Seven Mile - Canon City 138 kV #1,2016-05-22 18:00:00,2016-05-24 18:00:00,planned
Acec Turtle Lake - Sta Fg 100 kV Line 1,2016-05-24 18:00:00,2016-05-25 18:00:00,planned
S Christianburg - Mesa View Substation 138 kV Circuit 1,2016-05-24 18:00:00,2016-06-11 18:00:00,planned
Dekalb - Richlnd 500 kV #1,2016-05-31 18:00:00,2016-06-10 18:00:00,planned
Moize Creek - Labelle 100 kV Line,2016-05-30 18:00:00,2016-06-06 18:00:00,planned
Bl England Station - Yonah 138 kV line,2016-05-28 18:00:00,2016-06-17 18:00:00,planned
La Quinta - Sterlington 138 kV,2016-05-27 18:00:00,2016-06-07 18:00:00,planned
Stateline - Princess Substation 138 kV Ckt 1,2016-05-23 18:00:00,2016-06-02 18:00:00,planned
Camp Fresco 2 - Palmdale 500 kV,2016-05-26 18:00:00,2016-06-08 18:00:00,planned
Robinson Rd - Yabucoa Tc 138 kV #1,2016-05-24 18:00:00,2016-06-03 18:00:00,planned
Bustleton - West Mesa 138 kV Line,2016-05-29 18:00:00,2016-06-04 18:00:00,planned
Dubois - Washington County 138 kV,2016-05-25 18:00:00,2016-06-07 18:00:00,planned
Crown - Sandhill 100 kV Ckt 1,2016-05-23 18:00:00,2016-06-04 18:00:00,planned
Bell Rock Road - Greentown 100 kV Ckt 1,2016-05-26 18:00:00,2016-06-05 18:00:00,planned
Coronado - Aquia Harbor 138 kV,2016-05-22 18:00:00,2016-06-06 18:00:00,planned
Hinton Ap - Spar Canyon 138 kV Ckt 1,2016-05-26 18:00:00,2016-06-15 18:00:00,planned
Samaria - St Ignace 100 kV #1,2016-05-23 18:00:00,2016-06-05 18:00:00,planned
Grassmere - Coal Mtn Substation 138 kV line,2016-05-28 18:00:00,2016-06-02 18:00:00,planned
Cloverdale - Hondo 138 kV #1,2016-05-26 18:00:00,2016-05-31 18:00:00,planned
Fitzpatrick - Talenenergy Martins Crk Llc Harrisburg 138 kV,2016-05-22 18:00:00,2016-06-10 18:00:00,planned
Dillard-Wilton - Roger 138 kV line,2016-05-31 18:00:00,2016-06-11 18:00:00,planned
Matt Funk - Cullman 138 kV,2016-05-27 18:00:00,2016-06-08 18:00:00,planned
Louisiana Pacific - Goosport 138 kV,2016-06-14 17:00:00,2016-06-23 17:00:00,planned
Memorial - Homelake 100 kV #1,2016-06-15 17:00:00,2016-07-04 17:00:00,planned
Revere Co - Ormond 138 kV Cir. 1,2016-06-20 17:00:00,2016-07-08 17:00:00,planned
Williston - Escondido 138 kV Line 1,2016-06-17 17:00:00,2016-06-29 17:00:00,planned
Carrabelle - Remington Ct 138 kV Circuit 3,2016-06-18 17:00:00,2016-06-19 17:00:00,planned
Ess Lewes - Rehoboth Substation 138 kV Ckt 1,2016-06-15 17:00:00,2016-07-05 17:00:00,planned
Shadow - Feedvile 138 kV Line 1,2016-06-16 17:00:00,2016-07-02 17:00:00,planned
Acec Quincy - Parsons Street 138 kV,2016-06-13 17:00:00,2016-06-21 17:00:00,planned
Denton West Interchange - Fisk St 230 kV #1,2016-06-17 17:00:00,2016-06-29 17:00:00,planned
Sta N Airport - Arikaree 345 kV Line 1,2016-06-11 17:00:00,2016-07-01 17:00:00,planned
Parkin - Candlers Mountain 138 kV Cir. 1,2016-06-20 17:00:00,2016-06-29 17:00:00,planned
Waunakee Ind Park - Tres Vias 138 kV Cir. 1,2016-06-14 17:00:00,2016-07-02 17:00:00,planned
Francis - Thorofare Creek 100 kV #1,2016-06-13 17:00:00,2016-06-19 17:00:00,planned
Pinedale - 88Th-Fruitridge 100 kV line,2016-06-17 17:00:00,2016-06-20 17:00:00,planned
Southeast Vicksburg - Big Cajun 2 138 kV Line 1,2016-06-15 17:00:00,2016-06-19 17:00:00,planned
Bayside - Emory Road 100 kV Cir. 1,2016-06-15 17:00:00,2016-06-18 17:00:00,planned
Lambie - Kimberly Clark 138 kV Cir. 1,2016-06-15 17:00:00,2016-06-25 17:00:00,planned
Baja - Greenfield Rd Substation 138 kV Line 1,2016-06-19 17:00:00,2016-06-24 17:00:00,planned
Robiedale - Bauer 138 kV Circuit 1,2016-06-13 17:00:00,2016-06-14 17:00:00,planned
Girard - Aero 100 kV L,2016-06-12 17:00:00,2016-07-01 17:00:00,planned
Ellsworth Substation - Lawn Road Substation 100 kV Line 1,2016-06-16 17:00:00,2016-06-30 17:00:00,planned
Angola - Robinsonville 138 kV Ckt 1,2016-06-12 17:00:00,2016-06-23 17:00:00,planned
Port Street - Newark Bay Cogeneration Partnership Lp 138 kV Ckt 1,2016-06-19 17:00:00,2016-06-23 17:00:00,planned
Coopervision - Power Inn 138 kV Line,2016-06-19 17:00:00,2016-07-03 17:00:00,planned
Mistersky - Southaven 138 kV Cir. 1,2016-06-17 17:00:00,2016-06-20 17:00:00,planned
Knoble - Croydon 138 kV #1,2016-06-14 17:00:00,2016-06-21 17:00:00,planned
Moraga - Crane 138 kV,2016-06-18 17:00:00,2016-06-22 17:00:00,planned
Deans - Jersey Avenue 138 kV #1,2016-06-12 17:00:00,2016-07-01 17:00:00,planned
Midpoint - Friona Rural 138 kV,2016-06-13 17:00:00,2016-06-30 17:00:00,planned
Quincey - Merriam 138 kV Line,2016-06-15 17:00:00,2016-06-30 17:00:00,planned
Central Campus Unm - Albion Road 138 kV Cir. 1,2016-06-12 17:00:00,2016-06-30 17:00:00,planned
San Lorenzo 3302 - Pajuil Tc 138 kV #1,2016-06-13 17:00:00,2016-06-15 17:00:00,planned
Pit 4 - Forest 138 kV line,2016-06-18 17:00:00,2016-06-26 17:00:00,planned
Ukiah - College And Walnut 138 kV,2016-06-12 17:00:00,2016-06-22 17:00:00,planned
Birchwood - Nauvoo 345 kV,2016-06-11 17:00:00,2016-06-23 17:00:00,planned
Sta Fg - Acec Turtle Lake 100 kV Circuit 1,2016-06-15 17:00:00,2016-06-25 17:00:00,planned
Pratt'S Substation - Louisa Generation Facility Substation 138 kV Ckt 1,2016-06-18 17:00:00,2016-07-05 17:00:00,planned
Scottsbluff 115 - Range Line Sw 100 kV Cir. 1,2016-06-18 17:00:00,2016-06-19 17:00:00,planned
Latin Quarter - Ocoee 100 kV #1,2016-06-18 17:00:00,2016-06-30 17:00:00,planned
Sherwood Forest - Flatlick 230 kV Ckt 1,2016-06-14 17:00:00,2016-07-02 17:00:00,planned
Tomac - Jackson Square 138 kV Ckt 2,2016-06-14 17:00:00,2016-07-03 17:00:00,planned
Benwood - Bethany Byron 138 kV Line 1,2016-06-18 17:00:00,2016-06-24 17:00:00,planned
Morris Cogeneration Llc Substation - Boca Raton 230 kV Line 1,2016-06-11 17:00:00,2016-06-19 17:00:00,planned
Alderwood Manor - Sand Crk 100 kV Circuit 1,2016-07-16 16:00:00,2016-07-29 16:00:00,planned
Caldwell - Piney Creek Project 345 kV Circuit 1,2016-07-21 16:00:00,2016-07-25 16:00:00,planned
Lusher Substation - Elkhart Hydro 100 kV Ckt 2,2016-07-24 16:00:00,2016-07-30 16:00:00,planned
Duke Springboro - Miguel Lujan 100 kV Cir. 1,2016-07-19 16:00:00,2016-07-24 16:00:00,planned
Eufala - Imperial 500 kV Cir. 1,2016-07-18 16:00:00,2016-07-21 16:00:00,planned
Menaul Tap - San Mateo 138 kV Line 1,2016-07-21 16:00:00,2016-08-09 16:00:00,planned
Bpu Solar Farm - Swich 138 kV Line 1,2016-07-17 16:00:00,2016-07-20 16:00:00,planned
Dranesville - Polk City Substation 345 kV Circuit 1,2016-07-20 16:00:00,2016-07-30 16:00:00,planned
Davis - Hood Mesa 138 kV Cir. 1,2016-07-23 16:00:00,2016-08-10 16:00:00,planned
Gold R Pulp - Atlanta 100 kV Cir. 1,2016-07-19 16:00:00,2016-07-26 16:00:00,planned
Calvert - Grandview Ave 100 kV,2016-07-18 16:00:00,2016-07-26 16:00:00,planned
Sycamore Cogen - Ucon 100 kV Cir. 1,2016-07-24 16:00:00,2016-08-02 16:00:00,planned
Oakmont North - Venus 100 kV,2016-07-25 16:00:00,2016-08-05 16:00:00,planned
Lincoln Beach - Hills 100 kV Cir. 1,2016-07-22 16:00:00,2016-07-24 16:00:00,planned
N Delphos - Weyerhaeuser Co 100 kV,2016-07-22 16:00:00,2016-08-02 16:00:00,planned
Ford Motor Co Rawsonville Plant - Connersville 100 kV Cir. 1,2016-07-24 16:00:00,2016-08-07 16:00:00,planned
Parkview Battery - Broadway 100 kV,2016-07-23 16:00:00,2016-08-10 16:00:00,planned
Cy-Fair - Coursegold 138 kV Cir. 1,2016-07-16 16:00:00,2016-07-29 16:00:00,planned
Cimarron - Wigwam 138 kV,2016-07-22 16:00:00,2016-08-09 16:00:00,planned
Miller St - Jeffersonville Kentucky Avenue 138 kV,2016-07-25 16:00:00,2016-08-09 16:00:00,planned
Charlton St - Cutbank Pump 500 kV Cir. 1,2016-07-16 16:00:00,2016-07-27 16:00:00,planned
Peach Bottom - S Christianburg 345 kV,2016-07-24 16:00:00,2016-08-05 16:00:00,planned
N Tower Tap - Haggin 345 kV Line 1,2016-07-25 16:00:00,2016-08-01 16:00:00,planned
Del Cerro - Taker 138 kV Cir. 1,2016-07-21 16:00:00,2016-08-02 16:00:00,planned
Alexandria Substation - Sahtlam 138 kV,2016-07-25 16:00:00,2016-08-14 16:00:00,planned
Floresville - Bl England Sta 138 kV Ckt 1,2016-07-18 16:00:00,2016-07-22 16:00:00,planned
Olympia Brewery - Marlow 138 kV Cir. 1,2016-07-16 16:00:00,2016-08-01 16:00:00,planned
Larch - Bellingham Substation 138 kV Line 1,2016-07-18 16:00:00,2016-07-27 16:00:00,planned
Spry - Flagami 138 kV Line 1,2016-07-16 16:00:00,2016-07-17 16:00:00,planned
Tampa Bay - Roslyn 138 kV Circuit 1,2016-07-18 16:00:00,2016-07-24 16:00:00,planned
Thrasher - Wolcott 138 kV Line 1,2016-07-21 16:00:00,2016-07-26 16:00:00,planned
American - Aes Warrior Run Cogeneration Facility 138 kV,2016-07-18 16:00:00,2016-07-23 16:00:00,planned
Allen Jct - Elmgren 100 kV Circuit 1,2016-07-19 16:00:00,2016-08-07 16:00:00,planned
Oak Level - Whitesown 138 kV Cir. 1,2016-07-23 16:00:00,2016-08-05 16:00:00,planned
Sugar Creek - Auglaize Hydro 230 kV Line 1,2016-07-16 16:00:00,2016-07-20 16:00:00,planned
Santa Paula - Selle 138 kV #1,2016-07-16 16:00:00,2016-07-30 16:00:00,planned
Pomelo Substation - Forney Sw 138 kV Cir. 1,2016-07-17 16:00:00,2016-08-06 16:00:00,planned
South Milford - Dunsmuir - Adjunct 138 kV Ckt 1,2016-07-16 16:00:00,2016-08-03 16:00:00,planned
Omak Substation - Berrenda C 138 kV Cir. 1,2016-07-22 16:00:00,2016-08-10 16:00:00,planned
Fitzwilliam - Coalinga 1 138 kV Line,2016-07-18 16:00:00,2016-08-01 16:00:00,planned
Red Wing - Cannon Beach Substation 138 kV Ckt 1,2016-07-24 16:00:00,2016-08-04 16:00:00,planned
Greenlawn - Geneva Generation Facility 100 kV Line 1,2016-07-17 16:00:00,2016-07-21 16:00:00,planned
Rush Island - Chboygan Substation 138 kV L,2016-07-18 16:00:00,2016-07-25 16:00:00,planned
Kingston St Substation - Martel 138 kV #1,2016-07-20 16:00:00,2016-08-05 16:00:00,planned
Adams Substation - Onancock Diesel Generation Facility Substation 230 kV Circuit 1,2016-07-25 16:00:00,2016-08-01 16:00:00,planned
Tidd - Lerdo 500 kV #1,2016-07-18 16:00:00,2016-07-27 16:00:00,planned
Spall Ns - Macon Energy Ctr 138 kV Circuit 1,2016-07-18 16:00:00,2016-07-20 16:00:00,planned
Ray Braswell - Grand Ave 100 kV Ckt 1,2016-07-19 16:00:00,2016-08-03 16:00:00,planned
Henry St Wps - Cannelton Hydroelectric Plant 138 kV #1,2016-07-17 16:00:00,2016-07-29 16:00:00,planned
Vincent - Reno 138 kV Line 1,2016-07-24 16:00:00,2016-07-31 16:00:00,planned
Lowell Cogeneration Company Lp - N Nashville 138 kV,2016-07-20 16:00:00,2016-08-06 16:00:00,planned
Osawatomie - Southside Wastewater Treatment Plant 100 kV,2016-07-18 16:00:00,2016-07-27 16:00:00,planned
Medina Lake - Mesa View 138 kV Line 1,2016-07-23 16:00:00,2016-07-31 16:00:00,planned
Lsi Jennings - Olive 100 kV line,2016-07-19 16:00:00,2016-08-07 16:00:00,planned
Jim Hill - Haggin 138 kV,2016-07-22 16:00:00,2016-07-30 16:00:00,planned
Biddeford Ip - Taylorville S 100 kV Cir. 1,2016-07-24 16:00:00,2016-07-31 16:00:00,planned
Potomac - Longood 138 kV Circuit 1,2016-07-22 16:00:00,2016-07-23 16:00:00,planned
Spearman City - Edes Tap 1 100 kV #1,2016-07-18 16:00:00,2016-07-19 16:00:00,planned
Guardian - Welport 100 kV Circuit 1,2016-07-19 16:00:00,2016-07-20 16:00:00,planned
Pit 7 - Lakefield Junction 138 kV #1,2016-07-16 16:00:00,2016-08-02 16:00:00,planned
Saratoga - Scituate 100 kV #1,2016-07-22 16:00:00,2016-07-31 16:00:00,planned
Meday - Reiner Road 138 kV #1,2016-07-18 16:00:00,2016-08-06 16:00:00,planned
N City Substation - Cooper 138 kV Line 1,2016-07-17 16:00:00,2016-07-29 16:00:00,planned
Mansfield - Warm Springs 138 kV #1,2016-07-18 16:00:00,2016-07-25 16:00:00,planned
Kean Mtn And Grassy Crk - Garden Crk 138 kV #1,2016-07-24 16:00:00,2016-07-26 16:00:00,planned
Everglades City - Upper Pittsgrove 138 kV,2016-07-23 16:00:00,2016-07-26 16:00:00,planned
E Wndsor - Rio Grande Estates 2306 138 kV #1,2016-07-22 16:00:00,2016-07-26 16:00:00,planned
Gem Substation - Arecibo Pueblo 8002 138 kV Line,2016-07-24 16:00:00,2016-08-05 16:00:00,planned
San Mateo - Warehouse Electric 138 kV Line,2016-07-22 16:00:00,2016-07-28 16:00:00,planned
Francisco - Fries 138 kV Cir. 1,2016-07-19 16:00:00,2016-08-07 16:00:00,planned
