project_id,queue_date,poi_sub_id,poi_kv,poi_name,project_type,fuel,mw,state,zone_id,source
Q19-1329,2019-11-04,10239,138.0,Mcqueeney 138 kV,gen,solar,124.4,Virginia,15,synthetic
Q19-1330,2019-11-06,23015,230.0,Stuttgart Ricuskey 230 kV,battery,storage,94.7,Illinois,34,synthetic
Q19-1331,2019-11-06,23509,230.0,Interbay 230 kV,gen,hybrid,135.1,Illinois,34,synthetic
Q19-1332,2019-11-07,8439,138.0,Ellettsville 138 kV,load,load,184.8,Maryland,13,synthetic
Q19-1333,2019-11-10,18481,138.0,Aguada 7201 138 kV,gen,solar,399.9,West Virginia,28,synthetic
Q19-1334,2019-11-12,23393,100.0,Meadow Lake Wind Farm Llc 100 kV,gen,solar,141.8,Illinois,34,synthetic
Q19-1335,2019-11-13,20261,500.0,Galion Generating Station 500 kV,gen,solar,72.6,Ohio,30,synthetic
Q19-1336,2019-11-13,17712,138.0,Henry Creek 138 kV,gen,solar,279.7,Kentucky,27,synthetic
Q19-1337,2019-11-15,23357,100.0,East Bismarck 100 kV,gen,solar,231.2,Illinois,34,synthetic
Q19-1338,2019-11-17,7947,138.0,Roxbury 138 kV,gen,solar,244.3,Pennsylvania,11,synthetic
Q19-1339,2019-11-21,22026,100.0,Ibm Cottle Tap 100 kV,battery,storage,56.8,Indiana,33,synthetic
Q19-1340,2019-11-23,9236,138.0,Lone Tree 138 kV,gen,solar,203.9,Virginia,14,synthetic
Q19-1341,2019-11-25,7069,138.0,Van Buren 138 kV,battery,storage,167.5,Pennsylvania,10,synthetic
Q19-1342,2019-11-25,6714,138.0,Walnut 138 kV,gen,solar,91.9,Pennsylvania,10,synthetic
Q19-1343,2019-11-29,10014,345.0,Toano 345 kV,load,load,394.8,Virginia,15,synthetic
Q19-1344,2019-11-29,10220,138.0,Stumpy Lake 138 kV,gen,gas,206.0,Virginia,15,synthetic
Q19-1345,2019-11-30,22365,100.0,Amelia St 100 kV,gen,solar,164.8,Indiana,33,synthetic
Q19-1346,2019-11-30,17034,138.0,Big Sandy Peaker Plant 138 kV,gen,gas,389.0,Kentucky,27,synthetic
Q19-1347,2019-12-03,9784,138.0,Redbed Plains Wind Farm 138 kV,gen,solar,51.4,Virginia,15,synthetic
Q19-1348,2019-12-04,19909,230.0,Moreno Tap 230 kV,gen,solar,112.9,Ohio,30,synthetic
Q19-1349,2019-12-05,19920,230.0,Orebank 230 kV,load,load,176.8,Ohio,30,synthetic
Q19-1350,2019-12-08,17275,138.0,West Mount Vernon 138 kV,gen,solar,47.7,Kentucky,27,synthetic
Q19-1351,2019-12-08,9223,138.0,North Huntington 138 kV,gen,solar,216.1,Virginia,14,synthetic
Q19-1352,2019-12-09,9042,138.0,Shingle Creek 138 kV,gen,solar,135.5,Maryland,13,synthetic
Q19-1353,2019-12-09,9237,138.0,Sheridan Alte 138 kV,gen,hybrid,175.9,Virginia,14,synthetic
Q19-1354,2019-12-10,23366,100.0,Noti Creek 100 kV,gen,solar,147.3,Illinois,34,synthetic
Q19-1355,2019-12-12,17014,138.0,Poso Mountain 138 kV,battery,storage,23.4,Kentucky,27,synthetic
Q19-1356,2019-12-12,9663,138.0,Cushaw 138 kV,gen,wind,185.9,Virginia,14,synthetic
Q19-1357,2019-12-13,19694,100.0,Olivehurst 100 kV,gen,solar,130.2,Ohio,30,synthetic
Q19-1358,2019-12-14,5972,345.0,Yards Creek 345 kV,gen,solar,302.2,New Jersey,9,synthetic
Q19-1359,2019-12-15,20298,230.0,Breed 230 kV,gen,solar,201.9,Ohio,30,synthetic
Q19-1360,2019-12-15,9831,138.0,Floraday 138 kV,gen,solar,136.3,Virginia,15,synthetic
Q19-1361,2019-12-19,9209,138.0,Milagro 138 kV,battery,storage,68.4,Virginia,14,synthetic
Q19-1362,2019-12-20,18685,138.0,Vergennes 9 138 kV,gen,solar,32.3,West Virginia,28,synthetic
Q19-1363,2019-12-21,23506,230.0,Lincoln 230 kV,gen,solar,129.9,Illinois,34,synthetic
Q19-1364,2019-12-22,17944,138.0,Yaleville 138 kV,gen,hybrid,116.5,West Virginia,28,synthetic
Q19-1365,2019-12-23,11064,69.0,Maple Bay 69 kV,gen,solar,71.4,North Carolina,16,synthetic
Q19-1366,2019-12-25,7988,138.0,Omro 138 kV,gen,solar,500.3,Pennsylvania,11,synthetic
Q19-1367,2019-12-26,8591,138.0,Holland Cliff 138 kV,gen,solar,356.4,Maryland,13,synthetic
Q19-1368,2019-12-27,9291,138.0,Amargo 138 kV,gen,solar,174.8,Virginia,14,synthetic
Q19-1369,2019-12-27,6450,138.0,Monaco 138 kV,gen,solar,340.9,Pennsylvania,10,synthetic
Q19-1370,2019-12-29,22891,100.0,Goldmine 100 kV,gen,solar,343.4,Illinois,34,synthetic
Q20-1371,2020-01-01,10032,138.0,Midrose 138 kV,battery,storage,72.5,Virginia,15,synthetic
Q20-1372,2020-01-01,7619,138.0,Kaukauna North 138 kV,battery,storage,99.0,Pennsylvania,11,synthetic
Q20-1373,2020-01-02,19920,100.0,Orebank 100 kV,gen,solar,56.8,Ohio,30,synthetic
Q20-1374,2020-01-03,10283,138.0,Commonwealth Chesapeake 138 kV,gen,solar,79.6,Virginia,15,synthetic
Q20-1375,2020-01-04,18778,100.0,Red Mesa 100 kV,gen,solar,150.0,Ohio,29,synthetic
Q20-1376,2020-01-04,6464,138.0,Switch 138 kV,gen,solar,288.5,Pennsylvania,10,synthetic
Q20-1377,2020-01-05,20054,230.0,Fredricksburg Road 230 kV,gen,solar,210.2,Ohio,30,synthetic
Q20-1378,2020-01-06,10128,138.0,Mickens 138 kV,gen,solar,205.6,Virginia,15,synthetic
Q20-1379,2020-01-09,5367,345.0,Crawfordsville Power Plant 345 kV,battery,storage,269.9,New Jersey,9,synthetic
Q20-1380,2020-01-10,22220,230.0,Monfort 230 kV,gen,wind,343.8,Indiana,33,synthetic
Q20-1381,2020-01-10,8111,138.0,Lewistown 138 kV,load,load,79.2,Pennsylvania,11,synthetic
Q20-1382,2020-01-13,7979,345.0,Cwec Iola 345 kV,gen,gas,1500.0,Pennsylvania,11,synthetic
Q20-1383,2020-01-13,9137,138.0,Scottsville 138 kV,gen,solar,382.7,Virginia,14,synthetic
Q20-1384,2020-01-13,20173,100.0,Sugar Island 100 kV,battery,storage,153.1,Ohio,30,synthetic
Q20-1385,2020-01-14,10122,138.0,Spring Gap Tap 138 kV,battery,storage,136.2,Virginia,15,synthetic
Q20-1386,2020-01-15,9990,138.0,Harrogate 138 kV,gen,solar,85.6,Virginia,15,synthetic
Q20-1387,2020-01-15,9908,138.0,Anthem 138 kV,gen,solar,82.9,Virginia,15,synthetic
Q20-1388,2020-01-16,19990,100.0,Fort Hall 100 kV,battery,storage,28.5,Ohio,30,synthetic
Q20-1389,2020-01-16,7786,138.0,Gallatin Mo 138 kV,gen,solar,109.0,Pennsylvania,11,synthetic
Q20-1390,2020-01-17,2936,161.0,Mclain 161 kV,gen,solar,89.4,New York,7,synthetic
Q20-1391,2020-01-19,8573,138.0,Thompson Peak Tap 138 kV,gen,solar,145.1,Maryland,13,synthetic
Q20-1392,2020-01-21,23015,230.0,Stuttgart Ricuskey 230 kV,gen,solar,195.5,Illinois,34,synthetic
Q20-1393,2020-01-22,9927,138.0,Wheeler 138 kV,gen,solar,83.6,Virginia,15,synthetic
Q20-1394,2020-01-26,18944,100.0,Whirlpool Corporation - Marion Wind Farm 100 kV,gen,solar,157.9,Ohio,29,synthetic
Q20-1395,2020-01-28,17005,138.0,Greenwood Mo 138 kV,gen,wind,134.9,Kentucky,27,synthetic
Q20-1396,2020-01-29,10048,138.0,Uintah 138 kV,gen,hybrid,150.6,Virginia,15,synthetic
Q20-1397,2020-01-29,10073,138.0,Norfork 138 kV,gen,gas,123.1,Virginia,15,synthetic
Q20-1398,2020-01-30,17944,138.0,Yaleville 138 kV,gen,gas,73.7,West Virginia,28,synthetic
Q20-1399,2020-01-30,9589,138.0,Kentucky Dam 138 kV,gen,hybrid,390.5,Virginia,14,synthetic
Q20-1400,2020-01-31,20063,230.0,Surrowiec 230 kV,gen,solar,63.2,Ohio,30,synthetic
Q20-1401,2020-02-01,8739,138.0,Walkersville 138 kV,gen,solar,115.5,Maryland,13,synthetic
Q20-1402,2020-02-10,8731,138.0,Jarratt 138 kV,gen,solar,97.6,Maryland,13,synthetic
Q20-1403,2020-02-10,22984,100.0,Loon Lake 100 kV,gen,solar,104.2,Illinois,34,synthetic
Q20-1404,2020-02-12,22977,100.0,Krumkill 100 kV,load,load,136.5,Illinois,34,synthetic
Q20-1405,2020-02-13,10284,138.0,Hard Rock 138 kV,gen,hybrid,72.6,Virginia,15,synthetic
Q20-1406,2020-02-13,5242,138.0,Mccree 138 kV,gen,solar,71.3,New Jersey,9,synthetic
Q20-1407,2020-02-14,9129,138.0,Albreda Tans Mtn Tap 138 kV,gen,solar,235.7,Virginia,14,synthetic
Q20-1408,2020-02-17,8251,138.0,Lutesville 138 kV,battery,storage,48.8,Pennsylvania,11,synthetic
Q20-1409,2020-02-19,22765,230.0,Sabanera 230 kV,gen,wind,297.8,Indiana,33,synthetic
Q20-1410,2020-02-22,23458,500.0,Baytown Energy Center 500 kV,gen,hybrid,500.0,Illinois,34,synthetic
Q20-1411,2020-02-22,22043,100.0,Stepstone 100 kV,battery,storage,75.9,Indiana,33,synthetic
Q20-1412,2020-02-24,23384,100.0,Kinsington 100 kV,battery,storage,46.2,Illinois,34,synthetic
Q20-1413,2020-02-29,9290,138.0,Parkin 138 kV,battery,storage,256.9,Virginia,14,synthetic
Q20-1414,2020-03-02,10208,138.0,Elm St 138 kV,gen,solar,78.4,Virginia,15,synthetic
Q20-1415,2020-03-03,9447,138.0,Woodward-Tap1 138 kV,gen,wind,404.4,Virginia,14,synthetic
Q20-1416,2020-03-04,19780,500.0,Imperial 500 kV,gen,solar,178.7,Ohio,30,synthetic
Q20-1417,2020-03-04,2635,161.0,Wells River 161 kV,gen,solar,95.8,New York,7,synthetic
Q20-1418,2020-03-04,9078,345.0,Carmi 345 kV,gen,solar,379.8,Maryland,13,synthetic
Q20-1419,2020-03-05,7690,138.0,Divide 138 kV,gen,wind,104.2,Pennsylvania,11,synthetic
Q20-1420,2020-03-07,9854,138.0,Port Saint Joe 138 kV,gen,solar,87.2,Virginia,15,synthetic
Q20-1421,2020-03-10,8064,345.0,Apex 345 kV,gen,gas,1383.8,Pennsylvania,11,synthetic
Q20-1422,2020-03-10,8126,345.0,Cisco Grove 345 kV,gen,solar,80.5,Pennsylvania,11,synthetic
Q20-1423,2020-03-12,10283,138.0,Commonwealth Chesapeake 138 kV,battery,storage,218.7,Virginia,15,synthetic
Q20-1424,2020-03-13,7592,138.0,Salmon Creek 138 kV,gen,solar,305.9,Pennsylvania,11,synthetic
Q20-1425,2020-03-14,5971,138.0,Chambers 138 kV,gen,hybrid,132.8,New Jersey,9,synthetic
Q20-1426,2020-03-14,20137,100.0,Bolivar 100 kV,gen,solar,126.5,Ohio,30,synthetic
Q20-1427,2020-03-15,9489,138.0,Brimley 138 kV,gen,solar,57.4,Virginia,14,synthetic
Q20-1428,2020-03-16,8126,161.0,Cisco Grove 161 kV,gen,solar,106.2,Pennsylvania,11,synthetic
Q20-1429,2020-03-17,17054,138.0,West Farnum 138 kV,gen,solar,103.1,Kentucky,27,synthetic
Q20-1430,2020-03-17,23015,100.0,Stuttgart Ricuskey 100 kV,battery,storage,25.3,Illinois,34,synthetic
Q20-1431,2020-03-17,17427,138.0,Abajo 138 kV,battery,storage,20.8,Kentucky,27,synthetic
Q20-1432,2020-03-17,19208,100.0,Picnic Point 100 kV,battery,storage,63.8,Ohio,29,synthetic
Q20-1433,2020-03-17,19544,500.0,Waterford Power Llc 500 kV,gen,solar,197.6,Ohio,29,synthetic
Q20-1434,2020-03-19,9730,138.0,Ladysmith 138 kV,battery,storage,260.3,Virginia,15,synthetic
Q20-1435,2020-03-20,6046,345.0,Curecanti 345 kV,gen,hybrid,341.2,Pennsylvania,10,synthetic
Q20-1436,2020-03-22,9057,138.0,Perryman 138 kV,gen,solar,28.7,Maryland,13,synthetic
Q20-1437,2020-03-23,17415,345.0,Clairemont 345 kV,gen,solar,184.3,Kentucky,27,synthetic
Q20-1438,2020-03-29,19845,100.0,West Lafayette Cumberland Avenue 100 kV,gen,hybrid,180.1,Ohio,30,synthetic
Q20-1439,2020-03-29,10051,138.0,Southwest Research Institute 138 kV,battery,storage,54.9,Virginia,15,synthetic
Q20-1440,2020-04-01,21759,500.0,Dekalb 500 kV,gen,wind,287.6,Indiana,33,synthetic
Q20-1441,2020-04-01,8162,138.0,John Kelly 138 kV,battery,storage,104.0,Pennsylvania,11,synthetic
Q20-1442,2020-04-02,9399,345.0,International Paper Valliant Ok 345 kV,gen,gas,494.2,Virginia,14,synthetic
Q20-1443,2020-04-03,23458,100.0,Baytown Energy Center 100 kV,battery,storage,35.5,Illinois,34,synthetic
Q20-1444,2020-04-03,10128,138.0,Mickens 138 kV,gen,hybrid,128.1,Virginia,15,synthetic
Q20-1445,2020-04-04,9804,138.0,Pheasant Branch 138 kV,gen,gas,721.6,Virginia,15,synthetic
Q20-1446,2020-04-04,18773,230.0,Cocodrie 230 kV,battery,storage,163.8,Ohio,29,synthetic
Q20-1447,2020-04-06,24027,230.0,Flambeau Hydroelectric Station 230 kV,gen,solar,199.8,Illinois,35,synthetic
Q20-1448,2020-04-08,22825,100.0,Raccoon Mountain 100 kV,gen,solar,171.0,Illinois,34,synthetic
Q20-1449,2020-04-08,9203,138.0,South Colton 138 kV,gen,solar,297.1,Virginia,14,synthetic
Q20-1450,2020-04-09,20965,100.0,Imrie 100 kV,battery,storage,80.5,Michigan,32,synthetic
Q20-1451,2020-04-10,5995,138.0,Acb Energy Parntners Llc - Mtf Cogen 138 kV,gen,wind,256.9,New Jersey,9,synthetic
Q20-1452,2020-04-12,5967,138.0,Lawrence 138 kV,gen,solar,72.5,New Jersey,9,synthetic
Q20-1453,2020-04-12,22765,230.0,Sabanera 230 kV,battery,storage,43.5,Indiana,33,synthetic
Q20-1454,2020-04-12,10128,345.0,Mickens 345 kV,load,load,204.3,Virginia,15,synthetic
Q20-1455,2020-04-13,22226,100.0,Country Club 3 100 kV,gen,solar,125.1,Indiana,33,synthetic
Q20-1456,2020-04-14,22097,100.0,Shiprock 2 100 kV,gen,solar,179.8,Indiana,33,synthetic
Q20-1457,2020-04-16,5644,138.0,Daggett 138 kV,gen,solar,77.9,New Jersey,9,synthetic
Q20-1458,2020-04-16,17353,138.0,Speed 138 kV,gen,solar,89.6,Kentucky,27,synthetic
Q20-1459,2020-04-17,22220,100.0,Monfort 100 kV,gen,solar,128.1,Indiana,33,synthetic
Q20-1460,2020-04-19,9722,138.0,Chowchilla 138 kV,battery,storage,63.0,Virginia,15,synthetic
Q20-1461,2020-04-20,9557,138.0,New Salisbury 138 kV,gen,solar,155.8,Virginia,14,synthetic
Q20-1462,2020-04-21,9783,138.0,Carlin 138 kV,gen,gas,285.4,Virginia,15,synthetic
Q20-1463,2020-04-23,10283,345.0,Commonwealth Chesapeake 345 kV,gen,solar,136.7,Virginia,15,synthetic
Q20-1464,2020-04-23,21773,100.0,Wayne Trace 100 kV,gen,solar,64.6,Indiana,33,synthetic
Q20-1465,2020-04-23,10197,138.0,Brodhead Sw Sta 138 kV,gen,solar,237.3,Virginia,15,synthetic
Q20-1466,2020-04-25,10283,138.0,Commonwealth Chesapeake 138 kV,gen,solar,114.5,Virginia,15,synthetic
Q20-1467,2020-04-27,7141,500.0,Jh Warden 500 kV,gen,solar,184.3,Pennsylvania,10,synthetic
Q20-1468,2020-04-29,17411,138.0,Reynolds Hill 138 kV,gen,solar,81.8,Kentucky,27,synthetic
Q20-1469,2020-04-29,7226,138.0,Woodland Biomass 138 kV,gen,solar,89.7,Pennsylvania,11,synthetic
Q20-1470,2020-05-01,23173,100.0,Goward 100 kV,gen,solar,127.9,Illinois,34,synthetic
Q20-1471,2020-05-04,9438,138.0,Drain 138 kV,battery,storage,74.5,Virginia,14,synthetic
Q20-1472,2020-05-05,9819,138.0,Huntley 138 kV,gen,solar,181.9,Virginia,15,synthetic
Q20-1473,2020-05-05,19085,100.0,South Neal 100 kV,gen,gas,198.5,Ohio,29,synthetic
Q20-1474,2020-05-07,9625,345.0,Atoka 345 kV,gen,hybrid,201.6,Virginia,14,synthetic
Q20-1475,2020-05-10,19134,500.0,Barrett 500 kV,gen,hybrid,377.8,Ohio,29,synthetic
Q20-1476,2020-05-13,5283,138.0,Country Club 2 Tap 138 kV,battery,storage,109.6,New Jersey,9,synthetic
Q20-1477,2020-05-14,9678,138.0,Arcogen 138 kV,gen,solar,131.4,Virginia,15,synthetic
Q20-1478,2020-05-16,9977,138.0,Los Molinos 138 kV,gen,solar,170.9,Virginia,15,synthetic
Q20-1479,2020-05-16,22220,230.0,Monfort 230 kV,gen,wind,358.9,Indiana,33,synthetic
Q20-1480,2020-05-18,9236,138.0,Lone Tree 138 kV,battery,storage,75.0,Virginia,14,synthetic
Q20-1481,2020-05-23,22578,100.0,Twin Branch Pv 100 kV,gen,solar,100.4,Indiana,33,synthetic
Q20-1482,2020-05-26,24031,100.0,North Bonneville 100 kV,gen,gas,1500.0,Illinois,35,synthetic
Q20-1483,2020-05-28,7166,138.0,Chambers Springs 138 kV,gen,solar,79.1,Pennsylvania,10,synthetic
Q20-1484,2020-05-31,19648,230.0,Rogers Lake 230 kV,gen,solar,186.4,Ohio,30,synthetic
Q20-1485,2020-05-31,18772,230.0,Bonwood 230 kV,gen,gas,86.1,Ohio,29,synthetic
Q20-1486,2020-06-02,23510,100.0,Shady Oaks Wind Farm 100 kV,battery,storage,84.2,Illinois,34,synthetic
Q20-1487,2020-06-03,9809,138.0,Switzer 138 kV,load,load,298.9,Virginia,15,synthetic
Q20-1488,2020-06-03,19213,230.0,Tamarisk 230 kV,gen,solar,642.1,Ohio,29,synthetic
Q20-1489,2020-06-05,9298,138.0,Greenbrae 138 kV,gen,solar,52.8,Virginia,14,synthetic
Q20-1490,2020-06-06,8111,138.0,Lewistown 138 kV,gen,solar,144.2,Pennsylvania,11,synthetic
Q20-1491,2020-06-07,17636,138.0,Melrose Electric 138 kV,gen,solar,363.4,Kentucky,27,synthetic
Q20-1492,2020-06-08,22013,100.0,Gates 100 kV,gen,solar,141.5,Indiana,33,synthetic
Q20-1493,2020-06-11,19582,100.0,Redfield 100 kV,battery,storage,28.9,Ohio,29,synthetic
Q20-1494,2020-06-11,7696,138.0,Permanente 138 kV,gen,solar,53.1,Pennsylvania,11,synthetic
Q20-1495,2020-06-11,9386,138.0,Norrie 138 kV,battery,storage,39.0,Virginia,14,synthetic
Q20-1496,2020-06-14,18015,138.0,San Juan 138 kV,battery,storage,108.3,West Virginia,28,synthetic
Q20-1497,2020-06-14,19348,230.0,James De Young 230 kV,battery,storage,98.0,Ohio,29,synthetic
Q20-1498,2020-06-14,10928,69.0,Pauline 69 kV,gen,solar,178.1,North Carolina,16,synthetic
Q20-1499,2020-06-15,21199,100.0,Western Michigan University Power Plant 100 kV,gen,solar,174.8,Michigan,32,synthetic
Q20-1500,2020-06-19,17928,138.0,Grantsburg Diesel 138 kV,battery,storage,58.8,West Virginia,28,synthetic
Q20-1501,2020-06-21,9434,138.0,Highlands Windfarm 138 kV,gen,solar,57.4,Virginia,14,synthetic
Q20-1502,2020-06-23,23064,100.0,Carrizo Plains 100 kV,load,load,188.7,Illinois,34,synthetic
Q20-1503,2020-06-23,9804,138.0,Pheasant Branch 138 kV,gen,gas,559.6,Virginia,15,synthetic
Q20-1504,2020-06-27,23197,100.0,Tahkenitch 100 kV,gen,solar,99.8,Illinois,34,synthetic
Q20-1505,2020-06-28,9134,138.0,Mitchell Gardens 138 kV,gen,solar,358.9,Virginia,14,synthetic
Q20-1506,2020-06-28,9143,138.0,Imhoff Tap 1 138 kV,battery,storage,55.2,Virginia,14,synthetic
Q20-1507,2020-06-28,9837,138.0,Dpc Elroy 138 kV,gen,solar,113.2,Virginia,15,synthetic
Q20-1508,2020-06-28,19054,230.0,Winthrop 230 kV,gen,solar,222.6,Ohio,29,synthetic
Q20-1509,2020-06-29,19987,100.0,Deridder Mill 100 kV,gen,solar,115.6,Ohio,30,synthetic
Q20-1510,2020-06-29,9031,138.0,West -Station 138 kV,gen,wind,314.5,Maryland,13,synthetic
Q20-1511,2020-07-01,9031,138.0,West -Station 138 kV,battery,storage,47.6,Maryland,13,synthetic
Q20-1512,2020-07-02,18151,100.0,Bliss Windpark 100 kV,gen,solar,159.8,West Virginia,28,synthetic
Q20-1513,2020-07-02,5774,138.0,Aeropuerto 138 kV,battery,storage,361.4,New Jersey,9,synthetic
Q20-1514,2020-07-05,9236,138.0,Lone Tree 138 kV,gen,solar,139.7,Virginia,14,synthetic
Q20-1515,2020-07-05,22220,230.0,Monfort 230 kV,battery,storage,218.9,Indiana,33,synthetic
Q20-1516,2020-07-06,5479,138.0,Esc. Vocacional 138 kV,battery,storage,188.7,New Jersey,9,synthetic
Q20-1517,2020-07-06,10168,138.0,Chico A 138 kV,gen,wind,95.5,Virginia,15,synthetic
Q20-1518,2020-07-08,9203,138.0,South Colton 138 kV,battery,storage,303.6,Virginia,14,synthetic
Q20-1519,2020-07-08,21719,230.0,Oceanside 230 kV,gen,solar,53.7,Michigan,32,synthetic
Q20-1520,2020-07-08,19437,230.0,Gray'S Flat 230 kV,battery,storage,44.6,Ohio,29,synthetic
Q20-1521,2020-07-09,24612,230.0,Brevard 230 kV,gen,wind,165.4,Illinois,35,synthetic
Q20-1522,2020-07-10,18742,230.0,East Drainage Canal 230 kV,gen,hybrid,185.3,Ohio,29,synthetic
Q20-1523,2020-07-12,7859,138.0,Rockdale 138 kV,gen,solar,77.2,Pennsylvania,11,synthetic
Q20-1524,2020-07-13,5551,138.0,Mill C 138 kV,battery,storage,113.7,New Jersey,9,synthetic
Q20-1525,2020-07-13,23015,100.0,Stuttgart Ricuskey 100 kV,battery,storage,59.7,Illinois,34,synthetic
Q20-1526,2020-07-16,19054,230.0,Winthrop 230 kV,load,load,367.4,Ohio,29,synthetic
Q20-1527,2020-07-16,22721,500.0,Thomas Hill Station 500 kV,battery,storage,211.9,Indiana,33,synthetic
Q20-1528,2020-07-17,5228,138.0,Esquimalt 138 kV,gen,solar,77.3,New Jersey,9,synthetic
Q20-1529,2020-07-20,23081,100.0,Temple Pecan Creek 100 kV,gen,hybrid,109.0,Illinois,34,synthetic
Q20-1530,2020-07-21,22721,230.0,Thomas Hill Station 230 kV,gen,wind,113.0,Indiana,33,synthetic
Q20-1531,2020-07-25,10135,138.0,Meyer Rd 138 kV,battery,storage,165.0,Virginia,15,synthetic
Q20-1532,2020-07-26,17353,138.0,Speed 138 kV,gen,wind,79.0,Kentucky,27,synthetic
Q20-1533,2020-07-27,23026,100.0,Revere Dr 100 kV,battery,storage,162.5,Illinois,34,synthetic
Q20-1534,2020-07-28,6389,138.0,Yorkshire 138 kV,gen,solar,110.8,Pennsylvania,10,synthetic
Q20-1535,2020-07-28,9729,138.0,Skaggs Island 138 kV,gen,solar,78.3,Virginia,15,synthetic
Q20-1536,2020-07-29,19368,100.0,Spearman City 100 kV,battery,storage,272.4,Ohio,29,synthetic
Q20-1537,2020-07-31,21516,100.0,Sturgis 100 kV,gen,solar,96.4,Michigan,32,synthetic
Q20-1538,2020-08-01,9242,138.0,Steamboat 138 kV,battery,storage,131.1,Virginia,14,synthetic
Q20-1539,2020-08-03,23201,100.0,Renaissance 100 kV,gen,solar,216.0,Illinois,34,synthetic
Q20-1540,2020-08-03,6404,138.0,Austin Dam 138 kV,gen,gas,179.6,Pennsylvania,10,synthetic
Q20-1541,2020-08-04,21726,500.0,J R Whiting 500 kV,load,load,453.2,Michigan,32,synthetic
Q20-1542,2020-08-04,10346,138.0,Mccabe 138 kV,gen,solar,267.6,North Carolina,16,synthetic
Q20-1543,2020-08-05,18014,138.0,Capote 138 kV,battery,storage,186.3,West Virginia,28,synthetic
Q20-1544,2020-08-11,23465,100.0,Canonicus 100 kV,gen,solar,51.5,Illinois,34,synthetic
Q20-1545,2020-08-14,9482,138.0,Chatom 138 kV,gen,solar,636.1,Virginia,14,synthetic
Q20-1546,2020-08-17,3353,161.0,Noera 161 kV,gen,solar,110.1,New York,7,synthetic
Q20-1547,2020-08-17,19648,100.0,Rogers Lake 100 kV,battery,storage,143.9,Ohio,30,synthetic
Q20-1548,2020-08-18,17353,138.0,Speed 138 kV,gen,gas,673.7,Kentucky,27,synthetic
Q20-1549,2020-08-19,19538,230.0,Whitten 230 kV,gen,solar,118.0,Ohio,29,synthetic
Q20-1550,2020-08-19,18228,138.0,Wards Hollow 138 kV,battery,storage,209.0,West Virginia,28,synthetic
Q20-1551,2020-08-19,22903,100.0,West Frankfort 100 kV,gen,solar,196.3,Illinois,34,synthetic
Q20-1552,2020-08-20,17009,138.0,Bedford 138 kV,battery,storage,94.8,Kentucky,27,synthetic
Q20-1553,2020-08-20,11130,138.0,Roanoke Rapids 138 kV,gen,solar,148.7,North Carolina,16,synthetic
Q20-1554,2020-08-21,24080,230.0,Anza 230 kV,battery,storage,153.2,Illinois,35,synthetic
Q20-1555,2020-08-21,10061,138.0,Lunenburg 138 kV,battery,storage,110.5,Virginia,15,synthetic
Q20-1556,2020-08-23,5336,138.0,Markland 138 kV,battery,storage,50.3,New Jersey,9,synthetic
Q20-1557,2020-08-23,7358,138.0,Lime Creek 138 kV,gen,solar,140.2,Pennsylvania,11,synthetic
Q20-1558,2020-08-25,9677,138.0,Sunset Road 138 kV,battery,storage,70.3,Virginia,15,synthetic
Q20-1559,2020-08-27,23496,230.0,Grapeland 230 kV,gen,wind,193.1,Illinois,34,synthetic
Q20-1560,2020-08-29,8744,138.0,Jack Mcdonough 138 kV,gen,hybrid,102.4,Maryland,13,synthetic
Q20-1561,2020-08-30,22916,100.0,Bedford Park 100 kV,gen,wind,95.7,Illinois,34,synthetic
Q20-1562,2020-08-31,9996,138.0,Fort Loudon Dam 138 kV,gen,solar,114.5,Virginia,15,synthetic
Q20-1563,2020-09-01,9573,138.0,Springfield Power Llc 138 kV,gen,solar,231.7,Virginia,14,synthetic
Q20-1564,2020-09-04,5850,138.0,Coronado 138 kV,gen,solar,122.0,New Jersey,9,synthetic
Q20-1565,2020-09-07,7672,138.0,Orchard Road 138 kV,gen,solar,270.0,Pennsylvania,11,synthetic
Q20-1566,2020-09-08,18735,100.0,James Black Tap 100 kV,battery,storage,210.6,Ohio,29,synthetic
Q20-1567,2020-09-09,19763,100.0,119Th Street 100 kV,battery,storage,181.8,Ohio,30,synthetic
Q20-1568,2020-09-09,22247,100.0,Websterville 100 kV,gen,wind,264.3,Indiana,33,synthetic
Q20-1569,2020-09-10,24640,230.0,Gardner 230 kV,load,load,192.0,Illinois,35,synthetic
Q20-1570,2020-09-12,8346,138.0,New Castle 138 kV,gen,solar,164.9,Delaware,12,synthetic
Q20-1571,2020-09-14,19117,100.0,Viele 100 kV,gen,solar,191.5,Ohio,29,synthetic
Q20-1572,2020-09-20,10207,138.0,Myrtle 138 kV,battery,storage,72.2,Virginia,15,synthetic
Q20-1573,2020-09-21,22589,100.0,Revere 100 kV,gen,solar,142.9,Indiana,33,synthetic
Q20-1574,2020-09-24,9313,138.0,Hutchins 138 kV,gen,wind,320.5,Virginia,14,synthetic
Q20-1575,2020-09-24,6751,138.0,Charlotte 138 kV,gen,solar,138.2,Pennsylvania,10,synthetic
Q20-1576,2020-09-25,10283,138.0,Commonwealth Chesapeake 138 kV,gen,solar,149.5,Virginia,15,synthetic
Q20-1577,2020-09-27,5908,138.0,Old Bridge Clean Energy Center 138 kV,gen,gas,349.9,New Jersey,9,synthetic
