project_id,publication_date,facility_str,fid,fid_confidence,in_public_layer,contingency_str,cont_fid,loading_pct,rating_mva,dfax_pct,pre_loading_pct,source,upgrade_str,cost_total_usd,cost_alloc_usd
Q18-0995,2019-05-17,N. SHANNON to N CREEK 138 kV,L:16952:16961:138,1.0,True,MULLBERRY SUBSTATION to SALEM WALK 138 kV line,L:17445:17446:138,168.6,231.0,79.1,96.2,fields,Rebuild line with higher-capacity conductor,10067000.0,4366000.0
Q18-0995,2019-05-17,REYNOLDS HILL to FORT RUCKER 138 kV Line,L:17411:17428:138,1.0,True,NORTH CRK to N. SHANNON SUBSTATION 138 kV line,L:16952:16961:138,149.0,257.0,100.0,66.7,fields,Rebuild line with higher-capacity conductor,11846000.0,4451000.0
Q18-0995,2019-05-17,HARE to DLUZERNE 138 kV,L:16954:17389:138,1.0,True,WEBER to LARK ELLEN 138 kV,L:16959:17393:138,138.4,195.0,38.2,97.0,fields,Rebuild line with higher-capacity conductor,9814000.0,4025000.0
Q18-0995,2019-05-17,ELBERFELD SOUTH to STUDIO 138 kV,L:16922:17390:138,1.0,True,HARE to N. SHANNON 138 kV,L:16952:16954:138,126.6,223.0,38.8,89.7,fields,Rebuild line with higher-capacity conductor,8872000.0,3519000.0
Q18-0995,2019-05-17,N. SHANNON to HARE 138 kV L,L:16952:16954:138,1.0,True,WEBER to LARK ELLEN 138 kV,L:16959:17393:138,125.3,343.0,73.1,80.3,fields,Rebuild line with higher-capacity conductor,6228000.0,2554000.0
Q18-0995,2019-05-17,POTATO RAPIDS to PEACOCK 138 kV,L:17391:17610:138,1.0,True,N. SHANNON SUBSTATION to HARE SUBSTATION 138 kV,L:16952:16954:138,123.1,243.0,35.2,92.5,fields,Rebuild line with higher-capacity conductor,10241000.0,3519000.0
Q18-0995,2019-05-17,HILL COUNTRY 345 to PEACOCK 138 kV L,L:17391:17430:138,1.0,True,N. SHANNON to HARE 138 kV L,L:16952:16954:138,121.0,252.0,35.2,91.5,fields,Rebuild line with higher-capacity conductor,6158000.0,2116000.0
Q18-0995,2019-05-17,POTATO RAPIDS to REC BRADFORD 138 kV,L:17610:17611:138,1.0,True,HARE to N. SHANNON 138 kV,L:16952:16954:138,120.8,228.0,35.2,88.0,fields,Rebuild line with higher-capacity conductor,6536000.0,2246000.0
Q18-0995,2019-05-17,EDNA to SUMMIT LAKE WPS 138 kV,L:17229:17231:138,1.0,True,LARK ELLEN to WEBER 138 kV,L:16959:17393:138,120.1,223.0,33.1,88.8,fields,Rebuild line with higher-capacity conductor,5415000.0,2222000.0
Q18-0995,2019-05-17,LAGUA TAP to STUDIO SUBSTATION 138 kV line,L:17390:17392:138,1.0,True,N. SHANNON to HARE SUBSTATION 138 kV line,L:16952:16954:138,120.1,343.0,64.8,80.2,fields,Rebuild line with higher-capacity conductor,5768000.0,2284000.0
Q18-0995,2019-05-17,LAGUNA TAP SUBSTATION to LARK ELLEN 138 kV,L:17392:17393:138,1.0,True,HARE to N. SHANNON SUBSTATION 138 kV,L:16952:16954:138,119.6,349.0,64.8,80.5,fields,Rebuild line with higher-capacity conductor,4268000.0,1690000.0
Q18-0995,2019-05-17,REC BRADFORD to CURRY COUNTY 138 kV,L:17611:17664:138,1.0,True,N. SHANNON SUBSTATION to HARE 138 kV Line,L:16952:16954:138,119.5,215.0,35.2,84.9,fields,Rebuild line with higher-capacity conductor,6440000.0,2213000.0
Q18-0995,2019-05-17,WEBER to LARK ELLEN 138 kV Line,L:16959:17393:138,1.0,True,N. SHANNON to HARE 138 kV line,L:16952:16954:138,119.3,354.0,64.8,80.7,fields,Rebuild line with higher-capacity conductor,14681000.0,5812000.0
Q18-0995,2019-05-17,ABAJO SUBSTATION to FORT RUCKER 138 kV,L:17427:17428:138,1.0,True,N. SHANNON to HARE SUBSTATION 138 kV,L:16952:16954:138,118.7,274.0,35.2,91.6,fields,Rebuild line with higher-capacity conductor,5726000.0,1968000.0
Q18-0995,2019-05-17,SHEFFIELD to CURRY COUNTY 138 kV,L:17419:17664:138,1.0,True,N. SHANNON to HARE 138 kV line,L:16952:16954:138,118.2,213.0,35.2,83.3,fields,Rebuild line with higher-capacity conductor,5424000.0,1864000.0
Q18-0995,2019-05-17,SUMMIT LAKE WPS to SUGAR CRK POWER SUBSTATION 138 kV,L:17229:17780:138,1.0,True,WEBER to LARK ELLEN 138 kV,L:16959:17393:138,117.9,216.0,33.1,85.6,fields,Rebuild line with higher-capacity conductor,10880000.0,4465000.0
Q18-0995,2019-05-17,SHEFFIELD to JACINTO 138 kV L,L:17419:17420:138,0.9954507178974251,False,N. SHANNON to HARE 138 kV,L:16952:16954:138,116.6,210.0,35.2,81.2,fields,Rebuild line with higher-capacity conductor,3057000.0,1050000.0
Q18-0995,2019-05-17,JACINTO to PG&E; PUMP SUBSTATION 138 kV Line,L:17420:17421:138,1.0,True,HARE to N. SHANNON 138 kV L,L:16952:16954:138,115.5,207.0,35.2,79.6,fields,Rebuild line with higher-capacity conductor,3232000.0,1111000.0
Q18-0995,2019-05-17,PG&E; PUMP to ALAMEDA 138 kV,L:17079:17421:138,1.0,True,N. SHANNON SUBSTATION to HARE 138 kV,L:16952:16954:138,115.0,198.0,35.2,77.4,fields,Rebuild line with higher-capacity conductor,10809000.0,3714000.0
Q18-0995,2019-05-17,BEAUMEADE to WEBER 138 kV,L:16958:16959:138,1.0,True,HARE to N. SHANNON 138 kV Line,L:16952:16954:138,113.0,194.0,56.7,51.4,fields,Rebuild line with higher-capacity conductor,31104000.0,18050000.0
Q18-0995,2019-05-17,BOONVILLE to SUGAR CREEK POWER 138 kV,L:17779:17780:138,1.0,True,FT RUCKER to ABAJO 138 kV,L:17427:17428:138,105.8,182.0,26.6,74.9,fields,Reconductor line,1860000.0,654000.0
Q18-0995,2019-05-17,WEBER to MULLBERY 138 kV Line,L:16959:17445:138,1.0,True,N. SHANNON SUBSTATION to NORTH CRK SUBSTATION 138 kV,L:16952:16961:138,105.3,363.0,62.4,69.0,fields,Reconductor line,1088000.0,409000.0
Q18-0995,2019-05-17,MULLBERRY to SALEM WALK 138 kV,L:17445:17446:138,1.0,True,N CRK to N. SHANNON 138 kV,L:16952:16961:138,105.1,371.0,62.4,69.6,fields,Reconductor line,1879000.0,706000.0
Q18-0995,2019-05-17,ROCKWOOD to STONY HILL 138 kV,L:17386:17387:138,1.0,True,N. SHANNON to HARE 138 kV,L:16952:16954:138,103.8,243.0,38.0,70.7,fields,Reconductor line,1131000.0,449000.0
Q18-0995,2019-05-17,ROCKWOOD to W JAX 138 kV L,L:16921:17386:138,1.0,True,HARE to N. SHANNON 138 kV,L:16952:16954:138,103.4,267.0,38.0,73.4,fields,Reconductor line,2767000.0,1098000.0
Q18-1001,2019-06-03,Tecumseh Energy Center - Honeyville 138 KV line,L:10676:11063:138,1.0,True,Mecklenburg Power Station - Kerr Dam 345 KV L,L:9650:9676:345,182.5,297.0,19.8,,table,Rebuild line with higher-capacity conductor,10034000.0,8543000.0
Q18-1001,2019-06-03,Tecumseh Energy Ctr 345/138 kV Autotransformer,X:11063:345:138,0.997053714656996,True,Kerr Dam - Mecklenburg Power Sta 345 KV line,L:9650:9676:345,157.9,349.0,19.8,,table,Replace transformer with higher-rated unit,16185000.0,13778000.0
Q18-1001,2019-06-03,Quindaro - Highlands Windfarm 138 KV L,L:9433:9434:138,1.0,True,Ols Energy Chino - Pine River Alte 138 KV line,L:9420:9435:138,136.3,223.0,33.9,,table,Rebuild line with higher-capacity conductor,6554000.0,6554000.0
Q18-1001,2019-06-03,Huben - Highlands Windfarm 138 KV,L:9425:9434:138,1.0,True,Pine Riv Alte - Ols Energy Chino 138 KV,L:9420:9435:138,135.2,220.0,33.9,,table,Rebuild line with higher-capacity conductor,9572000.0,9572000.0
Q18-1001,2019-06-03,Quindaro - Savanna 138 KV,L:9433:9524:138,1.0,True,Pine River Alte - Ols Energy Chino 138 KV,L:9420:9435:138,135.1,229.0,33.9,,table,Rebuild line with higher-capacity conductor,11063000.0,11063000.0
Q18-1001,2019-06-03,Cape Horn - Huben 138 KV L,L:9286:9425:138,1.0,True,Kerr Dam - Mecklenburg Power Sta 345 KV,L:9650:9676:345,132.4,234.0,5.2,,table,Rebuild line with higher-capacity conductor,16020000.0,13695000.0
Q18-1001,2019-06-03,Kerr Dam 345/138kV TX,X:9676:345:138,0.9967618192401289,True,Gaston - Tecumseh Energy Ctr 345 KV,L:11063:11209:345,131.3,507.0,5.5,,table,Replace transformer with higher-rated unit,17878000.0,10781000.0
Q18-1001,2019-06-03,Grady 138/69kV Transformer T1,X:10965:138:69,0.9988125767898325,True,Grady 138 kV/69 kV Autotransformer Unit 3,X:10965:138:69,123.1,107.0,17.1,,table,Replace transformer with higher-rated unit,6096000.0,6096000.0
Q18-1001,2019-06-03,Grady 138-69 kV Auto,X:10965:138:69,0.9988125767898325,True,Grady Substation 138-69 kV Autotransformer,X:10965:138:69,123.1,107.0,17.1,,table,Replace transformer with higher-rated unit,6096000.0,6096000.0
Q18-1001,2019-06-03,Grady 138 kV/69 kV Transformer Bank Bank 3,X:10965:138:69,0.9988125767898325,True,Grady 138/69kV Transformer T1,X:10965:138:69,123.1,107.0,17.1,,table,Replace transformer with higher-rated unit,6096000.0,6096000.0
Q18-1001,2019-06-03,Pine Riv Alte - Ols Energy Chino 138 KV line,L:9420:9435:138,1.0,True,Quindaro - Savanna 138 KV,L:9433:9524:138,112.5,376.0,48.9,,table,Rebuild line with higher-capacity conductor,12980000.0,12980000.0
Q18-1001,2019-06-03,E Sparta 138/69kV Transformer,X:10689:138:69,0.9959503838388257,True,Tecumseh Energy Ctr - Gaston 345 KV,L:11063:11209:345,100.6,99.0,5.5,,table,Replace transformer with higher-rated unit,7319000.0,7319000.0
Q18-1020,2019-05-18,MIGUEL LUJAN TAP NS LINE SUBSTATION / HOOKSINK 100kV,L:19401:19402:100,1.0,True,BARAGA VLG / QUEEN CRK SUBSTATION 500kV,L:19413:19578:500,341.4,128.0,9.9,330.3,fields,Rebuild line with higher-capacity conductor,2055000.0,375000.0
Q18-1020,2019-05-18,MIGUEL LUJAN TAP NS LINE / WILLIAMS ST 100kV,L:19401:19414:100,1.0,True,QUEENSBRIDGE / BURR OAK 100kV,L:19406:19415:100,263.3,111.0,8.2,252.6,fields,Rebuild line with higher-capacity conductor,3028000.0,710000.0
Q18-1020,2019-05-18,EVEREST / WEBSTER 100kV,L:19167:19403:100,1.0,True,MIGUEL LUJAN TP NS LINE SUBSTATION / HOOKSINK 100kV,L:19401:19402:100,252.8,98.0,7.6,241.7,fields,Rebuild line with higher-capacity conductor,1708000.0,399000.0
Q18-1020,2019-05-18,LAWTHER DR / CARO 100kV,L:18837:19385:100,1.0,True,BARAGA VLG 500 kV/230 kV Autotransformer,X:19413:500:230,242.7,100.0,7.5,232.0,fields,Rebuild line with higher-capacity conductor,2199000.0,924000.0
Q18-1020,2019-05-18,SCOTT CO / HOOKSINK 100kV line,L:19400:19402:100,1.0,True,SCOTT CO SUBSTATION / BURR OAK 100kV,L:19400:19406:100,226.3,209.0,11.0,218.7,fields,Rebuild line with higher-capacity conductor,2408000.0,562000.0
Q18-1020,2019-05-18,EVEREST / QUEENSBRIDGE 100kV,L:19167:19415:100,1.0,True,MIGUEL LUJAN TAP NS LINE SUBSTATION / HOOKSINK 100kV,L:19401:19402:100,224.2,119.0,7.6,215.0,fields,Rebuild line with higher-capacity conductor,1371000.0,320000.0
Q18-1020,2019-05-18,BUR OAK / QUEENSBRIDGE 100kV,L:19406:19415:100,1.0,True,MIGUEL LUJAN TAP NS LINE / HOOKSINK 100kV,L:19401:19402:100,223.1,133.0,7.6,214.9,fields,Rebuild line with higher-capacity conductor,1698000.0,397000.0
Q18-1020,2019-05-18,CARO / MIAMI 100kV line,L:19385:19435:100,1.0,True,BARAGA VLG 500/230kV Transformer Bank,X:19413:500:230,218.2,124.0,7.5,209.5,fields,Rebuild line with higher-capacity conductor,5125000.0,2153000.0
Q18-1020,2019-05-18,SCOTT CO / BURR OAK 100kV line,L:19400:19406:100,1.0,True,SCOTT CO / HOOKSINK 100kV line,L:19400:19402:100,216.3,182.0,8.9,209.3,fields,Rebuild line with higher-capacity conductor,5702000.0,1332000.0
Q18-1020,2019-05-18,WEBSTER / GENOA 100kV,L:19403:19404:100,1.0,True,MIGUEL LUJAN TAP NS LINE / HOOKSINK 100kV,L:19401:19402:100,207.4,114.0,7.6,197.8,fields,Rebuild line with higher-capacity conductor,1707000.0,399000.0
Q18-1020,2019-05-18,WILLIAMS ST SUBSTATION / TAIT ELECTRIC GENERATING STA 100kV,L:19414:19420:100,1.0,True,BARAA VLG 500/230 kV Transformer,X:19413:500:230,176.5,119.0,5.8,169.4,fields,Rebuild line with higher-capacity conductor,2835000.0,668000.0
Q18-1020,2019-05-18,WILLIAMS T / GENOA 100kV,L:19404:19414:100,1.0,True,MIGUEL LUJAN TAP NS LINE / HOOKSINK 100kV Line,L:19401:19402:100,138.3,136.0,7.6,130.3,fields,Rebuild line with higher-capacity conductor,2192000.0,512000.0
Q18-1020,2019-05-18,TAIT ELECTRIC GENERATING STA / HATCH 100kV,L:19420:19423:100,1.0,True,BARAGA VLG 500-230 kV Auto,X:19413:500:230,138.0,132.0,5.8,131.7,fields,Rebuild line with higher-capacity conductor,1525000.0,360000.0
Q18-1020,2019-05-18,FITCHBURG / WEST RIVERSIDE 100kV,L:19384:19399:100,1.0,True,MIAMI / FIDDYMENT 100kV,L:19396:19435:100,132.1,130.0,9.3,121.7,fields,Rebuild line with higher-capacity conductor,4537000.0,4537000.0
Q18-1020,2019-05-18,NORWICH 230/1kV XFMR,X:19145:230:1,0.9899263254295145,True,BARRETT / NORWICH 500kV L,L:19134:19145:500,119.2,995.0,11.2,117.6,fields,Replace transformer with higher-rated unit,12480000.0,190000.0
Q18-1020,2019-05-18,EAST METHUEN / SWAN VLY 500kV,L:19576:19617:500,1.0,True,MUSKOGEE / MONTPELIER ELECTRIC GENERATING STA 500kV,L:20269:22708:500,117.2,2718.0,17.8,116.2,fields,Rebuild line with higher-capacity conductor,355785000.0,5282000.0
Q18-1020,2019-05-18,PATRICK / ROES CORNER 100kV Line,L:19480:19483:100,1.0,True,BARAGA VLG 500-230 kV Autotransformer,X:19413:500:230,116.3,107.0,17.1,93.2,fields,Rebuild line with higher-capacity conductor,2668000.0,2668000.0
Q18-1020,2019-05-18,MUSKOGEE SUBSTATION / MONTPELIER ELECTRIC GENERATING STA SUBSTATION 500kV,L:20269:22708:500,1.0,True,E METHUEN SUBSTATION / SWAN VALLEY SUBSTATION 500kV,L:19576:19617:500,115.8,3404.0,9.4,115.4,fields,Rebuild line with higher-capacity conductor,146644000.0,1111000.0
Q18-1020,2019-05-18,OMNI-HACKBERRY / NORWICH 500kV,L:19030:19145:500,1.0,True,TREGO / BEAVER 500kV,L:19893:20264:500,115.6,3369.0,31.5,114.2,fields,Rebuild line with higher-capacity conductor,88909000.0,1416000.0
Q18-1020,2019-05-18,SWAN VALLEY / TREGO 500kV,L:19617:19893:500,1.0,True,TROY ENERGY LLC / RICHLAND 500kV L,L:20280:20309:500,114.1,4453.0,14.7,113.6,fields,Rebuild line with higher-capacity conductor,167267000.0,1579000.0
Q18-1020,2019-05-18,MUSKOGEE / SWAN VALLEY 500kV,L:19617:20269:500,1.0,True,EAST METHUEN / SWA VALLEY 500kV Line,L:19576:19617:500,112.2,3396.0,8.4,111.8,fields,Rebuild line with higher-capacity conductor,131257000.0,958000.0
Q18-1020,2019-05-18,SAN VLY 500/230kV TX,X:19617:500:230,0.9256690134587455,True,SWANVALLEY / TREGO 500kV,L:19617:19893:500,112.0,1622.0,6.7,111.4,fields,Replace transformer with higher-rated unit,26488000.0,339000.0
Q18-1020,2019-05-18,IMPERIAL / CHAMBERLIN 230kV L,L:19780:20091:230,1.0,True,HYLEBOS / RAVENNA 500kV,L:19719:20097:500,111.8,1299.0,5.4,111.2,fields,Rebuild line with higher-capacity conductor,18427000.0,225000.0
Q18-1020,2019-05-18,STEVENS RD / CONESVILLE STA 230kV Line,L:19188:19557:230,1.0,True,CONESVILLE STA / MUSKINGUM RIV 500kV,L:19557:19594:500,111.7,791.0,5.4,110.7,fields,Rebuild line with higher-capacity conductor,31601000.0,630000.0
Q18-1020,2019-05-18,15TH AVENUE S / LUCENT 230kV,L:19052:19094:230,1.0,True,OMNI-HACKBERRY / NORWICH 500kV,L:19030:19145:500,111.5,616.0,8.4,109.5,fields,Rebuild line with higher-capacity conductor,15022000.0,173000.0
Q17-0785,2019-06-28,Gallagher / Enderlin 100 KV,L:22782:22783:100,1.0,True,Marsh Fork / New S Rd 100 KV L,L:23286:23295:100,676.2,101.0,63.5,,table,Rebuild line with higher-capacity conductor,8291000.0,8291000.0
Q17-0785,2019-06-28,Bushland / Enderlin 100 KV L,L:22781:22783:100,1.0,True,Marsh Fork / New S Rd 100 KV,L:23286:23295:100,573.2,117.0,63.5,,table,Rebuild line with higher-capacity conductor,4077000.0,4077000.0
Q17-0785,2019-06-28,New South Rd / Marsh Fork 100 KV L,L:23286:23295:100,1.0,True,Gallagher / Enderlin 100 KV,L:22782:22783:100,486.3,130.0,59.5,,table,Rebuild line with higher-capacity conductor,3199000.0,3038000.0
Q17-0785,2019-06-28,New S Road Substation / Lullwater 100 KV line,L:23295:23304:100,1.0,True,Gallagher / Enderlin 100 KV L,L:22782:22783:100,443.5,137.0,59.5,,table,Rebuild line with higher-capacity conductor,1103000.0,1048000.0
Q17-0785,2019-06-28,Ann / Bushland 100 KV,L:22781:23109:100,1.0,True,Nixon Road Substation / Bushland 100 KV,L:22779:22781:100,387.7,131.0,50.1,,table,Rebuild line with higher-capacity conductor,8527000.0,8233000.0
Q17-0785,2019-06-28,Bushland / Nixon Rd Substation 100 KV L,L:22779:22781:100,1.0,True,Bushland / Ann 100 KV L,L:22781:23109:100,387.0,142.0,52.3,,table,Rebuild line with higher-capacity conductor,13036000.0,13036000.0
Q17-0785,2019-06-28,Marsh Fork Substation / Grand Coulee Number One 100 KV line,L:23286:23297:100,1.0,True,Gallagher / Enderlin 100 KV L,L:22782:22783:100,342.9,123.0,40.5,,table,Rebuild line with higher-capacity conductor,5284000.0,4902000.0
Q17-0785,2019-06-28,Lost Canyon / Edge Moor 100 KV,L:23240:23356:100,1.0,True,Nixon Road / Bushland 100 KV L,L:22779:22781:100,339.4,114.0,39.0,,table,Rebuild line with higher-capacity conductor,6714000.0,6122000.0
Q17-0785,2019-06-28,Ann / Edge Moor 100 KV,L:23109:23356:100,0.9983072522435816,False,Nixon Rd / Bushland Substation 100 KV Line,L:22779:22781:100,314.8,129.0,39.0,,table,Rebuild line with higher-capacity conductor,3524000.0,3213000.0
Q17-0785,2019-06-28,Bannock / Grand Coulee Number One 100 KV,L:23297:23346:100,1.0,True,Gallagher / Enderlin 100 KV,L:22782:22783:100,195.1,112.0,18.7,,table,Rebuild line with higher-capacity conductor,3382000.0,3223000.0
Q17-0785,2019-06-28,San German 6401 / Dayton'S Bluff 100 KV Line,L:23107:23228:100,1.0,True,Lost Canyon / Mtn Island 100 KV,L:23240:23348:100,175.2,110.0,8.6,,table,Rebuild line with higher-capacity conductor,13328000.0,7010000.0
Q17-0785,2019-06-28,Texon / Mountain Island 100 KV,L:23348:23352:100,1.0,True,Dayton'S Bluff / Lost Canyon 100 KV,L:23107:23240:100,164.8,202.0,13.0,,table,Rebuild line with higher-capacity conductor,2294000.0,924000.0
Q17-0785,2019-06-28,Lost Canyon / Mtn Island 100 KV L,L:23240:23348:100,1.0,True,Dayton'S Bluff Substation / Lost Canyon 100 KV,L:23107:23240:100,161.2,282.0,18.1,,table,Rebuild line with higher-capacity conductor,8427000.0,3491000.0
Q17-0785,2019-06-28,Dayton'S Bluff / Lost Canyon 100 KV L,L:23107:23240:100,1.0,True,Lost Canyon / Mtn Island Substation 100 KV,L:23240:23348:100,158.1,308.0,18.6,,table,Rebuild line with higher-capacity conductor,2944000.0,1230000.0
Q17-0785,2019-06-28,Kendallville / Rex Brown Substation 100 KV,L:21979:21980:100,1.0,True,Jones Chapel / Dekalb 500 KV,L:21759:22035:500,145.0,216.0,5.3,,table,Rebuild line with higher-capacity conductor,3760000.0,500000.0
Q17-0785,2019-06-28,Nixon Rd / Griffiss Air Base 100 KV line,L:22777:22779:100,1.0,True,Bushland / Ann 100 KV line,L:22781:23109:100,142.5,143.0,16.0,,table,Rebuild line with higher-capacity conductor,1595000.0,1595000.0
Q17-0785,2019-06-28,Rex Brown / Montibello 100 KV,L:21980:22491:100,1.0,True,Jones Chapel / Dekalb 500 KV L,L:21759:22035:500,142.2,233.0,5.3,,table,Rebuild line with higher-capacity conductor,5586000.0,743000.0
Q17-0785,2019-06-28,Bannock Substation / Parkchester 100 KV,L:23345:23346:100,1.0,True,Ne S Rd / Marsh Fork Substation 100 KV Line,L:23286:23295:100,142.1,127.0,10.9,,table,Rebuild line with higher-capacity conductor,1781000.0,1405000.0
Q17-0785,2019-06-28,Cuba City / Farmersville 100 KV,L:21977:21978:100,1.0,True,Dekalb / Jones Chapel 500 KV,L:21759:22035:500,142.1,197.0,5.3,,table,Rebuild line with higher-capacity conductor,7630000.0,1014000.0
Q17-0785,2019-06-28,Ligonier / Montibello 100 KV,L:22036:22491:100,1.0,True,Dekalb / Jones Chapel 500 KV,L:21759:22035:500,140.4,244.0,5.3,,table,Rebuild line with higher-capacity conductor,5590000.0,743000.0
Q17-0785,2019-06-28,Truman / Lookingglass 230 KV,L:18970:19003:230,1.0,True,Beaver / Trego 500 KV,L:19893:20264:500,137.9,575.0,9.9,,table,Rebuild line with higher-capacity conductor,17595000.0,2345000.0
Q17-0785,2019-06-28,Mcneil / Slocum Rd 230 KV,L:19826:20278:230,1.0,True,Richland / Dekalb 500 KV L,L:20309:21759:500,134.8,1072.0,25.6,,table,Rebuild line with higher-capacity conductor,10759000.0,1430000.0
Q17-0785,2019-06-28,Dekalb Substation / Robison Park 230 KV,L:21759:21796:230,1.0,True,Jones Chapel / Dekalb 500 KV,L:21759:22035:500,134.2,1515.0,34.1,,table,Rebuild line with higher-capacity conductor,29975000.0,3983000.0
Q17-0785,2019-06-28,Slocum Rd / Dekalb 230 KV,L:19826:21759:230,1.0,True,Richland / Dekalb 500 KV,L:20309:21759:500,134.0,1101.0,25.6,,table,Rebuild line with higher-capacity conductor,53250000.0,7078000.0
Q17-0785,2019-06-28,Richland 500-230 kV Auto,X:20309:500:230,0.9741099818623392,True,Troy Energy Llc / Richland 500 KV,L:20280:20309:500,133.8,1398.0,32.4,,table,Replace transformer with higher-rated unit,31955000.0,4252000.0
Q17-0793,2019-06-28,HILLCREST – MULDOON MILL 100.0 kV Line,L:21772:21792:100,1.0,True,WAYNE TRACE – DARLINGTON RD 100.0 kV,L:21773:21789:100,132.6,210.0,7.8,,table,Rebuild line with higher-capacity conductor,4431000.0,191000.0
Q17-0793,2019-06-28,MCNEIL SUBSTATION – BREED 230.0 kV,L:20278:20298:230,1.0,True,RICHLAND – DEKALB 500.0 kV,L:20309:21759:500,131.6,1103.0,12.5,,table,Rebuild line with higher-capacity conductor,23737000.0,177000.0
Q17-0793,2019-06-28,SIDNEY A MURRAY JR HYDROELECTRIC – BREED 230.0 kV,L:19865:20298:230,1.0,True,RICHLAND – DEKALB 500.0 kV,L:20309:21759:500,131.6,1103.0,12.5,,table,Rebuild line with higher-capacity conductor,51920000.0,387000.0
Q17-0793,2019-06-28,TWIN COUNTY RANCH – RICHLAND 230.0 kV L,L:20114:20309:230,0.9939821672975927,False,TROY ENERGY LLC – RICHLAND 500.0 kV,L:20280:20309:500,125.9,822.0,6.3,,table,Rebuild line with higher-capacity conductor,36868000.0,196000.0
Q17-0793,2019-06-28,MINNEHAHA – SIDNEY A MURRAY JR HYDROELECTRIC 230.0 kV Line,L:19862:19865:230,1.0,True,DEKALB – RICHLAND 500.0 kV,L:20309:21759:500,117.3,844.0,7.9,,table,Rebuild line with higher-capacity conductor,30792000.0,222000.0
Q17-0793,2019-06-28,TROY ENERGY LLC SUBSTATION – HIGHGATE 230.0 kV line,L:19900:20280:230,1.0,True,TREGO – TROY ENERGY LLC 500.0 kV,L:19893:20280:500,116.4,755.0,5.7,,table,Rebuild line with higher-capacity conductor,53263000.0,345000.0
Q17-0793,2019-06-28,CORRIDOR – LARSON ST 230.0 kV,L:19053:19146:230,1.0,True,TREGO – BEAVER 500.0 kV,L:19893:20264:500,115.6,640.0,8.8,,table,Rebuild line with higher-capacity conductor,20650000.0,161000.0
Q17-0793,2019-06-28,E METHUEN 500/230 kV Transformer Bank,X:19576:500:230,0.991529291827784,True,TREGO – BEAVER 500.0 kV,L:19893:20264:500,114.8,1605.0,17.7,,table,Replace transformer with higher-rated unit,34303000.0,246000.0
Q17-0793,2019-06-28,DARLINGTON ROAD – MUSKOGEE 100.0 kV,L:20269:21789:100,1.0,True,RICHLAND – DEKALB 500.0 kV,L:20309:21759:500,114.0,326.0,8.5,,table,Rebuild line with higher-capacity conductor,12179000.0,189000.0
Q17-0793,2019-06-28,NAPLEON PEAKING STATION – RICHLAND 230.0 kV,L:20267:20309:230,0.9776787941528664,False,RICHAND – TROY ENERGY LLC 500.0 kV,L:20280:20309:500,113.9,702.0,5.6,,table,Rebuild line with higher-capacity conductor,20437000.0,124000.0
Q17-0793,2019-06-28,WAYNE TRACE – ALLEN 100.0 kV,L:21773:21787:100,1.0,True,SEGS 5 – HILLCREST 100.0 kV,L:21764:21772:100,113.9,298.0,8.0,,table,Rebuild line with higher-capacity conductor,5244000.0,184000.0
Q17-0793,2019-06-28,TRUMAN – WALDO 230.0 kV,L:18942:18970:230,0.9867599709772099,False,BEAVER – TREGO 500.0 kV Line,L:19893:20264:500,113.8,726.0,8.8,,table,Rebuild line with higher-capacity conductor,18200000.0,142000.0
Q17-0793,2019-06-28,SEGS 5 – AEP PETTIT AVENUE 100.0 kV,L:21764:21786:100,1.0,True,ALLEN – WAYNE TRACE 100.0 kV,L:21773:21787:100,112.1,138.0,11.4,,table,Rebuild line with higher-capacity conductor,2525000.0,209000.0
Q17-0793,2019-06-28,EUFAULA 230-1 kV Autotransformer,X:20266:230:1,0.9813612157089711,True,IMPERIAL – EUFAULA 500.0 kV line,L:19780:20266:500,111.3,1680.0,11.8,,table,Replace transformer with higher-rated unit,11064000.0,85000.0
Q17-0793,2019-06-28,EUFAULA 500 kV/1 kV Transformer,X:20266:500:1,0.9813612157089711,True,IMPERIAL – EUFAULA 500.0 kV,L:19780:20266:500,111.3,1680.0,11.8,,table,Replace transformer with higher-rated unit,38179000.0,292000.0
Q17-0793,2019-06-28,ADIRONDACK – JAMES DE YOUNG 230.0 kV line,L:18843:19348:230,1.0,True,ST. LAWRENCE – JAMES DE YOUNG 230.0 kV,L:18961:19348:230,110.7,748.0,8.4,,table,Rebuild line with higher-capacity conductor,42148000.0,313000.0
Q17-0793,2019-06-28,DEAN FOREST – EASTOWN ROAD 230.0 kV,L:19603:19609:230,1.0,True,SWAN VLY – MUSKOGEE 500.0 kV line,L:19617:20269:500,110.5,643.0,9.0,,table,Rebuild line with higher-capacity conductor,21873000.0,401000.0
Q17-0793,2019-06-28,MUSKOGEE – DEAN FOREST 230.0 kV,L:19603:20269:230,1.0,True,SWAN VLY – MUSKOGEE 500.0 kV,L:19617:20269:500,109.9,659.0,9.0,,table,Reconductor line,15610000.0,286000.0
Q17-0793,2019-06-28,WAYNE TRACE – DARLINGTON D 100.0 kV Line,L:21773:21789:100,1.0,True,RICHLAND SUBSTATION – DEKALB 500.0 kV,L:20309:21759:500,108.2,371.0,7.9,,table,Reconductor line,671000.0,10000.0
