datetime,branch,fid,shadow_price,flow_mw,constraint_name
2015-03-05 19:00:00,8237,L:8744:8747:138,21.14,180.0,LOWGAP - JACK MCDONOUGH 138 KV
2015-03-05 19:00:00,8864,L:9069:18127:345,3.76,1270.4,URBAN - AMERICAN 345 KV
2015-03-05 19:00:00,11409,X:10277:345:138,2.07,304.4,POSSUM PT 345/138kV Auto
2015-03-05 19:00:00,17585,L:19998:20005:230,0.66,672.9,ROUSE - BAYPORT SW STA 230 KV
2015-04-01 08:00:00,5,L:2601:2722:161,419.77,220.3,SAN FELIPE - REDUCTION 161 KV line
2015-04-01 08:00:00,74,X:2797:138:1,358.57,102.2,PROGRESS 138 kV/1 kV Transformer Bank
2015-04-01 08:00:00,851,L:5383:5445:138,1.7,211.3,HIGWAY 22 - BAYONNE MUA- LEITNER-POMA WIND TURBINE 138 KV line
2015-04-01 08:00:00,7113,L:8268:18394:345,16.03,1287.3,SPINDLE - RIDGELEY 345 KV
2015-04-01 08:00:00,7633,L:8468:9058:138,9.54,197.2,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV
2015-04-01 08:00:00,8864,L:9069:18127:345,2.66,1270.4,URBAN - AMERICAN 345 KV
2015-04-01 08:00:00,10403,L:9762:9764:138,36.87,186.0,CALISTOGA 199 - ELMO 138 KV
2015-04-01 08:00:00,12462,L:17176:17179:138,1.16,272.2,BERRY ST - WISSOTA 138 KV
2015-04-01 08:00:00,12880,L:17627:17770:138,6.64,185.0,SPRING CREEK RD - HARRIS 138 KV
2015-04-01 08:00:00,12976,L:17737:17739:138,253.63,256.5,SPATSUM LORNEX - LATAH JUNCTION 138 KV
2015-05-28 17:00:00,1982,L:5917:6922:138,2.72,216.2,GUILBEAU ELECTRIC - OAK HALL 138 KV
2015-05-28 17:00:00,4893,X:7171:500:345,50.19,910.1,WALLENPAUPACK SUBSTATION 500/345 kV TX
2015-05-28 17:00:00,7113,L:8268:18394:345,15.12,1287.3,SPINDLE - RIDGELEY 345 KV
2015-05-28 17:00:00,7633,L:8468:9058:138,1.85,197.2,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV
2015-05-28 17:00:00,8237,L:8744:8747:138,54.53,180.0,LOWGAP - JACK MCDONOUGH 138 KV
2015-05-28 17:00:00,8864,L:9069:18127:345,7.4,1270.4,URBAN - AMERICAN 345 KV
2015-05-28 17:00:00,12308,L:17040:17666:138,2000.0,275.8,HARVEST POWER ORLANDO SUBSTATION - FRONTIER 138 KV
2015-05-28 17:00:00,12462,L:17176:17179:138,55.26,272.2,BERRY ST - WISSOTA 138 KV
2015-05-28 17:00:00,12880,L:17627:17770:138,41.99,185.0,SPRING CREEK RD - HARRIS 138 KV
2015-05-28 17:00:00,12908,L:17665:17826:138,2000.0,162.6,KETLE - COUNTRY CLUB 2 138 KV
2015-05-28 17:00:00,18851,L:22022:22024:230,8.33,498.5,CONCORD - BLUEBONNET 230 KV L
2015-06-23 17:00:00,3379,L:6457:7119:138,32.98,284.4,BRIDGEPORT - LAKE CATHERINE 138 KV
2015-06-23 17:00:00,4893,X:7171:500:345,43.92,910.1,WALLENPAUPACK SUBSTATION 500/345 kV TX
2015-06-23 17:00:00,7113,L:8268:18394:345,15.28,1287.3,SPINDLE - RIDGELEY 345 KV
2015-06-23 17:00:00,8452,L:8849:8869:138,250.28,288.0,MONTGOMERY VILLAGE - AIR FORCE BASE 138 KV #2
2015-06-23 17:00:00,8864,L:9069:18127:345,3.72,1270.4,URBAN - AMERICAN 345 KV
2015-06-23 17:00:00,13103,L:17843:17860:138,7.59,504.2,BAKER - HUBBARDSTOWN 138 KV Line
2015-06-23 17:00:00,17585,L:19998:20005:230,0.9,672.9,ROUSE - BAYPORT SW STA 230 KV
2015-06-23 17:00:00,18851,L:22022:22024:230,5.99,498.5,CONCORD - BLUEBONNET 230 KV L
2015-07-20 17:00:00,802,L:5367:5865:138,4.9,363.1,CRAWFORDSVILLE POWER PLANT - PINE TREE ACRES 138 KV
2015-07-20 17:00:00,3379,L:6457:7119:138,46.07,284.4,BRIDGEPORT - LAKE CATHERINE 138 KV
2015-07-20 17:00:00,4893,X:7171:500:345,48.91,910.1,WALLENPAUPACK SUBSTATION 500/345 kV TX
2015-07-20 17:00:00,7113,L:8268:18394:345,13.0,1287.3,SPINDLE - RIDGELEY 345 KV
2015-07-20 17:00:00,8480,L:8872:8889:138,138.43,259.0,BONDURANT - TRAMWAY 138 KV L
2015-07-20 17:00:00,8864,L:9069:18127:345,8.53,1270.4,URBAN - AMERICAN 345 KV
2015-07-20 17:00:00,12880,L:17627:17770:138,19.51,185.0,SPRING CREEK RD - HARRIS 138 KV
2015-07-20 17:00:00,12976,L:17737:17739:138,36.95,256.5,SPATSUM LORNEX - LATAH JUNCTION 138 KV
2015-07-20 17:00:00,17585,L:19998:20005:230,2.04,672.9,ROUSE - BAYPORT SW STA 230 KV
2015-07-20 17:00:00,18851,L:22022:22024:230,7.21,498.5,CONCORD - BLUEBONNET 230 KV L
2015-08-17 17:00:00,802,L:5367:5865:138,1.53,363.1,CRAWFORDSVILLE POWER PLANT - PINE TREE ACRES 138 KV
2015-08-17 17:00:00,3379,L:6457:7119:138,28.79,284.4,BRIDGEPORT - LAKE CATHERINE 138 KV
2015-08-17 17:00:00,4893,X:7171:500:345,59.8,910.1,WALLENPAUPACK SUBSTATION 500/345 kV TX
2015-08-17 17:00:00,7113,L:8268:18394:345,4.11,1287.3,SPINDLE - RIDGELEY 345 KV
2015-08-17 17:00:00,8237,L:8744:8747:138,45.59,180.0,LOWGAP - JACK MCDONOUGH 138 KV
2015-08-17 17:00:00,8864,L:9069:18127:345,4.95,1270.4,URBAN - AMERICAN 345 KV
2015-08-17 17:00:00,12880,L:17627:17770:138,16.22,185.0,SPRING CREEK RD - HARRIS 138 KV
2015-08-17 17:00:00,17585,L:19998:20005:230,2.84,672.9,ROUSE - BAYPORT SW STA 230 KV
2015-08-17 17:00:00,18279,L:20990:21521:100,2000.0,167.0,IMPERIAL VLY - MEDWAY HYDRO 100 KV
2015-08-17 17:00:00,18851,L:22022:22024:230,9.48,498.5,CONCORD - BLUEBONNET 230 KV L
2015-09-08 17:00:00,3379,L:6457:7119:138,26.94,284.4,BRIDGEPORT - LAKE CATHERINE 138 KV
2015-09-08 17:00:00,4893,X:7171:500:345,61.74,910.1,WALLENPAUPACK SUBSTATION 500/345 kV TX
2015-09-08 17:00:00,7113,L:8268:18394:345,5.36,1287.3,SPINDLE - RIDGELEY 345 KV
2015-09-08 17:00:00,8237,L:8744:8747:138,47.89,180.0,LOWGAP - JACK MCDONOUGH 138 KV
2015-09-08 17:00:00,8864,L:9069:18127:345,5.79,1270.4,URBAN - AMERICAN 345 KV
2015-09-08 17:00:00,17585,L:19998:20005:230,2.67,672.9,ROUSE - BAYPORT SW STA 230 KV
2015-09-08 17:00:00,18851,L:22022:22024:230,1.59,498.5,CONCORD - BLUEBONNET 230 KV L
2015-10-19 08:00:00,5,L:2601:2722:161,655.47,220.3,SAN FELIPE - REDUCTION 161 KV line
2015-10-19 08:00:00,74,X:2797:138:1,542.59,102.2,PROGRESS 138 kV/1 kV Transformer Bank
2015-10-19 08:00:00,780,L:5359:5450:138,22.68,214.5,DAM HTS - ATHENIA 138 KV
2015-10-19 08:00:00,7633,L:8468:9058:138,14.11,197.2,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV
2015-10-19 08:00:00,8864,L:9069:18127:345,1.92,1270.4,URBAN - AMERICAN 345 KV
2015-10-19 08:00:00,10367,L:9747:10285:138,7.54,233.5,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line
2015-10-19 08:00:00,10403,L:9762:9764:138,269.08,186.0,CALISTOGA 199 - ELMO 138 KV
2015-10-19 08:00:00,12976,L:17737:17739:138,291.53,256.5,SPATSUM LORNEX - LATAH JUNCTION 138 KV
2015-11-23 19:00:00,5,L:2601:2722:161,327.01,220.3,SAN FELIPE - REDUCTION 161 KV line
2015-11-23 19:00:00,74,X:2797:138:1,279.68,102.2,PROGRESS 138 kV/1 kV Transformer Bank
2015-11-23 19:00:00,7113,L:8268:18394:345,18.37,1287.3,SPINDLE - RIDGELEY 345 KV
2015-11-23 19:00:00,7633,L:8468:9058:138,3.15,197.2,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV
2015-11-23 19:00:00,8237,L:8744:8747:138,1.96,180.0,LOWGAP - JACK MCDONOUGH 138 KV
2015-11-23 19:00:00,8864,L:9069:18127:345,8.81,1270.4,URBAN - AMERICAN 345 KV
2015-11-23 19:00:00,10367,L:9747:10285:138,3.43,233.6,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line
2015-11-23 19:00:00,12462,L:17176:17179:138,4.08,272.2,BERRY ST - WISSOTA 138 KV
2015-11-23 19:00:00,12880,L:17627:17770:138,6.37,185.0,SPRING CREEK RD - HARRIS 138 KV
2015-11-23 19:00:00,12976,L:17737:17739:138,259.02,256.5,SPATSUM LORNEX - LATAH JUNCTION 138 KV
2015-12-08 19:00:00,5,L:2601:2722:161,350.25,220.3,SAN FELIPE - REDUCTION 161 KV line
2015-12-08 19:00:00,74,X:2797:138:1,309.5,102.2,PROGRESS 138 kV/1 kV Transformer Bank
2015-12-08 19:00:00,7633,L:8468:9058:138,5.03,197.2,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV
2015-12-08 19:00:00,8237,L:8744:8747:138,1.52,180.0,LOWGAP - JACK MCDONOUGH 138 KV
2015-12-08 19:00:00,8864,L:9069:18127:345,24.8,1270.4,URBAN - AMERICAN 345 KV
2015-12-08 19:00:00,10367,L:9747:10285:138,4.23,233.6,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line
2015-12-08 19:00:00,12462,L:17176:17179:138,2.9,272.2,BERRY ST - WISSOTA 138 KV
2015-12-08 19:00:00,12976,L:17737:17739:138,264.93,256.5,SPATSUM LORNEX - LATAH JUNCTION 138 KV
2016-01-19 08:00:00,795,L:5364:5775:138,5.95,216.7,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV
2016-01-19 08:00:00,830,L:5373:5777:138,8.14,262.4,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV
2016-01-19 08:00:00,4893,X:7171:500:345,2.27,1093.4,WALLENPAUPACK SUBSTATION 500/345 kV TX
2016-01-19 08:00:00,11180,L:10155:10161:138,12.01,320.6,POLK CITY - LINDENDALE D.P 138 KV #1
2016-01-19 08:00:00,12957,L:17721:17772:138,280.65,238.3,RANCHO CARMEL - LANHAM 138 KV
2016-02-13 19:00:00,830,L:5373:5777:138,0.67,262.4,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV
2016-02-13 19:00:00,4893,X:7171:500:345,20.9,1093.4,WALLENPAUPACK SUBSTATION 500/345 kV TX
2016-02-13 19:00:00,7732,L:8507:8572:138,6.27,259.3,WILKENS - HIGHGROVE 138 KV
2016-02-13 19:00:00,18660,L:21774:21796:230,2.22,648.6,STATE ST - ROBISON PARK 230 KV line
2016-03-03 19:00:00,5,L:2601:2722:161,289.85,220.3,SAN FELIPE - REDUCTION 161 KV line
2016-03-03 19:00:00,74,X:2797:138:1,240.79,108.5,PROGRESS 138 kV/1 kV Transformer Bank
2016-03-03 19:00:00,7732,L:8507:8572:138,8.56,259.3,WILKENS - HIGHGROVE 138 KV
2016-03-03 19:00:00,10367,L:9747:10285:138,3.77,233.5,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line
2016-04-06 08:00:00,5,L:2601:2722:161,335.85,220.3,SAN FELIPE - REDUCTION 161 KV line
2016-04-06 08:00:00,74,X:2797:138:1,275.57,108.5,PROGRESS 138 kV/1 kV Transformer Bank
2016-04-06 08:00:00,7732,L:8507:8572:138,10.01,259.3,WILKENS - HIGHGROVE 138 KV
2016-04-06 08:00:00,10367,L:9747:10285:138,4.79,233.5,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line
2016-04-06 08:00:00,10403,L:9762:9764:138,37.97,186.0,CALISTOGA 199 - ELMO 138 KV
2016-05-31 18:00:00,5,L:2601:2722:161,232.31,220.3,SAN FELIPE - REDUCTION 161 KV line
2016-05-31 18:00:00,7732,L:8507:8572:138,4.83,259.3,WILKENS - HIGHGROVE 138 KV
2016-05-31 18:00:00,8241,L:8747:8863:138,45.82,166.1,CANOVANAS PUEBLO 2401 - LOW GAP 138 KV Line
2016-05-31 18:00:00,14786,L:18792:18793:100,3.15,166.9,BRINCKEN'S CONER - AUTAUGAVILLE 100 KV
2016-05-31 18:00:00,17562,L:19988:20002:100,5.78,131.3,THREE POINTS SUBSTATION - GETZ 100 KV
2016-06-20 17:00:00,4893,X:7171:500:345,22.34,1093.4,WALLENPAUPACK SUBSTATION 500/345 kV TX
2016-06-20 17:00:00,7732,L:8507:8572:138,2.45,259.3,WILKENS - HIGHGROVE 138 KV
2016-06-20 17:00:00,11409,X:10277:345:138,1.52,315.2,POSSUM PT 345/138kV Auto
2016-06-20 17:00:00,15573,L:19129:19466:100,299.71,150.3,PEOSTA - BOWNLEE ROAD 100 KV
2016-06-20 17:00:00,18851,L:22022:22024:230,5.22,787.2,CONCORD - BLUEBONNET 230 KV L
2016-07-25 16:00:00,3376,L:6456:6457:138,22.04,267.5,TRAINER SUBSTATION - BRIDGEPORT SUBSTATION 138 KV Line
2016-07-25 16:00:00,4893,X:7171:500:345,38.96,1093.4,WALLENPAUPACK SUBSTATION 500/345 kV TX
2016-07-25 16:00:00,9331,L:9256:16806:138,19.53,310.7,VAIL - N BRISTOL 138 KV
2016-07-25 16:00:00,11986,L:16483:16484:138,21.85,259.5,TMC LLC - CUMBERLAND 138 KV
2016-07-25 16:00:00,12613,L:17327:17676:138,55.44,190.8,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line
2016-07-25 16:00:00,12770,L:17569:17570:138,1.12,312.3,DOWELL - W PAINTSVILLE 138 KV L
2016-07-25 16:00:00,14879,L:18827:19676:230,0.7,358.5,KNOX - AES 230 KV L
2016-07-25 16:00:00,19605,L:22893:22896:100,2000.0,141.2,BARNWELL SOLAR - NAVAJO DAM 100 KV L
2016-08-12 16:00:00,3376,L:6456:6457:138,19.35,267.5,TRAINER SUBSTATION - BRIDGEPORT SUBSTATION 138 KV Line
2016-08-12 16:00:00,4893,X:7171:500:345,42.28,1093.4,WALLENPAUPACK SUBSTATION 500/345 kV TX
2016-08-12 16:00:00,8864,L:9069:18127:345,4.51,1468.2,URBAN - AMERICAN 345 KV
2016-08-12 16:00:00,10757,L:9927:10065:138,21.9,230.7,PASCO CNTY SOLID WASTE RESOURCE RECOVERY - WHEELER 138 KV line
2016-08-12 16:00:00,12913,L:17674:17675:138,39.2,217.0,KETTLE CRK PRIMARY - MT VERNON 138 KV
2016-09-08 17:00:00,3376,L:6456:6457:138,12.97,267.5,TRAINER SUBSTATION - BRIDGEPORT SUBSTATION 138 KV Line
2016-09-08 17:00:00,4893,X:7171:500:345,40.17,1093.4,WALLENPAUPACK SUBSTATION 500/345 kV TX
2016-09-08 17:00:00,8864,L:9069:18127:345,3.05,1468.2,URBAN - AMERICAN 345 KV
2016-09-08 17:00:00,12613,L:17327:17676:138,35.43,190.8,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line
2016-10-19 17:00:00,5,L:2601:2722:161,337.83,220.3,SAN FELIPE - REDUCTION 161 KV line
2016-10-19 17:00:00,74,X:2797:138:1,289.88,108.5,PROGRESS 138 kV/1 kV Transformer Bank
2016-10-19 17:00:00,7732,L:8507:8572:138,7.05,259.3,WILKENS - HIGHGROVE 138 KV
2016-10-19 17:00:00,10367,L:9747:10285:138,5.04,233.5,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line
2016-10-19 17:00:00,10403,L:9762:9764:138,37.79,186.0,CALISTOGA 199 - ELMO 138 KV
2016-10-19 17:00:00,12880,L:17627:17770:138,10.86,287.2,SPRING CREEK RD - HARRIS 138 KV
2016-11-21 19:00:00,5,L:2601:2722:161,298.67,220.3,SAN FELIPE - REDUCTION 161 KV line
2016-11-21 19:00:00,74,X:2797:138:1,246.96,108.5,PROGRESS 138 kV/1 kV Transformer Bank
2016-11-21 19:00:00,7732,L:8507:8572:138,8.61,259.3,WILKENS - HIGHGROVE 138 KV
2016-11-21 19:00:00,10367,L:9747:10285:138,3.73,233.5,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line
2016-11-21 19:00:00,10403,L:9762:9764:138,5.32,186.0,CALISTOGA 199 - ELMO 138 KV
2016-12-15 19:00:00,830,L:5373:5777:138,2.12,262.4,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV
2016-12-15 19:00:00,4893,X:7171:500:345,12.56,1093.4,WALLENPAUPACK SUBSTATION 500/345 kV TX
2016-12-15 19:00:00,7732,L:8507:8572:138,2.25,259.3,WILKENS - HIGHGROVE 138 KV
2016-12-15 19:00:00,11409,X:10277:345:138,1.08,315.2,POSSUM PT 345/138kV Auto
2016-12-15 19:00:00,12613,L:17327:17676:138,3.13,190.8,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line
2016-12-15 19:00:00,12770,L:17569:17570:138,0.62,312.3,DOWELL - W PAINTSVILLE 138 KV L
2017-01-09 19:00:00,795,L:5364:5775:138,5.96,216.7,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV
2017-01-09 19:00:00,830,L:5373:5777:138,8.13,262.4,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV
2017-01-09 19:00:00,1982,L:5917:6922:138,14.73,240.3,GUILBEAU ELECTRIC - OAK HALL 138 KV
2017-01-09 19:00:00,3634,L:6592:6817:138,11.97,190.2,CLEAR CROSSING - PULPGEN 138 KV
2017-01-09 19:00:00,7732,L:8507:8572:138,4.17,259.3,WILKENS - HIGHGROVE 138 KV
2017-01-09 19:00:00,12613,L:17327:17676:138,31.14,190.8,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line
2017-01-09 19:00:00,16766,L:19636:20120:100,23.14,153.1,MCMILLAN - THRIVE FOTANA 100 KV Ckt 1
2017-03-15 20:00:00,795,L:5364:5775:138,18.12,216.7,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV
2017-03-15 20:00:00,830,L:5373:5777:138,1.15,262.4,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV
2017-03-15 20:00:00,3634,L:6592:6817:138,69.46,190.2,CLEAR CROSSING - PULPGEN 138 KV
2017-03-15 20:00:00,7650,L:8476:8581:138,4.07,206.4,WARREN - DUBOIS SUBSTATION 138 KV L
2017-03-15 20:00:00,7732,L:8507:8572:138,11.74,259.3,WILKENS - HIGHGROVE 138 KV
2017-03-15 20:00:00,18286,L:20994:20997:100,22.68,160.1,TEELAND - TORTOISE 100 KV
2017-04-28 18:00:00,5,L:2601:2722:161,408.85,220.3,SAN FELIPE - REDUCTION 161 KV line
2017-04-28 18:00:00,74,X:2797:138:1,347.28,108.5,PROGRESS 138 kV/1 kV Transformer Bank
2017-04-28 18:00:00,7732,L:8507:8572:138,11.42,259.3,WILKENS - HIGHGROVE 138 KV
2017-04-28 18:00:00,9096,L:9141:9149:138,23.23,257.2,NEW LONDON - DECLO 138 KV
2017-04-28 18:00:00,10367,L:9747:10285:138,5.0,233.5,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line
2017-04-28 18:00:00,12981,L:17752:17753:138,41.03,202.0,SAINT JOSEPH - CHESTNUT 138 KV
2017-05-19 17:00:00,2418,L:6013:6014:138,19.09,392.7,BON AQUA - CARL BAILEY 138 KV
2017-05-19 17:00:00,3634,L:6592:6817:138,177.17,190.2,CLEAR CROSSING - PULPGEN 138 KV
2017-05-19 17:00:00,7732,L:8507:8572:138,4.55,259.3,WILKENS - HIGHGROVE 138 KV
2017-05-19 17:00:00,12613,L:17327:17676:138,53.01,190.8,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line
2017-05-19 17:00:00,18852,L:22022:22032:230,3.28,657.1,CONCORD - UNIVERSITY 230 KV Ckt 1
2017-06-13 18:00:00,568,L:5248:6864:138,0.77,221.9,LA CROSSE - LITTLE ROCK ARCH ST 138 KV
2017-06-13 18:00:00,830,L:5373:5777:138,11.21,262.5,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV
2017-06-13 18:00:00,2418,L:6013:6014:138,62.1,392.7,BON AQUA - CARL BAILEY 138 KV
2017-06-13 18:00:00,3376,L:6456:6457:138,11.83,267.5,TRAINER SUBSTATION - BRIDGEPORT SUBSTATION 138 KV Line
2017-06-13 18:00:00,3634,L:6592:6817:138,53.85,190.2,CLEAR CROSSING - PULPGEN 138 KV
2017-06-13 18:00:00,10403,L:9762:9764:138,16.47,186.0,CALISTOGA 199 - ELMO 138 KV
2017-06-13 18:00:00,12913,L:17674:17675:138,31.75,217.0,KETTLE CRK PRIMARY - MT VERNON 138 KV
2017-07-20 17:00:00,647,L:5289:6891:138,11.8,238.2,S BEACH - CUTHBERT 138 KV line
2017-07-20 17:00:00,831,L:5373:5793:138,18.21,243.7,MULTITRADE OF PITTSYLVANIA LP - NORTHEASTERN 138 KV
2017-07-20 17:00:00,2418,L:6013:6014:138,41.87,392.7,BON AQUA - CARL BAILEY 138 KV
2017-07-20 17:00:00,3376,L:6456:6457:138,14.11,267.5,TRAINER SUBSTATION - BRIDGEPORT SUBSTATION 138 KV Line
2017-07-20 17:00:00,3634,L:6592:6817:138,12.81,190.2,CLEAR CROSSING - PULPGEN 138 KV
2017-07-20 17:00:00,8328,L:8807:8832:138,9.12,210.9,BRIGHTON - DRUM 138 KV
2017-07-20 17:00:00,10403,L:9762:9764:138,16.03,186.0,CALISTOGA 199 - ELMO 138 KV
2017-07-20 17:00:00,12770,L:17569:17570:138,17.89,312.3,DOWELL - W PAINTSVILLE 138 KV L
2017-07-20 17:00:00,14879,L:18827:19676:230,1.78,358.5,KNOX - AES 230 KV L
2017-08-22 17:00:00,830,L:5373:5777:138,11.2,262.4,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV
2017-08-22 17:00:00,2410,L:6008:6010:138,50.57,247.0,METALCAN - KANSAS RIVER PROJECT 138 KV line
2017-08-22 17:00:00,2418,L:6013:6014:138,23.72,392.7,BON AQUA - CARL BAILEY 138 KV
2017-08-22 17:00:00,3376,L:6456:6457:138,11.03,267.5,TRAINER SUBSTATION - BRIDGEPORT SUBSTATION 138 KV Line
2017-08-22 17:00:00,3634,L:6592:6817:138,78.2,190.2,CLEAR CROSSING - PULPGEN 138 KV
2017-08-22 17:00:00,12613,L:17327:17676:138,39.91,190.8,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line
2017-09-25 17:00:00,830,L:5373:5777:138,6.78,262.5,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV
2017-09-25 17:00:00,3634,L:6592:6817:138,86.4,190.2,CLEAR CROSSING - PULPGEN 138 KV
2017-09-25 17:00:00,7732,L:8507:8572:138,3.92,259.3,WILKENS - HIGHGROVE 138 KV
2017-09-25 17:00:00,12613,L:17327:17676:138,32.72,190.8,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line
2017-09-25 17:00:00,18856,L:22024:22035:230,1.28,758.1,BLUEBONNET SUBSTATION - JONES CHAPEL 230 KV Line
2017-10-10 17:00:00,795,L:5364:5775:138,20.3,216.7,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV
2017-10-10 17:00:00,830,L:5373:5777:138,2.04,262.4,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV
2017-10-10 17:00:00,2410,L:6008:6010:138,59.34,247.0,METALCAN - KANSAS RIVER PROJECT 138 KV line
2017-10-10 17:00:00,2418,L:6013:6014:138,5.24,392.7,BON AQUA - CARL BAILEY 138 KV
2017-10-10 17:00:00,3634,L:6592:6817:138,63.15,190.2,CLEAR CROSSING - PULPGEN 138 KV
2017-10-10 17:00:00,7732,L:8507:8572:138,7.1,259.3,WILKENS - HIGHGROVE 138 KV
2017-10-10 17:00:00,12462,L:17176:17179:138,2.28,337.7,BERRY ST - WISSOTA 138 KV
2017-11-10 19:00:00,5,L:2601:2722:161,294.68,220.3,SAN FELIPE - REDUCTION 161 KV line
2017-11-10 19:00:00,74,X:2797:138:1,250.88,108.5,PROGRESS 138 kV/1 kV Transformer Bank
2017-11-10 19:00:00,7732,L:8507:8572:138,11.69,259.3,WILKENS - HIGHGROVE 138 KV
2017-11-10 19:00:00,10367,L:9747:10285:138,3.36,233.6,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line
2017-12-28 19:00:00,795,L:5364:5775:138,5.62,216.7,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV
2017-12-28 19:00:00,830,L:5373:5777:138,7.23,262.4,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV
2017-12-28 19:00:00,3634,L:6592:6817:138,30.83,190.2,CLEAR CROSSING - PULPGEN 138 KV
2017-12-28 19:00:00,7732,L:8507:8572:138,5.89,259.3,WILKENS - HIGHGROVE 138 KV
2017-12-28 19:00:00,7748,L:8515:8608:138,1.23,255.3,MARGARITA - SODA CREEK 138 KV
2017-12-28 19:00:00,12613,L:17327:17676:138,25.18,190.8,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line
2017-12-28 19:00:00,16789,L:19646:20061:100,11.84,152.3,VITULLI - MADISONBURG 100 KV
2018-01-05 19:00:00,830,L:5373:5777:138,14.62,262.5,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV
2018-01-05 19:00:00,12613,L:17327:17676:138,24.73,190.8,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line
2018-01-05 19:00:00,12770,L:17569:17570:138,2.39,312.3,DOWELL - W PAINTSVILLE 138 KV L
2018-01-05 19:00:00,14586,X:18706:230:138,22.22,148.4,OREG 3 INC 230 kV/138 kV TX
2018-01-05 19:00:00,18852,L:22022:22032:230,9.66,657.1,CONCORD - UNIVERSITY 230 KV Ckt 1
2018-02-02 19:00:00,795,L:5364:5775:138,18.53,216.7,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV
2018-02-02 19:00:00,830,L:5373:5777:138,2.14,262.5,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV
2018-02-02 19:00:00,7856,L:8572:8582:138,5.97,417.2,HIGHGROVE - CTR SUBSTATION 138 KV
2018-02-02 19:00:00,12613,L:17327:17676:138,17.12,190.8,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line
2018-03-20 20:00:00,5,L:2601:2722:161,292.79,220.3,SAN FELIPE - REDUCTION 161 KV line
2018-03-20 20:00:00,74,X:2797:138:1,250.27,108.5,PROGRESS 138 kV/1 kV Transformer Bank
2018-03-20 20:00:00,7856,L:8572:8582:138,8.51,417.2,HIGHGROVE - CTR SUBSTATION 138 KV
2018-03-20 20:00:00,10367,L:9747:10285:138,4.02,233.6,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line
2018-04-09 08:00:00,5,L:2601:2722:161,316.23,220.3,SAN FELIPE - REDUCTION 161 KV line
2018-04-09 08:00:00,74,X:2797:138:1,297.91,108.5,PROGRESS 138 kV/1 kV Transformer Bank
