branch,fid,start,end,reason,facility_name
14617,L:18717:18720:100,2018-06-16 17:00:00,2018-06-23 17:00:00,planned,Windover - Dumont 100 kV Circuit 1
3925,L:6758:6782:138,2018-06-15 17:00:00,2018-07-04 17:00:00,planned,Barbadoes - Plymouth Meeting 138 kV
13986,L:18349:18647:138,2018-06-18 17:00:00,2018-06-29 17:00:00,planned,Maupn - Sherborn 138 kV Cir. 1
18420,L:21274:21280:100,2018-06-14 17:00:00,2018-07-03 17:00:00,planned,Santa Fe Springs - Ludlow Route 103 100 kV
17808,L:20102:20162:100,2018-06-15 17:00:00,2018-06-16 17:00:00,planned,Simmons - Lakemore 100 kV Ckt 1
9696,L:9436:9482:345,2018-06-12 17:00:00,2018-06-21 17:00:00,planned,Chatom - Dayton 345 kV Ckt 1
12121,L:16952:16961:138,2018-06-09 17:00:00,2018-06-21 17:00:00,planned,North Crk - N. Shannon 138 kV #1
5162,L:7276:8228:138,2018-06-15 17:00:00,2018-06-16 17:00:00,planned,Yukon - Univ Of Nc Chapel Hill Cogen Facility Substation 138 kV Cir. 1
4361,L:7052:7058:138,2018-06-17 17:00:00,2018-06-30 17:00:00,planned,Casa Blanca - Bioenergy Power Llc Substation 138 kV
14489,L:18689:18699:345,2018-06-16 17:00:00,2018-07-02 17:00:00,planned,Morgantown Energy Facility - Prides Corner 345 kV Line 1
6136,L:7799:7814:138,2018-06-17 17:00:00,2018-06-18 17:00:00,planned,Wind Master - Oneida 138 kV Ckt 1
2912,L:6232:7135:138,2018-06-09 17:00:00,2018-06-17 17:00:00,planned,Princeton Mn - Felida 138 kV Line 1
4434,L:7090:7175:345,2018-06-14 17:00:00,2018-06-19 17:00:00,planned,Safe Harbor - Yorkana 345 kV #1
8784,L:9040:9041:138,2018-06-17 17:00:00,2018-06-27 17:00:00,planned,Quince Orchard - Colchester 138 kV Line 1
3171,L:6350:6352:138,2018-06-17 17:00:00,2018-07-04 17:00:00,planned,Patterson - Freeport 138 kV Circuit 1
16751,L:19631:19633:100,2018-06-13 17:00:00,2018-06-25 17:00:00,planned,Wappingers Falls - Knuaf 100 kV Circuit 1
6896,L:8219:8229:138,2018-06-15 17:00:00,2018-06-27 17:00:00,planned,Similco - Luhr Beach 138 kV Ckt 1
8480,L:8872:8889:138,2018-06-12 17:00:00,2018-06-17 17:00:00,planned,Bondurant - Tramway 138 kV
7567,L:8439:8449:138,2018-06-12 17:00:00,2018-06-26 17:00:00,planned,Ellettsville - Lake Creek 138 kV
15412,L:19054:19091:230,2018-06-15 17:00:00,2018-06-28 17:00:00,planned,Minco - Winthrop 230 kV Ckt 1
10243,L:9689:9711:138,2018-06-15 17:00:00,2018-06-26 17:00:00,planned,Donaldson Creek - Burnt Church 138 kV Line 1
16070,L:19373:19545:100,2018-06-12 17:00:00,2018-06-25 17:00:00,planned,Sylmar E - Celina Solar Project 1 Llc 100 kV Line
18827,L:22016:22029:100,2018-06-11 17:00:00,2018-06-28 17:00:00,planned,Arden Hills - Dunlap Substation 100 kV
4193,L:6943:6946:138,2018-06-16 17:00:00,2018-07-06 17:00:00,planned,Cedar Mountain - Tunnel 138 kV
1892,L:5895:5945:138,2018-06-15 17:00:00,2018-06-18 17:00:00,planned,Yonah - Bl England Station 138 kV
6737,L:8103:8105:138,2018-06-17 17:00:00,2018-06-22 17:00:00,planned,Wood Street - Ft Humbug 138 kV
9762,L:9483:9643:138,2018-06-13 17:00:00,2018-07-03 17:00:00,planned,Louisa Generation Facility - Pratt'S Substation 138 kV
17888,L:20162:20163:100,2018-06-15 17:00:00,2018-06-21 17:00:00,planned,Simmons - Mcdonnell 100 kV L
5549,L:7499:7500:138,2018-06-18 17:00:00,2018-06-29 17:00:00,planned,Osborne - Black Mesa 138 kV Ckt 1
1244,L:5568:5950:138,2018-06-11 17:00:00,2018-06-27 17:00:00,planned,Central San Juan Plant - North Meshoppen 138 kV
19650,L:22912:23491:100,2018-06-16 17:00:00,2018-07-02 17:00:00,planned,Key W Diesel - Fisk St 100 kV Line 3
2470,L:6030:6031:138,2018-06-14 17:00:00,2018-06-18 17:00:00,planned,Hothouse - Morgan Falls 138 kV
9082,L:9136:9160:138,2018-06-10 17:00:00,2018-06-25 17:00:00,planned,Ultragen - Trans Mtn 138 kV #1
18138,L:20283:20314:100,2018-06-10 17:00:00,2018-06-17 17:00:00,planned,Canamah - Bowling Green Electric No 4 100 kV line
15126,L:18925:18926:100,2018-06-09 17:00:00,2018-06-27 17:00:00,planned,Statesville Delivery No 3 - E Dublin 100 kV L
16053,L:19367:19369:100,2018-06-16 17:00:00,2018-07-06 17:00:00,planned,Dutton Pump - Bourne 100 kV
7948,L:8632:8871:138,2018-06-16 17:00:00,2018-06-19 17:00:00,planned,Mount Zion - City Of Aztec 138 kV
18318,L:20998:21000:100,2018-06-13 17:00:00,2018-06-25 17:00:00,planned,Mimbres - Portage Ind Park 100 kV #1
10457,L:9785:9787:138,2018-06-14 17:00:00,2018-06-18 17:00:00,planned,Trabue - Duplainville 138 kV Line 1
2994,L:6272:8649:138,2018-06-14 17:00:00,2018-07-04 17:00:00,planned,Lambie - Kimberly Clark 138 kV #1
8548,L:8913:8949:138,2018-06-12 17:00:00,2018-06-25 17:00:00,planned,Helm'S Pumped Storage - Glenannan 138 kV Ckt 1
13246,L:17931:18286:138,2018-06-12 17:00:00,2018-06-27 17:00:00,planned,Hopkins - Fox Hills 138 kV Circuit 1
19763,L:22951:23480:230,2018-06-17 17:00:00,2018-06-30 17:00:00,planned,W Danville15 Substation - Crete Energy Venture Llc 230 kV
9990,L:9625:17629:138,2018-06-09 17:00:00,2018-06-25 17:00:00,planned,Atoka - Decherd 138 kV Circuit 1
17469,L:19946:20059:100,2018-06-13 17:00:00,2018-06-16 17:00:00,planned,Smith Mountain - Green Hill 100 kV line
19612,L:22897:22902:100,2018-06-16 17:00:00,2018-07-03 17:00:00,planned,Hewltt - University Of Alaska Fairbanks 100 kV Line 1
15656,L:19169:19182:100,2018-06-12 17:00:00,2018-06-14 17:00:00,planned,Bellbrook - National 100 kV L
16249,L:19484:19485:100,2018-06-25 18:00:00,2018-06-26 18:00:00,planned,Thibodaux - Pines 100 kV Cir. 1
9047,L:9118:9631:138,2018-06-29 18:00:00,2018-07-16 18:00:00,planned,Fluvanna P.S - Grove St 138 kV
15898,L:19288:19586:500,2018-06-23 18:00:00,2018-06-27 18:00:00,planned,Toledo Bend - Adkins 500 kV
19968,L:23015:23155:100,2018-07-01 18:00:00,2018-07-10 18:00:00,planned,Stuttgart Ricuskey - Flambeau Solar Partners 100 kV #2
15678,L:19179:19186:230,2018-07-02 18:00:00,2018-07-18 18:00:00,planned,Sugar Creek - Acec Cambria 230 kV Cir. 1
19997,L:23024:23180:100,2018-06-29 18:00:00,2018-07-13 18:00:00,planned,Electric - J P Priest Substation 100 kV Ckt 1
6063,L:7760:7852:138,2018-06-27 18:00:00,2018-06-28 18:00:00,planned,Bethel Rd Substation - Eunice 138 kV #1
15309,L:19010:19107:100,2018-06-28 18:00:00,2018-07-12 18:00:00,planned,West Memphis - Mwd Etiwanda 100 kV Line 1
3029,L:6288:6767:138,2018-06-29 18:00:00,2018-07-15 18:00:00,planned,Avery Ranch - El Camino 138 kV Line
16890,L:19698:20014:100,2018-06-25 18:00:00,2018-07-14 18:00:00,planned,Mckownville - Bankhead Dam 100 kV
7724,L:8504:8560:138,2018-06-27 18:00:00,2018-07-16 18:00:00,planned,Abbot - Powell 138 kV #1
20705,L:23333:23338:100,2018-06-27 18:00:00,2018-07-14 18:00:00,planned,Invenergy Nelson Expansion Llc - Ault 100 kV Line
7534,L:8424:8446:138,2018-06-30 18:00:00,2018-07-17 18:00:00,planned,Priest Bridge - Quincey 138 kV Ckt 1
3463,L:6502:6503:138,2018-06-23 18:00:00,2018-07-08 18:00:00,planned,Tidewater - Wnp No. 2 Construction 138 kV #1
20861,L:23422:23502:100,2018-06-27 18:00:00,2018-07-11 18:00:00,planned,Rockton - Christy Water Substation 100 kV Line 1
18937,L:22220:22223:100,2018-06-27 18:00:00,2018-07-10 18:00:00,planned,Monfort - Winder 100 kV
12326,L:17050:17150:138,2018-06-24 18:00:00,2018-07-10 18:00:00,planned,Carntown - Cmf Vacaville 138 kV
14823,L:18806:18818:100,2018-07-01 18:00:00,2018-07-03 18:00:00,planned,Miguel Lujan - Keentown 100 kV Line 1
1316,L:5607:5656:138,2018-06-24 18:00:00,2018-06-28 18:00:00,planned,Oceanview - Monmouth Landfill Gas To Energy 138 kV Cir. 1
9324,L:9254:9670:138,2018-06-28 18:00:00,2018-07-07 18:00:00,planned,Palmer - Wolf Hills Energy 138 kV Ckt 1
17880,L:20155:20179:100,2018-06-27 18:00:00,2018-07-06 18:00:00,planned,Billings Eastside - Vine St 100 kV Circuit 1
10589,L:9852:9884:345,2018-06-26 18:00:00,2018-06-30 18:00:00,planned,Nestuca - Braddock Substation 345 kV #1
20023,L:23035:23444:100,2018-06-28 18:00:00,2018-06-30 18:00:00,planned,Argo - Cf Industries Yazoo City Complex 100 kV Ckt 3
12755,L:17558:17847:138,2018-06-26 18:00:00,2018-07-05 18:00:00,planned,May St - Carraizo 1201 138 kV Line 2
3848,L:6718:6723:138,2018-07-02 18:00:00,2018-07-15 18:00:00,planned,Morgan Henderson - Bell 138 kV Circuit 1
20788,L:23387:23440:100,2018-06-27 18:00:00,2018-07-02 18:00:00,planned,Ruby St - Pacheco Wind Power 100 kV Cir. 1
10761,L:9929:9931:138,2018-06-23 18:00:00,2018-06-28 18:00:00,planned,Travis Ab - Werner West 138 kV Circuit 1
19386,L:22845:23071:100,2018-07-01 18:00:00,2018-07-20 18:00:00,planned,North Branch Mn - Cayuga 100 kV
16142,L:19410:19566:230,2018-06-26 18:00:00,2018-07-10 18:00:00,planned,Monument - Briggsmore 230 kV #1
10403,L:9762:9764:138,2018-06-30 18:00:00,2018-07-20 18:00:00,planned,Calistoga 199 Substation - Elmo 138 kV
21131,L:23488:23514:230,2018-07-01 18:00:00,2018-07-03 18:00:00,planned,Blackfoot - Weston Village 230 kV Cir. 1
10667,L:9891:9893:138,2018-06-24 18:00:00,2018-06-27 18:00:00,planned,Jet - Poland Rd 138 kV Ckt 1
1327,L:5610:5634:138,2018-06-30 18:00:00,2018-07-19 18:00:00,planned,Morgn Energy Ctr - Atlantic 138 kV
3510,L:6523:6526:138,2018-06-30 18:00:00,2018-07-01 18:00:00,planned,Eno - Mead 138 kV
6456,L:7958:7959:138,2018-06-23 18:00:00,2018-06-26 18:00:00,planned,Mcconnellsburg Substation - Buffalo 138 kV Cir. 1
11089,L:10105:10111:138,2018-06-24 18:00:00,2018-06-28 18:00:00,planned,Yamato - Warrenton 138 kV
18588,L:21753:21812:100,2018-07-02 18:00:00,2018-07-11 18:00:00,planned,Monroeville - Woodburn 100 kV #1
9696,L:9436:9482:345,2018-06-27 18:00:00,2018-07-03 18:00:00,planned,Dayton - Chatom 345 kV #1
17483,L:19952:19954:100,2018-06-23 18:00:00,2018-06-30 18:00:00,planned,Venture - Unionvlle 100 kV Cir. 2
9098,L:9141:9181:138,2018-06-30 18:00:00,2018-07-13 18:00:00,planned,Declo - Yucaipa 138 kV Line 1
19844,L:22977:23093:100,2018-06-26 18:00:00,2018-07-11 18:00:00,planned,Davey Town - Krumkill 100 kV Cir. 2
16396,L:19540:19541:230,2018-06-27 18:00:00,2018-07-07 18:00:00,planned,Killen - Moffat 230 kV Line 1
13249,L:17933:17939:138,2018-07-02 18:00:00,2018-07-06 18:00:00,planned,San Xavier - Shirland Ave 138 kV Cir. 1
18697,L:21793:21795:100,2018-06-24 18:00:00,2018-06-28 18:00:00,planned,Industrial Park - Spy Run 100 kV line
20416,L:23193:23255:100,2018-06-29 18:00:00,2018-07-19 18:00:00,planned,Kendall County Generation Facility - Saratoga Substation 100 kV Line 1
2228,L:5963:6179:345,2018-06-26 18:00:00,2018-07-15 18:00:00,planned,Mercer - Mesquite Western Electric 345 kV Line 1
5495,L:7475:18147:138,2018-07-24 18:00:00,2018-08-04 18:00:00,planned,Avon Park - Dvils Lake 138 kV Line
12667,L:17369:17370:138,2018-07-30 18:00:00,2018-08-01 18:00:00,planned,E Millinocket Mill - Lost Dauphin 138 kV Ckt 1
5208,L:7304:7316:138,2018-07-30 18:00:00,2018-08-06 18:00:00,planned,Arsenal Hill - Forbing Rd 138 kV Circuit 1
3487,L:6513:7096:345,2018-08-01 18:00:00,2018-08-16 18:00:00,planned,Jim Bridger - Archbald Power Sta 345 kV Line 1
8865,L:9069:18394:345,2018-07-27 18:00:00,2018-08-02 18:00:00,planned,American - Ridgeley 345 kV Circuit 1
7650,L:8476:8581:138,2018-07-31 18:00:00,2018-08-06 18:00:00,planned,Dubois - Warren 138 kV Line 1
8093,L:8691:8932:138,2018-07-24 18:00:00,2018-08-08 18:00:00,planned,Suitland - Browns Crossing 138 kV Line 1
10285,L:9720:9721:138,2018-07-30 18:00:00,2018-08-02 18:00:00,planned,Old Hickory - Dewalt 138 kV #1
6831,L:8176:17966:138,2018-07-26 18:00:00,2018-07-28 18:00:00,planned,Goss - Badillo 138 kV L
18717,L:21807:21812:100,2018-08-01 18:00:00,2018-08-06 18:00:00,planned,Sage Substation - Woodburn 100 kV Circuit 1
2997,L:6273:8650:138,2018-07-29 18:00:00,2018-08-16 18:00:00,planned,Solway - Leander 138 kV Cir. 1
8486,L:8876:8897:345,2018-07-30 18:00:00,2018-08-09 18:00:00,planned,Helijet - Adrian Enrgy Associates Llc 345 kV Circuit 1
4957,L:7193:8204:345,2018-07-30 18:00:00,2018-08-13 18:00:00,planned,Fishkill Plains - Middle Fork 345 kV Ckt 1
6584,L:8037:8244:345,2018-07-28 18:00:00,2018-07-29 18:00:00,planned,Aes Bever Vly Partners Beaver Valley - Anp Bellingham Energy Project 345 kV
10979,L:10038:10039:138,2018-07-24 18:00:00,2018-07-28 18:00:00,planned,13Th S - Greenway 138 kV #1
20093,L:23069:23505:100,2018-07-23 18:00:00,2018-08-07 18:00:00,planned,Bloomingdale - University Park N 100 kV Circuit 2
17029,L:19750:19751:100,2018-07-27 18:00:00,2018-08-09 18:00:00,planned,Keper - 88Th-Fruitridge 100 kV Ckt 1
18218,L:20306:20310:100,2018-07-24 18:00:00,2018-07-25 18:00:00,planned,Mineral Ridge - Meander 100 kV Line
3176,L:6354:6358:138,2018-07-27 18:00:00,2018-08-07 18:00:00,planned,12Th & Irving Substation - Bathurt 138 kV
17399,L:19915:19916:100,2018-07-27 18:00:00,2018-08-06 18:00:00,planned,Second Frk - Carquinez Tap Substation 100 kV
14349,L:18615:18616:138,2018-07-31 18:00:00,2018-08-08 18:00:00,planned,Ceredo Generating Sta - Krs Ii Koloa Solar 138 kV #1
19976,L:23018:23032:100,2018-07-23 18:00:00,2018-08-03 18:00:00,planned,Lawrence Hill Substation - Canadys Steam 100 kV Cir. 1
12549,L:17272:17273:138,2018-07-25 18:00:00,2018-08-12 18:00:00,planned,Davie - Oakdale Power Sta 138 kV L
7670,L:8485:8506:138,2018-07-27 18:00:00,2018-08-13 18:00:00,planned,Philip - Fountain City 138 kV line
14520,L:18694:18695:345,2018-07-26 18:00:00,2018-08-15 18:00:00,planned,Hawks Nest Hydro - Cabin Creek 345 kV
10900,L:9990:9994:138,2018-07-26 18:00:00,2018-08-10 18:00:00,planned,Harrogate - Grand Junction 138 kV
7988,L:8655:9851:138,2018-07-27 18:00:00,2018-08-14 18:00:00,planned,Griswald - Burrows Crossing Rd 138 kV #2
6177,L:7818:7860:138,2018-08-01 18:00:00,2018-08-20 18:00:00,planned,Trentville - Rivermine 138 kV Line 1
17070,L:19766:19780:100,2018-07-30 18:00:00,2018-08-04 18:00:00,planned,Imperial - Ave Maria S 100 kV Line 1
11170,L:10153:10156:138,2018-07-30 18:00:00,2018-08-18 18:00:00,planned,Bateville - Innovation 138 kV Ckt 1
9992,L:9625:16877:345,2018-08-01 18:00:00,2018-08-10 18:00:00,planned,Atoka - John Sevier 345 kV Circuit 1
17573,L:19994:19999:100,2018-07-27 18:00:00,2018-08-01 18:00:00,planned,Thunderbird - Colloday Pt 100 kV Ckt 1
17456,L:19941:19943:100,2018-07-30 18:00:00,2018-08-16 18:00:00,planned,Onancock Diesel Generation Facility - Gallatin Tn 100 kV #3
7526,L:8420:8590:138,2018-07-25 18:00:00,2018-08-14 18:00:00,planned,Shuttle Substation - Sunderland 138 kV Cir. 1
5405,L:7430:7681:138,2018-07-28 18:00:00,2018-08-08 18:00:00,planned,G W Ivey - Piney Substation 138 kV Cir. 1
15171,L:18945:18949:100,2018-07-25 18:00:00,2018-07-30 18:00:00,planned,E Marysville - Madeline 100 kV Circuit 1
9914,L:9583:9592:138,2018-07-23 18:00:00,2018-08-05 18:00:00,planned,George Dickie - Southcenter 138 kV Cir. 1
19304,L:22827:23016:100,2018-07-31 18:00:00,2018-08-11 18:00:00,planned,Tielands Substation - Kimberly 100 kV Circuit 2
17133,L:19795:20279:100,2018-08-01 18:00:00,2018-08-13 18:00:00,planned,Burney Forest Power - Marcos 100 kV Circuit 1
7900,L:8606:8829:138,2018-07-29 18:00:00,2018-07-31 18:00:00,planned,Lost Hills - Longmire 138 kV Ckt 1
12215,L:16993:17850:345,2018-07-26 18:00:00,2018-07-30 18:00:00,planned,Broadacre - Bay Point 345 kV
5674,L:7555:7588:138,2018-07-24 18:00:00,2018-07-28 18:00:00,planned,Lions Road - Newark Substation 138 kV L
1279,L:5589:5938:138,2018-07-28 18:00:00,2018-08-17 18:00:00,planned,Watertown - S Mercer Substation 138 kV
19417,L:22849:22900:100,2018-07-24 18:00:00,2018-07-30 18:00:00,planned,Denton West Interchange - Mcreynolds 100 kV Line
661,L:5294:5310:138,2018-07-24 18:00:00,2018-07-27 18:00:00,planned,La Parguera 6603 - Waneeta 138 kV Line 1
9652,L:9413:9641:138,2018-07-25 18:00:00,2018-07-29 18:00:00,planned,Bluff Pt Wind Facility - Bremo Bluff 138 kV Line 1
19966,L:23015:23066:100,2018-07-24 18:00:00,2018-07-30 18:00:00,planned,Stuttgart Ricuskey - N Knox 100 kV
9800,L:9506:9510:138,2018-07-31 18:00:00,2018-08-08 18:00:00,planned,St. Martins - Nuclear Fuels 138 kV Line
9386,L:9282:9545:138,2018-07-28 18:00:00,2018-08-11 18:00:00,planned,Butte Substation - Balcony Falls 138 kV #1
8944,L:9085:10049:138,2018-07-31 18:00:00,2018-08-07 18:00:00,planned,Claytonia - Shuffleton 138 kV Cir. 1
4125,L:6902:6912:138,2018-07-31 18:00:00,2018-08-15 18:00:00,planned,Callowhill - Passyunk Substation 138 kV
10527,L:9820:10262:138,2018-07-30 18:00:00,2018-08-19 18:00:00,planned,Electic Avenue Facility - Tuckasegee Tie 138 kV #1
10832,L:9958:10109:138,2018-07-26 18:00:00,2018-08-10 18:00:00,planned,Tanners Pt - Merritt 138 kV L
14279,L:18558:18604:138,2018-07-28 18:00:00,2018-07-31 18:00:00,planned,Mecca - Sherburne 138 kV Cir. 1
12696,L:17400:19548:138,2018-07-24 18:00:00,2018-08-08 18:00:00,planned,Hanging Rock - Sta I 138 kV Ckt 1
1831,L:5880:5888:138,2018-07-25 18:00:00,2018-07-28 18:00:00,planned,Ward Switch - Norwood Sw 138 kV Circuit 1
5007,L:7211:7381:138,2016-01-12 08:00:00,2016-01-16 08:00:00,planned,Crescent Substation - Newbury 138 kV Line 1
10315,L:9731:9976:138,2016-01-16 08:00:00,2016-01-31 08:00:00,planned,Morrell - Old Church 138 kV
580,L:5256:5941:138,2016-01-19 08:00:00,2016-01-21 08:00:00,planned,Levittown - Midlothian 138 kV
18664,L:21774:21794:100,2016-01-19 08:00:00,2016-01-27 08:00:00,planned,West Olympia - State Street 100 kV Line 2
14767,L:18784:18879:100,2016-01-17 08:00:00,2016-01-25 08:00:00,planned,Wolf Hill - Bethpage Power Plant 100 kV Ckt 1
14839,L:18810:19592:100,2016-01-14 08:00:00,2016-01-26 08:00:00,planned,Orosi - Waner 100 kV
273,L:5118:5127:138,2016-01-17 08:00:00,2016-01-18 08:00:00,planned,Wonewoc - Logan Aluinum 138 kV
16993,L:19740:19919:100,2016-01-15 08:00:00,2016-01-27 08:00:00,planned,Mackinac - Nottingham 100 kV Ckt 1
4045,L:6843:6873:138,2016-01-14 08:00:00,2016-01-25 08:00:00,planned,Gantt - Co Range 138 kV #1
15719,L:19199:19204:100,2016-01-10 08:00:00,2016-01-22 08:00:00,planned,Loveland West Tap - Home Depot 100 kV Circuit 2
3546,L:6535:6537:138,2016-01-12 08:00:00,2016-01-18 08:00:00,planned,Ipl Fit Monrovia I Llc - Engleside 138 kV #1
11167,L:10149:10156:138,2016-01-14 08:00:00,2016-01-15 08:00:00,planned,Innovation - Independent Hill D.P 138 kV Circuit 1
647,L:5289:6891:138,2016-01-15 08:00:00,2016-02-02 08:00:00,planned,S Beach - Cuthbert 138 kV Ckt 1
19710,L:22933:22971:100,2016-01-10 08:00:00,2016-01-15 08:00:00,planned,Luka - Doodridge 100 kV
798,L:5365:5774:138,2016-01-12 08:00:00,2016-01-15 08:00:00,planned,Hilltop Alte Substation - Aeropuero 138 kV Cir. 1
15798,L:19231:19239:100,2016-01-18 08:00:00,2016-01-23 08:00:00,planned,Bandera - Radio Bar 100 kV Line 1
7582,L:8446:8919:138,2016-01-15 08:00:00,2016-01-22 08:00:00,planned,Levitt - Priest Bridge 138 kV #1
9618,L:9396:9577:138,2016-01-10 08:00:00,2016-01-11 08:00:00,planned,Edens Ridge Substation - Midset 138 kV Circuit 1
19953,L:23013:23234:100,2016-01-18 08:00:00,2016-01-23 08:00:00,planned,Mejia - Fairfield Works 100 kV Ckt 1
14180,L:18486:18488:138,2016-01-16 08:00:00,2016-02-03 08:00:00,planned,Brackenridge - Placid Lake 138 kV
8263,L:8765:8768:138,2016-01-13 08:00:00,2016-01-16 08:00:00,planned,Decker - Edenville Substation 138 kV #1
1166,L:5537:5538:138,2016-01-14 08:00:00,2016-01-23 08:00:00,planned,Tittabawassee Substation - Brookdale 138 kV Ckt 1
16477,L:19555:19580:100,2016-01-11 08:00:00,2016-01-15 08:00:00,planned,Blaney Park Sw Sta - Otter Vly 100 kV Circuit 1
15850,L:19265:19267:100,2016-01-18 08:00:00,2016-02-04 08:00:00,planned,Todd - Mercedes Benz U.S. International 100 kV #1
16691,L:19599:19600:100,2016-01-19 08:00:00,2016-01-31 08:00:00,planned,Taylorville - Buffton 100 kV Cir. 1
10257,L:9696:9713:138,2016-01-13 08:00:00,2016-01-18 08:00:00,planned,Bellehaven - Potomac Riv 138 kV Line
19410,L:22849:22853:100,2016-01-15 08:00:00,2016-01-30 08:00:00,planned,Denton W Interchange - Comed Devon 100 kV #2
3214,L:6373:6374:138,2016-01-14 08:00:00,2016-01-15 08:00:00,planned,Consumers Energy - Hamilton A 138 kV Line 1
20422,L:23195:23884:100,2016-01-15 08:00:00,2016-01-22 08:00:00,planned,Astro - Pukele 100 kV
8352,L:8816:8824:138,2016-01-16 08:00:00,2016-01-31 08:00:00,planned,North Pole - Dixleta 138 kV L
19643,L:22910:22947:100,2016-01-11 08:00:00,2016-01-27 08:00:00,planned,Warrensburg - Fletcher Challenge 100 kV Ckt 1
14234,L:18530:18531:138,2016-01-15 08:00:00,2016-02-03 08:00:00,planned,Harbour Island - Bradley 138 kV Line 1
3604,L:6572:7043:138,2016-01-12 08:00:00,2016-01-23 08:00:00,planned,Westfield - Muddy Run 138 kV #1
16656,L:19587:20174:500,2016-01-17 08:00:00,2016-01-18 08:00:00,planned,Pt Arena - W Canton 500 kV #1
1853,L:5890:5929:138,2016-01-19 08:00:00,2016-01-24 08:00:00,planned,Adrian - White Tanks Srp 138 kV Line
5317,L:7381:7447:138,2016-01-19 08:00:00,2016-02-02 08:00:00,planned,Septa - Newbury 138 kV
20053,L:23048:23089:100,2016-01-19 08:00:00,2016-01-26 08:00:00,planned,Peach Grove D.P - Forman 100 kV Cir. 1
7765,L:8520:8521:138,2016-01-18 08:00:00,2016-02-02 08:00:00,planned,Holladay - Montgomery Plaza 138 kV line
6602,L:8044:8050:138,2016-01-18 08:00:00,2016-01-28 08:00:00,planned,Lowellville Substation - Tivy Vly 138 kV Cir. 1
738,L:5333:5335:138,2016-01-13 08:00:00,2016-01-17 08:00:00,planned,Annadale Substation - Ceip 138 kV Line 1
2601,L:6078:6086:138,2016-01-18 08:00:00,2016-01-19 08:00:00,planned,Redondo - Evergreen Community Power 138 kV L
19852,L:22979:22982:230,2016-01-15 08:00:00,2016-01-27 08:00:00,planned,Commonwealth Edison Des Plaines - Weslaco 230 kV #1
14160,L:18474:18477:138,2016-01-13 08:00:00,2016-01-27 08:00:00,planned,Roe - Tulloch Tap 138 kV Line 1
19026,L:22376:22377:100,2016-01-16 08:00:00,2016-01-21 08:00:00,planned,Olive - Lsi Jennings 100 kV Circuit 2
14881,L:18827:19675:100,2016-01-14 08:00:00,2016-01-29 08:00:00,planned,Mohawk - Aes 100 kV #2
20163,L:23102:23103:100,2016-01-12 08:00:00,2016-01-17 08:00:00,planned,Venus - Prior 100 kV Circuit 3
8595,L:8933:8972:138,2016-01-15 08:00:00,2016-02-01 08:00:00,planned,Ritchie - Cental Avenue 138 kV L
9111,L:9145:9236:138,2016-01-19 08:00:00,2016-01-21 08:00:00,planned,Craven County Wood Energy Lp - Lone Tree 138 kV #1
4501,L:7104:7113:500,2016-01-14 08:00:00,2016-01-25 08:00:00,planned,Jenkins - Contadina 500 kV Ckt 1
8498,L:8879:9906:138,2016-02-12 19:00:00,2016-02-23 19:00:00,planned,Radfords Run Wind Farm - Mccormick 138 kV Line 1
1626,L:5759:5762:138,2016-02-12 19:00:00,2016-02-19 19:00:00,planned,Owatonna Energy Station - Coldwater Peaking Plant 138 kV Circuit 1
1513,L:5688:5796:138,2016-02-10 19:00:00,2016-02-26 19:00:00,planned,Passons Substation - Roman Nose Substation 138 kV
13587,L:18110:18111:138,2016-02-13 19:00:00,2016-02-15 19:00:00,planned,Seymour - Havasu Substation 138 kV
17952,L:20204:20205:100,2016-02-12 19:00:00,2016-02-26 19:00:00,planned,Lincoln Beach Substation - Hills 100 kV L
5282,L:7354:7364:138,2016-02-10 19:00:00,2016-02-15 19:00:00,planned,Wec 3 - Crystal Falls 138 kV Ckt 1
4958,L:7193:18698:345,2016-02-05 19:00:00,2016-02-22 19:00:00,planned,Middle Ork - Paynesville 345 kV Cir. 1
846,L:5380:5402:138,2016-02-11 19:00:00,2016-02-25 19:00:00,planned,Stone - Keo 138 kV L
10953,L:10024:10117:138,2016-02-06 19:00:00,2016-02-08 19:00:00,planned,Acec Lewiston - Indian Flat 138 kV #1
2593,L:6074:6284:138,2016-02-10 19:00:00,2016-02-29 19:00:00,planned,Limerick - Massena 138 kV Ckt 1
6959,L:8245:8279:345,2016-02-06 19:00:00,2016-02-24 19:00:00,planned,Seward - Homer City 345 kV #1
16828,L:19663:19664:100,2016-02-08 19:00:00,2016-02-18 19:00:00,planned,Sunrise - Rexburg 100 kV Cir. 1
1409,L:5646:5655:345,2016-02-07 19:00:00,2016-02-22 19:00:00,planned,Longhorn Wind - Palmdale 345 kV Line 1
10779,L:9937:10255:138,2016-02-08 19:00:00,2016-02-23 19:00:00,planned,Canyon Park - Oahe 138 kV Circuit 1
8123,L:8702:8714:138,2016-02-04 19:00:00,2016-02-07 19:00:00,planned,Pepco 117 - Pepco Harvard 138 kV Line 1
1418,L:5650:5983:138,2016-02-07 19:00:00,2016-02-23 19:00:00,planned,Devine - Caparra 1924 138 kV Line 1
21392,L:23942:23946:100,2016-02-07 19:00:00,2016-02-13 19:00:00,planned,Oregon City - Tocoi 100 kV line
7911,L:8611:8757:138,2016-02-13 19:00:00,2016-03-01 19:00:00,planned,Story - Marys Rvier 138 kV Circuit 1
