date,project_id,branch,fid,old_rating,new_rating
2019-01-01,BASELINE,13571,L:18103:18107:138,217.48,236.10207202834047
2019-01-01,BASELINE,13572,L:18103:18120:138,222.11,223.50514971707216
2019-01-01,BASELINE,13577,L:18105:18106:138,148.81,153.55865477713058
2019-01-01,BASELINE,13586,L:18109:18461:138,153.85,193.225994226451
2019-01-01,BASELINE,13607,L:18128:18129:138,218.7,244.60239413481108
2019-01-01,BASELINE,13612,L:18130:18138:138,227.5971420033599,238.73345596429172
2019-01-01,BASELINE,13613,L:18130:18139:138,345.0855283497115,396.13115640905824
2019-01-01,BASELINE,13614,L:18130:18141:138,199.45,206.13563649581175
2019-01-01,BASELINE,13619,L:18132:18137:138,242.76,314.31510386142
2019-01-01,BASELINE,13624,L:18139:18162:138,340.445924011641,356.2899427268837
2019-01-01,BASELINE,13625,L:18140:18141:138,229.8157417487936,252.33083634055126
2019-01-01,BASELINE,13626,L:18140:18155:138,226.48,242.87259658932322
2019-01-01,BASELINE,13628,L:18141:18142:138,247.64,259.8146161337512
2019-01-01,BASELINE,13657,X:18160:345:138,536.3143958988977,587.2726337746801
2019-01-01,BASELINE,13660,L:18160:18161:138,357.5350841482453,425.27406705863206
2019-01-01,BASELINE,13662,L:18161:18162:138,347.88783762413243,400.13581153150596
2019-01-01,BASELINE,13819,L:18245:18259:138,222.45,274.0945592814472
2019-01-01,BASELINE,14049,L:18388:18389:138,546.5182839502507,577.9947226594483
2019-01-01,BASELINE,14050,L:18389:18390:138,424.8359942004228,481.30956183750055
2019-01-01,BASELINE,14051,L:18389:18393:138,254.1504832224357,299.52843152867797
2019-01-01,BASELINE,14053,L:18392:18394:138,625.1643012835735,633.6350740998452
2019-01-01,BASELINE,14055,X:18394:345:138,579.0786117377971,683.1455929593637
2019-01-01,BASELINE,14141,L:18456:18458:138,225.94,244.65570862689205
2019-01-01,BASELINE,14157,L:18472:18475:138,242.24991679013388,279.2598772698106
2019-01-01,BASELINE,14161,L:18475:18478:138,246.61,254.91657310099652
2019-01-01,BASELINE,14521,X:18695:345:138,590.1043726288945,630.7975173555966
2019-01-01,BASELINE,14586,X:18706:230:138,148.38,172.5364751020606
2019-01-01,BASELINE,14605,L:18710:19530:100,171.63992311083004,186.66972517280553
2019-01-01,BASELINE,14617,L:18717:18720:100,135.89,142.9545700958748
2019-01-01,BASELINE,14634,L:18725:18726:100,150.94,163.2248812404888
2019-01-01,BASELINE,14641,L:18726:18735:100,162.5,167.04540921913392
2019-01-01,BASELINE,14775,L:18787:19515:100,159.01797049179916,160.1452715046133
2019-01-01,BASELINE,14798,L:18796:19564:100,125.62196692587635,133.82202272311136
2019-01-01,BASELINE,14837,L:18809:19564:100,135.87776661794558,142.45882995306962
2019-01-01,BASELINE,14838,L:18810:18812:100,155.42706899059468,165.9804119944664
2019-01-01,BASELINE,14839,L:18810:19592:100,183.24147775785553,194.08962119534473
2019-01-01,BASELINE,14840,L:18811:18812:100,155.9487187998193,163.77110714681697
2019-01-01,BASELINE,14860,L:18820:18822:100,150.2290230000975,151.90443568256723
2019-01-01,BASELINE,14879,L:18827:19676:230,358.53,465.3907090476547
2019-01-01,BASELINE,14880,L:18827:19675:100,178.99096439454556,181.6198420280086
2019-01-01,BASELINE,14882,L:18827:19675:100,183.10104603578765,190.34376426747065
2019-01-01,BASELINE,14947,L:18852:18853:100,106.56949830200388,116.84440183210673
2019-01-01,BASELINE,14960,X:18854:100:1,171.30268585496185,194.4161445851603
2019-01-01,BASELINE,14962,L:18854:19121:100,154.94172030695174,170.60279864605897
2019-01-01,BASELINE,14982,L:18862:18867:100,175.07,182.93349153094212
2019-01-01,BASELINE,15033,L:18887:18889:100,120.27,135.80687644474222
2019-01-01,BASELINE,15035,L:18889:18903:100,128.20886748315223,143.05352122711759
2019-01-01,BASELINE,15052,L:18894:18896:100,162.58872478262734,171.36373309386497
2019-01-01,BASELINE,15072,L:18903:19262:100,170.53262865226824,189.28229653528845
2019-01-01,BASELINE,15149,L:18933:19914:100,156.12,159.60296271262595
2019-01-01,BASELINE,15176,L:18948:18951:100,127.69,134.38908329790632
2019-01-01,BASELINE,15177,L:18948:18954:100,141.6596880263877,149.9757981820314
2019-01-01,BASELINE,15249,X:18981:100:1,221.057447773206,264.5569367194928
2019-01-01,BASELINE,15295,L:19004:19144:100,144.05305034935,150.66898815771694
2019-01-01,BASELINE,15296,L:19005:19073:100,147.29,150.00033471806094
2019-01-01,BASELINE,15302,L:19008:19009:100,153.56,160.7111376512234
2019-01-01,BASELINE,15304,L:19008:19027:100,178.48831572785124,203.26708961521808
2019-01-01,BASELINE,15305,L:19008:19027:100,192.13654543827488,194.62783312682393
2019-01-01,BASELINE,15313,L:19011:19033:100,117.87,129.59924807628343
2019-01-01,BASELINE,15341,L:19024:19025:100,136.17,141.43681099639437
2019-01-01,BASELINE,15351,L:19029:19096:100,165.19965471244626,180.1552153501384
2019-01-01,BASELINE,15359,L:19031:19051:100,160.43269013976033,168.99523071380807
2019-01-01,BASELINE,15392,X:19048:230:1,178.99,180.15945040048277
2019-01-01,BASELINE,15394,X:19048:100:1,157.3713204939822,165.62073201860875
2019-01-01,BASELINE,15424,L:19056:19061:100,136.58,157.50145076356995
2019-01-01,BASELINE,15431,L:19059:19073:100,177.13411164890283,213.3819418745008
2019-01-01,BASELINE,15432,L:19059:19073:100,179.4315585713312,193.42675841922411
2019-01-01,BASELINE,15454,L:19065:19085:100,150.08,168.24661403989475
2019-01-01,BASELINE,15461,L:19068:19082:100,142.92,146.3652839635734
2019-01-01,BASELINE,15494,L:19084:19089:100,156.63,165.95083553788928
2019-01-01,BASELINE,15495,L:19084:19089:100,156.63,160.32494541787938
2019-01-01,BASELINE,15522,L:19098:19577:100,148.24,161.55681666894242
2019-01-01,BASELINE,15541,L:19110:19116:100,140.67,150.3483746877236
2019-01-01,BASELINE,15546,L:19113:19135:100,133.70660281578623,138.15685690428407
2019-01-01,BASELINE,15549,L:19116:19135:100,133.74016507341702,155.685517149677
2019-01-01,BASELINE,15553,L:19120:19121:100,149.89940629112095,154.00229109821703
2019-01-01,BASELINE,15564,L:19125:19565:100,155.64,179.57378114968168
2019-01-01,BASELINE,15573,L:19129:19466:100,150.33,169.87475189008677
2019-01-01,BASELINE,15643,L:19164:19568:100,145.82595219134228,152.01883227632766
2019-01-01,BASELINE,15663,L:19172:19417:100,155.79836313631475,164.901805364214
2019-01-01,BASELINE,15742,L:19207:19216:100,157.8,178.61996957996075
2019-01-01,BASELINE,15759,L:19215:19229:100,137.23769519151793,150.63743825342883
2019-01-01,BASELINE,15778,X:19221:100:1,96.45,103.78964174564187
2019-01-01,BASELINE,15819,X:19241:100:1,126.3,130.72492039999486
2019-01-01,BASELINE,15995,L:19337:19345:100,160.06,187.4580976837257
2019-01-01,BASELINE,15996,L:19337:19345:100,160.06,187.69059115698013
2019-01-01,BASELINE,16033,L:19348:19349:100,136.8,142.69505493119686
2019-01-01,BASELINE,16034,L:19348:19350:100,142.97,144.6592279938322
2019-01-01,BASELINE,16118,L:19396:19435:100,149.35,156.0826497525753
2019-01-01,BASELINE,16163,L:19421:19562:100,160.04832512738895,161.23028043825576
2019-01-01,BASELINE,16297,L:19512:19517:100,155.9551496390866,194.68871753894462
2019-01-01,BASELINE,16306,L:19517:19592:100,199.4635252578111,213.09625550817248
2019-01-01,BASELINE,16307,L:19517:19592:100,200.49040437703218,217.24982637437174
2019-01-01,BASELINE,16318,L:19524:19544:230,493.81,580.9696399505638
2019-01-01,BASELINE,16362,L:19535:19575:230,472.63,500.7980472682351
2019-01-01,BASELINE,16436,X:19548:500:345,787.43,1388.5361440147879
2019-01-01,BASELINE,16447,X:19548:230:138,142.93,160.88147035358006
2019-01-01,BASELINE,16654,L:19587:20138:230,657.84,707.4848440522607
2019-01-01,BASELINE,16668,X:19592:230:100,240.80132548292354,255.58110090229127
2019-01-01,BASELINE,16669,X:19592:230:100,239.21,261.71821187985205
2019-01-01,BASELINE,16773,L:19642:19645:100,134.88,142.85382060258027
2019-01-01,BASELINE,16774,L:19642:20057:100,125.2,126.9651616800579
2019-01-01,BASELINE,16919,L:19716:19967:100,143.51230150759247,147.16482043803575
2019-01-01,BASELINE,16933,L:19721:19727:100,127.57,134.37534675735628
2019-01-01,BASELINE,16949,L:19728:19731:100,141.96,167.91164916345275
2019-01-01,BASELINE,16954,L:19729:19939:100,139.42,145.73573491512846
2019-01-01,BASELINE,16957,L:19731:19811:100,139.42,153.23458101523568
2019-01-01,BASELINE,16958,L:19731:19940:100,156.55,165.3420278804068
2019-01-01,BASELINE,16967,L:19734:19928:100,161.58603481991372,163.326545821741
2019-01-01,BASELINE,17026,L:19748:19753:100,132.41,134.63156569802646
2019-01-01,BASELINE,17031,L:19751:19773:100,136.5,150.36356691132974
2019-01-01,BASELINE,17069,L:19766:19770:100,140.18,163.775528476211
2019-01-01,BASELINE,17083,L:19778:20204:100,135.84,148.04542306609457
2019-01-01,BASELINE,17107,L:19780:20204:100,151.8,154.03715446745244
2019-01-01,BASELINE,17141,L:19797:20279:100,140.81,162.9095026352805
2019-01-01,BASELINE,17150,L:19803:19804:100,143.98,183.3643752530608
2019-01-01,BASELINE,17168,L:19812:19822:100,175.94486937496305,177.0002496426185
2019-01-01,BASELINE,17194,L:19822:19824:100,154.38,158.69037529617606
2019-01-01,BASELINE,17265,L:19853:19932:100,128.73,173.65726840467767
2019-01-01,BASELINE,17267,L:19855:19933:100,110.29,141.90352033011092
2019-01-01,BASELINE,17287,L:19862:19863:100,189.9933797916628,201.01155819407097
2019-01-01,BASELINE,17326,L:19878:19921:100,128.70767127838303,132.151975004809
2019-01-01,BASELINE,17339,L:19887:19923:100,135.97,145.57358195356866
2019-01-01,BASELINE,17400,L:19915:19917:100,148.99,150.86421159735085
2019-01-01,BASELINE,17401,X:19917:230:1,356.51,380.6828286371042
2019-01-01,BASELINE,17403,X:19917:100:1,285.63,315.2068855038617
2019-01-01,BASELINE,17427,L:19923:19930:100,160.08287934477156,162.7600588235131
2019-01-01,BASELINE,17445,L:19940:19961:100,157.91,189.51139793375717
2019-01-01,BASELINE,17446,L:19940:19961:100,157.91,178.7582610783853
2019-01-01,BASELINE,17454,L:19941:19943:100,165.84,177.66323912037507
2019-01-01,BASELINE,17482,L:19952:19954:100,149.31,154.28790464775784
2019-01-01,BASELINE,17494,X:19958:100:1,156.47,158.74218015781685
2019-01-01,BASELINE,17495,L:19958:19959:100,141.03468810445406,142.14277503146874
2019-01-01,BASELINE,17500,L:19961:19963:100,149.74,172.44478000072544
2019-01-01,BASELINE,17501,L:19961:19963:100,149.74,150.89049082810368
2019-01-01,BASELINE,17507,L:19967:20276:100,133.06,165.52522884511387
2019-01-01,BASELINE,17509,L:19968:19989:100,142.11,173.5950687741005
2019-01-01,BASELINE,17510,L:19968:20076:100,140.2,142.57772034497617
2019-01-01,BASELINE,17524,L:19975:20001:100,426.9618248466322,542.0764938208964
2019-01-01,BASELINE,17525,L:19975:20280:100,440.00065990336645,498.77179929794937
2019-01-01,BASELINE,17530,X:19977:230:100,387.86953416251345,396.93109545498453
2019-01-01,BASELINE,17531,X:19977:230:100,368.5369764729789,425.4275323515048
2019-01-01,BASELINE,17532,X:19977:230:100,354.1506158208903,436.53742945473704
2019-01-01,BASELINE,17535,L:19977:20300:230,1083.4095474993344,1147.7155935862677
2019-01-01,BASELINE,17536,L:19977:20001:100,487.0467487950083,507.91533142192657
2019-01-01,BASELINE,17559,L:19987:19998:100,148.2863615404755,163.52154524526827
2019-01-01,BASELINE,17562,L:19988:20002:100,131.28140739841663,138.40303489682313
2019-01-01,BASELINE,17569,L:19991:20305:100,480.4639141735693,537.7851701582331
2019-01-01,BASELINE,17580,L:19997:20002:100,173.23961692530324,197.13714864708487
2019-01-01,BASELINE,17581,X:19998:230:100,206.16,220.7873909665275
2019-01-01,BASELINE,17585,L:19998:20005:230,961.5650896400123,1096.707497444543
2019-01-01,BASELINE,17586,L:19998:19999:100,183.0176519456219,219.7289063094421
2019-01-01,BASELINE,17593,L:20005:20300:230,984.4728297914145,1221.7778402215329
2019-01-01,BASELINE,17595,L:20006:20305:100,515.6210140656041,552.243011020798
2019-01-01,BASELINE,17641,L:20028:20220:100,141.19,155.8007102061189
2019-01-01,BASELINE,17642,L:20028:20224:100,144.96,175.83378081803568
2019-01-01,BASELINE,17654,L:20033:20216:230,522.48,568.9247486778858
2019-01-01,BASELINE,17695,L:20051:20086:100,135.73,152.06807562255554
2019-01-01,BASELINE,17723,L:20071:20280:100,151.83,160.08232365092795
2019-01-01,BASELINE,17724,L:20071:20280:100,151.83,158.90906935761035
2019-01-01,BASELINE,17725,L:20071:20307:100,144.42714411673782,153.20518040186127
2019-01-01,BASELINE,17732,L:20075:20124:100,192.71371368833013,198.5655289204674
2019-01-01,BASELINE,17741,L:20080:20124:100,144.99,152.21772366411997
2019-01-01,BASELINE,17751,L:20086:20177:230,675.4779688764131,753.1382939606758
2019-01-01,BASELINE,17771,L:20091:20206:100,159.41,217.38601260649952
2019-01-01,BASELINE,17772,L:20091:20206:100,159.41,207.40388018820724
2019-01-01,BASELINE,17832,L:20125:20126:100,142.86,151.4430429735154
2019-01-01,BASELINE,17833,L:20125:20131:100,149.60049142711017,171.64597758963527
2019-01-01,BASELINE,17834,L:20126:20127:100,148.05,152.58543250536118
2019-01-01,BASELINE,17846,L:20138:20177:230,584.43,624.5481826634458
2019-01-01,BASELINE,17871,L:20150:20156:100,185.3901931969448,200.06845736206253
2019-01-01,BASELINE,17911,L:20180:20196:100,140.94,142.00842274507588
2019-01-01,BASELINE,17922,L:20184:20193:100,147.22,156.56590300689328
2019-01-01,BASELINE,17923,L:20184:20193:100,147.22,155.03712959879314
2019-01-01,BASELINE,17924,L:20184:20316:100,157.7347584710054,183.77203009932066
2019-01-01,BASELINE,17928,X:20185:100:1,216.78211312160957,245.66806872064743
2019-01-01,BASELINE,17929,L:20185:20195:100,156.60031211981862,177.26229148929147
2019-01-01,BASELINE,17932,L:20187:20195:100,100.62,117.40437791251321
2019-01-01,BASELINE,17933,L:20187:20203:100,131.93007757776797,153.72710498030995
2019-01-01,BASELINE,17934,L:20188:20193:100,153.34,196.98160893579612
2019-01-01,BASELINE,17935,L:20188:20193:100,153.34,178.684293226227
2019-01-01,BASELINE,17936,L:20188:20203:100,186.67240433555298,209.24934584014645
2019-01-01,BASELINE,17937,L:20188:20203:100,166.95168245617646,238.50109096145624
2019-01-01,BASELINE,17939,L:20194:20195:100,136.96,143.09873181306043
2019-01-01,BASELINE,17941,L:20196:20197:100,154.06,158.6247352503711
2019-01-01,BASELINE,17943,L:20197:20203:100,157.13,163.56483830952467
2019-01-01,BASELINE,17968,L:20216:20219:100,149.3,159.63607563296364
2019-01-01,BASELINE,17970,L:20216:20224:100,240.4411758529589,254.4390078363188
2019-01-01,BASELINE,18018,L:20251:20280:100,141.27,152.24518449825632
2019-01-01,BASELINE,18266,L:20984:20987:100,135.39,156.16596459605324
2019-01-01,BASELINE,18275,L:20990:20992:100,157.88942663077,164.76657630783976
2019-01-01,BASELINE,18276,L:20990:20992:100,155.64,167.6780816006946
2019-01-01,BASELINE,18279,L:20990:21521:100,158.97313465803438,169.964536541202
2019-01-01,BASELINE,18280,L:20991:21710:100,152.61521777571255,158.55786532145663
2019-01-01,BASELINE,18287,L:20994:20997:100,160.09,162.48884729682226
2019-01-01,BASELINE,18316,L:20997:22598:100,164.58,183.34134741383528
2019-01-01,BASELINE,18317,L:20997:22598:100,164.58,179.29757156348003
2019-01-01,BASELINE,18359,L:21043:21515:100,153.39754058450131,161.8641352418662
2019-01-01,BASELINE,18413,L:21213:21704:100,153.95994574817897,162.3761012443994
2019-01-01,BASELINE,18435,L:21376:21377:100,166.48500498636827,186.96836441632487
2019-01-01,BASELINE,18437,L:21376:21396:100,174.61377465606114,192.94582574695752
2019-01-01,BASELINE,18440,L:21379:21392:100,277.5942644767405,314.8284540985863
2019-01-01,BASELINE,18444,L:21381:21398:100,207.42790689062733,209.5902570794098
2019-01-01,BASELINE,18451,L:21384:21389:100,173.82224684453155,191.34090723538864
2019-01-01,BASELINE,18462,L:21390:21681:100,193.51968270186384,210.65747727246062
2019-01-01,BASELINE,18474,L:21514:21517:100,124.51,135.34662487894428
2019-01-01,BASELINE,18475,L:21516:21691:100,125.20187784318858,133.51384594946742
2019-01-01,BASELINE,18486,L:21631:21682:100,193.4168463686612,197.95742864109326
2019-01-01,BASELINE,18551,L:21710:22596:100,153.17,158.11123411732498
2019-01-01,BASELINE,18606,L:21761:21762:100,184.92,186.42039059736487
2019-01-01,BASELINE,18779,L:21989:21992:100,130.81399904331508,157.84046801625283
2019-01-01,BASELINE,18789,L:21991:22001:100,162.47569521065145,174.6455879604093
2019-01-01,BASELINE,18791,L:21992:21998:100,222.95738622125543,241.12412050640867
2019-01-01,BASELINE,18797,L:21993:22001:100,166.34660345656803,207.88826733344314
2019-01-01,BASELINE,18805,L:21995:21998:100,251.25397650526372,278.72350407281965
2019-01-01,BASELINE,18822,L:22016:22022:100,167.08,179.63238134560365
2019-01-01,BASELINE,18823,L:22016:22022:100,167.08,174.18682665742165
2019-01-01,BASELINE,18852,L:22022:22032:230,657.09,766.9862691611503
2019-01-01,BASELINE,18853,L:22022:22032:230,657.09,792.9105847949129
2019-01-01,BASELINE,18912,L:22099:22100:100,139.58513075205408,151.71990099715464
2019-01-01,BASELINE,18943,L:22222:22494:100,146.6670173983398,148.9480765008937
2019-01-01,BASELINE,18977,L:22306:22308:100,112.18,118.66827084139713
2019-01-01,BASELINE,18991,L:22332:22948:100,162.12528875710035,165.36682990842607
2019-01-01,BASELINE,19025,L:22376:22377:100,175.39159619126852,186.66278911027223
2019-01-01,BASELINE,19084,L:22590:22594:100,151.72,166.533599486784
2019-01-01,BASELINE,19276,L:22817:23092:100,161.90413833953926,178.09836525028777
2019-01-01,BASELINE,19279,L:22818:22832:100,181.70561966424208,200.6094372972389
2019-01-01,BASELINE,19350,L:22837:23096:100,182.4341937752887,201.21149311948682
2019-01-01,BASELINE,19379,L:22844:23450:100,136.21,143.68112846292595
2019-01-01,BASELINE,19385,L:22845:23071:100,146.6669919817327,149.85299091581695
2019-01-01,BASELINE,19462,L:22864:23043:100,153.19742194977425,161.46902554570406
2019-01-01,BASELINE,19463,L:22864:23499:100,151.10589132043216,158.79223716038766
2019-01-01,BASELINE,19497,L:22872:22930:100,162.45,168.7843561469905
2019-01-01,BASELINE,19498,L:22872:22930:100,162.45,175.44023035912105
2019-01-01,BASELINE,19669,L:22919:22939:100,138.77,141.49468192284198
2019-01-01,BASELINE,19728,L:22941:23514:100,148.27,153.07658726872847
2019-01-01,BASELINE,19729,L:22941:23514:100,148.27,156.79476587511218
2019-01-01,BASELINE,19762,L:22951:23087:230,595.18,598.6396990420429
2019-01-01,BASELINE,19768,L:22955:22964:100,165.4655731596229,172.5993872894048
2019-01-01,BASELINE,19777,L:22959:22964:100,144.85,159.2110390433702
2019-01-01,BASELINE,19811,L:22970:22973:100,164.6,167.45354835978773
2019-01-01,BASELINE,19814,L:22970:22974:100,168.78,184.25512029457536
2019-01-01,BASELINE,19867,L:22984:22986:100,131.28,133.20639805673417
2019-01-01,BASELINE,19884,L:22988:23239:100,159.1832731219474,179.64248052022955
2019-01-01,BASELINE,19888,L:22988:23487:100,156.10212107697055,164.1431343387568
2019-01-01,BASELINE,19906,L:22996:23026:100,152.78885407553582,166.26243213138034
2019-01-01,BASELINE,19910,L:22999:23501:100,130.62229676613916,141.72311945486413
2019-01-01,BASELINE,19927,L:23005:23499:100,162.02,173.84018855237156
2019-01-01,BASELINE,19928,L:23005:23499:100,162.02,175.84297654914621
2019-01-01,BASELINE,19933,L:23006:23505:100,150.79535185632568,153.03810833189928
2019-01-01,BASELINE,19952,L:23013:23085:100,135.3686411668633,138.18612914469375
2019-01-01,BASELINE,19955,L:23014:23079:100,144.317940685233,148.64029330215502
2019-01-01,BASELINE,19976,L:23018:23032:100,147.37,151.95344218598456
2019-01-01,BASELINE,19997,L:23024:23180:100,177.3428091210107,180.96348272193953
2019-01-01,BASELINE,20000,L:23025:23096:100,144.7550044324039,151.4726905331825
2019-01-01,BASELINE,20155,L:23098:23150:100,125.44,140.0214418688008
2019-01-01,BASELINE,20165,L:23102:23121:100,191.55622514597704,195.63517688348156
2019-01-01,BASELINE,20180,L:23105:23510:100,152.71952051965536,176.17356508297948
2019-01-01,BASELINE,20181,L:23105:23510:100,163.51492830744962,165.13612607803594
2019-01-01,BASELINE,20214,L:23120:23121:100,159.71635320906694,184.30894070734738
2019-01-01,BASELINE,20242,L:23132:23522:230,525.3462832814602,540.4945432098342
2019-01-01,BASELINE,20348,L:23166:23257:100,130.64772994076316,133.26311415875224
2019-01-01,BASELINE,20351,L:23168:23170:100,144.94636105774003,146.6112350020506
2019-01-01,BASELINE,20373,L:23171:23189:100,148.52,153.99180631998146
2019-01-01,BASELINE,20481,L:23235:23446:100,181.7044517582617,184.85683093046904
2019-01-01,BASELINE,20482,L:23235:23446:100,184.2882430105141,186.73896653075084
2019-01-01,BASELINE,20483,L:23235:23446:100,172.43180120410935,189.386942720925
2019-01-01,BASELINE,20499,L:23244:23246:100,164.42495719693,181.70696865142412
2019-01-01,BASELINE,20501,L:23244:23263:100,205.716747226896,228.44724132873193
2019-01-01,BASELINE,20502,L:23244:23263:100,211.39466825847296,213.33043379943302
2019-01-01,BASELINE,20670,L:23314:23481:100,228.47249937543023,260.2053294357683
2019-01-01,BASELINE,20681,L:23317:23512:230,740.3202106855781,816.3655238931437
2019-01-01,BASELINE,20719,L:23340:23442:230,661.72,711.3567582910187
2019-01-01,BASELINE,20731,L:23344:23347:100,143.85,157.41408772531182
2019-01-01,BASELINE,20732,L:23344:23347:100,143.85,153.69744392558167
2019-01-01,BASELINE,20788,L:23387:23440:100,146.45296589412857,157.11625432272075
2019-01-01,BASELINE,20855,L:23417:23519:100,120.86,123.94724673159155
2019-01-01,BASELINE,20920,L:23445:23477:230,937.8178258598333,1003.4628199225093
2019-01-01,BASELINE,20966,L:23452:23520:230,710.2169378279636,725.029774937989
2019-01-01,BASELINE,20967,L:23452:23520:230,754.0217834118074,755.024026278397
2019-01-01,BASELINE,21234,X:23506:100:1,274.2711961737926,287.9180502308827
2019-01-01,BASELINE,21268,L:23510:23527:230,855.5996792193698,889.2369576167096
2019-01-01,BASELINE,21495,L:24592:24600:230,559.75,578.7403120088768
2019-01-15,Q13-0210,8223,L:8738:8739:138,220.2764722849473,257.83
2019-01-15,Q14-0373,9351,L:9265:9347:138,239.08499999999998,337.17999999999995
2019-01-15,Q14-0373,9829,L:9526:9529:138,240.15,347.18499999999995
2019-01-15,Q14-0373,9828,L:9525:9526:138,238.59,342.46999999999997
2019-01-15,Q14-0373,9428,L:9307:9525:138,234.59,336.60499999999996
2019-01-15,Q14-0373,9427,L:9307:9355:138,233.12,332.92499999999995
2019-01-15,Q14-0373,9527,L:9355:9496:138,218.04,306.705
2019-01-15,Q14-0373,13506,L:18062:18537:138,195.61499999999998,252.53999999999996
2019-01-15,Q14-0373,14263,L:18546:18672:138,226.0,281.86499999999995
2019-01-15,Q14-0373,14424,L:18671:18673:138,233.87,290.95
2019-01-15,Q14-0373,14417,L:18665:18671:138,236.09,293.71
2019-01-15,Q14-0373,14425,L:18672:18673:138,230.28,285.085
2019-01-15,Q14-0373,14022,L:18372:18373:138,182.6,215.85499999999996
2019-01-15,Q14-0373,14118,L:18438:18445:138,217.06,254.495
2019-02-15,Q14-0347,14255,X:18544:345:138,345.86,520.375
2019-02-15,Q15-0424,11631,X:10361:138:69,52.06,387.54999999999995
2019-02-15,Q15-0424,11640,X:10364:138:1,228.83,496.68499999999995
2019-02-15,Q15-0424,10761,L:9929:9931:138,300.11179450332014,492.2
2019-02-15,Q15-0424,10764,L:9930:10361:138,203.39,371.21999999999997
2019-02-15,Q15-0424,10760,L:9929:9930:138,211.53,353.74
2019-02-15,Q15-0424,10546,L:9831:9835:138,288.8447853370149,415.9549999999999
2019-02-15,Q15-0424,10468,X:9793:345:138,466.87734846056617,653.66
2019-02-15,Q15-0424,10475,L:9795:9796:138,168.84,235.06
2019-02-15,Q15-0424,11758,L:10689:11209:138,203.93,281.75
2019-02-15,Q15-0424,11787,X:10752:138:69,86.84,117.53
2019-02-15,Q15-0424,10548,L:9831:10294:138,202.67,273.92999999999995
2019-02-15,Q15-0424,10477,L:9796:10294:138,203.47,273.92999999999995
2019-02-15,Q15-0424,10436,X:9776:345:138,529.46,673.3249999999999
2019-02-15,Q15-0424,10359,L:9744:10265:138,257.1,324.29999999999995
2019-02-15,Q15-0424,10558,L:9838:10077:138,588.685,738.0699999999999
2019-02-15,Q15-0424,8706,L:8994:9003:138,555.5649999999999,693.91
2019-02-15,Q15-0424,10356,L:9743:10267:138,268.83356882836847,331.89
2019-02-15,Q15-0424,10308,L:9727:11209:138,245.57,300.72499999999997
2019-02-15,Q15-0424,10355,L:9743:9810:138,245.8618225015402,300.955
2019-02-15,Q15-0424,11834,X:11114:138:1,237.75,289.455
2019-02-15,Q15-0424,10306,L:9726:10273:138,232.28,278.98999999999995
2019-02-15,Q15-0424,10307,L:9727:9728:138,239.06,286.23499999999996
2019-03-15,Q14-0389,19569,L:22884:22905:100,143.16,253.575
2019-03-15,Q14-0389,19570,L:22884:22905:100,143.16,253.575
2019-03-15,Q14-0389,17824,L:20114:20309:230,542.64,649.405
2019-03-15,Q15-0438,17196,L:19822:20266:230,654.65,783.035
2019-03-15,Q15-0497,9111,L:9145:9236:138,225.71,437.80499999999995
2019-03-15,Q15-0497,10210,L:9676:11063:345,1115.69,2110.25
2019-03-15,Q15-0497,9112,L:9145:9666:138,229.84,432.62999999999994
2019-03-15,Q15-0497,9118,L:9148:9149:138,221.74,357.30499999999995
2019-03-15,Q15-0497,9373,L:9276:9650:345,1927.3527335180247,2826.8149999999996
2019-03-15,Q15-0497,9271,L:9226:9537:138,186.94,268.75499999999994
2019-03-15,Q15-0497,9848,L:9540:9541:138,239.11,337.75499999999994
2019-03-15,Q15-0497,11820,L:11063:11209:345,1351.68,1905.3199999999997
2019-03-15,Q15-0497,9270,L:9226:9227:138,201.93,276.69
2019-03-15,Q15-0497,3504,L:6521:7127:345,2557.485,3495.9999999999995
2019-03-15,Q15-0497,3056,L:6300:6521:345,2611.8799999999997,3552.0049999999997
2019-03-15,Q15-0497,9267,L:9225:9227:138,217.4,295.205
2019-03-15,Q15-0497,9219,L:9201:9225:138,321.77,421.93499999999995
2019-03-15,Q15-0497,9239,L:9212:9538:138,302.23765269630064,395.14
2019-03-15,Q15-0497,9240,L:9212:9539:138,312.25380986149395,402.38499999999993
2019-03-15,Q15-0497,9305,L:9243:9537:138,218.6,281.75
2019-03-15,Q15-0497,9135,L:9154:9222:138,421.47499999999997,542.34
2019-03-15,Q15-0497,9242,L:9213:9539:138,326.0401387632719,417.10499999999996
2019-03-15,Q15-0497,9152,L:9162:9163:138,372.25499999999994,470.80999999999995
2019-03-15,Q15-0497,9260,L:9220:9222:138,459.88499999999993,580.9799999999999
2019-03-15,Q15-0497,9558,L:9371:9372:138,250.44,314.525
2019-03-15,Q15-0497,7499,L:8407:8450:345,1220.03,1858.975
2019-03-15,Q15-0497,7592,X:8450:345:1,1238.8949999999998,1858.975
2019-03-15,Q15-0497,7595,X:8450:138:1,1238.8949999999998,1858.975
2019-03-15,Q15-0497,8441,L:8847:9896:345,1183.05,1462.8
2019-03-15,Q15-0497,9299,L:9241:9538:138,295.95702805826903,365.7
2019-03-15,Q15-0497,9559,L:9371:9533:138,245.65,300.37999999999994
2019-03-15,Q15-0497,9128,L:9152:9153:138,412.73499999999996,502.66499999999996
