fid,kind,sub_a,sub_b,kv,length_km,n_circuits
L:19551:41232:230,L,19551,41232.0,230,3.393724973700517,1
L:19554:29535:230,L,19554,29535.0,230,0.44823509016730784,1
L:19560:26517:230,L,19560,26517.0,230,10.611409837085285,1
L:1964:36230:115,L,1964,36230.0,115,12.125166604075744,1
L:1965:1968:161,L,1965,1968.0,161,0.19452098885680527,1
L:19668:26511:345,L,19668,26511.0,345,12.194012178026687,1
L:19668:26600:138,L,19668,26600.0,138,7.165348597533054,1
L:19668:26602:138,L,19668,26602.0,138,11.378461745155636,1
L:19668:41231:345,L,19668,41231.0,345,4.6060173059151435,1
L:1967:1968:161,L,1967,1968.0,161,2.4986260686293713,1
L:1967:39668:161,L,1967,39668.0,161,4.683954498806846,1
L:19711:26748:230,L,19711,26748.0,230,0.24915755936702297,1
L:19712:19713:230,L,19712,19713.0,230,14.998609089974426,1
L:19714:26767:230,L,19714,26767.0,230,17.284688331163526,1
L:19714:29640:230,L,19714,29640.0,230,50.60190683566198,1
L:19717:47487:69,L,19717,47487.0,69,0.0717145293686968,1
L:19717:47959:69,L,19717,47959.0,69,0.4256835093207484,1
L:19718:24941:69,L,19718,24941.0,69,12.979483775964756,1
L:19718:29503:69,L,19718,29503.0,69,26.060240627580296,2
L:19719:29637:69,L,19719,29637.0,69,14.476474749145275,1
L:1971:33748:161,L,1971,33748.0,161,4.136642825177203,1
L:19721:26552:230,L,19721,26552.0,230,9.474131265840839,1
L:19722:29637:138,L,19722,29637.0,138,5.152218176172065,1
L:19722:45657:138,L,19722,45657.0,138,9.569337525261522,1
L:1972:1973:230,L,1972,1973.0,230,6.962684460895495,1
L:1972:33748:230,L,1972,33748.0,230,9.16990218556851,1
L:19737:20814:138,L,19737,20814.0,138,30.59805138582645,1
L:19737:29211:138,L,19737,29211.0,138,20.51418174916617,1
L:1973:2011:230,L,1973,2011.0,230,30.912311255332153,1
L:1973:33759:230,L,1973,33759.0,230,14.001877886447833,1
L:1973:39469:115,L,1973,39469.0,115,30.70605467389298,1
L:1973:42729:115,L,1973,42729.0,115,6.2252275475393954,1
L:1974:1982:230,L,1974,1982.0,230,10.910153160681396,1
L:1974:2007:115,L,1974,2007.0,115,5.550997985843927,1
L:19751:30003:69,L,19751,30003.0,69,4.3973297767955,1
L:1975:1982:230,L,1975,1982.0,230,10.428806348084722,1
L:1976:2018:161,L,1976,2018.0,161,8.590336391167881,1
L:1977:33759:161,L,1977,33759.0,161,4.860583334160977,1
L:1978:1979:161,L,1978,1979.0,161,11.280941618725757,1
L:1980:46001:115,L,1980,46001.0,115,1.454223087341669,1
L:1981:2016:115,L,1981,2016.0,115,6.362397226578683,3
L:1981:2018:230,L,1981,2018.0,230,17.411467300537215,1
L:1981:3165:230,L,1981,3165.0,230,30.28694159895965,1
L:1981:39480:230,L,1981,39480.0,230,40.23422327619187,1
L:19905:35685:345,L,19905,35685.0,345,18.210341031510524,1
L:19905:38941:345,L,19905,38941.0,345,56.90195161346439,1
L:2005:2015:115,L,2005,2015.0,115,2.5347012376304394,1
L:2005:55093:115,L,2005,55093.0,115,4.902075006971606,1
L:2006:2016:115,L,2006,2016.0,115,1.842005423330522,1
L:20078:42917:69,L,20078,42917.0,69,5.110238993195113,1
L:2007:55093:115,L,2007,55093.0,115,8.275573247339796,1
L:20081:45604:69,L,20081,45604.0,69,16.429441786197255,1
L:20088:20755:345,L,20088,20755.0,345,21.46943157488776,1
L:20088:30040:345,L,20088,30040.0,345,3.678565115153298,1
L:20089:40060:138,L,20089,40060.0,138,1.5364879060430274,1
L:20090:38480:345,L,20090,38480.0,345,84.44158300105029,1
L:20090:38491:345,L,20090,38491.0,345,99.3420451931535,1
L:20091:20771:345,L,20091,20771.0,345,44.34308638902048,1
L:20091:20775:345,L,20091,20775.0,345,33.85629602670538,1
L:20095:35702:138,L,20095,35702.0,138,4.496478618649328,1
L:20102:40506:345,L,20102,40506.0,345,46.33765475962088,1
L:20104:56829:138,L,20104,56829.0,138,7.343550992602068,1
L:20105:53110:345,L,20105,53110.0,345,14.802746065192919,1
L:20107:39333:345,L,20107,39333.0,345,17.293431899252223,1
L:20110:40506:69,L,20110,40506.0,69,6.782333323087491,1
L:20112:40504:345,L,20112,40504.0,345,10.415882997547035,1
L:20114:23272:138,L,20114,23272.0,138,2.7684621696719427,1
L:20114:23453:138,L,20114,23453.0,138,18.900206582839335,1
L:20119:37546:138,L,20119,37546.0,138,4.010662478792411,1
L:20119:37550:138,L,20119,37550.0,138,4.820300746315903,2
L:2011:42729:115,L,2011,42729.0,115,25.918745023292995,1
L:2012:37655:115,L,2012,37655.0,115,24.38989400185271,1
L:2012:39343:115,L,2012,39343.0,115,15.427681319307634,1
L:20132:23045:138,L,20132,23045.0,138,21.60201970783922,2
L:20132:23139:138,L,20132,23139.0,138,6.929530945123449,2
L:20132:39068:138,L,20132,39068.0,138,0.5015667860058526,1
L:20143:30200:345,L,20143,30200.0,345,28.77170853062748,2
L:20149:37785:230,L,20149,37785.0,230,2.4333330742269323,1
L:20153:51570:230,L,20153,51570.0,230,15.071263709997416,1
L:20154:40327:34,L,20154,40327.0,34,9.715942916471924,1
L:20155:40327:138,L,20155,40327.0,138,14.708192185514505,1
L:20158:20160:100,L,20158,20160.0,100,6.230510284301453,2
L:20159:20160:100,L,20159,20160.0,100,3.5776337280944217,2
L:2015:2016:115,L,2015,2016.0,115,1.6960156587967703,1
L:20163:29617:69,L,20163,29617.0,69,1.280503649601122,1
L:20172:23408:138,L,20172,23408.0,138,22.409195118535333,1
L:20173:20175:115,L,20173,20175.0,115,0.593783612587485,2
L:20173:31472:115,L,20173,31472.0,115,4.817284315175689,3
L:20173:31484:115,L,20173,31484.0,115,5.486137680428752,1
L:20174:20175:115,L,20174,20175.0,115,0.34952505459337996,1
L:20174:31478:69,L,20174,31478.0,69,5.294932544309266,2
L:20175:31489:230,L,20175,31489.0,230,8.032674056389444,1
L:2017:2018:161,L,2017,2018.0,161,5.806479758776736,1
L:2017:42728:161,L,2017,42728.0,161,7.133648129253131,1
L:20180:32626:138,L,20180,32626.0,138,3.794301834156625,1
L:20182:31439:230,L,20182,31439.0,230,1.6189554524100973,6
L:2018:39480:230,L,2018,39480.0,230,27.292056372244677,1
L:20204:31164:69,L,20204,31164.0,69,1.2592117561398881,1
L:20210:31012:69,L,20210,31012.0,69,29.058906167573312,1
L:20210:31023:69,L,20210,31023.0,69,10.171657903403608,1
L:20210:44079:69,L,20210,44079.0,69,15.363347153834821,1
L:2025:31822:69,L,2025,31822.0,69,5.529697327438832,1
L:2025:31903:69,L,2025,31903.0,69,11.59745355214515,1
L:2025:50567:69,L,2025,50567.0,69,15.568680562150936,1
L:2028:2029:115,L,2028,2029.0,115,3.3696225512045372,1
L:20752:20754:345,L,20752,20754.0,345,10.942747711183122,1
L:20752:31500:345,L,20752,31500.0,345,61.313144530083946,1
L:20753:20767:345,L,20753,20767.0,345,24.944548836472872,2
L:20753:30050:138,L,20753,30050.0,138,5.393303066304308,2
L:20754:20815:345,L,20754,20815.0,345,22.45520767504716,1
L:20754:30040:345,L,20754,30040.0,345,140.45567116441975,1
L:20754:53922:138,L,20754,53922.0,138,10.104336482029243,1
L:20755:30058:345,L,20755,30058.0,345,51.71507173140136,1
L:20756:20766:345,L,20756,20766.0,345,18.459194583535766,2
L:20757:20761:345,L,20757,20761.0,345,52.65129121440179,2
L:20757:20767:345,L,20757,20767.0,345,20.500365583829392,2
L:20757:38468:138,L,20757,38468.0,138,11.889905512483699,2
L:20758:20767:345,L,20758,20767.0,345,31.053286489008133,2
L:20758:38491:345,L,20758,38491.0,345,17.433721819252632,2
L:20759:20764:345,L,20759,20764.0,345,0.9106045329727543,1
L:20760:20761:345,L,20760,20761.0,345,44.864454050802934,2
L:20760:31501:345,L,20760,31501.0,345,61.89458631372704,2
L:20760:41647:138,L,20760,41647.0,138,8.851451022935734,1
L:20761:20769:345,L,20761,20769.0,345,32.44203559930458,2
L:20762:20763:765,L,20762,20763.0,765,40.70458410709352,1
L:20762:20765:765,L,20762,20765.0,765,46.07245943352085,1
L:20762:38490:345,L,20762,38490.0,345,0.43483285953912837,1
L:20762:38491:345,L,20762,38491.0,345,8.963980605912921,1
L:20763:38419:765,L,20763,38419.0,765,163.32012639760265,1
L:20765:31501:345,L,20765,31501.0,345,0.45143351447360575,2
L:20766:20767:345,L,20766,20767.0,345,16.582863652019405,2
L:20766:30055:345,L,20766,30055.0,345,22.891179494698275,2
L:20767:20768:345,L,20767,20768.0,345,92.8043355419536,1
L:20767:38480:345,L,20767,38480.0,345,229.9595020140669,1
L:20767:41614:138,L,20767,41614.0,138,8.468850910166235,1
L:20768:38480:345,L,20768,38480.0,345,137.72444985696754,1
L:20769:42563:138,L,20769,42563.0,138,29.48558167206165,1
L:20770:20806:345,L,20770,20806.0,345,25.49317831488445,1
L:20771:20773:138,L,20771,20773.0,138,0.18022359064592616,4
L:20771:20775:345,L,20771,20775.0,345,10.606633073289919,1
L:20771:30036:345,L,20771,30036.0,345,7.812109024237388,2
L:20773:30039:138,L,20773,30039.0,138,6.966745716762833,1
L:20774:20803:345,L,20774,20803.0,345,36.93741522922377,2
L:20774:20815:345,L,20774,20815.0,345,35.045347276170844,1
L:20777:20783:138,L,20777,20783.0,138,2.2572083016065934,1
L:20781:29455:138,L,20781,29455.0,138,32.73277902461426,1
L:20781:48505:138,L,20781,48505.0,138,3.186948917180445,1
L:20803:20806:345,L,20803,20806.0,345,74.1509832307262,1
L:20803:42541:138,L,20803,42541.0,138,9.956857700707257,1
L:20805:20806:345,L,20805,20806.0,345,19.260572716205363,1
L:20806:30058:345,L,20806,30058.0,345,29.19729846980387,1
L:20814:29213:138,L,20814,29213.0,138,23.48172444551045,1
L:20814:29259:138,L,20814,29259.0,138,13.195036086016458,1
L:20814:29260:138,L,20814,29260.0,138,15.30075301862092,1
L:20814:29263:138,L,20814,29263.0,138,15.094162071208649,1
L:20814:30066:345,L,20814,30066.0,345,32.6273109254687,1
L:20816:29396:138,L,20816,29396.0,138,8.184892781618107,1
L:20818:29235:345,L,20818,29235.0,345,35.9206520336278,1
L:20818:30058:345,L,20818,30058.0,345,24.763402223443144,1
L:20818:30064:345,L,20818,30064.0,345,16.110839783870475,1
L:20819:29428:345,L,20819,29428.0,345,85.87728829226901,1
L:2081:39340:115,L,2081,39340.0,115,6.20919779273172,1
L:2081:39595:115,L,2081,39595.0,115,4.0178827025303905,1
L:20820:29210:138,L,20820,29210.0,138,21.626249290887607,1
L:20820:29228:138,L,20820,29228.0,138,5.796902085429736,2
L:20820:29235:345,L,20820,29235.0,345,48.716506720371534,1
L:20820:30064:345,L,20820,30064.0,345,68.2596179360459,1
L:20820:30065:345,L,20820,30065.0,345,41.042132258909874,1
L:20820:30066:345,L,20820,30066.0,345,23.368671798638026,1
L:20821:29464:138,L,20821,29464.0,138,8.638782809805546,2
L:20822:29209:138,L,20822,29209.0,138,6.066431897894223,2
L:20822:30066:138,L,20822,30066.0,138,9.25985554279227,1
L:20823:47919:69,L,20823,47919.0,69,1.9590870470540045,1
L:20824:29238:138,L,20824,29238.0,138,14.775224110367358,1
L:2083:36229:115,L,2083,36229.0,115,3.0422892084022064,1
L:2083:39595:115,L,2083,39595.0,115,3.778032734136233,1
L:20864:48484:69,L,20864,48484.0,69,3.1182555127499008,1
L:20865:20881:345,L,20865,20881.0,345,3.9181850545835437,1
L:20867:20868:69,L,20867,20868.0,69,8.859738878394369,1
L:20873:20874:69,L,20873,20874.0,69,3.397392421107616,1
L:20874:20897:69,L,20874,20897.0,69,6.179310714827569,1
L:20876:21515:69,L,20876,21515.0,69,3.7222553659059843,1
L:20878:20892:345,L,20878,20892.0,345,39.25046201504595,1
L:20881:26541:500,L,20881,26541.0,500,90.29477592231859,1
L:20891:20892:345,L,20891,20892.0,345,2.269384195495732,2
L:20891:20911:138,L,20891,20911.0,138,12.643557157529528,1
L:20891:25024:345,L,20891,25024.0,345,27.953593618815376,2
L:20892:20894:138,L,20892,20894.0,138,15.283279336123114,1
L:20892:26647:345,L,20892,26647.0,345,29.187613623840065,2
L:20893:20911:138,L,20893,20911.0,138,6.95116121997763,1
L:20894:20903:138,L,20894,20903.0,138,0.08371330259735887,1
L:20895:54250:138,L,20895,54250.0,138,0.8757005059229954,5
L:208:11972:138,L,208,11972.0,138,4.450441536395483,1
L:208:20806:138,L,208,20806.0,138,16.79399855887846,1
L:20903:20911:138,L,20903,20911.0,138,3.21021126914439,1
L:20914:21519:138,L,20914,21519.0,138,7.357957104089193,1
L:21511:21513:69,L,21511,21513.0,69,8.376303229859525,1
L:21511:21514:69,L,21511,21514.0,69,6.556236757976737,1
L:21511:54251:69,L,21511,54251.0,69,0.19128273527995235,3
L:21514:21516:69,L,21514,21516.0,69,4.340425214909419,1
L:21515:21516:69,L,21515,21516.0,69,2.1691316571370023,1
L:21516:21518:69,L,21516,21518.0,69,6.131448711297629,1
L:21516:25761:69,L,21516,25761.0,69,2.5015754038368914,1
L:21519:26635:138,L,21519,26635.0,138,17.13575838399096,1
L:21562:26637:138,L,21562,26637.0,138,0.9210135178809292,1
L:21571:21582:115,L,21571,21582.0,115,5.785905901114279,1
L:21571:21598:115,L,21571,21598.0,115,4.310805806369734,1
L:21571:21600:230,L,21571,21600.0,230,37.79398558624722,1
L:21571:21805:115,L,21571,21805.0,115,11.143390805700399,1
L:21571:21845:115,L,21571,21845.0,115,21.896228476004524,1
L:21571:22020:115,L,21571,22020.0,115,30.76468722879503,1
L:21571:22549:115,L,21571,22549.0,115,9.522195943547594,1
L:21571:29567:230,L,21571,29567.0,230,132.473580033458,2
L:21571:45688:115,L,21571,45688.0,115,33.449851168194,1
L:21580:21811:115,L,21580,21811.0,115,7.801168624345452,1
L:21600:21806:115,L,21600,21806.0,115,1.9289626845866403,2
L:21664:21685:69,L,21664,21685.0,69,3.4820868762094466,1
L:21664:21950:69,L,21664,21950.0,69,9.049359882899232,1
L:21667:21670:69,L,21667,21670.0,69,21.01608563265613,1
L:21667:21973:69,L,21667,21973.0,69,15.528852363006477,1
L:21668:21669:115,L,21668,21669.0,115,3.4015256529160407,1
L:21668:21670:115,L,21668,21670.0,115,6.485936861462615,1
L:21669:21672:115,L,21669,21672.0,115,6.848100934703429,1
L:21670:21673:115,L,21670,21673.0,115,26.18194121339189,1
L:21670:22056:345,L,21670,22056.0,345,48.233659842090375,1
L:21670:22448:345,L,21670,22448.0,345,48.72823540043458,1
L:21671:21672:115,L,21671,21672.0,115,12.055817603069793,1
L:21671:22056:115,L,21671,22056.0,115,39.00755646961661,1
L:21673:21674:115,L,21673,21674.0,115,10.379368276536109,1
L:21673:21954:115,L,21673,21954.0,115,14.154096784742187,1
L:21674:21675:115,L,21674,21675.0,115,1.7062583531800513,1
L:21675:21676:69,L,21675,21676.0,69,3.193919557183084,1
L:21677:22055:345,L,21677,22055.0,345,70.82474214742169,1
L:21677:22056:345,L,21677,22056.0,345,70.00098399452932,1
L:21677:22460:345,L,21677,22460.0,345,22.821161551340065,2
L:21677:25033:345,L,21677,25033.0,345,51.52916543841076,2
L:21678:22457:115,L,21678,22457.0,115,4.366368598615475,1
L:21702:21706:115,L,21702,21706.0,115,9.128205411554672,1
L:21703:21710:115,L,21703,21710.0,115,8.001038782015705,1
L:21706:21707:115,L,21706,21707.0,115,0.3262951668295856,1
L:21762:21763:115,L,21762,21763.0,115,7.067774023094485,1
L:21787:45688:115,L,21787,45688.0,115,6.671258447326955,2
L:21804:21846:115,L,21804,21846.0,115,10.946715845814445,2
L:21805:21813:115,L,21805,21813.0,115,5.937151444935475,1
L:21807:21808:115,L,21807,21808.0,115,4.38271254417939,1
L:21808:21851:115,L,21808,21851.0,115,3.3487435517871114,2
L:21813:21845:115,L,21813,21845.0,115,5.799719847722832,1
L:21839:21840:115,L,21839,21840.0,115,4.721207500151003,1
L:21840:21845:115,L,21840,21845.0,115,2.7203624987522677,2
L:21841:21848:115,L,21841,21848.0,115,0.35478657886057785,1
L:21842:21843:115,L,21842,21843.0,115,6.279244396151657,1
L:21842:22033:115,L,21842,22033.0,115,9.330150632791018,2
L:21842:22041:345,L,21842,22041.0,345,22.045488943160468,1
L:21844:21851:115,L,21844,21851.0,115,4.986192725625311,2
L:21846:22036:115,L,21846,22036.0,115,10.286148495277128,2
L:21847:22034:115,L,21847,22034.0,115,3.50897940402641,1
L:21849:22030:115,L,21849,22030.0,115,2.31757416344061,1
L:21890:21950:69,L,21890,21950.0,69,18.917519891136976,1
L:21890:21953:69,L,21890,21953.0,69,15.744116853025968,1
L:21890:29170:69,L,21890,29170.0,69,9.091825638300413,1
L:21909:21910:115,L,21909,21910.0,115,0.1185785659352518,1
L:21909:21971:115,L,21909,21971.0,115,21.811516608443743,1
L:21952:22057:69,L,21952,22057.0,69,11.303727009863461,1
L:21952:22058:69,L,21952,22058.0,69,25.536397313191568,1
L:21955:21956:345,L,21955,21956.0,345,42.52137853251693,1
L:21955:21971:115,L,21955,21971.0,115,0.24517807039529324,2
L:21955:22448:345,L,21955,22448.0,345,26.4390409074662,1
L:21955:29166:345,L,21955,29166.0,345,63.49851010956786,2
L:21955:43118:345,L,21955,43118.0,345,22.169142965848845,1
L:21956:21957:345,L,21956,21957.0,345,9.284745730360504,1
L:21956:25026:345,L,21956,25026.0,345,26.158079186857137,1
L:21956:43118:345,L,21956,43118.0,345,23.518951384314054,1
L:21957:25025:345,L,21957,25025.0,345,8.670663756662764,2
L:21957:25026:345,L,21957,25026.0,345,16.97018380279917,1
L:21958:26627:230,L,21958,26627.0,230,6.515154204416716,1
L:21958:26629:230,L,21958,26629.0,230,6.90436053524408,1
L:21958:26630:230,L,21958,26630.0,230,0.9884527216638318,1
L:21958:26631:230,L,21958,26631.0,230,7.96547366065993,1
L:21958:41232:230,L,21958,41232.0,230,6.907350642315291,1
L:21968:21969:230,L,21968,21969.0,230,7.209056097110814,1
L:21969:41233:230,L,21969,41233.0,230,8.170240922989626,1
L:21970:54248:69,L,21970,54248.0,69,7.300723880450097,1
L:22020:22041:345,L,22020,22041.0,345,40.042578958131465,1
L:22020:22056:345,L,22020,22056.0,345,46.22723856891215,2
L:22020:29300:345,L,22020,29300.0,345,59.887044370517295,1
L:22020:29568:345,L,22020,29568.0,345,153.48268055970445,1
L:22020:30353:345,L,22020,30353.0,345,154.43462660499108,1
L:22020:47483:115,L,22020,47483.0,115,5.665181247512552,2
L:22030:22035:115,L,22030,22035.0,115,3.026124380743816,1
L:22032:22033:115,L,22032,22033.0,115,7.579547750046646,1
L:22055:22056:345,L,22055,22056.0,345,0.8685818954470063,1
L:22056:29300:345,L,22056,29300.0,345,65.5553411848443,1
L:2219:2220:115,L,2219,2220.0,115,6.860641072566502,1
L:2219:2221:115,L,2219,2221.0,115,13.315204511460175,2
L:2219:2298:115,L,2219,2298.0,115,30.90853833033727,1
L:2219:2491:115,L,2219,2491.0,115,19.833732576870844,1
L:2221:2222:115,L,2221,2222.0,115,7.012138290619273,1
L:2222:2225:115,L,2222,2225.0,115,9.267053863958399,1
L:2223:2224:115,L,2223,2224.0,115,5.074417003776426,1
L:2223:2225:115,L,2223,2225.0,115,1.4883676925996607,1
L:2224:2227:115,L,2224,2227.0,115,3.029309130395901,1
L:2242:2244:100,L,2242,2244.0,100,4.549081945861802,1
L:2243:2244:100,L,2243,2244.0,100,7.083000419095021,1
L:22448:22449:345,L,22448,22449.0,345,1.2240559251587961,1
L:2244:2733:100,L,2244,2733.0,100,14.067213747236957,1
L:22451:22452:115,L,22451,22452.0,115,0.09461221388974865,1
L:22451:22458:115,L,22451,22458.0,115,3.7034129515758583,1
L:22452:22462:115,L,22452,22462.0,115,11.24411586987515,1
L:22454:22455:115,L,22454,22455.0,115,4.002181346656981,1
L:22454:22462:115,L,22454,22462.0,115,5.194267684799346,1
L:22455:22456:115,L,22455,22456.0,115,3.870598451305104,1
L:22456:22461:115,L,22456,22461.0,115,1.1896016780306198,1
L:22457:22458:115,L,22457,22458.0,115,4.433718083762886,1
L:22459:22462:115,L,22459,22462.0,115,10.73343292460987,1
L:22459:22499:115,L,22459,22499.0,115,12.230122802876458,1
L:22460:22461:115,L,22460,22461.0,115,3.8121215216838884,1
L:22460:25033:345,L,22460,25033.0,345,28.844328819864526,2
L:22498:22499:115,L,22498,22499.0,115,12.925122187854504,1
L:22498:25039:115,L,22498,25039.0,115,20.954956970427546,1
L:2251:2252:115,L,2251,2252.0,115,6.576174543127031,1
L:2251:2253:115,L,2251,2253.0,115,17.553264661411802,1
L:2251:2254:115,L,2251,2254.0,115,12.753843785598232,1
L:2251:43409:115,L,2251,43409.0,115,12.153920308888903,1
L:22548:22549:115,L,22548,22549.0,115,17.246849878472407,1
L:22548:45690:115,L,22548,45690.0,115,7.862655932078069,1
L:22763:22797:69,L,22763,22797.0,69,2.893179233186237,1
L:22763:36941:69,L,22763,36941.0,69,7.390366468805157,1
L:22771:22782:138,L,22771,22782.0,138,28.548454974104082,2
L:22771:39112:138,L,22771,39112.0,138,4.188768115022395,2
L:22773:39048:69,L,22773,39048.0,69,3.8698767757795447,1
L:22777:22778:138,L,22777,22778.0,138,0.14179204395712508,2
L:22778:39042:138,L,22778,39042.0,138,28.87887880379774,1
L:22778:39053:138,L,22778,39053.0,138,6.870930508071216,1
L:22780:40586:138,L,22780,40586.0,138,13.170318624476556,1
L:22782:37484:138,L,22782,37484.0,138,20.19786739315713,1
L:22782:37541:138,L,22782,37541.0,138,7.834180906816526,1
L:22783:53221:138,L,22783,53221.0,138,12.852893222955371,1
L:22790:39053:69,L,22790,39053.0,69,6.573346141607737,1
L:22792:35523:345,L,22792,35523.0,345,5.224740085572775,1
L:22792:36176:138,L,22792,36176.0,138,10.257208510925851,1
L:22792:37535:138,L,22792,37535.0,138,117.9576422350699,1
L:22793:37985:138,L,22793,37985.0,138,39.22458453082634,1
L:22798:36922:138,L,22798,36922.0,138,18.56449898429078,1
L:22801:36941:69,L,22801,36941.0,69,1.649745297470747,1
L:22814:35470:138,L,22814,35470.0,138,1.4579078962078247,1
L:22820:33713:138,L,22820,33713.0,138,24.136742540289337,2
L:22825:37847:138,L,22825,37847.0,138,10.403954018849278,1
L:22830:22832:138,L,22830,22832.0,138,11.961916844817047,1
L:22832:35470:138,L,22832,35470.0,138,17.99975234095546,1
L:2285:2425:100,L,2285,2425.0,100,9.746495855211593,2
L:2285:37780:100,L,2285,37780.0,100,16.408974537388985,2
L:2288:2424:100,L,2288,2424.0,100,2.507082403434516,2
L:22891:29984:138,L,22891,29984.0,138,5.794010185818425,1
L:22891:48348:69,L,22891,48348.0,69,5.1420675664601765,1
L:22895:48298:69,L,22895,48298.0,69,5.5907711043207495,1
L:22897:29999:69,L,22897,29999.0,69,11.532083698521886,1
L:22897:43171:69,L,22897,43171.0,69,14.73198277191796,1
L:22897:48476:69,L,22897,48476.0,69,5.6147902593606185,1
L:2298:2300:100,L,2298,2300.0,100,9.967097679723368,1
L:2298:2301:100,L,2298,2301.0,100,11.953419739001193,1
L:2298:3853:100,L,2298,3853.0,100,2.993871778114671,1
L:2298:6848:100,L,2298,6848.0,100,11.18108774646136,1
L:2299:35521:500,L,2299,35521.0,500,183.03031234210485,1
L:2299:3707:500,L,2299,3707.0,500,0.6339077058657839,1
L:2299:37659:230,L,2299,37659.0,230,0.34693359553876135,1
L:2299:37661:500,L,2299,37661.0,500,21.5788713518946,1
L:2300:3853:100,L,2300,3853.0,100,6.999113708867651,1
L:2301:37663:100,L,2301,37663.0,100,18.584315824979484,1
L:2301:3851:100,L,2301,3851.0,100,1.9518579117325985,2
L:2301:6848:100,L,2301,6848.0,100,0.8507024690635626,1
L:23032:33331:345,L,23032,33331.0,345,41.07945219765412,1
L:23032:33712:345,L,23032,33712.0,345,54.3618510498708,1
L:23032:37493:138,L,23032,37493.0,138,4.294831120219548,2
L:23032:38931:138,L,23032,38931.0,138,25.33886892890791,1
L:23033:37479:138,L,23033,37479.0,138,2.5678879307574234,1
L:23034:38927:138,L,23034,38927.0,138,0.9721883697038284,1
L:23039:23044:138,L,23039,23044.0,138,8.181822340937158,1
L:23041:23042:138,L,23041,23042.0,138,2.048156981635935,1
L:23042:40034:138,L,23042,40034.0,138,8.889208627243727,1
L:23043:37505:138,L,23043,37505.0,138,2.587195100702729,1
L:23044:37457:138,L,23044,37457.0,138,12.817413777117793,1
L:23044:37505:138,L,23044,37505.0,138,2.780076521061016,2
L:23045:40019:138,L,23045,40019.0,138,17.486429729550956,1
L:23050:23053:138,L,23050,23053.0,138,3.6416898526294292,1
L:23053:40038:138,L,23053,40038.0,138,4.750674309326319,2
L:23057:39107:138,L,23057,39107.0,138,6.330475085006657,1
L:2308:2309:115,L,2308,2309.0,115,7.380698433306422,1
L:2308:38115:115,L,2308,38115.0,115,11.251806108281633,1
L:23098:37515:138,L,23098,37515.0,138,3.5514392186264665,1
L:2309:2311:115,L,2309,2311.0,115,1.7886508216318127,1
L:23121:39041:138,L,23121,39041.0,138,3.5032723491092006,1
L:23126:23640:138,L,23126,23640.0,138,23.245491068845034,1
L:23131:23651:138,L,23131,23651.0,138,15.880563116276392,1
L:23135:37999:138,L,23135,37999.0,138,1.1003231033834389,1
L:23138:36790:138,L,23138,36790.0,138,17.311287908595983,1
L:23139:39047:138,L,23139,39047.0,138,36.366937410639906,2
L:23140:23143:138,L,23140,23143.0,138,0.9721453339165173,1
L:23140:23145:138,L,23140,23145.0,138,1.3230107743774575,1
L:23143:54222:138,L,23143,54222.0,138,8.571531239007212,1
L:23146:40034:138,L,23146,40034.0,138,13.314547193331776,1
L:23146:40041:138,L,23146,40041.0,138,16.356667660235047,1
L:23159:39041:138,L,23159,39041.0,138,9.372583223126279,2
L:23181:23182:138,L,23181,23182.0,138,3.5303752678984455,2
L:23181:39051:138,L,23181,39051.0,138,4.80090132755786,1
L:23182:39051:138,L,23182,39051.0,138,1.9455300254949943,1
L:23193:40038:138,L,23193,40038.0,138,5.4008947073672955,2
L:23215:23216:138,L,23215,23216.0,138,4.841200055606465,1
L:23215:23217:138,L,23215,23217.0,138,4.975406350168356,1
L:23215:33719:138,L,23215,33719.0,138,4.531839401144554,1
L:23215:33902:138,L,23215,33902.0,138,4.5818088181610666,1
L:23216:33719:138,L,23216,33719.0,138,0.7294570905450293,1
L:23217:33897:138,L,23217,33897.0,138,0.3873671664462833,1
L:23228:23637:69,L,23228,23637.0,69,18.369537979173664,1
L:23232:38752:138,L,23232,38752.0,138,2.4152902700620342,1
L:23232:38757:138,L,23232,38757.0,138,2.9196097716332186,1
L:23237:23238:138,L,23237,23238.0,138,13.15367061911469,1
L:23237:23247:345,L,23237,23247.0,345,71.02374096133148,1
L:23237:37618:345,L,23237,37618.0,345,22.80025359466451,1
L:23237:38769:345,L,23237,38769.0,345,44.711269029109346,1
L:23237:38773:138,L,23237,38773.0,138,3.142830792521454,2
L:23237:38941:345,L,23237,38941.0,345,73.39626985326159,1
L:23238:54221:138,L,23238,54221.0,138,6.35491424681796,1
L:23242:38729:138,L,23242,38729.0,138,4.040326678227686,1
L:23243:38957:138,L,23243,38957.0,138,33.49362985496001,1
L:2326:2328:230,L,2326,2328.0,230,14.399405638500989,1
L:2326:3165:230,L,2326,3165.0,230,14.938034616116726,1
L:23271:23273:138,L,23271,23273.0,138,21.219935023801806,1
L:23273:23277:138,L,23273,23277.0,138,14.97389831500287,1
L:23273:23278:69,L,23273,23278.0,69,17.859540811106637,1
L:23273:23456:138,L,23273,23456.0,138,33.01716163256882,1
L:23277:23704:138,L,23277,23704.0,138,38.282362529595666,1
L:23277:43871:69,L,23277,43871.0,69,4.4529946618776695,1
L:23278:23282:69,L,23278,23282.0,69,8.819902894143475,1
L:23278:23287:69,L,23278,23287.0,69,2.9255189152352483,1
