project_id,branch,fid,circuit,cont_branch,cont_fid,cont_circuit,direction,loading_post,loading_pre,dfax,contrib_mw,rating_mva,flow_post,upgrade,cost_total,cost_share,cost_alloc,contributors
Q19-1344,12634,L:17347:17348:138,1,12508,L:17217:17713:345,1,injection,104.1,102.1,13.9,6.6,335.0,348.5,reconductor,1676000.0,0.04,68000.0,Q16-0611;Q16-0654;Q16-0701;Q17-0738;Q17-0753;Q17-0759;Q18-0989;Q18-1005;Q18-1061;Q19-1177;Q19-1196
Q19-1344,12423,L:17155:17576:138,1,15775,L:19221:19226:230,1,injection,103.4,102.6,8.0,3.8,521.0,538.7,reconductor,559000.0,0.018,10000.0,Q16-0611;Q16-0654;Q16-0701;Q17-0738;Q17-0753;Q17-0759;Q17-0820;Q18-0989;Q18-1005;Q18-1061;Q19-1174;Q19-1177;Q19-1196;Q19-1206
Q18-1103,13392,L:18003:18005:138,1,13394,L:18005:18011:138,1,injection,102.6,7.9,100.0,211.1,191.0,196.1,reconductor,428000.0,1.0,428000.0,
Q18-1103,13394,L:18005:18011:138,1,13392,L:18003:18005:138,1,injection,100.6,7.7,100.0,211.1,195.0,196.1,reconductor,2899000.0,1.0,2899000.0,
Q19-1191,13416,L:18016:18026:138,1,14308,L:18580:18582:138,1,injection,182.6,113.4,56.3,122.4,177.0,323.0,rebuild,4953000.0,0.929,4602000.0,Q17-0809
Q19-1191,13436,L:18026:18028:138,1,14308,L:18580:18582:138,1,injection,176.2,110.0,56.3,122.4,185.0,325.6,rebuild,4184000.0,0.929,3888000.0,Q17-0809
Q19-1191,13425,L:18021:18639:138,1,13434,L:18025:18572:138,1,injection,126.0,121.8,5.6,12.2,291.0,366.7,rebuild,17292000.0,0.135,2328000.0,Q17-0809;Q18-0943
Q19-1191,14304,L:18577:18580:138,1,13436,L:18026:18028:138,1,injection,125.0,85.3,40.3,87.7,220.0,275.6,rebuild,6903000.0,0.575,3969000.0,Q16-0647;Q18-1068
Q19-1191,14303,L:18576:18577:138,1,13436,L:18026:18028:138,1,injection,124.6,85.3,40.3,87.7,223.0,277.7,rebuild,3809000.0,0.575,2190000.0,Q16-0647;Q18-1068
Q19-1191,13734,L:18198:18646:138,1,13736,L:18198:18707:345,1,injection,116.3,112.0,5.0,11.0,258.0,300.1,rebuild,11376000.0,0.146,1662000.0,Q16-0647;Q18-1068
Q19-1191,14387,L:18646:18647:138,1,13736,L:18198:18707:345,1,injection,115.8,111.5,5.0,11.0,253.0,292.9,rebuild,11482000.0,0.146,1677000.0,Q16-0647;Q18-1068
Q19-1191,14319,L:18594:18595:138,1,13460,L:18041:18043:138,1,injection,115.1,109.4,5.1,11.0,193.0,221.8,rebuild,5393000.0,0.282,1520000.0,Q17-0809;Q18-0943;Q18-1025
Q19-1191,14301,L:18575:18584:138,1,13434,L:18025:18572:138,1,injection,114.2,109.3,5.6,12.2,245.0,280.3,rebuild,4582000.0,0.248,1136000.0,Q17-0809;Q18-0943
Q19-1191,13285,L:17955:18028:138,1,13436,L:18026:18028:138,1,injection,112.3,1.2,100.0,217.3,191.0,215.0,rebuild,3857000.0,1.0,3857000.0,
Q19-1191,14322,L:18595:18597:138,1,13460,L:18041:18043:138,1,injection,112.0,106.5,5.1,11.0,202.0,226.1,rebuild,7796000.0,0.282,2198000.0,Q17-0809;Q18-0943;Q18-1025
Q19-1191,13716,L:18189:18575:138,1,13735,L:18198:18686:345,1,injection,111.9,107.7,6.7,14.5,346.0,387.0,rebuild,14123000.0,0.096,1354000.0,Q16-0647;Q17-0822;Q18-0943;Q18-0994;Q18-1068
Q19-1191,14328,L:18597:18599:138,1,13460,L:18041:18043:138,1,injection,110.4,103.8,8.6,18.7,284.0,313.9,rebuild,4159000.0,0.302,1255000.0,Q17-0809;Q18-0943;Q18-1025
Q19-1191,14171,L:18481:18599:138,1,13460,L:18041:18043:138,1,injection,110.1,103.6,8.6,18.7,288.0,317.1,rebuild,2101000.0,0.302,634000.0,Q17-0809;Q18-0943;Q18-1025
Q19-1191,13717,L:18189:18583:138,1,13801,L:18240:18243:138,1,injection,110.0,101.7,7.6,16.4,198.0,218.1,rebuild,6983000.0,0.521,3641000.0,Q18-0943
Q19-1191,13837,L:18260:18583:138,1,13801,L:18240:18243:138,1,injection,109.9,101.7,7.6,16.4,200.0,219.8,reconductor,2132000.0,0.521,1112000.0,Q18-0943
Q19-1191,14170,L:18481:18571:138,1,13460,L:18041:18043:138,1,injection,109.4,103.1,8.6,18.7,296.0,324.0,reconductor,7500000.0,0.302,2262000.0,Q17-0809;Q18-0943;Q18-1025
Q19-1191,13432,L:18024:18025:138,1,13735,L:18198:18686:345,1,injection,109.4,89.4,39.5,85.8,429.0,469.8,reconductor,2777000.0,0.43,1195000.0,Q16-0647;Q17-0809;Q18-0994;Q18-1068
Q19-1191,14296,L:18571:18639:138,1,13434,L:18025:18572:138,1,injection,109.2,104.5,11.2,24.4,525.0,573.5,reconductor,2336000.0,0.137,319000.0,Q16-0647;Q17-0809;Q18-0943;Q18-0994;Q18-1025;Q18-1068
Q19-1191,13417,L:18017:18024:138,1,13735,L:18198:18686:345,1,injection,109.2,89.4,39.5,85.8,434.0,474.0,reconductor,2543000.0,0.43,1094000.0,Q16-0647;Q17-0809;Q18-0994;Q18-1068
Q19-1191,13415,L:18016:18017:138,1,13735,L:18198:18686:345,1,injection,109.1,89.4,39.5,85.8,436.0,475.7,reconductor,2393000.0,0.43,1030000.0,Q16-0647;Q17-0809;Q18-0994;Q18-1068
Q19-1191,13282,L:17954:17955:138,1,13436,L:18026:18028:138,1,injection,107.1,2.6,100.0,217.3,198.0,212.2,reconductor,1839000.0,1.0,1839000.0,
Q19-1191,13283,L:17954:18020:138,1,13436,L:18026:18028:138,1,injection,104.4,3.4,100.0,217.3,202.0,210.5,reconductor,2550000.0,1.0,2550000.0,
Q19-1193,13109,L:17843:18705:345,1,12279,L:17029:18709:345,1,injection,100.3,99.8,12.0,7.4,1378.0,1381.8,reconductor,12942000.0,0.006,81000.0,Q16-0602;Q16-0620;Q16-0627;Q16-0654;Q16-0701;Q16-0720;Q17-0753;Q17-0757;Q17-0762;Q17-0814;Q17-0822;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-0994;Q18-1005;Q18-1024;Q18-1029;Q18-1051;Q18-1060;Q18-1069;Q18-1079;Q18-1095;Q18-1097;Q18-1098;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1174
Q19-1247,19064,L:22579:22586:100,1,19057,L:22574:22586:100,1,injection,210.5,24.9,100.0,285.4,121.0,255.2,rebuild,3407000.0,1.0,3407000.0,
Q19-1247,19057,L:22574:22586:100,1,19064,L:22579:22586:100,1,injection,157.7,18.7,100.0,285.4,162.0,255.2,rebuild,1283000.0,1.0,1283000.0,
Q19-1247,18877,L:22033:22579:100,1,19057,L:22574:22586:100,1,injection,105.6,9.9,54.0,154.1,161.0,170.0,reconductor,1257000.0,0.874,1099000.0,Q16-0666;Q17-0889
Q19-1274,19420,L:22849:23483:100,1,19421,L:22849:23483:100,2,injection,102.9,96.6,5.1,9.3,147.0,151.7,reconductor,141000.0,1.0,141000.0,
Q19-1274,19479,L:22869:22886:100,1,19575,X:22886:230:1,1,injection,101.0,78.4,15.1,27.6,121.0,122.7,reconductor,270000.0,0.365,98000.0,Q17-0835;Q18-1008
Q19-1277,841,L:5378:5470:138,1,780,L:5359:5450:138,1,injection,139.3,128.8,6.4,26.0,247.0,344.5,rebuild,2157000.0,0.261,563000.0,Q18-0922;Q18-1077;Q19-1145
Q19-1277,770,L:5354:5378:138,1,780,L:5359:5450:138,1,injection,130.0,121.3,6.4,26.0,300.0,389.5,rebuild,1439000.0,0.261,376000.0,Q18-0922;Q18-1077;Q19-1145
Q19-1277,991,L:5459:5956:138,1,976,L:5450:5956:138,1,injection,127.6,106.4,13.3,53.9,255.0,324.9,rebuild,508000.0,0.569,289000.0,Q18-0922;Q19-1145
Q19-1277,857,L:5384:5459:138,1,976,L:5450:5956:138,1,injection,115.9,93.3,13.3,53.9,239.0,277.1,rebuild,2579000.0,0.569,1469000.0,Q18-0922;Q19-1145
Q19-1277,777,L:5357:5793:138,1,779,L:5358:5374:138,1,injection,112.3,91.6,25.2,102.5,494.0,555.1,rebuild,2078000.0,0.533,1107000.0,Q18-0922;Q18-1077;Q19-1145
Q19-1277,858,L:5384:5776:138,1,976,L:5450:5956:138,1,injection,110.5,86.3,13.3,53.9,223.0,246.5,rebuild,1333000.0,0.569,759000.0,Q18-0922;Q19-1145
Q19-1277,776,L:5357:5374:138,1,779,L:5358:5374:138,1,injection,110.4,91.2,25.2,102.5,535.0,590.9,rebuild,2783000.0,0.533,1483000.0,Q18-0922;Q18-1077;Q19-1145
Q19-1277,780,L:5359:5450:138,1,771,L:5354:5450:138,1,injection,108.2,98.3,10.1,41.0,414.0,447.5,reconductor,900000.0,0.274,247000.0,Q17-0883;Q18-0922;Q18-0955;Q18-1077;Q19-1145
Q19-1277,778,L:5358:5373:138,1,831,L:5373:5793:138,1,injection,105.3,92.7,18.8,76.5,604.0,636.6,reconductor,754000.0,0.407,307000.0,Q17-0883;Q18-0922;Q18-0955;Q18-1077;Q19-1145
Q19-1277,798,L:5365:5774:138,1,830,L:5373:5777:138,1,injection,104.4,90.7,9.7,39.3,286.0,299.1,reconductor,400000.0,0.254,102000.0,Q17-0883;Q18-0922;Q18-0955;Q18-1077
Q19-1277,779,L:5358:5374:138,1,831,L:5373:5793:138,1,injection,104.1,92.3,18.8,76.5,649.0,675.7,reconductor,1685000.0,0.407,685000.0,Q17-0883;Q18-0922;Q18-0955;Q18-1077;Q19-1145
Q19-1277,771,L:5354:5450:138,1,780,L:5359:5450:138,1,injection,103.7,92.6,10.7,43.5,391.0,405.3,reconductor,614000.0,0.223,137000.0,Q17-0883;Q18-0922;Q18-0955;Q18-1077;Q19-1145
Q19-1277,831,L:5373:5793:138,1,779,L:5358:5374:138,1,injection,101.9,92.6,14.3,57.9,624.0,636.1,reconductor,1155000.0,0.364,420000.0,Q17-0883;Q18-0922;Q18-0955;Q18-1077;Q19-1145
Q19-1277,1631,L:5766:5956:138,1,794,L:5364:5404:138,1,injection,101.7,88.7,22.1,89.9,690.0,701.9,reconductor,618000.0,0.325,201000.0,Q17-0883;Q18-0922;Q18-0955;Q18-1077;Q19-1145
Q19-1277,863,L:5388:5390:138,1,830,L:5373:5777:138,1,injection,100.6,90.1,9.7,39.3,372.0,374.0,reconductor,476000.0,0.254,121000.0,Q17-0883;Q18-0922;Q18-0955;Q18-1077
Q19-1277,1630,L:5766:5777:138,1,794,L:5364:5404:138,1,injection,100.3,88.5,22.1,89.9,761.0,763.8,reconductor,521000.0,0.325,170000.0,Q17-0883;Q18-0922;Q18-0955;Q18-1077;Q19-1145
Q19-1305,17867,L:20149:20163:100,1,17808,L:20102:20162:100,1,injection,164.4,156.6,6.6,7.7,99.0,163.0,rebuild,7110000.0,1.0,7110000.0,
Q19-1305,16863,L:19682:20162:100,1,16859,L:19680:20162:100,1,injection,126.9,120.1,5.6,6.6,97.0,122.9,rebuild,5505000.0,1.0,5505000.0,
Q19-1305,17888,L:20162:20163:100,1,17808,L:20102:20162:100,1,injection,123.2,116.7,6.6,7.7,118.0,145.9,rebuild,3466000.0,1.0,3466000.0,
Q19-1305,17808,L:20102:20162:100,1,17867,L:20149:20163:100,1,injection,104.3,100.1,5.4,6.3,148.0,154.9,reconductor,4743000.0,0.334,1584000.0,Q17-0853
Q19-1305,17891,L:20166:20167:100,1,17689,L:20049:20139:100,1,injection,103.5,92.5,12.3,14.4,131.0,135.1,reconductor,909000.0,0.523,475000.0,Q18-0980
Q19-1350,10010,X:9633:345:1,1,9956,L:9604:9633:138,1,injection,143.5,128.8,70.3,130.6,886.0,1271.3,replace transformer,19494000.0,0.085,1648000.0,Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1024;Q18-1029;Q18-1051;Q18-1069;Q18-1079;Q18-1097;Q18-1110;Q18-1130;Q19-1134;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229
Q19-1350,10013,X:9633:138:1,1,9956,L:9604:9633:138,1,injection,143.5,128.8,70.3,130.6,886.0,1271.3,replace transformer,6047000.0,0.085,511000.0,Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1024;Q18-1029;Q18-1051;Q18-1069;Q18-1079;Q18-1097;Q18-1110;Q18-1130;Q19-1134;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229
Q19-1350,9348,L:9263:9348:138,1,10013,X:9633:138:1,1,injection,126.7,113.6,30.3,56.4,433.0,548.8,rebuild,32211000.0,0.102,3295000.0,Q17-0847;Q18-0916;Q18-0962;Q18-1029;Q18-1051;Q18-1060;Q18-1079;Q18-1097;Q18-1112;Q18-1130;Q19-1134;Q19-1140;Q19-1163;Q19-1195;Q19-1221;Q19-1229
Q19-1350,13525,L:18069:18549:138,1,10016,L:9633:18368:345,1,injection,124.0,121.0,7.4,13.8,467.0,579.0,rebuild,5720000.0,0.025,142000.0,Q16-0627;Q16-0647;Q17-0757;Q17-0762;Q17-0814;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1024;Q18-1029;Q18-1051;Q18-1060;Q18-1068;Q18-1069;Q18-1079;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229
Q19-1350,14266,L:18549:18675:138,1,10016,L:9633:18368:345,1,injection,123.7,120.8,7.4,13.8,470.0,581.4,rebuild,6009000.0,0.025,149000.0,Q16-0627;Q16-0647;Q17-0757;Q17-0762;Q17-0814;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1024;Q18-1029;Q18-1051;Q18-1060;Q18-1068;Q18-1069;Q18-1079;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229
Q19-1350,14251,L:18542:18675:138,1,10016,L:9633:18368:345,1,injection,123.3,120.4,7.4,13.8,475.0,585.7,rebuild,3625000.0,0.025,90000.0,Q16-0627;Q16-0647;Q17-0757;Q17-0762;Q17-0814;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1024;Q18-1029;Q18-1051;Q18-1060;Q18-1068;Q18-1069;Q18-1079;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229
Q19-1350,9512,L:9344:9347:138,1,9991,L:9625:9662:345,1,injection,123.0,115.7,9.0,16.6,228.0,280.2,rebuild,15247000.0,0.033,500000.0,Q17-0757;Q17-0762;Q17-0814;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1024;Q18-1029;Q18-1051;Q18-1069;Q18-1079;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229
Q19-1350,9364,L:9270:9633:138,1,10010,X:9633:345:1,1,injection,122.5,111.3,52.2,97.1,872.0,1067.3,rebuild,3583000.0,0.112,402000.0,Q17-0847;Q18-0916;Q18-0962;Q18-1029;Q18-1051;Q18-1079;Q18-1097;Q18-1130;Q19-1134;Q19-1140;Q19-1163;Q19-1195;Q19-1221;Q19-1229
Q19-1350,13506,L:18062:18537:138,1,10016,L:9633:18368:345,1,injection,119.9,116.6,8.8,16.3,503.0,602.4,rebuild,25807000.0,0.028,725000.0,Q16-0681;Q17-0757;Q17-0762;Q17-0814;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1002;Q18-1024;Q18-1029;Q18-1051;Q18-1060;Q18-1069;Q18-1079;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229
Q19-1350,14263,L:18546:18672:138,1,10016,L:9633:18368:345,1,injection,118.5,115.3,8.8,16.3,521.0,617.3,rebuild,8795000.0,0.028,247000.0,Q16-0681;Q17-0757;Q17-0762;Q17-0814;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1002;Q18-1024;Q18-1029;Q18-1051;Q18-1060;Q18-1069;Q18-1079;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229
Q19-1350,14425,L:18672:18673:138,1,10016,L:9633:18368:345,1,injection,118.2,115.1,8.8,16.3,525.0,620.6,rebuild,3042000.0,0.028,86000.0,Q16-0681;Q17-0757;Q17-0762;Q17-0814;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1002;Q18-1024;Q18-1029;Q18-1051;Q18-1060;Q18-1069;Q18-1079;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229
Q19-1350,14424,L:18671:18673:138,1,10016,L:9633:18368:345,1,injection,117.9,114.8,8.8,16.3,532.0,626.5,rebuild,4460000.0,0.028,125000.0,Q16-0681;Q17-0757;Q17-0762;Q17-0814;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1002;Q18-1024;Q18-1029;Q18-1051;Q18-1060;Q18-1069;Q18-1079;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229
Q19-1350,14417,L:18665:18671:138,1,10016,L:9633:18368:345,1,injection,117.7,114.6,8.8,16.3,535.0,629.2,rebuild,10644000.0,0.028,299000.0,Q16-0681;Q17-0757;Q17-0762;Q17-0814;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1002;Q18-1024;Q18-1029;Q18-1051;Q18-1060;Q18-1069;Q18-1079;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229
Q19-1350,9355,L:9266:9347:138,1,10013,X:9633:138:1,1,injection,114.3,103.3,31.5,58.5,529.0,604.6,rebuild,4891000.0,0.11,536000.0,Q17-0847;Q18-0916;Q18-0962;Q18-1029;Q18-1051;Q18-1079;Q18-1097;Q18-1130;Q19-1134;Q19-1140;Q19-1163;Q19-1195;Q19-1221;Q19-1229
Q19-1350,13245,L:17931:17936:138,1,13295,L:17961:18532:345,1,injection,114.0,110.5,6.0,11.2,320.0,364.4,rebuild,3480000.0,0.021,72000.0,Q16-0720;Q17-0757;Q17-0762;Q17-0814;Q17-0822;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1024;Q18-1029;Q18-1051;Q18-1060;Q18-1069;Q18-1079;Q18-1095;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229;Q19-1327
Q19-1350,13247,L:17932:17936:138,1,13295,L:17961:18532:345,1,injection,113.7,110.2,6.0,11.2,324.0,368.1,rebuild,7010000.0,0.021,144000.0,Q16-0720;Q17-0757;Q17-0762;Q17-0814;Q17-0822;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1024;Q18-1029;Q18-1051;Q18-1060;Q18-1069;Q18-1079;Q18-1095;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229;Q19-1327
Q19-1350,13237,L:17928:17932:138,1,13295,L:17961:18532:345,1,injection,113.2,109.8,6.0,11.2,330.0,373.4,rebuild,6542000.0,0.021,135000.0,Q16-0720;Q17-0757;Q17-0762;Q17-0814;Q17-0822;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1024;Q18-1029;Q18-1051;Q18-1060;Q18-1069;Q18-1079;Q18-1095;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229;Q19-1327
Q19-1350,13238,L:17928:18299:138,1,13295,L:17961:18532:345,1,injection,112.3,109.0,6.0,11.2,343.0,384.6,rebuild,7296000.0,0.021,150000.0,Q16-0720;Q17-0757;Q17-0762;Q17-0814;Q17-0822;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1024;Q18-1029;Q18-1051;Q18-1060;Q18-1069;Q18-1079;Q18-1095;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229;Q19-1327
Q19-1350,12898,L:17657:17659:138,1,10016,L:9633:18368:345,1,injection,111.8,108.1,5.9,11.0,298.0,333.0,rebuild,1807000.0,0.026,46000.0,Q16-0627;Q17-0757;Q17-0762;Q17-0814;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1024;Q18-1029;Q18-1051;Q18-1060;Q18-1069;Q18-1079;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1193;Q19-1195;Q19-1221;Q19-1229
Q19-1350,9353,L:9265:17759:138,1,10016,L:9633:18368:345,1,injection,111.3,107.6,18.8,35.0,937.0,1043.1,rebuild,33223000.0,0.029,964000.0,Q16-0627;Q17-0757;Q17-0762;Q17-0814;Q17-0828;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-0977;Q18-1024;Q18-1029;Q18-1051;Q18-1057;Q18-1060;Q18-1069;Q18-1079;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229
Q19-1350,12764,L:17566:17571:138,1,12775,L:17570:17860:345,1,injection,110.9,109.2,5.4,10.0,580.0,643.6,rebuild,11633000.0,0.013,147000.0,Q16-0602;Q16-0627;Q17-0757;Q17-0762;Q17-0814;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1024;Q18-1029;Q18-1051;Q18-1060;Q18-1069;Q18-1079;Q18-1095;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229
Q19-1350,9347,L:9263:9270:138,1,10010,X:9633:345:1,1,injection,110.9,100.7,52.2,97.1,953.0,1056.8,rebuild,3800000.0,0.112,426000.0,Q17-0847;Q18-0916;Q18-0962;Q18-1029;Q18-1051;Q18-1079;Q18-1097;Q18-1130;Q19-1134;Q19-1140;Q19-1163;Q19-1195;Q19-1221;Q19-1229
Q19-1350,14253,L:18543:18544:138,1,14043,L:18381:18544:345,1,injection,110.7,108.7,7.7,14.2,699.0,774.3,rebuild,2240000.0,0.021,46000.0,Q16-0620;Q17-0757;Q17-0762;Q17-0814;Q17-0828;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-0977;Q18-1024;Q18-1029;Q18-1051;Q18-1057;Q18-1060;Q18-1069;Q18-1079;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1223;Q19-1229
Q19-1350,14254,L:18543:18552:138,1,14043,L:18381:18544:345,1,injection,110.5,108.5,7.7,14.2,706.0,780.3,rebuild,3695000.0,0.021,77000.0,Q16-0620;Q17-0757;Q17-0762;Q17-0814;Q17-0828;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-0977;Q18-1024;Q18-1029;Q18-1051;Q18-1057;Q18-1060;Q18-1069;Q18-1079;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1223;Q19-1229
Q19-1350,12774,L:17570:17571:138,1,12775,L:17570:17860:345,1,injection,110.4,108.7,5.4,10.0,593.0,654.9,rebuild,6005000.0,0.013,76000.0,Q16-0602;Q16-0627;Q17-0757;Q17-0762;Q17-0814;Q17-0847;Q17-0910;Q18-0916;Q18-0926;Q18-0962;Q18-1024;Q18-1029;Q18-1051;Q18-1060;Q18-1069;Q18-1079;Q18-1095;Q18-1097;Q18-1110;Q18-1112;Q18-1130;Q19-1134;Q19-1138;Q19-1140;Q19-1142;Q19-1163;Q19-1164;Q19-1195;Q19-1221;Q19-1229
Q19-1364,19796,L:22965:22967:100,1,19797,L:22965:22967:100,2,injection,104.9,92.4,7.7,26.4,212.0,222.5,reconductor,181000.0,0.236,43000.0,Q16-0593;Q18-0970;Q18-0998
Q19-1364,19797,L:22965:22967:100,2,19796,L:22965:22967:100,1,injection,104.9,92.4,7.7,26.4,212.0,222.5,reconductor,212000.0,0.236,50000.0,Q16-0593;Q18-0970;Q18-0998
Q20-1381,10358,L:9744:9769:138,1,10504,L:9810:9815:138,1,injection,163.4,160.5,8.4,7.0,236.0,386.0,rebuild,4541000.0,0.05,228000.0,Q17-0836;Q17-0870;Q17-0885;Q18-1064;Q18-1065
Q20-1381,10495,L:9804:9809:138,1,10504,L:9810:9815:138,1,injection,152.9,150.3,5.3,4.4,165.0,252.8,rebuild,3209000.0,0.079,252000.0,Q17-0885;Q18-1064
Q20-1381,10504,L:9810:9815:138,1,10359,L:9744:10265:138,1,injection,152.0,150.1,8.3,6.8,353.0,536.7,rebuild,3004000.0,0.029,86000.0,Q16-0630;Q17-0836;Q17-0870;Q17-0885;Q18-1064;Q18-1065
Q20-1381,10418,L:9769:9808:138,1,10504,L:9810:9815:138,1,injection,137.0,134.2,8.4,7.0,251.0,343.6,rebuild,987000.0,0.05,49000.0,Q17-0836;Q17-0870;Q17-0885;Q18-1064;Q18-1065
Q20-1381,10465,L:9791:10265:138,1,10504,L:9810:9815:138,1,injection,135.0,133.0,5.3,4.4,220.0,297.1,rebuild,8987000.0,0.079,706000.0,Q17-0885;Q18-1064
Q20-1381,10464,L:9791:9804:138,1,10504,L:9810:9815:138,1,injection,134.7,132.6,5.3,4.4,210.0,283.4,rebuild,3660000.0,0.079,288000.0,Q17-0885;Q18-1064
Q20-1381,10359,L:9744:10265:138,1,10504,L:9810:9815:138,1,injection,133.1,131.0,8.4,7.0,330.0,439.0,rebuild,1057000.0,0.05,53000.0,Q17-0836;Q17-0870;Q17-0885;Q18-1064;Q18-1065
Q20-1381,10419,L:9770:9780:138,1,10470,L:9793:9832:138,1,injection,115.1,112.8,11.2,9.3,401.0,461.7,rebuild,4211000.0,0.048,204000.0,Q17-0836;Q17-0858;Q17-0885;Q18-0960;Q18-1064;Q18-1101
Q20-1381,10502,L:9809:9814:138,1,10504,L:9810:9815:138,1,injection,107.0,104.9,5.3,4.4,205.0,219.2,reconductor,526000.0,0.079,41000.0,Q17-0885;Q18-1064
Q20-1382,17317,L:19875:20105:100,1,6719,L:8093:20097:500,1,withdrawal,117.1,116.4,6.2,1.8,246.0,287.8,rebuild,1740000.0,1.0,1740000.0,
