project_id,study_date,n_facilities,cost_alloc_total,cost_per_kw,n_queue_ahead
Q18-0944,2020-02-15,2,2915000.0,13.86115073704232,263
Q18-0953,2020-02-15,2,1608000.0,28.013937282229964,270
Q18-0975,2020-02-15,0,0.0,0.0,286
Q18-0982,2020-02-15,13,118366000.0,755.3669432035737,291
Q18-1010,2020-02-15,0,0.0,0.0,313
Q18-1026,2020-02-15,15,127031000.0,836.2804476629361,328
Q18-1032,2020-02-15,2,514000.0,5.223577235772358,333
Q18-1043,2020-02-15,22,73833000.0,270.05486466715433,343
Q18-1068,2020-02-15,24,14488000.0,67.66931340495096,366
Q18-1081,2020-02-15,2,3509000.0,30.223944875107666,379
Q18-1087,2020-02-15,1,80945000.0,419.4041450777202,383
Q18-1097,2020-02-15,25,2417000.0,40.69023569023569,392
Q18-1102,2020-02-15,6,45208000.0,301.38666666666666,397
Q19-1137,2020-02-15,3,762000.0,12.959183673469388,430
Q19-1146,2020-02-15,0,0.0,0.0,438
Q19-1200,2020-02-15,22,145742000.0,1557.0726495726497,488
Q18-0945,2020-03-15,1,123000.0,0.5347826086956522,252
Q18-0946,2020-03-15,0,0.0,0.0,252
Q18-0948,2020-03-15,5,5589000.0,54.10454985479187,254
Q18-0969,2020-03-15,0,0.0,0.0,269
Q18-0980,2020-03-15,13,58154000.0,259.3844781445138,278
Q18-1006,2020-03-15,19,130828000.0,158.3107454017425,297
Q18-1008,2020-03-15,0,0.0,0.0,299
Q18-1017,2020-03-15,0,0.0,0.0,307
Q18-1027,2020-03-15,5,7664000.0,31.734989648033125,317
Q18-1028,2020-03-15,0,0.0,0.0,318
Q18-1034,2020-03-15,0,0.0,0.0,323
Q18-1046,2020-03-15,14,17165000.0,91.59551760939168,334
Q18-1047,2020-03-15,0,0.0,0.0,335
Q18-1054,2020-03-15,2,27302000.0,145.5330490405117,339
Q18-1084,2020-03-15,4,9877000.0,61.53894080996885,368
Q18-1112,2020-03-15,25,7524000.0,89.0414201183432,393
Q18-1119,2020-03-15,8,6610000.0,66.29889669007021,400
Q19-1145,2020-03-15,0,0.0,0.0,424
Q19-1150,2020-03-15,2,19049000.0,170.6899641577061,427
Q19-1173,2020-03-15,4,13648000.0,643.7735849056604,449
Q19-1188,2020-03-15,10,44342000.0,1224.9171270718232,463
Q19-1206,2020-03-15,25,46676000.0,140.2945596633604,481
Q18-0951,2020-04-15,0,0.0,0.0,248
Q18-0956,2020-04-15,7,8683000.0,128.4467455621302,252
Q18-0958,2020-04-15,4,2239000.0,18.027375201288244,253
Q18-0963,2020-04-15,0,0.0,0.0,257
Q18-0988,2020-04-15,1,1120000.0,1.3479359730412805,274
Q18-1005,2020-04-15,0,0.0,0.0,287
Q18-1022,2020-04-15,1,327000.0,1.8664383561643836,303
Q18-1030,2020-04-15,1,1534000.0,31.434426229508198,310
Q18-1044,2020-04-15,9,1528000.0,6.10223642172524,321
Q18-1061,2020-04-15,7,22309000.0,73.00065445026178,338
Q18-1080,2020-04-15,7,1883000.0,21.44646924829157,356
Q18-1117,2020-04-15,0,0.0,0.0,388
Q18-1121,2020-04-15,0,0.0,0.0,392
Q19-1161,2020-04-15,3,1561000.0,21.471801925722147,427
Q19-1176,2020-04-15,16,13005000.0,116.21983914209115,442
Q19-1183,2020-04-15,0,0.0,0.0,448
Q19-1197,2020-04-15,13,90035000.0,241.96452566514378,462
Q19-1201,2020-04-15,1,3357000.0,51.25190839694657,466
Q19-1202,2020-04-15,11,82692000.0,352.932138284251,466
Q19-1205,2020-04-15,0,0.0,0.0,470
Q19-1216,2020-04-15,6,22134000.0,126.11965811965813,481
Q19-1230,2020-04-15,6,684000.0,5.493975903614458,495
Q18-0955,2020-05-15,1,513000.0,2.761033369214209,238
Q18-1004,2020-05-15,0,0.0,0.0,272
Q18-1039,2020-05-15,0,0.0,0.0,304
Q18-1064,2020-05-15,5,6345000.0,18.62889019377569,327
Q18-1094,2020-05-15,0,0.0,0.0,353
Q18-1101,2020-05-15,0,0.0,0.0,356
Q19-1153,2020-05-15,0,0.0,0.0,406
Q19-1157,2020-05-15,1,124000.0,2.134251290877797,409
Q19-1174,2020-05-15,1,9000.0,0.10638297872340426,426
Q19-1178,2020-05-15,0,0.0,0.0,430
Q19-1195,2020-05-15,25,10736000.0,135.55555555555554,446
Q19-1238,2020-05-15,11,20408000.0,201.064039408867,487
Q18-0985,2020-06-15,0,0.0,0.0,250
Q18-0992,2020-06-15,15,107637000.0,446.81195516811954,256
Q18-1051,2020-06-15,20,7084000.0,64.9908256880734,305
Q18-1076,2020-06-15,5,1187000.0,7.840158520475561,327
Q18-1098,2020-06-15,2,313000.0,4.118421052631579,346
Q18-1130,2020-06-15,25,22883000.0,81.81265641759028,375
Q19-1158,2020-06-15,11,87333000.0,332.44385230300725,401
Q19-1180,2020-06-15,0,0.0,0.0,422
Q19-1203,2020-06-15,45,60437000.0,444.7167034584253,444
Q19-1221,2020-06-15,25,5257000.0,33.27215189873418,459
Q19-1225,2020-06-15,0,0.0,0.0,465
Q19-1229,2020-06-15,25,5366000.0,77.20863309352518,469
Q19-1244,2020-06-15,4,635000.0,12.59920634920635,484
Q18-0999,2020-07-15,7,38012000.0,39.6329892607653,247
Q18-1020,2020-07-15,2,2467000.0,44.93624772313297,264
Q18-1089,2020-07-15,0,0.0,0.0,323
Q18-1091,2020-07-15,8,10471000.0,65.60776942355889,324
Q18-1108,2020-07-15,0,0.0,0.0,340
Q18-1113,2020-07-15,13,100248000.0,385.86605080831407,344
Q18-1127,2020-07-15,5,16690000.0,103.40768277571252,358
Q19-1135,2020-07-15,0,0.0,0.0,366
Q19-1142,2020-07-15,25,7515000.0,33.98914518317503,372
Q19-1155,2020-07-15,9,11262000.0,80.96333572969087,382
Q19-1164,2020-07-15,25,5624000.0,36.23711340206186,391
Q19-1171,2020-07-15,10,21965000.0,178.43216896831845,398
Q19-1185,2020-07-15,2,593000.0,7.403245942571785,412
Q19-1231,2020-07-15,2,296000.0,1.2452671434581406,456
Q19-1242,2020-07-15,1,180000.0,2.1176470588235294,467
Q19-1253,2020-07-15,10,35299000.0,134.5236280487805,478
Q19-1266,2020-07-15,25,37263000.0,227.35204392922515,490
Q19-1298,2020-07-15,2,1678000.0,17.58909853249476,521
Q18-1018,2020-08-15,12,74347000.0,158.7593423019432,251
Q18-1023,2020-08-15,17,28684000.0,112.046875,257
Q18-1025,2020-08-15,0,0.0,0.0,259
Q18-1029,2020-08-15,10,972000.0,13.670886075949367,262
Q18-1037,2020-08-15,0,0.0,0.0,269
Q18-1057,2020-08-15,5,1315000.0,7.5014261266400455,284
Q18-1060,2020-08-15,0,0.0,0.0,287
Q18-1073,2020-08-15,0,0.0,0.0,298
Q18-1078,2020-08-15,0,0.0,0.0,303
Q19-1131,2020-08-15,29,141661000.0,1089.7,350
Q19-1143,2020-08-15,0,0.0,0.0,361
Q19-1156,2020-08-15,0,0.0,0.0,372
Q19-1163,2020-08-15,25,4702000.0,40.8514335360556,379
Q19-1167,2020-08-15,10,19789000.0,125.8041958041958,383
Q19-1194,2020-08-15,1,81000.0,0.8663101604278075,406
Q19-1196,2020-08-15,24,2304000.0,52.84403669724771,410
Q19-1199,2020-08-15,24,26465000.0,334.1540404040404,413
Q19-1255,2020-08-15,4,12761000.0,35.048063718758584,468
Q19-1269,2020-08-15,0,0.0,0.0,481
Q19-1281,2020-08-15,0,0.0,0.0,493
Q18-1024,2020-09-15,7,3200000.0,4.093118444614991,252
Q18-1033,2020-09-15,0,0.0,0.0,259
Q18-1063,2020-09-15,2,24320000.0,290.2147971360382,281
Q18-1111,2020-09-15,1,411000.0,1.7393144308082946,323
Q18-1116,2020-09-15,1,78000.0,0.3410581547879318,328
Q19-1140,2020-09-15,25,6964000.0,62.401433691756274,351
Q19-1151,2020-09-15,0,0.0,0.0,358
Q19-1159,2020-09-15,3,2342000.0,16.82471264367816,365
Q19-1160,2020-09-15,18,10430000.0,100.67567567567568,367
Q19-1168,2020-09-15,5,15089000.0,63.00208768267223,375
Q19-1184,2020-09-15,0,0.0,0.0,389
Q19-1209,2020-09-15,0,0.0,0.0,412
Q19-1219,2020-09-15,2,19245000.0,288.963963963964,422
Q19-1223,2020-09-15,22,16033000.0,252.88643533123027,426
Q19-1261,2020-09-15,0,0.0,0.0,462
Q19-1263,2020-09-15,2,6908000.0,26.376479572355866,465
Q19-1306,2020-09-15,16,19263000.0,142.37250554323725,505
Q19-1320,2020-09-15,2,1617000.0,9.659498207885305,517
Q18-1079,2020-10-15,6,207000.0,1.6480891719745223,287
Q18-1095,2020-10-15,5,3458000.0,14.022708840227088,299
Q18-1109,2020-10-15,0,0.0,0.0,310
Q18-1123,2020-10-15,3,2509000.0,16.334635416666668,324
Q19-1132,2020-10-15,4,6844000.0,48.92065761258041,333
Q19-1134,2020-10-15,19,5109000.0,30.592814371257486,335
Q19-1136,2020-10-15,2,3052000.0,44.04040404040404,337
Q19-1152,2020-10-15,0,0.0,0.0,349
Q19-1162,2020-10-15,0,0.0,0.0,358
Q19-1165,2020-10-15,0,0.0,0.0,361
Q19-1177,2020-10-15,10,21731000.0,217.31,371
Q19-1181,2020-10-15,0,0.0,0.0,374
Q19-1198,2020-10-15,4,23488000.0,458.75,389
Q19-1220,2020-10-15,25,52096000.0,360.52595155709344,410
Q19-1234,2020-10-15,1,213000.0,2.005649717514124,424
Q19-1243,2020-10-15,10,20355000.0,53.07692307692308,434
Q19-1267,2020-10-15,0,0.0,0.0,456
Q19-1268,2020-10-15,3,8702000.0,52.39012642986153,458
Q19-1282,2020-10-15,2,9370000.0,175.79737335834898,471
Q19-1293,2020-10-15,13,19855000.0,341.1512027491409,481
Q19-1342,2020-10-15,2,1835000.0,16.2533215234721,524
Q18-1075,2020-11-15,0,0.0,0.0,275
Q18-1077,2020-11-15,10,15343000.0,31.305855947765764,277
Q18-1082,2020-11-15,4,234000.0,5.4672897196261685,282
Q18-1100,2020-11-15,2,2294000.0,60.84880636604775,292
Q18-1126,2020-11-15,8,13899000.0,89.67096774193548,318
Q19-1144,2020-11-15,10,9640000.0,102.55319148936171,335
Q19-1148,2020-11-15,25,22615000.0,54.917435648372994,337
Q19-1179,2020-11-15,5,11425000.0,79.78351955307262,364
Q19-1228,2020-11-15,1,378000.0,1.9514713474445018,410
Q19-1232,2020-11-15,0,0.0,0.0,413
Q19-1252,2020-11-15,2,2775000.0,17.731629392971247,434
Q19-1273,2020-11-15,1,910000.0,2.5117306099917194,452
Q19-1275,2020-11-15,7,48931000.0,170.7888307155323,455
Q19-1276,2020-11-15,0,0.0,0.0,455
Q19-1302,2020-11-15,10,13023000.0,97.47754491017965,480
Q19-1313,2020-11-15,0,0.0,0.0,488
Q19-1314,2020-11-15,2,3266000.0,12.547061083365348,490
Q19-1323,2020-11-15,7,36400000.0,292.60450160771705,496
Q19-1325,2020-11-15,1,121000.0,0.8956328645447816,496
Q19-1327,2020-11-15,25,171678000.0,429.30232558139534,499
Q19-1328,2020-11-15,4,2448000.0,17.263751763046546,499
Q19-1335,2020-11-15,8,41735000.0,249.16417910447763,508
Q19-1344,2020-11-15,25,4081000.0,85.55555555555556,516
Q18-1092,2020-12-15,0,0.0,0.0,275
Q18-1103,2020-12-15,2,3327000.0,15.760303173851256,284
Q19-1133,2020-12-15,0,0.0,0.0,313
Q19-1169,2020-12-15,0,0.0,0.0,344
Q19-1191,2020-12-15,23,47312000.0,217.7266451909802,362
Q19-1193,2020-12-15,1,81000.0,1.3106796116504855,363
Q19-1207,2020-12-15,0,0.0,0.0,376
Q19-1247,2020-12-15,3,5789000.0,20.283812193412754,417
Q19-1264,2020-12-15,0,0.0,0.0,433
Q19-1274,2020-12-15,2,239000.0,1.3088718510405257,440
Q19-1277,2020-12-15,16,8436000.0,20.768094534711963,445
Q19-1305,2020-12-15,5,18140000.0,155.04273504273505,470
Q19-1350,2020-12-15,25,11038000.0,59.37600860677784,509
Q19-1364,2020-12-15,2,93000.0,0.2708211997670355,522
Q20-1381,2020-12-15,9,1907000.0,23.003618817852836,537
Q20-1382,2020-12-15,2,43661000.0,1531.9649122807018,538
Q20-1405,2020-12-15,0,0.0,0.0,561
Q18-1107,2021-01-15,0,0.0,0.0,278
Q18-1114,2021-01-15,0,0.0,0.0,286
Q18-1115,2021-01-15,0,0.0,0.0,287
Q18-1125,2021-01-15,0,0.0,0.0,296
Q18-1128,2021-01-15,6,15333000.0,110.86767895878525,299
Q18-1129,2021-01-15,5,303000.0,6.778523489932886,300
Q19-1172,2021-01-15,0,0.0,0.0,336
Q19-1190,2021-01-15,1,1062000.0,5.651942522618414,350
Q19-1192,2021-01-15,23,26479000.0,140.47214854111405,353
Q19-1218,2021-01-15,1,256000.0,0.9785932721712537,377
Q19-1237,2021-01-15,3,7854000.0,61.55172413793103,396
Q19-1246,2021-01-15,2,153000.0,1.6648531011969532,405
Q19-1249,2021-01-15,1,4208000.0,38.64095500459137,408
Q19-1251,2021-01-15,0,0.0,0.0,410
Q19-1309,2021-01-15,2,1160000.0,10.964083175803403,459
Q19-1312,2021-01-15,13,6355000.0,41.42764015645371,465
Q19-1332,2021-01-15,2,294000.0,1.2034383954154728,482
Q19-1343,2021-01-15,0,0.0,0.0,492
Q19-1368,2021-01-15,1,118000.0,0.921875,514
Q20-1413,2021-01-15,7,24563000.0,235.72936660268715,557
Q20-1424,2021-01-15,2,34000.0,1.3438735177865613,567
Q20-1428,2021-01-15,25,9900000.0,38.03303880138302,573
Q19-1210,2021-02-15,0,0.0,0.0,352
Q19-1212,2021-02-15,0,0.0,0.0,355
Q19-1233,2021-02-15,2,11552000.0,54.46487505893447,376
Q19-1256,2021-02-15,0,0.0,0.0,399
Q19-1257,2021-02-15,0,0.0,0.0,399
Q19-1259,2021-02-15,1,349000.0,1.6392672616251762,402
Q19-1265,2021-02-15,1,2762000.0,13.559155621011291,407
Q19-1300,2021-02-15,0,0.0,0.0,439
Q19-1322,2021-02-15,5,27776000.0,400.2305475504323,456
Q19-1324,2021-02-15,0,0.0,0.0,457
Q19-1345,2021-02-15,9,5375000.0,24.872744099953724,477
Q19-1354,2021-02-15,9,19958000.0,146.4269992663243,486
Q20-1402,2021-02-15,0,0.0,0.0,530
Q20-1407,2021-02-15,11,27877000.0,108.51304009342158,535
Q20-1412,2021-02-15,2,1836000.0,4.834123222748815,540
Q20-1423,2021-02-15,6,3715000.0,36.03297769156159,550
Q19-1154,2021-03-15,1,537000.0,3.6064472800537275,296
Q19-1175,2021-03-15,6,1919000.0,9.360975609756098,311
Q19-1182,2021-03-15,1,48000.0,0.175054704595186,318
Q19-1189,2021-03-15,0,0.0,0.0,323
Q19-1211,2021-03-15,3,251000.0,6.3867684478371505,341
Q19-1240,2021-03-15,6,318000.0,2.7226027397260273,369
Q19-1245,2021-03-15,15,45694000.0,91.388,374
Q19-1283,2021-03-15,1,3908000.0,45.074971164936564,411
Q19-1318,2021-03-15,0,0.0,0.0,440
Q19-1326,2021-03-15,25,60200000.0,325.75757575757575,447
Q20-1388,2021-03-15,5,13258000.0,83.96453451551615,502
Q20-1397,2021-03-15,2,78000.0,0.7485604606525912,512
Q20-1414,2021-03-15,8,31024000.0,355.7798165137615,529
Q20-1441,2021-03-15,0,0.0,0.0,555
Q20-1446,2021-03-15,0,0.0,0.0,560
Q19-1166,2021-04-15,0,0.0,0.0,294
Q19-1214,2021-04-15,0,0.0,0.0,332
Q19-1215,2021-04-15,0,0.0,0.0,333
Q19-1222,2021-04-15,0,0.0,0.0,340
Q19-1226,2021-04-15,0,0.0,0.0,344
Q19-1236,2021-04-15,0,0.0,0.0,353
Q19-1241,2021-04-15,0,0.0,0.0,359
Q19-1248,2021-04-15,0,0.0,0.0,366
Q19-1278,2021-04-15,0,0.0,0.0,393
Q19-1279,2021-04-15,21,114850000.0,1051.7399267399267,394
Q19-1285,2021-04-15,7,19186000.0,210.37280701754386,400
Q19-1304,2021-04-15,0,0.0,0.0,416
Q19-1329,2021-04-15,6,1359000.0,18.71900826446281,436
Q19-1341,2021-04-15,0,0.0,0.0,447
Q19-1356,2021-04-15,1,395000.0,12.229102167182663,462
Q19-1363,2021-04-15,9,45439000.0,133.2912877676738,467
Q19-1365,2021-04-15,4,18622000.0,192.17750257997935,468
Q19-1370,2021-04-15,2,11275000.0,55.54187192118226,473
Q20-1375,2021-04-15,0,0.0,0.0,475
Q20-1406,2021-04-15,0,0.0,0.0,507
Q20-1421,2021-04-15,3,1148000.0,20.0,522
Q20-1427,2021-04-15,0,0.0,0.0,528
Q20-1437,2021-04-15,0,0.0,0.0,537
Q20-1462,2021-04-15,25,18786000.0,229.65770171149146,559
Q20-1480,2021-04-15,10,2511000.0,29.82185273159145,577
Q19-1208,2021-05-15,21,57411000.0,179.85902255639098,311
Q19-1213,2021-05-15,1,14495000.0,108.25242718446601,318
Q19-1217,2021-05-15,9,1227000.0,18.64741641337386,322
Q19-1224,2021-05-15,2,1597000.0,15.137440758293838,329
Q19-1250,2021-05-15,0,0.0,0.0,355
Q19-1280,2021-05-15,9,26157000.0,734.7471910112359,382
Q19-1284,2021-05-15,0,0.0,0.0,386
Q19-1310,2021-05-15,6,776000.0,10.278145695364238,408
Q19-1311,2021-05-15,3,683000.0,4.221260815822003,409
Q19-1334,2021-05-15,3,27718000.0,135.93918587542913,428
Q19-1346,2021-05-15,1,2019000.0,14.900369003690036,439
Q19-1348,2021-05-15,0,0.0,0.0,439
Q20-1384,2021-05-15,6,14212000.0,158.97091722595079,472
Q20-1387,2021-05-15,4,931000.0,11.136363636363637,475
Q20-1400,2021-05-15,4,562000.0,7.88218793828892,487
Q20-1401,2021-05-15,4,10657000.0,45.214255409418755,489
Q20-1409,2021-05-15,11,16899000.0,41.787833827893174,497
Q20-1416,2021-05-15,1,2324000.0,28.869565217391305,502
Q20-1425,2021-05-15,6,688000.0,33.07692307692308,510
Q20-1426,2021-05-15,7,11710000.0,183.5423197492163,514
Q20-1433,2021-05-15,1,2989000.0,54.44444444444444,520
Q20-1436,2021-05-15,12,15817000.0,32.005261027923915,523
Q20-1442,2021-05-15,2,2718000.0,15.894736842105264,529
Q20-1443,2021-05-15,6,7438000.0,25.03534163581286,529
Q20-1454,2021-05-15,0,0.0,0.0,539
Q20-1515,2021-05-15,1,367000.0,2.218863361547763,596
Q19-1235,2021-06-15,0,0.0,0.0,328
Q19-1239,2021-06-15,0,0.0,0.0,332
Q19-1260,2021-06-15,0,0.0,0.0,351
Q19-1296,2021-06-15,10,17150000.0,110.78811369509044,384
Q19-1351,2021-06-15,0,0.0,0.0,430
Q19-1352,2021-06-15,4,13829000.0,45.76108537392455,430
Q19-1359,2021-06-15,0,0.0,0.0,438
Q20-1420,2021-06-15,0,0.0,0.0,494
Q20-1431,2021-06-15,25,37141000.0,201.5246880086815,504
Q20-1455,2021-06-15,1,144000.0,0.9242618741976893,527
Q20-1460,2021-06-15,3,6094000.0,53.222707423580786,531
Q20-1473,2021-06-15,0,0.0,0.0,543
Q20-1488,2021-06-15,0,0.0,0.0,557
Q20-1493,2021-06-15,3,16541000.0,94.62814645308924,562
Q20-1500,2021-06-15,34,27083000.0,490.6340579710145,569
Q20-1520,2021-06-15,2,1740000.0,4.735982580293958,587
Q19-1227,2021-07-15,0,0.0,0.0,311
Q19-1254,2021-07-15,6,15108000.0,45.32853285328533,337
Q19-1258,2021-07-15,7,16296000.0,71.28608923884515,341
Q19-1270,2021-07-15,0,0.0,0.0,351
Q19-1272,2021-07-15,0,0.0,0.0,352
Q19-1291,2021-07-15,1,220000.0,1.9213973799126638,368
Q19-1319,2021-07-15,13,20433000.0,154.91281273692192,391
Q19-1337,2021-07-15,8,14221000.0,36.02077001013171,405
Q19-1339,2021-07-15,0,0.0,0.0,407
Q19-1360,2021-07-15,0,0.0,0.0,427
Q19-1366,2021-07-15,0,0.0,0.0,432
Q20-1374,2021-07-15,0,0.0,0.0,437
Q20-1378,2021-07-15,0,0.0,0.0,441
Q20-1391,2021-07-15,0,0.0,0.0,454
Q20-1399,2021-07-15,0,0.0,0.0,462
Q20-1411,2021-07-15,7,10597000.0,110.61586638830897,474
Q20-1429,2021-07-15,7,8093000.0,23.719226260257912,492
Q20-1465,2021-07-15,6,2490000.0,33.422818791946305,524
Q20-1498,2021-07-15,1,224000.0,2.244488977955912,555
Q20-1504,2021-07-15,0,0.0,0.0,560
Q20-1521,2021-07-15,0,0.0,0.0,576
Q20-1534,2021-07-15,5,1156000.0,6.436525612472161,589
Q20-1553,2021-07-15,0,0.0,0.0,607
Q20-1562,2021-07-15,0,0.0,0.0,616
Q20-1567,2021-07-15,0,0.0,0.0,621
Q19-1288,2021-08-15,25,69887000.0,58.23916666666667,351
Q19-1290,2021-08-15,1,307000.0,1.419981498612396,352
Q19-1292,2021-08-15,2,3346000.0,14.189991518235793,354
Q19-1295,2021-08-15,2,3744000.0,15.45829892650702,357
Q19-1358,2021-08-15,5,10969000.0,94.15450643776823,408
Q19-1369,2021-08-15,0,0.0,0.0,416
Q20-1379,2021-08-15,3,4608000.0,33.83259911894273,423
Q20-1404,2021-08-15,0,0.0,0.0,449
Q20-1439,2021-08-15,18,10173000.0,14.097838137472284,483
Q20-1470,2021-08-15,5,10059000.0,91.77919708029196,511
Q20-1491,2021-08-15,3,4056000.0,41.38775510204081,528
Q20-1506,2021-08-15,25,8782000.0,54.95619524405507,544
Q20-1511,2021-08-15,0,0.0,0.0,548
Q20-1514,2021-08-15,0,0.0,0.0,550
Q20-1547,2021-08-15,9,6903000.0,46.422326832548755,583
Q20-1556,2021-08-15,13,3301000.0,28.829694323144103,591
Q20-1558,2021-08-15,0,0.0,0.0,594
Q20-1582,2021-08-15,6,1978000.0,9.667644183773216,618
Q19-1286,2021-09-15,0,0.0,0.0,343
Q19-1287,2021-09-15,8,7145000.0,36.5847414234511,344
Q19-1294,2021-09-15,0,0.0,0.0,350
Q19-1331,2021-09-15,0,0.0,0.0,376
Q19-1353,2021-09-15,0,0.0,0.0,396
Q20-1376,2021-09-15,25,143430000.0,95.62,413
Q20-1377,2021-09-15,2,1833000.0,4.789652469297099,414
Q20-1390,2021-09-15,6,5475000.0,36.354581673306775,427
Q20-1392,2021-09-15,9,33724000.0,457.58480325644507,429
Q20-1395,2021-09-15,0,0.0,0.0,432
Q20-1417,2021-09-15,8,14778000.0,67.57201646090535,454
Q20-1445,2021-09-15,0,0.0,0.0,481
Q20-1458,2021-09-15,0,0.0,0.0,492
Q20-1523,2021-09-15,0,0.0,0.0,552
Q20-1544,2021-09-15,26,12570000.0,60.143540669856456,572
Q20-1596,2021-09-15,3,12978000.0,78.75,623
Q19-1299,2021-10-15,0,0.0,0.0,340
Q19-1301,2021-10-15,1,110000.0,0.6014215418261345,341
Q19-1308,2021-10-15,2,4488000.0,29.105058365758754,344
Q19-1333,2021-10-15,0,0.0,0.0,363
Q19-1338,2021-10-15,2,9047000.0,43.91747572815534,367
Q20-1398,2021-10-15,0,0.0,0.0,420
Q20-1418,2021-10-15,15,28297000.0,92.5040863027133,440
Q20-1438,2021-10-15,0,0.0,0.0,459
Q20-1464,2021-10-15,0,0.0,0.0,480
Q20-1485,2021-10-15,25,98126000.0,270.022014309301,498
Q20-1527,2021-10-15,0,0.0,0.0,537
Q20-1528,2021-10-15,12,22795000.0,205.73104693140795,537
Q20-1533,2021-10-15,0,0.0,0.0,544
Q20-1538,2021-10-15,7,2937000.0,57.029126213592235,549
Q20-1539,2021-10-15,25,76214000.0,119.81449457632448,549
Q20-1566,2021-10-15,1,292000.0,4.044321329639889,575
Q20-1568,2021-10-15,19,30769000.0,96.003120124805,577
Q20-1583,2021-10-15,18,102808000.0,2390.8837209302324,590
Q20-1584,2021-10-15,2,543000.0,5.349753694581281,592
Q20-1594,2021-10-15,2,1914000.0,23.004807692307693,602
Q20-1595,2021-10-15,25,19468000.0,90.29684601113172,602
Q20-1600,2021-10-15,4,15785000.0,78.14356435643565,606
Q20-1615,2021-10-15,2,438000.0,2.07977207977208,621
Q20-1371,2021-11-15,5,8546000.0,40.656517602283536,382
Q20-1408,2021-11-15,0,0.0,0.0,416
Q20-1410,2021-11-15,8,46198000.0,258.52266368214885,418
Q20-1415,2021-11-15,17,87067000.0,62.918774389362625,422
Q20-1430,2021-11-15,0,0.0,0.0,438
Q20-1551,2021-11-15,0,0.0,0.0,547
Q20-1555,2021-11-15,9,643000.0,6.718913270637408,550
Q20-1572,2021-11-15,0,0.0,0.0,565
Q20-1591,2021-11-15,0,0.0,0.0,584
Q20-1607,2021-11-15,14,8888000.0,100.88535754824063,598
Q20-1612,2021-11-15,6,684000.0,26.6147859922179,603
Q20-1616,2021-11-15,0,0.0,0.0,607
Q20-1624,2021-11-15,3,5170000.0,46.82971014492754,613
Q19-1315,2021-12-15,0,0.0,0.0,322
Q19-1330,2021-12-15,20,102065000.0,364.9088308902395,331
Q19-1340,2021-12-15,0,0.0,0.0,340
Q19-1347,2021-12-15,0,0.0,0.0,345
Q19-1357,2021-12-15,4,980000.0,7.544264819091609,355
Q19-1367,2021-12-15,0,0.0,0.0,363
Q20-1380,2021-12-15,3,2119000.0,24.75467289719626,372
Q20-1385,2021-12-15,1,67000.0,0.461750516884907,376
Q20-1432,2021-12-15,5,12209000.0,67.79011660188785,424
Q20-1451,2021-12-15,0,0.0,0.0,440
Q20-1459,2021-12-15,0,0.0,0.0,447
Q20-1474,2021-12-15,26,12660000.0,168.8,458
Q20-1526,2021-12-15,24,14604000.0,184.86075949367088,506
Q20-1560,2021-12-15,3,12379000.0,58.77967711301044,536
Q20-1570,2021-12-15,3,6164000.0,41.23076923076923,546
Q20-1578,2021-12-15,8,27695000.0,359.6753246753247,554
Q20-1580,2021-12-15,4,11193000.0,71.24761298535964,555
Q20-1613,2021-12-15,0,0.0,0.0,586
Q20-1617,2021-12-15,2,1740000.0,22.56809338521401,589
Q20-1636,2021-12-15,5,7652000.0,149.74559686888455,603
Q19-1349,2022-01-15,1,35000.0,1.4957264957264957,339
Q19-1355,2022-01-15,0,0.0,0.0,345
Q20-1383,2022-01-15,0,0.0,0.0,365
Q20-1389,2022-01-15,0,0.0,0.0,372
Q20-1403,2022-01-15,0,0.0,0.0,385
Q20-1422,2022-01-15,0,0.0,0.0,404
Q20-1448,2022-01-15,4,64371000.0,315.0807635829662,426
Q20-1466,2022-01-15,3,1395000.0,7.669048927982408,438
Q20-1484,2022-01-15,0,0.0,0.0,455
Q20-1496,2022-01-15,3,735000.0,3.8950715421303657,466
Q20-1546,2022-01-15,5,9964000.0,105.10548523206751,511
Q20-1602,2022-01-15,0,0.0,0.0,564
Q20-1618,2022-01-15,50,31329000.0,254.91456468673718,579
Q21-1663,2022-01-15,0,0.0,0.0,618
Q21-1666,2022-01-15,13,59627000.0,321.43935309973045,621
Q21-1674,2022-01-15,0,0.0,0.0,628
Q21-1681,2022-01-15,3,62825000.0,160.84229390681003,633
Q20-1386,2022-02-15,0,0.0,0.0,352
Q20-1393,2022-02-15,2,915000.0,2.3431498079385404,359
Q20-1394,2022-02-15,1,3163000.0,50.04746835443038,360
Q20-1396,2022-02-15,1,167000.0,1.7110655737704918,361
Q20-1434,2022-02-15,2,2001000.0,6.957579972183589,398
Q20-1440,2022-02-15,14,78750000.0,480.7692307692308,402
Q20-1444,2022-02-15,8,44772000.0,556.1739130434783,404
Q20-1477,2022-02-15,0,0.0,0.0,430
Q20-1486,2022-02-15,0,0.0,0.0,440
Q20-1490,2022-02-15,3,543000.0,5.013850415512465,442
Q20-1518,2022-02-15,0,0.0,0.0,469
Q20-1531,2022-02-15,0,0.0,0.0,482
Q20-1532,2022-02-15,10,7309000.0,55.751334858886345,483
Q20-1561,2022-02-15,10,14123000.0,77.68426842684268,509
Q20-1593,2022-02-15,3,32364000.0,200.76923076923077,539
