branch,fid,start,end,reason,facility_name
16074,L:19377:19378:100,2016-01-15 08:00:00,2016-02-02 08:00:00,planned,Jal - Polaris 100 kV Circuit 1
10601,L:9858:9895:138,2016-01-18 08:00:00,2016-01-20 08:00:00,planned,Green Springs - Ballston 138 kV line
680,L:5303:5318:138,2016-01-16 08:00:00,2016-01-26 08:00:00,planned,Sparwood - Oak Villa 138 kV #1
5016,L:7215:7247:138,2016-01-15 08:00:00,2016-01-29 08:00:00,planned,Gwinn - Glacier 138 kV Circuit 1
3754,L:6659:6679:138,2016-01-13 08:00:00,2016-01-19 08:00:00,planned,Spencer Switch - Strathcona 138 kV Cir. 1
5161,L:7276:7390:138,2016-01-16 08:00:00,2016-01-23 08:00:00,planned,Fairview - Yukon 138 kV Cir. 1
4061,L:6858:6867:138,2016-01-12 08:00:00,2016-01-17 08:00:00,planned,Virginia Key - Miramar 138 kV #1
13416,L:18016:18026:138,2016-01-15 08:00:00,2016-01-28 08:00:00,planned,Venwind Substation - Hayesville 138 kV Cir. 1
12342,L:17057:17712:138,2016-01-14 08:00:00,2016-01-24 08:00:00,planned,Brokridge - Avon 138 kV Cir. 1
19559,L:22883:22940:100,2016-01-13 08:00:00,2016-01-25 08:00:00,planned,Havelock - Henley Tap 100 kV Ckt 2
7380,L:8360:8371:138,2016-01-19 08:00:00,2016-01-25 08:00:00,planned,Sagebrush - Woodeshoe Substation 138 kV Line 1
10973,L:10034:10049:138,2016-01-18 08:00:00,2016-02-04 08:00:00,planned,Urich Tap - Moore St Substation 138 kV Line 1
13204,L:17906:17911:138,2016-01-10 08:00:00,2016-01-20 08:00:00,planned,Bayboro Substation - Roadway 138 kV
13039,L:17789:17791:138,2016-01-19 08:00:00,2016-02-04 08:00:00,planned,Beckham - Sub 17791 138 kV Cir. 1
601,L:5266:5915:138,2016-01-11 08:00:00,2016-01-25 08:00:00,planned,Yardville - South Columbia 138 kV Line 1
8089,L:8689:9100:138,2016-01-13 08:00:00,2016-02-02 08:00:00,planned,Osage Ia - Summit Lake Substation 138 kV Ckt 1
7104,L:8267:8276:500,2016-01-13 08:00:00,2016-01-21 08:00:00,planned,Love Bird - Victoria Tc 7001-7007-7008 500 kV #1
10397,L:9760:10213:138,2016-01-15 08:00:00,2016-02-02 08:00:00,planned,Cato - Brandy Branch 138 kV
20316,L:23149:23188:100,2016-01-17 08:00:00,2016-01-20 08:00:00,planned,S Carthage - Bayfield 100 kV Circuit 1
7977,L:8652:8962:138,2016-01-15 08:00:00,2016-01-31 08:00:00,planned,Talber Tap - Fry 138 kV
6058,L:7758:7824:138,2016-02-12 19:00:00,2016-02-23 19:00:00,planned,Muscoda Industrial - Skito 138 kV #1
9555,L:9369:9671:138,2016-02-11 19:00:00,2016-03-01 19:00:00,planned,Keswick Substation - W Bassett 138 kV
18709,L:21800:21803:100,2016-02-07 19:00:00,2016-02-16 19:00:00,planned,Wallen - Robison Park 2 100 kV #1
5307,L:7373:8264:138,2016-02-10 19:00:00,2016-02-28 19:00:00,planned,Logan Martin Dam - Picnic Pt 138 kV Cir. 1
13956,L:18336:18337:138,2016-02-05 19:00:00,2016-02-08 19:00:00,planned,Tendoy - Godfrey 138 kV Ckt 1
13382,L:17998:18006:138,2016-02-09 19:00:00,2016-02-12 19:00:00,planned,Port Angeles - Darrah 138 kV line
20352,L:23168:23418:100,2016-02-10 19:00:00,2016-02-27 19:00:00,planned,Rockaway Beach Substation - Will County 100 kV Cir. 1
15082,L:18909:19048:100,2016-02-11 19:00:00,2016-02-20 19:00:00,planned,Rosenberg - Jacks Creek 100 kV Circuit 1
3406,L:6472:6837:138,2016-02-05 19:00:00,2016-02-08 19:00:00,planned,Lakeside 1 - San Lorenzo 138 kV Cir. 1
10239,L:9687:9843:138,2016-02-05 19:00:00,2016-02-12 19:00:00,planned,Hayfield - Belvoir 138 kV Line 2
1472,L:5677:5698:138,2016-02-05 19:00:00,2016-02-11 19:00:00,planned,Hayfork - Salisbury 138 kV Circuit 1
6565,L:8026:8028:138,2016-02-11 19:00:00,2016-02-14 19:00:00,planned,Alley Park - Los Coches 138 kV Circuit 1
17544,L:19981:19992:100,2016-02-05 19:00:00,2016-02-13 19:00:00,planned,Yaphank - Leesburg Central 100 kV Ckt 1
966,L:5444:5859:138,2016-02-04 19:00:00,2016-02-13 19:00:00,planned,Clay Street - 15Th St 138 kV Circuit 1
15908,L:19292:19496:100,2016-02-12 19:00:00,2016-02-20 19:00:00,planned,Vly Switch - Descanso 100 kV Cir. 2
4497,L:7104:7109:345,2016-02-10 19:00:00,2016-02-18 19:00:00,planned,Cachete 1529 - Yermo 345 kV
9581,L:9378:9445:138,2016-02-09 19:00:00,2016-02-26 19:00:00,planned,Ward Switch - Stockton 138 kV Cir. 1
6888,L:8216:8217:138,2016-02-13 19:00:00,2016-02-26 19:00:00,planned,Coneaugh Hydro Plant Substation - Cholame 138 kV Circuit 1
18381,L:21195:21199:100,2016-02-06 19:00:00,2016-02-08 19:00:00,planned,Parkview Battery - Western Michigan University Power Plant 100 kV Circuit 1
21091,L:23477:24612:230,2016-02-07 19:00:00,2016-02-09 19:00:00,planned,Grand Ridge Battery Projects - Cadiz 230 kV Line 2
5103,L:7249:7301:138,2016-02-08 19:00:00,2016-02-17 19:00:00,planned,Pecospnm - St Albans 138 kV
17699,L:20054:20056:230,2016-02-13 19:00:00,2016-02-26 19:00:00,planned,North Medina - Williams Lake 230 kV Line 1
5376,L:7416:8012:138,2016-02-12 19:00:00,2016-02-13 19:00:00,planned,Federalgen Tap - Indiana University Of Pennsylvania 138 kV Line 1
10974,L:10034:10051:138,2016-02-07 19:00:00,2016-02-17 19:00:00,planned,Moore St - White City 138 kV Ckt 1
20206,L:23115:23265:100,2016-02-12 19:00:00,2016-02-27 19:00:00,planned,Floral Park - Gray Summit 2 100 kV #1
5006,L:7211:7380:138,2016-02-13 19:00:00,2016-02-19 19:00:00,planned,Crescent - Tonopah 138 kV Line 1
11982,L:16482:16813:138,2016-02-08 19:00:00,2016-02-25 19:00:00,planned,Bertwood - King City 138 kV #2
21539,L:25115:25117:100,2016-02-12 19:00:00,2016-02-14 19:00:00,planned,Elm W - Zion Energy Ctr 100 kV Circuit 1
9364,L:9270:9633:138,2016-02-11 19:00:00,2016-03-01 19:00:00,planned,Garden Creek - Kean Mtn And Grassy Crk 138 kV
10922,L:10004:10005:138,2016-02-13 19:00:00,2016-02-23 19:00:00,planned,Mercy Springs - Yuba Gold Fields 138 kV Line
9900,L:9575:18156:138,2016-02-09 19:00:00,2016-02-14 19:00:00,planned,High Winds - Upper Mechanicville 138 kV line
14352,L:18617:18618:138,2016-02-07 19:00:00,2016-02-14 19:00:00,planned,Mcgill - Mattoon E Substation 138 kV #1
5981,L:7724:7813:138,2016-02-10 19:00:00,2016-02-27 19:00:00,planned,Woodpcker - Spencer Reit 138 kV Ckt 1
10109,L:9654:18117:345,2016-02-13 19:00:00,2016-03-01 19:00:00,planned,Bath County - Modena 345 kV L
6142,L:7802:8258:345,2016-02-04 19:00:00,2016-02-07 19:00:00,planned,Hidalgo Smelter - Glade 345 kV
5740,L:7591:7593:138,2016-02-06 19:00:00,2016-02-17 19:00:00,planned,Elk Plain - Dairy Rd 138 kV Circuit 1
5005,L:7210:7562:138,2016-02-07 19:00:00,2016-02-18 19:00:00,planned,Great Bend - Sunflower - Poly 138 kV Cir. 1
12476,L:17182:17633:138,2016-02-07 19:00:00,2016-02-15 19:00:00,planned,Geysers Tap 3 - Edgar 138 kV Cir. 1
9645,L:9409:9495:138,2016-02-11 19:00:00,2016-02-18 19:00:00,planned,Mount Si - Meeker 138 kV Circuit 1
4056,L:6853:6856:138,2016-02-06 19:00:00,2016-02-17 19:00:00,planned,Dowell - Sandstone Rapids Hy 138 kV
6123,L:7792:7863:138,2016-02-06 19:00:00,2016-02-26 19:00:00,planned,Osborne - Hills Creek 138 kV Cir. 1
7583,L:8447:8448:138,2016-02-04 19:00:00,2016-02-21 19:00:00,planned,Dunkirk - Mount Harmony 138 kV Cir. 1
20333,L:23158:23224:100,2016-02-08 19:00:00,2016-02-25 19:00:00,planned,Gibson Station - Brvort 100 kV Circuit 1
14283,L:18560:18562:138,2016-02-12 19:00:00,2016-02-20 19:00:00,planned,Pingston - Lcec No. 25 138 kV Ckt 1
15881,L:19281:19548:500,2016-02-05 19:00:00,2016-02-17 19:00:00,planned,Jack Ramey Wind - Hanging Rock 500 kV Cir. 1
16176,L:19430:19551:100,2016-02-09 19:00:00,2016-02-16 19:00:00,planned,E J Stoneman Sta - Milvn 100 kV
18608,L:21762:21805:100,2016-02-11 19:00:00,2016-02-24 19:00:00,planned,Laotto - Palm Harbor 100 kV
14291,L:18567:18570:138,2016-02-07 19:00:00,2016-02-23 19:00:00,planned,Rainberry - Deridder Mill 138 kV Circuit 1
13239,L:17929:17934:138,2016-02-05 19:00:00,2016-02-06 19:00:00,planned,Northeast Gate - Santa Rosa Top O' Da Hill 138 kV #1
6110,L:7786:8161:138,2016-02-04 19:00:00,2016-02-19 19:00:00,planned,Homestead Wind Llc - Florida 138 kV Line 1
19804,L:22967:23027:100,2016-02-04 19:00:00,2016-02-08 19:00:00,planned,Arbors - Rock Tavern 2 100 kV Cir. 1
11054,L:10086:10285:138,2016-02-04 19:00:00,2016-02-18 19:00:00,planned,Hughson - Jennings Lodge 138 kV Cir. 2
6076,L:7764:19648:230,2016-02-12 19:00:00,2016-02-21 19:00:00,planned,Western Fher - Aes Columbia Power 230 kV
14589,L:18706:19527:230,2016-02-05 19:00:00,2016-02-19 19:00:00,planned,Dollarhide - Sayville 230 kV Ckt 1
8798,L:9047:9095:138,2016-02-09 19:00:00,2016-02-25 19:00:00,planned,Manistique - Eldorado 138 kV line
3315,L:6431:6462:138,2016-02-11 19:00:00,2016-02-20 19:00:00,planned,Alcoa Sw Station - Edic 138 kV Ckt 1
10270,L:9706:9883:138,2016-02-07 19:00:00,2016-02-16 19:00:00,planned,Glen Carlyn - Stepdown 138 kV Cir. 1
19360,L:22840:23017:100,2016-02-10 19:00:00,2016-03-01 19:00:00,planned,Rogers - Balch 1 Substation 100 kV Circuit 1
12282,L:17029:19548:230,2016-02-28 19:00:00,2016-03-03 19:00:00,planned,Hanging Rock - Alibates 230 kV Ckt 1
13829,L:18255:18278:138,2016-02-27 19:00:00,2016-03-17 19:00:00,planned,Alum Creek - Imran Woods-Whyte 138 kV
14240,L:18535:18541:138,2016-02-25 19:00:00,2016-03-13 19:00:00,planned,Gadsden - Domtar - Woodland Mill 138 kV Ckt 1
18840,L:22019:22575:100,2016-02-25 19:00:00,2016-03-11 19:00:00,planned,Hihway 123 - Hayden Bridge 100 kV Circuit 1
2163,L:5947:7149:345,2016-03-03 19:00:00,2016-03-17 19:00:00,planned,Terry - Steel City 345 kV Line 1
15055,L:18894:19518:100,2016-03-01 19:00:00,2016-03-20 19:00:00,planned,Santa Fe Energy - Spene 100 kV Line 1
12372,L:17095:17097:138,2016-02-28 19:00:00,2016-03-12 19:00:00,planned,Fayetteville E - Gwf 4 138 kV Cir. 1
17839,L:20133:20299:230,2016-02-26 19:00:00,2016-03-13 19:00:00,planned,Hagan - Alleghany 230 kV
8505,L:8888:8894:138,2016-02-28 19:00:00,2016-03-19 19:00:00,planned,Nih - Alden 138 kV Cir. 1
17729,L:20074:20079:100,2016-02-29 19:00:00,2016-03-12 19:00:00,planned,Lakeview - Cache Slough 100 kV Ckt 1
1109,L:5514:7136:500,2016-03-03 19:00:00,2016-03-08 19:00:00,planned,Charlton Street - Visalia 500 kV Cir. 1
2973,L:6261:6296:138,2016-02-24 19:00:00,2016-03-11 19:00:00,planned,Victoria - Lenape 138 kV Line 1
11460,L:10286:10300:138,2016-02-26 19:00:00,2016-03-12 19:00:00,planned,Pillar - Mwd Etiwanda 138 kV Line 1
19838,L:22975:23032:100,2016-03-01 19:00:00,2016-03-14 19:00:00,planned,Wellsville - Valerie 100 kV Line 1
3363,L:6452:6935:138,2016-02-25 19:00:00,2016-03-07 19:00:00,planned,Gibsonton - Mortan 138 kV #1
3329,L:6437:7099:138,2016-02-26 19:00:00,2016-03-16 19:00:00,planned,Eddystone - Beresford 138 kV Circuit 2
11304,L:10241:10246:138,2016-03-01 19:00:00,2016-03-11 19:00:00,planned,London Bridge Substation - Basf 138 kV
17589,L:20003:20010:100,2016-02-29 19:00:00,2016-03-11 19:00:00,planned,Q & Watt - Ford 100 kV L
2736,L:6149:6199:138,2016-02-25 19:00:00,2016-03-08 19:00:00,planned,Wolcott - Pelton 138 kV Cir. 1
513,L:5229:5750:345,2016-03-02 19:00:00,2016-03-03 19:00:00,planned,Everett - Russellville North 345 kV Line 1
20225,L:23126:23226:100,2016-02-23 19:00:00,2016-03-05 19:00:00,planned,Aurora - West Pine 100 kV
7479,L:8401:18391:138,2016-02-27 19:00:00,2016-03-12 19:00:00,planned,Shunock - Heffley Tap 138 kV Circuit 1
10496,L:9806:9807:138,2016-02-26 19:00:00,2016-02-29 19:00:00,planned,Carver - Shockoe 138 kV #1
12856,L:17612:17613:138,2016-03-02 19:00:00,2016-03-19 19:00:00,planned,Wayside - Cordrey 138 kV line
8849,L:9067:9096:138,2016-02-27 19:00:00,2016-03-13 19:00:00,planned,Desert Shores - Greene St Station 138 kV Cir. 1
458,L:5203:5204:138,2016-03-03 19:00:00,2016-03-12 19:00:00,planned,Altamont - Quogue 138 kV #1
14161,L:18475:18478:138,2016-03-01 19:00:00,2016-03-09 19:00:00,planned,Greenville Steam - Elk City Llc 138 kV
11296,L:10235:10236:138,2016-02-27 19:00:00,2016-03-10 19:00:00,planned,4Th Avenue N - National 138 kV Circuit 1
11,L:2620:2954:161,2016-02-25 19:00:00,2016-03-13 19:00:00,planned,North Lakes - N Bergen 161 kV Cir. 1
18851,L:22022:22024:230,2016-02-29 19:00:00,2016-03-19 19:00:00,planned,Mt. Harris Substation - Concord Substation 230 kV
2473,L:6030:8623:138,2016-03-01 19:00:00,2016-03-21 19:00:00,planned,Walla Walla - Cima 138 kV line
4401,L:7070:8543:138,2016-03-03 19:00:00,2016-03-11 19:00:00,planned,Wray - Kitimat Substation 138 kV
6325,L:7887:8262:138,2016-02-23 19:00:00,2016-02-26 19:00:00,planned,Indeck Silver Springs Energy Ctr - Dessau 138 kV Ckt 1
17709,L:20062:20064:100,2016-02-25 19:00:00,2016-03-06 19:00:00,planned,Sub 20062 - Star 100 kV Circuit 1
4062,L:6859:6874:138,2016-02-26 19:00:00,2016-02-28 19:00:00,planned,Catoosa - Windy Gap 138 kV Cir. 1
15631,L:19157:19321:100,2016-02-27 19:00:00,2016-03-12 19:00:00,planned,Hay Mill - Meade County 100 kV #1
16059,L:19368:20066:100,2016-02-28 19:00:00,2016-03-13 19:00:00,planned,Stephenson - Dixie College 100 kV Ckt 1
9042,L:9116:9117:138,2016-02-26 19:00:00,2016-03-06 19:00:00,planned,Barracks Road - Watt Rd 138 kV
9361,L:9268:18362:138,2016-02-25 19:00:00,2016-02-26 19:00:00,planned,Hurley - Norco 138 kV Ckt 1
19176,L:22777:22789:100,2016-02-27 19:00:00,2016-02-29 19:00:00,planned,Whitewater - Arsenal Hill 100 kV Ckt 1
20606,L:23289:23304:100,2016-02-27 19:00:00,2016-03-10 19:00:00,planned,Pinal - Tate & Lyle Decatur Plant Cogen 100 kV
6804,L:8153:8154:138,2016-02-27 19:00:00,2016-03-04 19:00:00,planned,Blue - Curry Rd 138 kV
7507,L:8410:8453:138,2016-02-28 19:00:00,2016-02-29 19:00:00,planned,Vaca-Dixon - S Perry 138 kV L
20042,L:23043:23499:100,2016-03-03 19:00:00,2016-03-16 19:00:00,planned,Georgia Pacific Paper - Wilson 1&2 100 kV #2
7956,L:8636:8642:138,2016-02-28 19:00:00,2016-03-15 19:00:00,planned,Methanex - Boerne 138 kV Ckt 1
5514,L:7482:7563:138,2016-03-03 19:00:00,2016-03-15 19:00:00,planned,Russellville - Nottely 138 kV Cir. 1
19073,L:22583:22595:100,2016-03-01 19:00:00,2016-03-08 19:00:00,planned,Calvert - Grandview Ave 100 kV Cir. 1
15998,L:19337:19457:100,2016-03-02 19:00:00,2016-03-04 19:00:00,planned,Martin Luther King - Walnut Grove 100 kV Ckt 1
15618,L:19149:19152:100,2016-02-29 19:00:00,2016-03-19 19:00:00,planned,Metrwest - Williantic Substation 100 kV
13779,L:18225:18239:138,2016-02-24 19:00:00,2016-03-12 19:00:00,planned,Litchfield - Seward Junction 138 kV Ckt 1
10664,L:9886:9897:138,2016-02-29 19:00:00,2016-03-04 19:00:00,planned,Tysons - Reston 138 kV Ckt 1
21424,L:24033:24609:100,2016-02-25 19:00:00,2016-02-29 19:00:00,planned,Fitch Rod - Naguabo 2701 100 kV Cir. 1
19263,L:22812:23201:100,2016-02-24 19:00:00,2016-03-12 19:00:00,planned,Young Rw - 20 Plant 100 kV Cir. 2
12285,L:17031:18616:138,2016-02-29 19:00:00,2016-03-14 19:00:00,planned,Washington Parish Energy Ctr - Oxnard 138 kV #1
4093,L:6883:6889:138,2016-02-25 19:00:00,2016-03-09 19:00:00,planned,Burholme - Bamber Vly 138 kV #1
2869,L:6218:6227:138,2016-02-25 19:00:00,2016-03-10 19:00:00,planned,Sistrunk - Oxford 138 kV L
13907,L:18311:18312:138,2016-03-01 19:00:00,2016-03-19 19:00:00,planned,Broward - Stadium Reit 138 kV Line 1
3113,L:6325:6669:138,2016-02-24 19:00:00,2016-02-27 19:00:00,planned,Yamato - Forest Hill 138 kV Line 1
10889,L:9983:9987:138,2016-02-29 19:00:00,2016-03-15 19:00:00,planned,Running Springs - Lakeside 138 kV L
15528,L:19101:19131:100,2016-03-03 19:00:00,2016-03-19 19:00:00,planned,Getchel - Sydney Rd 100 kV Cir. 2
2913,L:6233:6639:138,2016-03-02 19:00:00,2016-03-21 19:00:00,planned,Cameron - Snarr 138 kV
12794,L:17578:19240:100,2016-03-02 19:00:00,2016-03-20 19:00:00,planned,Wachtel-Oak - Broken Bow Substation 100 kV #1
11066,L:10097:10209:138,2016-02-25 19:00:00,2016-03-09 19:00:00,planned,Warner Pnm - Chuckatuck 138 kV Cir. 1
5559,L:7505:7512:138,2016-02-28 19:00:00,2016-03-14 19:00:00,planned,Princeton - Kenedy 138 kV Line 1
5337,L:7403:7404:138,2016-02-26 19:00:00,2016-03-16 19:00:00,planned,Tenaska Westmoreland Generating Sta - Westraver 138 kV
11098,L:10108:10217:138,2016-02-26 19:00:00,2016-02-27 19:00:00,planned,Thole Street Substation - Diamond Springs 138 kV Ckt 1
16829,L:19663:20211:100,2016-03-03 19:00:00,2016-03-04 19:00:00,planned,Belleair - Stallings 100 kV #1
311,L:5133:5974:345,2016-02-29 19:00:00,2016-03-14 19:00:00,planned,Bedford Rural - Middle Sta 345 kV Circuit 1
14883,L:18828:19192:100,2016-03-01 19:00:00,2016-03-07 19:00:00,planned,Mckinney - Stafford Junction 100 kV #1
3416,L:6475:6701:138,2016-03-01 19:00:00,2016-03-10 19:00:00,planned,Ge Alacua - Colorado Rver 138 kV Line 1
3207,L:6371:6374:138,2016-03-02 19:00:00,2016-03-13 19:00:00,planned,Serra - Chickahominy 138 kV
17461,L:19943:19961:100,2016-03-30 08:00:00,2016-04-02 08:00:00,planned,Gilstrap - Abbe 100 kV #2
3483,L:6511:6959:138,2016-03-28 08:00:00,2016-04-05 08:00:00,planned,Sheldon Springs Hydroelectric - Emigratin 138 kV Cir. 1
19710,L:22933:22971:100,2016-04-02 08:00:00,2016-04-16 08:00:00,planned,Storage Tek I - Sunrise 100 kV Line 1
9912,L:9583:9586:138,2016-04-01 08:00:00,2016-04-19 08:00:00,planned,Nogales - Philpott 138 kV Cir. 1
18023,L:20259:20312:100,2016-04-01 08:00:00,2016-04-10 08:00:00,planned,Plum St - Cottonwood Creek 100 kV Circuit 1
13365,L:17990:18006:138,2016-04-04 08:00:00,2016-04-21 08:00:00,planned,Darrah - E Huntington Substation 138 kV Ckt 1
17587,L:20000:20007:100,2016-03-29 08:00:00,2016-04-07 08:00:00,planned,Tracy - Gould 100 kV #1
10916,L:10001:10134:138,2016-04-02 08:00:00,2016-04-05 08:00:00,planned,Cogenrix - Clay Crk 138 kV
10994,L:10046:10061:138,2016-04-06 08:00:00,2016-04-09 08:00:00,planned,Leesburg - Riteaid 138 kV Cir. 1
15202,L:18960:22246:100,2016-03-28 08:00:00,2016-04-01 08:00:00,planned,South Bremerton - Oconto Falls Upper 100 kV Cir. 1
21435,L:24037:24038:100,2016-04-03 08:00:00,2016-04-16 08:00:00,planned,Wilmot - Hoodoo Wash 100 kV line
14322,L:18595:18597:138,2016-04-06 08:00:00,2016-04-21 08:00:00,planned,Scobie Pond - Exeter Energy Lp 138 kV Line 1
13870,L:18283:18613:138,2016-04-02 08:00:00,2016-04-14 08:00:00,planned,Packaging Of America Tomahawk Mill - Riverbank 138 kV
1161,L:5535:5536:138,2016-03-28 08:00:00,2016-04-02 08:00:00,planned,Planta Tratamiento A.A.A - I-94 138 kV Line 1
8491,L:8876:9902:138,2016-03-29 08:00:00,2016-04-09 08:00:00,planned,Floraday - Kingsberry 138 kV Line 2
20626,L:23297:23346:100,2016-04-02 08:00:00,2016-04-11 08:00:00,planned,Peosta - Mile-Hi 100 kV Ckt 1
8084,L:8688:8697:138,2016-03-29 08:00:00,2016-04-14 08:00:00,planned,Grant Avenue - Tokoma 138 kV Ckt 1
14304,L:18577:18580:138,2016-04-02 08:00:00,2016-04-11 08:00:00,planned,Walter Scott Energy Ctr - Gales Ferry 138 kV Ckt 1
20619,L:23293:23294:100,2016-04-06 08:00:00,2016-04-21 08:00:00,planned,Smelter - Bogard 100 kV Ckt 1
15751,L:19208:19258:230,2016-04-03 08:00:00,2016-04-18 08:00:00,planned,P & W Aircraft - Dpc Argyle 230 kV Cir. 1
8726,L:9005:10027:138,2016-03-29 08:00:00,2016-04-05 08:00:00,planned,Whitman - Sisk 138 kV #1
16769,L:19637:19717:230,2016-03-28 08:00:00,2016-04-11 08:00:00,planned,Eagle Rock - Midvalley 230 kV Cir. 1
20246,L:23132:23220:100,2016-04-05 08:00:00,2016-04-14 08:00:00,planned,Van Buren St - Bernardo 100 kV Ckt 1
14280,L:18559:18568:138,2016-04-04 08:00:00,2016-04-21 08:00:00,planned,Alamogordo Solar Energy Center - M.L. Hibbard S.E. Sta 138 kV Line 1
9468,L:9326:9607:138,2016-04-01 08:00:00,2016-04-18 08:00:00,planned,Silvergate - North Delphos 138 kV
5716,L:7573:7586:138,2016-03-30 08:00:00,2016-04-06 08:00:00,planned,Campbell - Mac Heights 138 kV Ckt 1
9895,L:9570:16484:138,2016-04-01 08:00:00,2016-04-16 08:00:00,planned,Cumberland 2 - Bauxite 138 kV Cir. 1
7032,L:8256:8288:345,2016-03-30 08:00:00,2016-04-16 08:00:00,planned,Granada - North Allegheny Windpower Project 345 kV Line 1
5518,L:7485:8034:138,2016-04-04 08:00:00,2016-04-17 08:00:00,planned,New Castle Plant - Badger 138 kV L
1543,L:5706:5707:138,2016-03-29 08:00:00,2016-04-02 08:00:00,planned,Hickory Withe Substation - Geneva Border City 138 kV Ckt 1
17956,L:20206:20210:100,2016-04-04 08:00:00,2016-04-22 08:00:00,planned,Twinsburg - Geauga 100 kV Circuit 1
19648,L:22912:23491:100,2016-04-01 08:00:00,2016-04-19 08:00:00,planned,Indian Head - Fisk Street 100 kV Ckt 1
14670,L:18737:18843:100,2016-03-28 08:00:00,2016-04-07 08:00:00,planned,Model City Energy Facility - Wagley Robertson Substation 100 kV line
6505,L:7987:7995:138,2016-04-06 08:00:00,2016-04-15 08:00:00,planned,Cobble Hill Substation - Rogers Lake 138 kV
13237,L:17928:17932:138,2016-05-22 18:00:00,2016-06-01 18:00:00,planned,Devers - Maricao 6301 138 kV
1558,L:5717:5749:138,2016-05-23 18:00:00,2016-06-10 18:00:00,planned,Valhalla - Ohio Falls 138 kV Circuit 1
315,L:5135:5137:138,2016-05-23 18:00:00,2016-06-10 18:00:00,planned,Matt Funk - California 138 kV Cir. 1
21025,L:23459:23475:230,2016-05-26 18:00:00,2016-06-02 18:00:00,planned,Terrora Substation - Morris Cogeneration Llc Substation 230 kV Ckt 1
3065,L:6304:6306:138,2016-05-31 18:00:00,2016-06-06 18:00:00,planned,York Crk - El Dorado Refinery 138 kV #1
7251,L:8293:8393:138,2016-05-28 18:00:00,2016-06-07 18:00:00,planned,Asphalt Mines - Van Sant Sta 138 kV
20579,L:23278:23302:100,2016-05-27 18:00:00,2016-06-01 18:00:00,planned,Libertyville - South Hall Substation 100 kV Line 2
15426,L:19057:19079:100,2016-05-30 18:00:00,2016-06-16 18:00:00,planned,South Broadway - Black Crk 100 kV #1
19282,L:22818:23310:100,2016-05-22 18:00:00,2016-06-06 18:00:00,planned,Deep Springs - Green Bluff 100 kV
20128,L:23087:23444:100,2016-05-31 18:00:00,2016-06-01 18:00:00,planned,N Cambridge - Edwards St 100 kV Ckt 2
13865,L:18280:18305:138,2016-05-28 18:00:00,2016-06-12 18:00:00,planned,Victory Substation - Hustisford Substation 138 kV #1
7983,L:8654:9899:138,2016-05-23 18:00:00,2016-06-04 18:00:00,planned,Walden North Generation Sta - Louiville 138 kV Cir. 1
1921,L:5900:5959:138,2016-05-24 18:00:00,2016-06-12 18:00:00,planned,Daffin Gin - Flint 138 kV Ckt 1
3610,L:6579:6580:138,2016-05-26 18:00:00,2016-06-08 18:00:00,planned,Montefiore - Golden Gate 138 kV #1
6026,L:7743:7787:138,2016-05-28 18:00:00,2016-06-15 18:00:00,planned,St. Augustine - Mcinnes 138 kV #1
20226,L:23126:23437:100,2016-05-27 18:00:00,2016-06-07 18:00:00,planned,Aurora - Electric Light Substation 100 kV Ckt 1
17106,L:19780:20204:100,2016-05-31 18:00:00,2016-06-16 18:00:00,planned,Genoa - Imperial 100 kV Line
7307,L:8320:8830:138,2016-05-25 18:00:00,2016-05-29 18:00:00,planned,Blfry - Lea National 138 kV #1
19507,L:22873:22886:230,2016-05-26 18:00:00,2016-05-31 18:00:00,planned,Clifton Wilson - Flax Hill 230 kV Cir. 1
3265,L:6406:6409:138,2016-05-29 18:00:00,2016-06-02 18:00:00,planned,Choupique - Sundance 138 kV Circuit 1
20068,L:23056:23087:230,2016-05-31 18:00:00,2016-06-07 18:00:00,planned,Guilbeau Electric - N Cambridge 230 kV #2
18799,L:21994:21997:100,2016-05-28 18:00:00,2016-06-05 18:00:00,planned,Sibley No Two - Columbia Hills 100 kV Circuit 1
16772,L:19641:20060:100,2016-05-30 18:00:00,2016-06-10 18:00:00,planned,Wisdom - Brownstown 100 kV Ckt 1
4134,L:6906:7157:138,2016-05-27 18:00:00,2016-06-06 18:00:00,planned,Eagle Pt - Rudd 138 kV Line
20582,L:23280:23305:100,2016-05-27 18:00:00,2016-06-01 18:00:00,planned,Tulsa Southeast - Elk Grove 100 kV
329,L:5140:5152:138,2016-05-23 18:00:00,2016-05-26 18:00:00,planned,Lincoln Station - Dorothy 138 kV
16002,L:19339:19340:100,2016-05-28 18:00:00,2016-06-03 18:00:00,planned,Monet - Wes Hebron 100 kV Circuit 1
12234,L:17000:17001:138,2016-05-29 18:00:00,2016-06-02 18:00:00,planned,Timber - Barstow 138 kV
18679,L:21783:21810:100,2016-05-22 18:00:00,2016-06-10 18:00:00,planned,Brasada Substation - Brunswick Nuclear 100 kV Line 1
7751,L:8516:8525:345,2016-05-30 18:00:00,2016-06-06 18:00:00,planned,Sulphur Springs - Plant Avenue 345 kV Cir. 1
1767,L:5836:5837:138,2016-05-31 18:00:00,2016-06-15 18:00:00,planned,Rubidoux - Vera 138 kV Cir. 1
14910,L:18842:19383:100,2016-05-30 18:00:00,2016-06-14 18:00:00,planned,Firstenergy R E Burger - Wirt 100 kV Line
