project_id,publication_date,facility_str,fid,fid_confidence,in_public_layer,contingency_str,cont_fid,loading_pct,rating_mva,dfax_pct,pre_loading_pct,source,upgrade_str,cost_total_usd,cost_alloc_usd
Q16-0564,2017-09-01,Sanger Power And Feed / Electric Avenue Facility 138 kV,L:9820:10262:138,1.0,True,Sanger Power And Feed / Meldrim 138 kV,L:9485:9820:138,120.0,253.0,5.1,,prose_loss,Rebuild line with higher-capacity conductor,3490000.0,3490000.0
Q16-0564,2017-09-01,Havre Assinniboine / Roney 138 kV,L:10200:10201:138,1.0,True,Indian / Birchwood 345 kV line,L:8680:10290:345,121.4,394.0,5.3,,prose_colon,Rebuild line with higher-capacity conductor,4631000.0,2923000.0
Q16-0564,2017-09-01,Ardmore / Armory 138 kV,L:9327:9329:138,1.0,True,Armory / Su 9923 138 kV,L:9329:9923:138,104.1,219.0,18.1,,prose_colon,Reconductor line,6726000.0,5874000.0
Q16-0649,2017-08-29,Border - N Lakeville 138 KV,L:8422:8455:138,1.0,True,Hardwick 138/1kV Transformer Bank,X:8450:138:1,167.5,232.0,49.6,139.3,fields,Rebuild line with higher-capacity conductor,1731000.0,1731000.0
Q16-0649,2017-08-29,Coldspring - Ctr 138 KV,L:8571:8582:138,1.0,True,Sulphur Springs Substation 345/1kV XFMR,X:8525:345:1,147.3,251.0,5.8,144.3,fields,Rebuild line with higher-capacity conductor,696000.0,696000.0
Q16-0649,2017-08-29,Travis - Viaduct Avenue Substation 138 KV,L:8509:8513:138,1.0,True,St Crispin - Pluess 345 KV,L:8823:8824:345,139.5,223.0,10.3,133.4,fields,Rebuild line with higher-capacity conductor,5567000.0,1232000.0
Q16-0649,2017-08-29,Big Stone S - Sterlington 138 KV,L:8436:8440:138,1.0,True,Border - N Lakeville 138 KV Line,L:8422:8455:138,130.5,194.0,30.3,110.0,fields,Rebuild line with higher-capacity conductor,1497000.0,1497000.0
Q16-0649,2017-08-29,St Crispin - 14Th Street 138 KV,L:8437:8823:138,1.0,True,St Crispin - Pluess 345 KV,L:8823:8824:345,128.3,238.0,11.1,122.1,fields,Rebuild line with higher-capacity conductor,4790000.0,760000.0
Q16-0649,2017-08-29,Tyhee - Center 138 KV,L:8572:8582:138,1.0,True,Pluess - St Crispin 345 KV,L:8823:8824:345,121.3,407.0,17.6,115.6,fields,Rebuild line with higher-capacity conductor,1514000.0,247000.0
Q16-0649,2017-08-29,Wagner - Johnsn Hill 138 KV,L:9079:9082:138,1.0,True,Thelma Aep - Yankee Doodle 138 KV,L:8476:8581:138,120.5,454.0,15.9,115.9,fields,Rebuild line with higher-capacity conductor,1753000.0,1753000.0
Q16-0649,2017-08-29,Tyhee - Scoggin 138 KV,L:8472:8572:138,1.0,True,Ctr - Tyhee 138 KV,L:8572:8582:138,119.8,251.0,11.3,113.9,fields,Rebuild line with higher-capacity conductor,1437000.0,1437000.0
Q16-0649,2017-08-29,Waugh Chapel - Sterlington 138 KV,L:8440:8457:138,1.0,True,Border - N Lakeville 138 KV,L:8422:8455:138,115.7,190.0,30.3,94.7,fields,Rebuild line with higher-capacity conductor,4743000.0,4743000.0
Q16-0649,2017-08-29,14T St - Hacienda Las Carolinas 138 KV,L:8437:8496:138,1.0,True,St Crispin - Pluess 345 KV,L:8823:8824:345,115.6,202.0,11.1,108.3,fields,Rebuild line with higher-capacity conductor,2190000.0,347000.0
Q16-0649,2017-08-29,Bowen Street - Scoggin Substation 138 KV,L:8472:8487:138,1.0,True,Tyhee - Center 138 KV line,L:8572:8582:138,112.2,238.0,11.3,106.0,fields,Rebuild line with higher-capacity conductor,2123000.0,2123000.0
Q16-0649,2017-08-29,Walerga-Galbrath - Glen Burnie 138 KV Line 1,L:8434:8435:138,1.0,True,Glen Burnie - Walerga-Galbrath 138 KV line,L:8434:8435:138,110.0,281.0,25.9,97.8,fields,Reconductor line,678000.0,678000.0
Q16-0649,2017-08-29,Walerga-Galbrath - Glen Burnie 138 KV,L:8434:8435:138,1.0,True,Walerga-Galbrath - Glen Burnie 138 KV Line 1,L:8434:8435:138,110.0,281.0,25.9,97.8,fields,Reconductor line,678000.0,678000.0
Q16-0649,2017-08-29,Aj Swope - Torrington Terminal 138 KV,L:8484:8578:138,1.0,True,Tyhee Substation - Ctr 138 KV,L:8572:8582:138,102.6,164.0,11.3,93.6,fields,Reconductor line,604000.0,604000.0
Q16-0649,2017-08-29,Bowen St - Aj Swope 138 KV,L:8487:8578:138,1.0,True,Tyhee - Center 138 KV,L:8572:8582:138,102.2,217.0,11.3,95.4,fields,Reconductor line,279000.0,279000.0
Q16-0658,2017-08-23,Campus Commons – Mecklenburg Power Sta 138kV L,L:9490:9650:138,1.0,True,Mecklenburg Power Sta – Person 345kV line,L:9650:11146:345,194.1,212.0,19.8,191.7,fields,Rebuild line with higher-capacity conductor,14769000.0,673000.0
Q16-0658,2017-08-23,J Woodruff – Pine Grove 138kV,L:9489:10676:138,1.0,True,Kerr Dam – Mecklenburg Power Station 345kV,L:9650:9676:345,145.5,219.0,10.1,144.3,fields,Rebuild line with higher-capacity conductor,25638000.0,647000.0
Q16-0658,2017-08-23,Wec 3 – Campus Commons Substation 138kV L,L:9431:9490:138,1.0,True,Mecklenburg Power Sta – Person 345kV,L:9650:11146:345,133.7,222.0,23.0,131.0,fields,Rebuild line with higher-capacity conductor,10369000.0,5165000.0
Q16-0658,2017-08-23,Bear Island Substation – Jesse L Terry 345kV,L:10264:10281:345,1.0,True,Birchwood – Challenge Substation 345kV L,L:9944:10290:345,123.5,2253.0,19.7,123.2,fields,Rebuild line with higher-capacity conductor,77949000.0,313000.0
Q16-0658,2017-08-23,Wec 3 – J Woodruff 138kV L,L:9431:9489:138,1.0,True,Mecklenburg Power Station – Person 345kV line,L:9650:11146:345,120.4,209.0,16.5,118.3,fields,Rebuild line with higher-capacity conductor,18565000.0,18565000.0
Q16-0658,2017-08-23,Indian – Birchwood 345kV,L:8680:10290:345,1.0,True,Fredericksburg – Jesse L Terry 345kV line,L:9734:10281:345,119.8,2093.0,15.3,119.7,fields,Rebuild line with higher-capacity conductor,64981000.0,265000.0
Q16-0658,2017-08-23,Jesse L Terry – Birchwood 345kV L,L:10281:10290:345,1.0,True,Challenge – Birchwood 345kV,L:9944:10290:345,110.2,1551.0,7.2,110.1,fields,Rebuild line with higher-capacity conductor,55048000.0,173000.0
Q16-0658,2017-08-23,Louisa Generation Facility – Idalia 345kV L,L:9643:10291:345,1.0,True,Louisa Generation Facility – N Anna 345kV L,L:9643:10279:345,106.1,2065.0,10.8,105.9,fields,Reconductor line,52892000.0,213000.0
Q16-0658,2017-08-23,Fairland – Bancroft 138kV,L:8902:9063:138,1.0,True,Columbus Denois rk – St Crispin 345kV,L:8823:8949:345,105.1,843.0,6.7,104.9,fields,Reconductor line,188000.0,1000.0
Q16-0658,2017-08-23,Fredericksburg – Rienzi 345kV Circuit 1,L:9734:10155:345,1.0,True,Rienzi – Fredericksburg 345kV,L:9734:10155:345,104.3,1728.0,6.8,104.2,fields,Reconductor line,35144000.0,94000.0
Q16-0658,2017-08-23,Fredericksburg – Rienzi 345kV #2,L:9734:10155:345,1.0,True,Rienzi – Fredericksburg 345kV Cir. 1,L:9734:10155:345,104.3,1728.0,6.8,104.2,fields,Reconductor line,35144000.0,94000.0
Q16-0658,2017-08-23,Sta G – Mecklenburg Power Station 345kV L,L:9276:9650:345,0.976352662627503,True,Sta G Substation – Clover 345kV,L:9276:9669:345,104.0,2434.0,32.6,103.6,fields,Reconductor line,48311000.0,376000.0
Q16-0658,2017-08-23,Colesville – Bancroft 138kV Line,L:8902:9062:138,1.0,True,St Crispin – Columbus Denos Creek 345kV,L:8823:8949:345,103.9,907.0,6.7,103.7,fields,Reconductor line,368000.0,1000.0
Q16-0658,2017-08-23,Pine Grove Substation – S Oak Cliff 138kV,L:10676:11063:138,1.0,True,Mecklenburg Power Sta – Kerr Dam 345kV L,L:9650:9676:345,102.3,206.0,9.8,101.1,fields,Reconductor line,3384000.0,82000.0
Q16-0658,2017-08-23,Baraga Vlg – Geysers Tap 2 345kV,L:9793:10265:345,1.0,True,Miller Redwood – Ag Reliant 345kV line,L:9725:10297:345,100.6,1281.0,8.5,100.4,fields,Reconductor line,33765000.0,196000.0
Q16-0666,2017-08-26,Elkhart Hydro Substation to Luser 100 kV,L:22017:22725:100,1.0,True,Lusher to Elkhart Hydro 100 kV Cir. 2,L:22017:22725:100,103.0,155.0,5.1,,table,Reconductor line,876000.0,91000.0
Q16-0666,2017-08-26,Lusher to Elkhart Hydro 100 kV Line 2,L:22017:22725:100,1.0,True,Lusher to Elkhart Hydro 100 kV Cir. 1,L:22017:22725:100,103.0,155.0,5.1,,table,Reconductor line,876000.0,91000.0
Q16-0681,2017-08-24,George Afb to State Pen 138 kV Line,L:18099:18118:138,1.0,True,Hofman to State Pen 138 kV L,L:18100:18118:138,275.0,193.0,100.0,,prose_overloaded,Rebuild line with higher-capacity conductor,9276000.0,9276000.0
Q16-0681,2017-08-24,Belfort to London 138 kV,L:18222:18701:138,1.0,True,Sagehill to Cabin Crk 345 kV L,L:18241:18694:345,257.0,242.0,9.8,,prose_overloaded,Rebuild line with higher-capacity conductor,1940000.0,1101000.0
Q16-0681,2017-08-24,Lomas Verdes 1706 to University Of Washington Power Plant 138 kV Line,L:17952:17960:138,1.0,True,Lowmoor to Hinton Ap 345 kV Line,L:9666:18544:345,167.6,161.0,6.2,,prose_overloaded,Rebuild line with higher-capacity conductor,5906000.0,4614000.0
Q16-0681,2017-08-24,Lomas Verdes 1706 to Cleburne 138 kV,L:17952:17958:138,1.0,True,Lowmoor to Hinton Ap 345 kV,L:9666:18544:345,151.7,180.0,6.2,,prose_overloaded,Rebuild line with higher-capacity conductor,4953000.0,3869000.0
Q16-0681,2017-08-24,Petro Canada to University Of Washington Power Plant Substation 138 kV,L:17957:17960:138,1.0,True,Lowmoor to Hinton Ap 345 kV L,L:9666:18544:345,151.4,175.0,6.2,,prose_overloaded,Rebuild line with higher-capacity conductor,9830000.0,7679000.0
Q16-0681,2017-08-24,Rustic to George Afb Substation 138 kV,L:18099:18107:138,1.0,True,Hinton Ap to Lowmoor 345 kV,L:9666:18544:345,145.2,335.0,31.2,,prose_overloaded,Rebuild line with higher-capacity conductor,16179000.0,4978000.0
Q16-0681,2017-08-24,E Plant to Elliott 138 kV,L:18628:18631:138,1.0,True,Hinton Ap to Lowmoor 345 kV,L:9666:18544:345,145.0,190.0,6.2,,prose_overloaded,Rebuild line with higher-capacity conductor,3752000.0,2931000.0
Q16-0681,2017-08-24,Vina to Randsbrg 138 kV,L:18245:18259:138,1.0,True,Sagehill to Cabin Creek 345 kV Line,L:18241:18694:345,135.1,337.0,10.6,,prose_overloaded,Rebuild line with higher-capacity conductor,5299000.0,2129000.0
Q16-0681,2017-08-24,Lockheed 2 Tap to Dobbins 138 kV,L:18108:18120:138,1.0,True,Parkin to Lockheed 2 Tap 138 kV,L:18112:18120:138,134.8,198.0,24.5,,prose_overloaded,Rebuild line with higher-capacity conductor,7970000.0,5436000.0
Q16-0681,2017-08-24,Alger to Livingston County 138 kV,L:18625:18626:138,1.0,True,Lowmoor to Hinton Ap 345 kV Line,L:9666:18544:345,134.1,217.0,6.2,,prose_overloaded,Rebuild line with higher-capacity conductor,7424000.0,5799000.0
Q16-0681,2017-08-24,North Pt to Ragland 345 kV,L:18299:18399:345,1.0,True,Lowmoor to Hinton Ap 345 kV,L:9666:18544:345,125.0,1158.0,9.7,,prose_overloaded,Rebuild line with higher-capacity conductor,59112000.0,2035000.0
Q16-0681,2017-08-24,Hofman to State Pen Substation 138 kV,L:18100:18118:138,0.9996430985424518,False,George Afb to State Pen Substation 138 kV,L:18099:18118:138,301.0,176.0,100.0,,prose_loss,Rebuild line with higher-capacity conductor,14282000.0,14282000.0
Q16-0681,2017-08-24,Hofman Substation to Meadow Bridge 138 kV,L:18063:18100:138,1.0,True,George Afb to State Pen 138 kV line,L:18099:18118:138,268.3,196.0,100.0,,prose_loss,Rebuild line with higher-capacity conductor,10654000.0,10654000.0
Q16-0681,2017-08-24,State to London Substation 138 kV,L:18223:18701:138,1.0,True,Cabin Crk to Sagehill 345 kV,L:18241:18694:345,261.9,237.0,9.8,,prose_loss,Rebuild line with higher-capacity conductor,3211000.0,1821000.0
Q16-0681,2017-08-24,Sabana Grande 6501 to State 138 kV,L:18223:18235:138,1.0,True,Mulberry Cogeneration Facility to Kent County 138 kV,L:18031:18037:138,173.2,226.0,6.5,,prose_loss,Rebuild line with higher-capacity conductor,5471000.0,1893000.0
Q16-0681,2017-08-24,Mulberry Cogeneration Facility to Kent County 138 kV,L:18031:18037:138,1.0,True,State to Sabana Grande 6501 Substation 138 kV,L:18223:18235:138,157.8,221.0,6.8,,prose_loss,Rebuild line with higher-capacity conductor,6200000.0,2194000.0
Q16-0681,2017-08-24,Lockheed 2 Tap to Rio Pecos 138 kV L,L:18103:18120:138,1.0,True,Lowmoor to Hinton Ap 345 kV L,L:9666:18544:345,138.7,341.0,31.2,,prose_loss,Rebuild line with higher-capacity conductor,4184000.0,1288000.0
Q16-0681,2017-08-24,Alger to Las Pulgas 138 kV,L:18626:18629:138,1.0,True,Lowmoor to Hinton Ap 345 kV,L:9666:18544:345,136.9,210.0,6.2,,prose_loss,Rebuild line with higher-capacity conductor,17267000.0,13489000.0
Q16-0681,2017-08-24,Ray Braswell Substation to Turning Stone 138 kV,L:18113:18452:138,1.0,True,Lowmoor to Hinton Ap 345 kV,L:9666:18544:345,132.0,228.0,6.2,,prose_loss,Rebuild line with higher-capacity conductor,7991000.0,6242000.0
Q16-0681,2017-08-24,R Galagher to Livingston County 138 kV,L:18625:18627:138,1.0,True,Lowmoor to Hinton Ap 345 kV,L:9666:18544:345,131.9,224.0,6.2,,prose_loss,Rebuild line with higher-capacity conductor,3790000.0,2961000.0
Q16-0681,2017-08-24,Moval to Mulbrry Cogeneration Facility 138 kV,L:18031:18032:138,1.0,True,Mulberry Cogeneration Facility Substation to Kent County 138 kV,L:18031:18037:138,189.9,185.0,5.6,,prose_colon,Rebuild line with higher-capacity conductor,1280000.0,673000.0
Q16-0681,2017-08-24,Moval to Sabana Grande 6501 138 kV,L:18032:18235:138,1.0,True,Mulberry Cogeneration Facility to Kent County 138 kV L,L:18031:18037:138,180.2,198.0,5.6,,prose_colon,Rebuild line with higher-capacity conductor,7691000.0,4045000.0
Q16-0681,2017-08-24,Clebure to Elliott Substation 138 kV,L:17958:18628:138,1.0,True,Hinton Ap to Lowmoor 345 kV,L:9666:18544:345,148.0,185.0,6.2,,prose_colon,Rebuild line with higher-capacity conductor,12420000.0,9702000.0
Q16-0681,2017-08-24,Rio Pecos to Rustic 138 kV,L:18103:18107:138,1.0,True,Hinton Ap to Lowmoor 345 kV Line,L:9666:18544:345,140.0,340.0,31.2,,prose_colon,Rebuild line with higher-capacity conductor,3376000.0,1039000.0
Q16-0681,2017-08-24,Turning Stone to R Gallagher 138 kV L,L:18452:18627:138,1.0,True,Lowmoor to Hinton Ap 345 kV,L:9666:18544:345,132.2,226.0,6.2,,prose_colon,Rebuild line with higher-capacity conductor,6740000.0,5265000.0
Q15-0520,2017-09-30,SOUTH MILFORD 230 kV/138 kV TX,X:18687:230:138,1.0,True,WOLVERINE CREEK to S MILFORD 230kV line,L:18687:19524:230,150.2,146.0,8.4,86.5,fields,Replace transformer with higher-rated unit,9736000.0,9736000.0
Q15-0520,2017-09-30,WOLVERINE CREEK to S MILFORD 230kV,L:18687:19524:230,1.0,True,JACK RAMEY WIND to FLATLICK 500kV,L:19281:19571:500,128.9,542.0,19.8,88.3,fields,Rebuild line with higher-capacity conductor,52338000.0,46281000.0
Q15-0520,2017-09-30,VILLA PRADES 1335 to RICHARDSVILLE 138kV,L:18659:18661:138,1.0,True,S MILFORD to WOLVERINE CRK 230kV Line,L:18687:19524:230,118.9,270.0,8.0,85.8,fields,Rebuild line with higher-capacity conductor,13301000.0,13301000.0
Q15-0520,2017-09-30,VILLA PRADES 1335 to DEAN FOREST 138kV,L:18659:18703:138,1.0,True,S MILFORD to WOLVERINE CREEK 230kV,L:18687:19524:230,118.6,277.0,8.0,86.4,fields,Rebuild line with higher-capacity conductor,4999000.0,4999000.0
Q15-0520,2017-09-30,RICHARDSVILLE to WOLVERINE CREEK 138kV,L:18661:19524:138,1.0,True,S MILFORD to WOLVERINE CRK 230kV,L:18687:19524:230,117.5,268.0,8.0,84.1,fields,Rebuild line with higher-capacity conductor,4039000.0,4039000.0
Q15-0520,2017-09-30,DEAN FOREST to RINDAL 138kV Line,L:18642:18703:138,1.0,True,SOUTH MILFORD to WOLVERINE CRK 230kV,L:18687:19524:230,111.5,269.0,7.8,79.1,fields,Rebuild line with higher-capacity conductor,2454000.0,2454000.0
Q15-0520,2017-09-30,LAKEPORT to PROGRESS ENERGY ELECTRIC-BELLEVIEW 138kV,L:18348:18349:138,1.0,True,RINDAL to DEAN FOREST 138kV,L:18642:18703:138,108.9,331.0,6.7,86.5,fields,Reconductor line,2099000.0,2099000.0
Q15-0520,2017-09-30,SYL LAKIN to WEST BRANCH 345kV,L:7193:7195:345,1.0,True,SOUTHEAST GATE to BELLINGHAM COGENERATION FACILITY 345kV L,L:7252:8204:345,103.4,1238.0,5.2,98.8,fields,Reconductor line,6616000.0,6616000.0
Q15-0521,2017-10-03,Collingwood – Mitchell Creek 100 KV line,L:21758:21802:100,1.0,True,Stolle Road – E Mesa2 100 KV line,L:21797:21806:100,198.1,116.0,100.0,,table,Rebuild line with higher-capacity conductor,5118000.0,5118000.0
Q15-0521,2017-10-03,E Mesa 2 – Stolle Rd 100 KV,L:21797:21806:100,1.0,True,Collingwood – Mitchell Crk Substation 100 KV,L:21758:21802:100,162.3,142.0,100.0,,table,Rebuild line with higher-capacity conductor,3831000.0,3831000.0
Q15-0521,2017-10-03,Collingwood – Stolle Rd 100 KV,L:21758:21797:100,1.0,True,Stolle oad – East Mesa 2 100 KV,L:21797:21806:100,156.4,129.0,100.0,,table,Rebuild line with higher-capacity conductor,4046000.0,4046000.0
Q16-0600,2017-09-29,KELLNERSVILLE - HUMMELSTOWN SUBSTATION 138 kV,L:6392:6424:138,1.0,True,TALENENERGY MARTINS CRK LLC HARRISBURG 500 kV/345 kV TX,X:7122:500:345,183.3,230.0,34.9,,prose_overloaded,Rebuild line with higher-capacity conductor,6896000.0,6896000.0
Q16-0600,2017-09-29,HUMMELSTOWN - DEL NORTE 138 kV,L:6412:6424:138,1.0,True,TALENENERGY MARTINS CRK LLC HARRISBURG 500/345kV Auto,X:7122:500:345,171.3,239.0,34.9,,prose_overloaded,Rebuild line with higher-capacity conductor,1564000.0,1564000.0
Q16-0600,2017-09-29,TALENENERGY MARTINS CRK LLC HARRISBURG - GRANTSBURG DIESEL 138 kV,L:6393:7122:138,1.0,True,TALENENERGY MARTINS CRK LLC HARRISBURG 500 kV/345 kV Autotransformer,X:7122:500:345,161.6,499.0,40.3,,prose_overloaded,Rebuild line with higher-capacity conductor,3778000.0,3778000.0
Q16-0600,2017-09-29,DEL NORTE - BLAELY MTN 138 kV,L:6411:6412:138,1.0,True,TALENENERGY MARTINS CRK LLC HARRISBURG SUBSTATION 500/345kV Autotransformer,X:7122:500:345,160.3,248.0,34.9,,prose_overloaded,Rebuild line with higher-capacity conductor,2788000.0,2788000.0
Q16-0600,2017-09-29,BRULE - KELLNERSVILLE 138 kV,L:6392:6413:138,1.0,True,TALENENERGY MARTINS CRK LC HARRISBURG 500 kV/345 kV Autotransformer,X:7122:500:345,155.1,291.0,34.9,,prose_overloaded,Rebuild line with higher-capacity conductor,1669000.0,1669000.0
Q16-0600,2017-09-29,NORTH SWEETWATER - PAXTON CREEK COGENERATION 138 kV,L:6343:6402:138,1.0,True,TALENENERGY MARTINS CRK LLC HARRISBURG - PRICEVILLE 345 kV L,L:6388:7122:345,153.8,460.0,16.3,,prose_overloaded,Rebuild line with higher-capacity conductor,3147000.0,3147000.0
Q16-0600,2017-09-29,PRICEVILLE 345-138 kV Transformer Bank,X:6388:345:138,0.9990224186853031,True,PRICEVILLE - TALENENERGY MARTIN CREEK LLC HARRISBURG 345 kV,L:6388:7122:345,146.2,388.0,6.5,,prose_overloaded,Replace transformer with higher-rated unit,13009000.0,13009000.0
Q16-0600,2017-09-29,AGUA FRIA - FINDLAY 138 kV,L:6395:6403:138,1.0,True,PRICEVILLE - TALENENERGY MARTINS CRK LLC HARRISBURG 345 kV,L:6388:7122:345,139.0,374.0,7.6,,prose_overloaded,Rebuild line with higher-capacity conductor,2484000.0,2484000.0
Q16-0600,2017-09-29,CEBOLLA 345/1 kV Autotransformer,X:6361:345:1,0.9983234692576634,True,TALENENERGY MARTINS CRK LC HARRISBURG - PRICEILLE 345 kV,L:6388:7122:345,132.3,633.0,8.2,,prose_overloaded,Replace transformer with higher-rated unit,21103000.0,21103000.0
Q16-0600,2017-09-29,NORTH SWEETWATER - BEATTTY 138 kV,L:6343:6397:138,1.0,True,PRICEVILLE - TALENENERGY MARTINS CRK LLC HARRISBURG 345 kV,L:6388:7122:345,131.2,491.0,11.3,,prose_overloaded,Rebuild line with higher-capacity conductor,1464000.0,1464000.0
Q16-0600,2017-09-29,MOUNTAIN 500 kV/345 kV Autotransformer,X:7100:500:345,0.9975153248679064,True,BAYSHORE - PEORIA 500 kV,L:6421:8103:500,122.7,1205.0,8.1,,prose_overloaded,Replace transformer with higher-rated unit,31529000.0,1371000.0
Q16-0600,2017-09-29,TRENTWOOD SUBSTATION - IRONWOOD LLC 345 kV,L:6531:7169:345,1.0,True,BRUNNER ISLAND - AMPS 500 kV,L:7127:7159:500,114.4,1677.0,15.5,,prose_overloaded,Rebuild line with higher-capacity conductor,37681000.0,1923000.0
Q16-0600,2017-09-29,LEMON COVE - ALLEGHENY HYDRO NO 8 345 kV,L:7727:8281:345,1.0,True,PINEY CREEK PROJECT - SAN GERMAN TC 6406 345 kV line,L:7702:8253:345,108.3,1188.0,5.2,,prose_overloaded,Reconductor line,38196000.0,3311000.0
Q16-0600,2017-09-29,WILDE - HATHAWAY 138 kV,L:6410:6417:138,1.0,True,INDUSTRY - IRONWOOD LLC 345 kV,L:6585:7169:345,107.7,248.0,10.9,,prose_overloaded,Reconductor line,615000.0,615000.0
Q16-0600,2017-09-29,NOLENSVILLE - CARMI 138 kV,L:6399:7050:138,1.0,True,BRULE - KELLNERSVILLE 138 kV,L:6392:6413:138,107.6,281.0,5.1,,prose_overloaded,Reconductor line,1471000.0,1471000.0
Q16-0600,2017-09-29,ATCHELITZ - PT OF ROCKS 138 kV L,L:6358:6362:138,1.0,True,AGUA FRIA - BEATTTY SUBSTATION 138 kV Line,L:6395:6397:138,106.3,183.0,8.0,,prose_overloaded,Reconductor line,450000.0,450000.0
Q16-0600,2017-09-29,GE ALACHUA - BAYSHORE 345 kV,L:6421:6475:345,1.0,True,YERMO - MONTOUR STATION 500 kV Line,L:7109:7114:500,102.6,1055.0,5.5,,prose_overloaded,Reconductor line,12391000.0,462000.0
Q16-0600,2017-09-29,NOXON - EPSY 138 kV,L:6975:6987:138,1.0,True,INDUSTRY - WESTWOOD GENERATION LLC 345 kV line,L:6585:7168:345,102.0,493.0,5.6,,prose_overloaded,Reconductor line,1069000.0,1069000.0
Q16-0600,2017-09-29,HOSPITAL DISTRITO 7003 - GIBRALTER CUST 345 kV,L:6046:6088:345,1.0,True,LAE JUNE PUMP - AMPS 500 kV,L:6300:7127:500,100.0,2515.0,5.4,,prose_overloaded,Reconductor line,12148000.0,173000.0
Q16-0600,2017-09-29,WESTWOOD - BRULE 138 kV,L:6394:6413:138,1.0,True,TALENENERGY MARTINS CREEK LLC HARRISBURG 500-345 kV Transformer Bank,X:7122:500:345,195.9,388.0,40.3,,prose_loss,Rebuild line with higher-capacity conductor,4499000.0,4499000.0
Q16-0600,2017-09-29,WESTWOOD - GRANTSBURG DIESEL 138 kV L,L:6393:6394:138,1.0,True,TALENENERGY MARTINS CREEK LLC HARRISBURG 500/345 kV Autotransformer,X:7122:500:345,180.6,429.0,40.3,,prose_loss,Rebuild line with higher-capacity conductor,1150000.0,1150000.0
Q16-0600,2017-09-29,LA JOLLA SUBSTATION - COVANTA INDIANAPOLIS ENERGY 138 kV,L:6398:6416:138,1.0,True,KELLNERSVILLE - BRULE 138 kV,L:6392:6413:138,158.3,197.0,38.6,,prose_loss,Rebuild line with higher-capacity conductor,2899000.0,2899000.0
Q16-0600,2017-09-29,SIDNEY A MURAY JR HYDROELECTRIC - TALENENERGY MARTINS CRK LLC WEST SHORE 138 kV line,L:6355:7165:138,1.0,True,TALENENERGY MARTINS CREEK LLC HARRISBURG - PRICEVILLE 345 kV Line,L:6388:7122:345,150.3,433.0,5.3,,prose_loss,Rebuild line with higher-capacity conductor,2636000.0,2636000.0
Q16-0600,2017-09-29,IRRAN - TALENENERGY MARTINS CRK LLC HARRISBURG 138 kV L,L:6391:7122:138,1.0,True,TALENENERGY MARTINS CRK LLC HARRISBURG - PRICEVILLE SUBSTATION 345 kV L,L:6388:7122:345,148.7,448.0,16.3,,prose_loss,Rebuild line with higher-capacity conductor,649000.0,649000.0
Q16-0600,2017-09-29,IRRAN - PAXTON CREEK COGENERATION 138 kV,L:6391:6402:138,1.0,True,PRICEVILLE - TALENENERGY MARTINS CREEK LLC HARRISBURG 345 kV,L:6388:7122:345,144.9,478.0,16.3,,prose_loss,Rebuild line with higher-capacity conductor,2341000.0,2341000.0
Q16-0600,2017-09-29,BLAKELY MOUNTAIN - ROYAL 138 kV,L:6407:6411:138,1.0,True,IRONWOOD LLC SUBSTATION - INDUSTRY 345 kV,L:6585:7169:345,120.9,240.0,10.9,,prose_loss,Rebuild line with higher-capacity conductor,2576000.0,2576000.0
Q16-0600,2017-09-29,LEMON COVE - STEGALL 345 kV,L:7709:7727:345,1.0,True,SAN GERMAN TC 6406 - PINEY CRK PROJECT 345 kV,L:7702:8253:345,119.6,1136.0,5.6,,prose_loss,Rebuild line with higher-capacity conductor,63062000.0,3176000.0
Q16-0600,2017-09-29,TALENENERGY MARTINS CRK LLC HARRISBURG 345/138 kV Autotransformer,X:7122:345:138,0.9995964266282322,True,TALENENERGY MARTINS CRK LLC HARRISBURG 500/345kV Auto,X:7122:500:345,117.4,477.0,16.3,,prose_loss,Replace transformer with higher-rated unit,17900000.0,17900000.0
Q16-0600,2017-09-29,CEBOLLA - PRICEVILLE 345 kV,L:6361:6388:345,1.0,True,PEORIA - PRICEVILLE 345 kV,L:6388:8103:345,110.4,1135.0,10.0,,prose_loss,Rebuild line with higher-capacity conductor,43143000.0,3095000.0
Q16-0600,2017-09-29,HATHAWAY - ROYAL 138 kV Line,L:6407:6410:138,1.0,True,IRONWOOD LLC - INDUSTRY 345 kV,L:6585:7169:345,108.6,258.0,10.9,,prose_loss,Reconductor line,1089000.0,1089000.0
Q16-0600,2017-09-29,TRENTWOOD - EAGLE 345 kV,L:6531:6533:345,1.0,True,AMPS - BRUNNER ISLAND 500 kV,L:7127:7159:500,107.2,1285.0,12.6,,prose_loss,Reconductor line,6832000.0,387000.0
Q16-0600,2017-09-29,SHEPHERD CTR SUBSTATION - VALLEY RD 138 kV L,L:6387:6389:138,1.0,True,KELLNERSVILLE - BRULE 138 kV,L:6392:6413:138,105.2,244.0,38.6,,prose_loss,Reconductor line,1708000.0,1708000.0
Q16-0600,2017-09-29,EAST BROAD - BRANDOW 138 kV,L:7045:7049:138,1.0,True,KELLNERSVILLE - BRULE 138 kV L,L:6392:6413:138,102.2,279.0,5.1,,prose_loss,Reconductor line,1060000.0,1060000.0
