plant_id,sub_id,fuel,mw,online_year,retire_year,queue_project_id
6511,23466,ng,5.918,2006,,
6512,23466,ng,5.918,2001,,
6518,23470,ng,0.782,1961,,
6528,23473,solar,23.791,1980,,
6529,23474,dfo,28.215,1988,,
6530,23474,dfo,28.215,1976,,
6531,23474,dfo,28.215,1994,2019.0,
6532,23474,dfo,28.215,1992,,
6533,23475,ng,49.966,2002,,
6534,23475,ng,49.966,1962,,
6535,23475,ng,49.966,1964,,
6536,23475,ng,49.966,1966,,
6543,23477,nuclear,1058.975,1968,,
6544,23477,nuclear,1058.975,2002,,
6545,23478,dfo,1.814,1989,,
6546,23478,dfo,1.814,2000,,
6553,23480,ng,99.374,1963,,
6554,23480,ng,99.374,1976,,
6555,23480,ng,99.374,1970,,
6556,23480,ng,99.374,1980,,
6558,23481,ng,6.141,1969,,
6559,23482,dfo,0.877,1963,2011.0,
6560,23482,dfo,0.877,2009,,
6561,23482,dfo,0.877,1986,2012.0,
6568,23485,hydro,1.237,2000,,
6570,23486,solar,0.793,1975,,
6571,23487,ng,1.34,1971,,
6572,23487,ng,1.34,1985,,
6573,23487,ng,1.34,1990,,
6574,23487,ng,1.34,1975,,
6575,23487,ng,1.34,1964,,
6576,23487,ng,1.34,2003,,
6577,23488,ng,174.63,1967,,
6578,23488,ng,174.63,1984,,
6579,23489,ng,1.195,1963,,
6582,23489,ng,1.195,1990,,
6583,23489,ng,1.195,1960,,
6584,23489,ng,1.195,1987,,
6585,23490,ng,4.578,1980,,
6586,23490,ng,4.578,2003,,
6587,23490,ng,4.578,1994,,
6588,23490,ng,4.578,1986,,
6589,23490,ng,4.578,2010,,
6590,23490,ng,4.578,1977,,
6591,23491,dfo,48.5,1990,,
6592,23491,dfo,48.5,1990,2024.0,
6593,23491,dfo,48.5,1975,,
6594,23491,dfo,48.5,1985,,
6595,23491,dfo,48.5,1984,2011.0,
6596,23491,dfo,48.5,1994,2016.0,
6597,23492,coal,20.749,1992,2020.0,
6599,23493,ng,4.69,2007,,
6601,23494,wind,2.821,1970,,
6602,23495,ng,115.989,2002,,
6603,23495,ng,115.989,1962,,
6604,23495,ng,115.989,2007,,
6605,23495,ng,115.989,1969,,
6606,23496,ng,233.73,1984,,
6607,23496,ng,233.73,1979,,
6608,23496,ng,233.73,2006,,
6609,23496,ng,233.73,1999,,
6610,23496,ng,233.73,1997,,
6611,23496,ng,233.73,1996,,
6613,23497,hydro,1.134,1983,,
6615,23499,ng,10.496,1984,,
6616,23499,ng,10.496,2010,,
6617,23499,ng,10.496,2009,,
6619,23500,ng,0.558,1991,,
6622,23502,hydro,0.567,1987,,
6623,23503,ng,3.908,1971,,
6624,23504,ng,0.893,1984,,
6627,23505,ng,100.491,1995,,
6628,23505,ng,100.491,2010,,
6629,23505,ng,100.491,1960,,
6630,23505,ng,100.491,1969,,
6631,23505,ng,100.491,1972,,
6632,23505,ng,100.491,1979,,
6633,23506,ng,128.773,1962,,
6634,23506,ng,128.773,1970,,
6635,23506,ng,128.773,1967,,
6636,23506,ng,128.773,1980,,
6637,23506,ng,128.773,1973,,
6638,23506,ng,128.773,1971,,
6641,23507,ng,1.117,1995,,
6644,23507,ng,1.117,1960,,
6645,23508,nuclear,913.524,2003,,
6646,23508,nuclear,913.524,1995,,
6647,23509,wind,90.264,1966,,
6648,23510,wind,123.548,1993,,
6649,23511,wind,1.692,1962,,
6650,23511,wind,1.692,2007,,
6651,23512,coal,314.322,1996,2011.0,
6653,23513,ng,6.588,1972,,
6654,23513,ng,6.588,1992,,
6655,23513,ng,6.588,1997,,
6657,23513,ng,6.588,2005,,
6658,23514,ng,75.781,1965,,
6659,23514,ng,75.781,1997,,
6660,23514,ng,75.781,2001,,
6661,23514,ng,75.781,2005,,
6662,23514,ng,75.781,1981,,
6663,23514,ng,75.781,1989,,
6664,23515,dfo,4.837,1980,,
6665,23516,dfo,0.977,1982,2020.0,
6666,23516,dfo,0.977,1964,2016.0,
6667,23516,dfo,0.977,1968,2018.0,
6669,23517,hydro,0.619,1963,,
6671,23517,hydro,0.619,1983,,
6672,23517,hydro,0.619,2000,,
6673,23518,ng,0.67,2006,,
6675,23519,hydro,8.249,1966,,
6677,23520,ng,3.305,1967,,
6678,23520,ng,3.305,1973,,
6680,23520,ng,3.305,2004,,
6681,23520,ng,3.305,2003,,
6682,23521,solar,6.873,1984,,
6683,23522,ng,237.27,2009,,
6684,23522,ng,237.27,1992,,
6685,23522,ng,237.27,1997,,
6686,23522,ng,237.27,1990,,
6687,23522,ng,237.27,1983,,
6688,23522,ng,237.27,1975,,
6689,23523,nuclear,1108.665,1987,,
6690,23523,nuclear,1108.665,1961,,
6691,23524,dfo,1.814,2005,2020.0,
6692,23524,dfo,1.814,2010,2021.0,
6693,23524,dfo,1.814,1961,2016.0,
6694,23525,ng,9.267,1990,,
6695,23526,ng,6.923,1993,,
6696,23526,ng,6.923,1969,,
6697,23527,wind,245.405,1964,,
6698,23528,ng,5.36,1984,,
6699,23528,ng,5.36,1985,,
6706,23530,ng,321.57,1981,,
6707,23530,ng,321.57,1974,,
6708,23530,ng,321.57,1998,,
6709,23530,ng,321.57,1993,,
6710,23530,ng,321.57,1972,,
6711,23530,ng,321.57,1986,,
6732,24599,ng,3.908,1962,,
6733,24600,nuclear,1108.665,2008,,
6734,24600,nuclear,1108.665,1962,,
6748,24606,wind,225.659,1969,,
6755,24609,ng,4.69,1979,,
6763,24612,wind,59.236,1967,,
6764,24612,wind,59.236,2001,,
6765,24612,wind,59.236,1964,,
6847,24640,wind,115.086,1988,,
6854,24642,wind,225.659,1999,,
13486,8359,other,10.326,1984,,
13509,22985,other,64.266,1996,,
13510,24088,other,20.083,1978,,
13528,8468,other,55.785,1980,,
13529,9083,other,49.215,1967,,
13553,10513,other,86.773,1963,,
13555,10966,other,72.446,1981,,
13556,11121,other,72.19,1995,,
13564,6002,other,67.784,1974,,
13565,5853,other,53.165,1973,,
13566,6001,other,72.767,1978,,
13572,19978,other,72.368,2003,,
13573,19934,other,82.431,2001,,
13574,19287,other,31.633,1985,,
13576,7067,other,102.505,1985,,
13577,6078,other,61.048,1990,,
13578,6429,other,94.514,1970,,
13579,6171,other,73.225,1960,,
13580,7799,other,44.335,1994,,
13590,16484,other,34.987,1999,,
13593,9672,other,70.545,1993,,
13594,9521,other,47.504,2008,,
13595,9432,other,82.504,1997,,
13596,10159,other,89.171,1989,,
13597,10260,other,71.718,1989,,
13598,9930,other,96.39,2008,,
13599,10022,other,60.169,2007,,
13605,17961,other,1.0,1970,,
13609,8370,wind,2.0,1995,,
13617,21664,wind,1.052,1996,,
13621,10448,wind,208.0,1980,,
13626,9301,wind,1.0,1978,,
13627,10228,wind,1.0,2003,,
13640,21520,solar,4.6,1998,,
13644,21195,solar,1.0,1964,,
13656,8274,solar,1.114,1964,,
13660,9828,solar,17.0,1960,,
13661,9967,solar,20.0,1975,,
13662,10099,solar,1.0,1983,,
13663,10274,solar,2.0,1960,,
13664,9680,solar,80.0,2004,,
13665,10209,solar,19.0,1963,,
13668,18117,solar,1.0,1981,,
13670,9747,solar,142.4,2008,,
13674,10177,solar,100.0,1989,,
13676,11098,solar,80.6,1982,,
13677,11114,solar,80.0,1974,,
13678,11198,solar,79.9,2006,,
13680,8993,solar,75.0,2002,,
13682,10930,solar,74.9,1978,,
13710,10548,solar,60.0,1964,,
13724,11063,solar,50.0,1976,,
13742,23338,wind,212.0,1987,,
13757,23453,wind,194.3,1992,,
13769,9725,ng,663.9,2003,,
13771,7096,ng,555.0,2006,,
13772,7096,ng,555.0,2004,,
13773,7096,ng,555.0,1975,,
13774,7109,ng,529.0,1961,,
13775,7109,ng,529.0,1995,,
13776,6046,ng,525.0,2004,,
13778,9104,ng,493.0,1977,,
13782,7145,ng,460.0,1975,,
13783,8267,ng,453.0,1975,,
13784,7155,ng,419.6,1985,,
13785,20300,ng,404.0,2009,,
13786,8228,ng,394.0,2007,,
13791,8267,ng,372.0,1970,,
13792,8267,ng,372.0,1961,,
13793,8228,ng,370.0,1973,,
13794,8228,ng,370.0,1974,,
13795,9725,ng,369.8,1976,,
13796,9725,ng,369.8,2006,,
13797,9725,ng,369.8,1980,,
13799,5927,ng,365.5,1990,,
13803,18827,ng,361.3,1995,,
13804,9070,ng,359.6,2004,,
13807,20033,ng,340.0,1981,,
13808,9864,ng,338.0,1965,,
13809,20300,ng,328.0,1996,,
13810,20300,ng,328.0,2006,,
13811,8680,ng,316.0,1994,,
13812,20033,ng,311.0,1985,,
13813,20033,ng,311.0,1982,,
13818,9104,ng,310.3,2002,,
13819,9104,ng,310.3,1982,,
13820,19592,ng,310.2,1973,,
13827,22032,ng,260.0,1982,,
13830,7145,ng,244.8,2000,,
13831,7145,ng,244.8,2008,,
13832,7145,ng,244.8,1977,,
13833,5927,ng,244.0,2009,,
13838,22032,ng,238.0,1992,,
13839,22032,ng,238.0,1994,,
13840,9864,ng,237.0,1965,,
13841,9864,ng,237.0,1977,,
13842,9070,ng,235.5,1984,,
13843,9070,ng,235.5,1983,,
13844,18827,ng,235.5,1998,,
13845,18827,ng,235.5,1968,,
13848,7155,ng,234.9,1997,,
13849,7155,ng,234.9,1980,,
13850,19592,ng,233.7,1972,,
13859,8680,ng,215.0,1993,,
13860,8680,ng,215.0,1986,,
901711,9778,wind,327.6,2014,,Q11-0012
901712,22868,gas,364.5,2014,,Q11-0018
901713,23316,other,38.8,2014,,Q11-0042
901714,23508,gas,513.3,2014,,Q11-0041
901715,9621,gas,286.1,2014,,Q11-0009
901716,22595,gas,514.7,2014,,Q11-0039
901717,8878,gas,1130.5,2014,,Q11-0056
901718,16483,wind,111.2,2014,,Q11-0085
901719,21664,solar,51.2,2015,,Q11-0017
901720,7330,wind,124.8,2015,,Q11-0049
901721,5339,gas,523.5,2015,,Q11-0001
901722,9397,solar,171.8,2015,,Q11-0030
901723,18401,other,213.6,2015,,Q11-0045
901724,22035,wind,132.8,2015,,Q11-0064
901725,18855,gas,211.3,2015,,Q12-0127
901726,18622,wind,212.9,2015,,Q11-0003
901727,17178,gas,543.8,2015,,Q11-0015
901728,10187,wind,183.3,2015,,Q11-0025
901729,5875,solar,49.8,2015,,Q11-0005
901730,10132,gas,95.7,2015,,Q11-0027
901731,10268,gas,372.4,2015,,Q11-0019
901732,20038,other,71.2,2015,,Q12-0091
901733,7233,solar,89.1,2015,,Q12-0094
901734,17901,wind,179.3,2015,,Q12-0097
901735,18926,gas,127.2,2015,,Q13-0198
901736,21397,solar,112.2,2015,,Q11-0076
901737,10644,gas,565.8,2015,,Q11-0016
901738,17772,wind,67.3,2015,,Q11-0020
901739,10222,other,97.9,2015,,Q11-0052
901740,22024,gas,407.6,2015,,Q12-0155
901741,7506,solar,98.7,2015,,Q11-0033
901742,22868,solar,88.0,2015,,Q11-0086
901743,7352,solar,71.6,2015,,Q12-0111
901744,7619,wind,256.6,2015,,Q12-0161
901745,5208,solar,103.1,2015,,Q13-0206
901746,22400,wind,209.5,2015,,Q11-0035
901747,19936,wind,159.3,2016,,Q11-0002
901748,23328,wind,80.0,2016,,Q12-0119
901749,8997,gas,97.5,2016,,Q12-0123
901750,21754,solar,106.8,2016,,Q13-0222
901751,24042,wind,84.2,2016,,Q12-0131
901752,5838,solar,199.1,2016,,Q13-0253
901753,10259,solar,54.7,2016,,Q11-0021
901754,7211,gas,267.8,2016,,Q11-0079
901755,17238,gas,398.4,2016,,Q12-0110
901756,9900,gas,406.9,2016,,Q12-0159
901757,5309,solar,82.0,2016,,Q12-0160
901758,5930,wind,170.6,2016,,Q13-0207
901759,9230,other,181.3,2016,,Q11-0010
901760,7500,gas,751.0,2016,,Q12-0135
901761,5609,wind,179.6,2016,,Q11-0007
901762,9740,gas,966.1,2016,,Q11-0038
901763,22749,gas,1153.6,2016,,Q12-0185
901764,22020,wind,256.0,2016,,Q13-0223
901765,8239,wind,198.2,2016,,Q11-0040
901766,19222,wind,206.8,2016,,Q11-0083
901767,8108,gas,389.5,2016,,Q12-0166
901768,5943,wind,291.6,2016,,Q13-0200
901769,9571,storage,70.0,2016,,Q13-0209
901770,6764,gas,659.1,2016,,Q13-0231
901771,22495,gas,373.3,2016,,Q11-0051
901772,21975,wind,181.9,2016,,Q11-0067
901773,17044,gas,130.8,2016,,Q12-0095
901774,23304,wind,114.9,2016,,Q12-0126
901775,21719,gas,541.0,2016,,Q12-0146
901776,7348,wind,284.2,2016,,Q13-0197
901777,18327,gas,164.1,2016,,Q13-0212
901778,23330,other,26.5,2016,,Q13-0256
901779,8450,gas,1207.5,2016,,Q14-0332
901780,18211,gas,57.8,2016,,Q11-0028
901781,20143,other,6.1,2016,,Q11-0044
901782,9312,wind,288.7,2016,,Q11-0057
901783,19527,wind,233.8,2016,,Q12-0172
901784,17860,wind,185.1,2016,,Q13-0220
901785,23288,solar,132.4,2016,,Q13-0224
901786,7014,solar,59.2,2016,,Q11-0058
901787,9420,wind,95.3,2016,,Q12-0168
901788,9928,gas,1500.0,2016,,Q13-0268
901789,5510,solar,66.7,2016,,Q14-0329
901790,5945,gas,302.3,2016,,Q11-0031
901791,22765,gas,844.0,2016,,Q11-0048
901792,7512,solar,41.0,2016,,Q11-0050
901793,9141,gas,744.1,2017,,Q11-0053
901794,9476,gas,786.0,2017,,Q11-0081
901795,19575,solar,43.0,2017,,Q11-0084
901796,7217,other,61.9,2017,,Q12-0103
901797,24027,solar,330.2,2017,,Q12-0120
901798,18732,solar,201.0,2017,,Q12-0170
901799,22495,other,19.4,2017,,Q13-0217
901800,22551,wind,259.8,2017,,Q13-0254
901801,18005,gas,116.0,2017,,Q12-0116
901802,7784,other,37.2,2017,,Q12-0142
901803,10279,other,15.8,2017,,Q12-0189
901804,9806,gas,305.2,2017,,Q13-0211
901805,9633,gas,322.1,2017,,Q13-0237
901806,17391,other,60.2,2017,,Q14-0306
901807,10068,gas,1014.5,2017,,Q12-0136
901808,24600,solar,117.1,2017,,Q12-0144
901809,9816,gas,555.7,2017,,Q12-0179
901810,22983,gas,126.8,2017,,Q14-0320
901811,5301,wind,285.7,2017,,Q12-0092
901812,7123,gas,228.3,2017,,Q12-0102
901813,9255,other,135.8,2017,,Q12-0154
901814,7500,wind,246.0,2017,,Q12-0156
901815,23151,gas,240.0,2017,,Q12-0175
901816,9633,solar,112.9,2017,,Q13-0192
901817,22035,gas,252.0,2017,,Q13-0240
901818,9884,solar,294.7,2017,,Q13-0293
901819,6311,solar,77.4,2017,,Q12-0132
901820,6614,wind,95.6,2017,,Q13-0219
901821,21397,wind,197.3,2017,,Q13-0225
901822,16959,other,21.8,2017,,Q13-0252
901823,18683,gas,160.4,2017,,Q13-0271
901824,19526,wind,199.9,2017,,Q13-0210
901825,6687,solar,66.7,2017,,Q13-0215
901826,20199,solar,47.4,2017,,Q13-0238
901827,17462,wind,214.7,2017,,Q13-0247
901828,5801,solar,219.3,2017,,Q13-0261
901829,22035,gas,1500.0,2017,,Q12-0121
901830,7630,gas,79.3,2017,,Q14-0331
901831,19594,gas,356.2,2017,,Q14-0347
901832,22018,solar,174.9,2017,,Q14-0354
901833,20033,gas,153.2,2017,,Q14-0356
901834,17749,solar,277.4,2017,,Q14-0370
901835,18616,gas,1195.2,2017,,Q12-0167
901836,22797,solar,127.5,2017,,Q13-0272
901837,10279,gas,752.3,2017,,Q13-0294
901838,10193,storage,159.4,2017,,Q14-0314
901839,9778,gas,132.6,2017,,Q12-0174
901840,20169,gas,767.6,2017,,Q13-0191
901841,8222,gas,536.2,2017,,Q13-0288
901842,9633,gas,295.1,2017,,Q14-0367
901843,9502,other,9.0,2017,,Q12-0187
901844,7181,wind,169.0,2017,,Q13-0281
901845,23119,solar,105.6,2017,,Q14-0302
901846,21983,gas,347.7,2017,,Q14-0375
901847,22035,solar,467.4,2017,,Q14-0377
901848,20280,wind,187.9,2017,,Q14-0406
901849,5299,gas,211.1,2017,,Q12-0128
901850,22035,wind,199.1,2017,,Q12-0147
901851,7429,gas,164.8,2017,,Q12-0171
901852,17423,wind,241.5,2017,,Q13-0232
901853,9751,solar,133.4,2017,,Q15-0475
901854,10277,solar,38.1,2017,,Q13-0235
901855,17275,solar,30.6,2017,,Q13-0251
901856,16484,wind,170.0,2017,,Q13-0258
901857,9563,gas,820.4,2017,,Q13-0262
901858,23498,other,105.1,2017,,Q13-0291
901859,9335,gas,50.0,2017,,Q14-0330
901860,8324,solar,229.0,2017,,Q14-0369
901861,7114,gas,576.6,2018,,Q12-0143
901862,18368,gas,1500.0,2018,,Q13-0228
901863,22035,solar,54.9,2018,,Q13-0276
901864,18282,wind,302.5,2018,,Q13-0298
901865,18063,solar,175.0,2018,,Q14-0313
901866,24041,wind,135.6,2018,,Q14-0339
901867,18377,gas,562.0,2018,,Q12-0129
901868,22789,solar,62.3,2018,,Q13-0280
901869,25115,wind,252.1,2018,,Q13-0286
901870,9619,wind,95.2,2018,,Q14-0366
901871,9133,gas,491.4,2018,,Q15-0473
901872,5767,wind,247.6,2018,,Q12-0113
901873,22751,solar,47.7,2018,,Q13-0205
901874,8170,wind,121.1,2018,,Q13-0297
901875,18471,gas,1129.2,2018,,Q14-0305
901876,10027,wind,204.6,2018,,Q14-0319
901877,22018,gas,168.2,2018,,Q14-0327
901878,9633,gas,334.5,2018,,Q12-0145
901879,9633,solar,256.8,2018,,Q13-0204
901880,22595,wind,222.3,2018,,Q14-0316
901881,19580,solar,88.7,2018,,Q14-0340
901882,5231,gas,105.5,2018,,Q14-0341
901883,10123,other,70.1,2018,,Q14-0373
901884,6734,wind,210.6,2018,,Q14-0410
901885,23449,wind,152.7,2018,,Q12-0181
901886,5318,solar,149.7,2018,,Q13-0241
901887,20130,solar,27.6,2018,,Q14-0389
901888,22018,wind,105.3,2018,,Q12-0130
901889,19400,wind,137.2,2018,,Q12-0162
901890,22967,gas,291.6,2018,,Q12-0180
901891,22035,other,34.0,2018,,Q13-0270
901892,8504,wind,168.3,2018,,Q13-0292
901893,8293,gas,1075.8,2018,,Q14-0348
901894,8905,solar,223.6,2018,,Q14-0399
901895,17885,other,174.6,2018,,Q15-0506
901896,9716,wind,113.3,2018,,Q13-0196
901897,6693,gas,318.8,2018,,Q13-0248
901898,9419,wind,81.2,2018,,Q13-0269
901899,19648,gas,936.8,2018,,Q13-0290
901900,18690,solar,171.9,2018,,Q13-0300
901901,5613,solar,84.4,2018,,Q14-0321
901902,8499,gas,689.3,2018,,Q14-0342
901903,19417,wind,329.3,2018,,Q14-0357
901904,11146,gas,353.3,2018,,Q15-0471
901905,5930,solar,119.2,2018,,Q15-0474
901906,22996,wind,260.0,2018,,Q15-0494
901907,9150,gas,839.7,2018,,Q15-0498
901908,7938,gas,1500.0,2018,,Q15-0524
901909,23523,solar,238.4,2018,,Q15-0536
901910,9542,wind,338.7,2018,,Q14-0411
901911,22782,wind,151.2,2018,,Q14-0412
901912,9633,solar,75.0,2018,,Q15-0511
901913,19308,solar,390.7,2018,,Q13-0234
901914,22987,wind,210.7,2018,,Q13-0265
901915,9639,solar,82.2,2018,,Q14-0381
901916,7974,solar,130.0,2018,,Q14-0384
901917,8515,gas,566.0,2018,,Q15-0523
901918,19338,wind,220.8,2018,,Q13-0267
901919,6467,other,114.1,2018,,Q13-0295
901920,22035,solar,76.6,2018,,Q14-0317
901921,22965,other,24.0,2018,,Q14-0336
901922,23508,gas,502.0,2018,,Q14-0358
901923,23127,wind,78.4,2018,,Q14-0364
901924,8673,solar,71.0,2018,,Q14-0415
901925,10285,gas,869.2,2018,,Q15-0422
901926,9638,solar,75.1,2018,,Q15-0479
901927,8326,gas,264.5,2018,,Q14-0312
901928,9630,gas,582.4,2018,,Q14-0337
901929,9399,wind,169.6,2018,,Q14-0361
901930,22965,gas,1500.0,2018,,Q14-0417
901931,9645,wind,196.4,2018,,Q15-0430
901932,22594,wind,160.7,2019,,Q14-0345
901933,7251,solar,140.6,2019,,Q14-0390
901934,9243,wind,324.1,2019,,Q14-0419
901935,6783,solar,118.2,2019,,Q15-0424
901936,10279,gas,1056.2,2019,,Q15-0463
901937,21664,solar,140.9,2019,,Q15-0499
901938,17348,wind,55.4,2019,,Q16-0567
901939,20035,wind,133.2,2019,,Q13-0244
901940,6939,solar,107.5,2019,,Q14-0328
901941,9793,other,13.4,2019,,Q14-0360
901942,21769,gas,243.4,2019,,Q14-0379
901943,5876,solar,258.5,2019,,Q15-0530
901944,17036,solar,63.8,2019,,Q16-0580
901945,7088,solar,161.7,2019,,Q16-0624
901946,8900,wind,447.2,2019,,Q13-0226
901947,19154,gas,223.7,2019,,Q14-0402
901948,21664,wind,75.4,2019,,Q14-0405
901949,8251,gas,452.8,2019,,Q16-0591
901950,8635,solar,52.8,2019,,Q16-0631
901951,5653,gas,550.3,2019,,Q13-0242
901952,19827,solar,85.3,2019,,Q13-0296
901953,9152,solar,74.7,2019,,Q14-0372
901954,19620,gas,1359.8,2019,,Q15-0478
901955,19134,gas,869.7,2019,,Q14-0322
901956,21763,wind,265.5,2019,,Q14-0353
901957,10026,gas,556.5,2019,,Q14-0363
901958,8499,solar,147.5,2019,,Q15-0436
901959,17217,solar,93.3,2019,,Q15-0453
901960,22493,storage,70.7,2019,,Q15-0483
901961,23287,solar,64.9,2019,,Q16-0586
901962,8160,wind,241.8,2019,,Q16-0668
901963,23491,solar,45.7,2019,,Q14-0350
901964,8700,storage,173.5,2019,,Q14-0371
901965,9638,gas,234.5,2019,,Q14-0409
901966,9006,wind,78.9,2019,,Q15-0451
901967,22749,gas,922.5,2019,,Q15-0470
901968,18768,solar,74.2,2019,,Q15-0505
901969,9247,solar,126.3,2019,,Q15-0544
901970,10354,wind,295.3,2019,,Q14-0355
901971,23498,solar,153.1,2019,,Q14-0386
901972,10279,gas,560.3,2019,,Q14-0400
901973,20103,solar,190.7,2019,,Q15-0446
901974,21682,gas,680.3,2019,,Q15-0449
901975,24211,solar,150.9,2019,,Q15-0466
901976,8627,solar,210.4,2019,,Q15-0467
901977,9314,gas,734.4,2019,,Q15-0510
901978,17994,solar,250.6,2019,,Q16-0578
901979,22220,wind,336.7,2019,,Q14-0393
901980,9159,wind,87.1,2019,,Q14-0396
901981,16945,solar,73.7,2019,,Q15-0462
901982,20169,gas,334.3,2019,,Q15-0533
901983,18553,wind,222.3,2019,,Q15-0555
901984,9387,gas,295.7,2019,,Q14-0335
901985,18242,gas,750.6,2019,,Q14-0397
901986,18687,gas,1110.7,2019,,Q15-0520
901987,19970,wind,98.6,2019,,Q15-0529
901988,5259,solar,122.5,2019,,Q16-0659
901989,7925,solar,62.2,2019,,Q16-0697
901990,17873,gas,891.8,2019,,Q16-0715
901991,10279,wind,186.5,2019,,Q14-0351
901992,23512,gas,1083.8,2019,,Q15-0425
901993,6095,gas,125.6,2019,,Q15-0448
901994,21000,solar,118.9,2019,,Q15-0501
901995,24642,storage,190.3,2019,,Q15-0512
901996,9633,solar,169.4,2019,,Q16-0583
901997,17228,gas,469.5,2019,,Q16-0648
901998,7828,solar,128.9,2019,,Q16-0662
901999,9816,storage,205.0,2019,,Q16-0707
902000,23176,solar,78.0,2019,,Q14-0368
902001,9243,wind,327.0,2019,,Q14-0401
902002,8824,solar,212.8,2019,,Q15-0484
902003,8017,gas,303.4,2019,,Q15-0488
902004,22933,solar,81.5,2019,,Q15-0553
902005,9633,solar,176.1,2019,,Q15-0558
902006,6662,solar,125.2,2019,,Q16-0634
902007,10264,gas,169.5,2020,,Q14-0304
902008,5724,solar,81.6,2020,,Q15-0447
902009,17581,wind,218.7,2020,,Q15-0514
902010,7086,wind,184.8,2020,,Q15-0540
902011,23245,storage,161.2,2020,,Q16-0589
902012,8128,solar,78.9,2020,,Q16-0604
902013,7389,solar,61.3,2020,,Q14-0324
902014,9613,solar,164.9,2020,,Q14-0413
902015,23227,solar,81.1,2020,,Q15-0421
902016,16957,gas,400.6,2020,,Q15-0519
902017,18773,wind,182.9,2020,,Q15-0527
902018,19760,gas,1057.6,2020,,Q15-0528
902019,10063,solar,262.4,2020,,Q15-0542
902020,5569,wind,146.6,2020,,Q16-0582
902021,17238,gas,284.2,2020,,Q16-0621
902022,18990,gas,381.4,2020,,Q16-0657
902023,17907,solar,71.6,2020,,Q17-0788
902024,23508,gas,1214.0,2020,,Q17-0832
902025,22674,gas,43.7,2020,,Q17-0866
902026,5753,wind,129.8,2020,,Q14-0383
902027,22971,storage,90.9,2020,,Q15-0442
902028,21664,solar,161.9,2020,,Q15-0461
902029,23187,storage,217.2,2020,,Q16-0563
902030,22965,gas,703.7,2020,,Q16-0619
902031,9238,solar,74.1,2020,,Q16-0661
902032,21664,solar,88.4,2020,,Q16-0698
902033,9293,solar,70.6,2020,,Q16-0710
902034,23349,gas,52.6,2020,,Q15-0441
902035,9529,solar,69.5,2020,,Q15-0538
902036,7273,wind,343.7,2020,,Q15-0543
902037,10279,solar,318.6,2020,,Q16-0641
902038,18097,gas,1500.0,2020,,Q16-0643
902039,9046,gas,576.9,2020,,Q16-0688
902040,8463,gas,188.6,2020,,Q17-0815
902041,9156,wind,252.1,2020,,Q14-0398
902042,19557,wind,401.8,2020,,Q15-0497
902043,9729,gas,1009.0,2020,,Q15-0503
902044,9728,wind,302.0,2020,,Q16-0574
902045,7831,solar,137.6,2020,,Q16-0660
902046,22035,gas,514.1,2020,,Q16-0664
902047,19767,solar,88.7,2020,,Q17-0726
902048,18204,solar,149.4,2020,,Q17-0766
902049,8282,storage,132.0,2020,,Q17-0793
902050,8254,solar,128.3,2020,,Q17-0819
902051,18088,wind,600.0,2020,,Q14-0414
902052,6002,solar,108.7,2020,,Q15-0458
902053,22035,gas,1190.6,2020,,Q16-0612
902054,23245,wind,191.8,2020,,Q16-0633
902055,19865,gas,176.7,2020,,Q16-0682
902056,9330,solar,92.8,2020,,Q16-0704
902057,10344,wind,163.0,2020,,Q17-0751
902058,22574,gas,284.8,2020,,Q17-0760
902059,5434,solar,88.2,2020,,Q15-0496
902060,18830,solar,59.0,2020,,Q15-0532
902061,17238,gas,65.8,2020,,Q16-0629
902062,23887,wind,274.6,2020,,Q16-0693
902063,6665,storage,10.4,2020,,Q16-0702
902064,5871,solar,406.3,2020,,Q17-0884
902065,19648,gas,1500.0,2020,,Q14-0376
902066,9633,wind,334.6,2020,,Q15-0454
902067,8362,solar,69.4,2020,,Q15-0481
902068,23227,solar,62.0,2020,,Q15-0495
902069,18337,solar,149.8,2020,,Q16-0640
902070,23506,gas,1342.4,2020,,Q16-0680
902071,9681,solar,270.0,2020,,Q16-0685
902072,22035,gas,828.3,2020,,Q16-0696
902073,9815,wind,278.0,2020,,Q16-0699
902074,5584,gas,1028.6,2020,,Q16-0568
902075,10147,solar,103.4,2020,,Q16-0587
902076,23408,solar,144.1,2020,,Q16-0676
902077,6839,solar,317.6,2020,,Q18-0917
902078,6062,solar,185.0,2020,,Q15-0509
902079,17313,wind,475.6,2020,,Q15-0546
902080,6006,solar,109.0,2020,,Q15-0554
902081,22965,solar,151.7,2020,,Q16-0638
902082,7233,gas,561.7,2020,,Q17-0785
902083,19914,solar,215.1,2020,,Q17-0842
902084,21744,other,135.5,2020,,Q15-0443
902085,9193,storage,60.0,2020,,Q16-0588
902086,22904,gas,268.5,2020,,Q16-0594
902087,8313,solar,143.1,2020,,Q16-0601
902088,19919,solar,184.1,2020,,Q16-0610
902089,16804,wind,221.6,2020,,Q16-0626
902090,9046,solar,57.0,2020,,Q16-0652
902091,7785,wind,287.0,2020,,Q16-0562
902092,8130,solar,97.3,2020,,Q16-0570
902093,5509,solar,72.4,2020,,Q16-0585
902094,17217,solar,98.2,2020,,Q16-0611
902095,22965,solar,60.0,2020,,Q16-0671
902096,16806,storage,35.7,2020,,Q16-0675
902097,21810,solar,164.1,2020,,Q16-0683
902098,10245,wind,138.6,2020,,Q16-0716
