date,facility_name,upgrade
2018-01-01,Motorola - West Orange 138 kV Line 1,baseline reliability upgrade
2018-01-01,Motorola - Prairie 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Alsea - Flanders 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Goldfield - Whippany 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Whippany - Roy 138 kV L,baseline reliability upgrade
2018-01-01,Laurel Ave Substation - Barre City 138 kV Ckt 2,baseline reliability upgrade
2018-01-01,Casto - Bryant 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Marion Drive - Polk St 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,W Orange - Walerga- Antelope 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Santa Ynez Switch - Polk St 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Santa Ynez Switch - Alsea 138 kV #1,baseline reliability upgrade
2018-01-01,Edes Tap 2 - Jefferies Sta 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Bowen - Henning 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Mallard - Nola 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Sayreville - Edison 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Deer Rips - Post Rock 138 kV,baseline reliability upgrade
2018-01-01,Post Rock - North Mountain 138 kV,baseline reliability upgrade
2018-01-01,Halsey - San German 6401 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Canton St - N Mountain 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,W Caldwell - Wingra 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Canton St - Hcf Substation 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Carter - Slater Substation 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Carter - Carreon 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Hcf - Mill Cteek Substation 138 kV Line 1,baseline reliability upgrade
2018-01-01,Bosque - Roy 345 kV Ckt 1,baseline reliability upgrade
2018-01-01,Rocky Run - E Spartanburg 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Halsey Substation - Bosque 138 kV Line 1,baseline reliability upgrade
2018-01-01,Bosque - Sjve Madera 345 kV,baseline reliability upgrade
2018-01-01,Pleasant St - Underground Tap 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Round Valley - Bryat 138 kV #1,baseline reliability upgrade
2018-01-01,Pleasant Street - Rivera 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Pearl Substation - Odin 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Odin - Ward 138 kV Line 1,baseline reliability upgrade
2018-01-01,Tokio - Schoharie 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Tokio - Jose 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Rubidoux - Jose 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Carmichael Substation - Mill Cteek 138 kV,baseline reliability upgrade
2018-01-01,Ward - W Ooltewah 138 kV,baseline reliability upgrade
2018-01-01,Schoharie 345/138kV XFMR T1,baseline reliability upgrade
2018-01-01,Sjve Madera - Mammoth Pacific 2 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Dist 1000 - Wellman 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Earlimart 345 kV/138 kV Auto,baseline reliability upgrade
2018-01-01,Earlimart - Ne Hogan 138 kV Line 1,baseline reliability upgrade
2018-01-01,Yards Creek 138/1kV Autotransformer Bank 1,baseline reliability upgrade
2018-01-01,Yards Crk - Weiner 138 kV #1,baseline reliability upgrade
2018-01-01,Craven - Cemex 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Auld - Faulkner 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Auld - W Receiving 138 kV Line,baseline reliability upgrade
2018-01-01,Lost Hillstexaco - Faulkner 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Casky - W Receiving 138 kV L,baseline reliability upgrade
2018-01-01,Pulpgen - Five Falls Substation 138 kV,baseline reliability upgrade
2018-01-01,Pulpgen Substation - Caledonia Switching Yard 138 kV Line 1,baseline reliability upgrade
2018-01-01,La Conner - Five Falls 138 kV Line,baseline reliability upgrade
2018-01-01,Missouri City - Galt 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Galt - Pleasant Grove 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Blythewood - Hunterstown Power Plant 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Ridge - Blythewood 138 kV,baseline reliability upgrade
2018-01-01,Ussc - Rotary Park 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Stonebridge - Cap Canaveral 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Cape Canaverl - Hunterstown Power Plant 138 kV,baseline reliability upgrade
2018-01-01,Cove Avenue - Ussc 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Cove Avenue - Tyson Substation 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Walla Walla - Carle Place 138 kV line,baseline reliability upgrade
2018-01-01,Defrain - Mckellar 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Coly - Dixon Tap 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Dixon Tap - Hamilton Pa 138 kV,baseline reliability upgrade
2018-01-01,Ojus - Vly Springs 138 kV,baseline reliability upgrade
2018-01-01,Ojus - Eight Flags Energy 138 kV,baseline reliability upgrade
2018-01-01,Valley Springs - Converse Flats 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Crag View - Tokay 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Crag View - Collierville 138 kV Line 1,baseline reliability upgrade
2018-01-01,Ochiltree - Mayport 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Pine Street - Bluff Crk 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Colvard - Bluff Crk 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Mayport - Hatillo 7701 138 kV,baseline reliability upgrade
2018-01-01,Hatillo 7701 - Hockison 138 kV #1,baseline reliability upgrade
2018-01-01,Edwards - Strawberry Belt 138 kV,baseline reliability upgrade
2018-01-01,Ewards - Claude Vandyke 138 kV Line 1,baseline reliability upgrade
2018-01-01,Bird - Quicksilver 138 kV #1,baseline reliability upgrade
2018-01-01,Quicksilver - Pine St 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Gibralter Cust 138/1kV Transformer Bank #1,baseline reliability upgrade
2018-01-01,Hospital Distrito 7003 - Gibralter Cust 345 kV Circuit 1,baseline reliability upgrade
2018-01-01,Plaquemine Cogeneration Plant - North Lake 138 kV,baseline reliability upgrade
2018-01-01,Raceland - Plaquemine Cogeneration Plant 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,East Bench - Hockinson 138 kV,baseline reliability upgrade
2018-01-01,Folsom Prison - Little Spadra Crk Substation 138 kV Line,baseline reliability upgrade
2018-01-01,S Cape - N Lake 138 kV,baseline reliability upgrade
2018-01-01,S Cape - Brand 138 kV,baseline reliability upgrade
2018-01-01,Folsom Prison 345 kV/138 kV Transformer T1,baseline reliability upgrade
2018-01-01,Folsom Prison - Overtn 138 kV,baseline reliability upgrade
2018-01-01,Folsom Prison - Brand 138 kV Line 1,baseline reliability upgrade
2018-01-01,W Mcallen - Overon 138 kV #1,baseline reliability upgrade
2018-01-01,W Mcallen - Joshua Falls 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,N Lake - Eight Flags Energy 138 kV Line 1,baseline reliability upgrade
2018-01-01,Converse Flats Substation - Joshua Falls 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Quindaro - Joshua Falls 138 kV Line 1,baseline reliability upgrade
2018-01-01,Hutchinson Energy Center - Claude Vandyke 138 kV,baseline reliability upgrade
2018-01-01,Grove - Hutchinson Energy Center 138 kV Line 1,baseline reliability upgrade
2018-01-01,Strawberry Belt - Wescosville 138 kV,baseline reliability upgrade
2018-01-01,Strawberry Belt - Elgin 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Multitrade Of Pittsylvania Lp - Brodhead Central 138 kV #1,baseline reliability upgrade
2018-01-01,Carl Bailey - Colvard 138 kV,baseline reliability upgrade
2018-01-01,Limerick Substation - Wonsocket 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Elkhorn City - Multitrade Of Pittsylvania Lp 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Almeda - E Bench 138 kV Line 1,baseline reliability upgrade
2018-01-01,Ontelaunee Energy Ctr - Almeda 138 kV,baseline reliability upgrade
2018-01-01,Hospital Distrito 7003 - Ontelaunee Energy Center 345 kV #1,baseline reliability upgrade
2018-01-01,Simpson Lumber - Floria Avenue 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Fourth Avenue Substation - Port Allen La 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Borel - Florida Avenue 138 kV,baseline reliability upgrade
2018-01-01,Mjmeuc Generating Sta 1 Substation - Overton 2 138 kV,baseline reliability upgrade
2018-01-01,Mjmeuc Generating Sta 1 - Epsy 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Harvey Couch - Sumiden Wire 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Harvey Couch - Spinning Spur Ii 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Sumiden Wire - Video Pd 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Palm - Mouton 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Palm - High Hill 138 kV,baseline reliability upgrade
2018-01-01,Mouton - Rolling 138 kV #1,baseline reliability upgrade
2018-01-01,Video Pd - High Hill 138 kV Line 1,baseline reliability upgrade
2018-01-01,Frogtown - Warrington 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Ocean Rd - George St 138 kV Line 1,baseline reliability upgrade
2018-01-01,Fredonia - Eastern-Marconi 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,W Yates Tap - Mona 138 kV Line 1,baseline reliability upgrade
2018-01-01,Proler - Herndon 138 kV,baseline reliability upgrade
2018-01-01,Proler - Bollman 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Snarr - Mona Substation 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Union Hills - Protein 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Union Hills - Laguna Pointe-Ranklin 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Sistrunk - Maynardville 138 kV,baseline reliability upgrade
2018-01-01,Maynardville - Black River 138 kV Line 1,baseline reliability upgrade
2018-01-01,Sistrunk - Oxford 138 kV L,baseline reliability upgrade
2018-01-01,Sistrunk Substation - Shred 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,New Hanover County Wastec - Winder 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Panther Crk Energy Facility - Eau Gallie 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Shred - Panther Creek Energy Facility 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Mill Seat Renewable Energy Facility 345-138 kV TX,baseline reliability upgrade
2018-01-01,Blue Mountain - Mill Seat Renewable Energy Facility Substation 345 kV Circuit 1,baseline reliability upgrade
2018-01-01,Shred - Mill Seat Renewable Energy Facility 345 kV #1,baseline reliability upgrade
2018-01-01,Oxford Substation - Mill Seat Renewable Energy Facility 138 kV,baseline reliability upgrade
2018-01-01,Alamorio - Wilson 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Big Creek 4 - Switch 138 kV Line 1,baseline reliability upgrade
2018-01-01,Big Crk 4 - Astro 138 kV,baseline reliability upgrade
2018-01-01,Switch - Gold Riv 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Lakehead Cambridge - Wilmington Sta C 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Snarr Substation - Cameron 138 kV,baseline reliability upgrade
2018-01-01,Sewell Crk Energy Substation - Eklutna Generation Sta 138 kV #1,baseline reliability upgrade
2018-01-01,Wheeler Dam - Sewell Crk Energy 138 kV Line 1,baseline reliability upgrade
2018-01-01,Sewell Creek Energy - Menaul Tap 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,El Camino Tap - E. Whitley 138 kV #1,baseline reliability upgrade
2018-01-01,Primm - Joes 138 kV Line 1,baseline reliability upgrade
2018-01-01,Clay - Lake Gum 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Orfordville - Lakeshore 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Orfordville - Guayanes 2902 138 kV Line 1,baseline reliability upgrade
2018-01-01,Serpent - Pinview 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Serpent - Dunsmuir - Ajunct 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,North East - Clora 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Lake June Pump 500-345 kV XFMR,baseline reliability upgrade
2018-01-01,North Bonneville - Schultz 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,N Bonneville - Bear Garden 138 kV,baseline reliability upgrade
2018-01-01,Pg Pulp - S St 138 kV #1,baseline reliability upgrade
2018-01-01,Newton Substation - S St 138 kV L,baseline reliability upgrade
2018-01-01,Bea Garden - Pg Pulp 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Olympus - Pg Pulp 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Pg Pulp - Pinnacle Peak Walc 138 kV #1,baseline reliability upgrade
2018-01-01,Olympus 138 kV/1 kV Transformer,baseline reliability upgrade
2018-01-01,Bayou Cove Peaking Power - Montour Station 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Olympic Vail Pipeline - Ridge 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Mtn Substation - Olympic Vail Pipeline 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Noth Sweetwater Substation - Beattty 138 kV,baseline reliability upgrade
2018-01-01,Paxton Creek Cogeneration - N Sweetwater 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Sidney A Murray Jr Hydroelctric - Paradise 138 kV,baseline reliability upgrade
2018-01-01,E Fayetteville Substation - Paradise 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Caldwell - Nashville 138 kV,baseline reliability upgrade
2018-01-01,Sunset - Tinnin Rd 138 kV Line 1,baseline reliability upgrade
2018-01-01,Reta - Tinnin Rd 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Reta - Mountain 138 kV Line 1,baseline reliability upgrade
2018-01-01,Archer Daniels Midland Cedar Rapids - Lone Butte 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Archer Daniels Midland Cedar Rapids - Nef 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Nef - Sidney A Murray Jr Hydroelectric 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Sidney A Murray Jr Hydroelectric - Talenenergy Martins Crk Llc W Shore 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,East Fayetteville - Station 255 138 kV,baseline reliability upgrade
2018-01-01,Cebolla 345/1 kV Transformer Bank Unit 1,baseline reliability upgrade
2018-01-01,Cebolla 138 kV/1 kV XFMR,baseline reliability upgrade
2018-01-01,Cebola - Lone Butte 138 kV #1,baseline reliability upgrade
2018-01-01,Cebolla - Sta 255 138 kV Line 1,baseline reliability upgrade
2018-01-01,Borough Of Middletown Mill St - Moses Lake 138 kV,baseline reliability upgrade
2018-01-01,Seely - Moses Ake 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Brookings County - George Johnson 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Mexico - Arroyo Tap 138 kV Line 1,baseline reliability upgrade
2018-01-01,Roxbury - Pinola 09 138 kV,baseline reliability upgrade
2018-01-01,Crivitz - Arapahoe 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Guanica Pueblo 5601 - Gloria 138 kV #1,baseline reliability upgrade
2018-01-01,Beeline - East 61St Street 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Beeline - Wilde 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Griffiss Air Base - E 61St Street 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Gloria - Bayshore 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Priceville Substation 345 kV/138 kV TX #1,baseline reliability upgrade
2018-01-01,Priceville - Fidlay 138 kV L,baseline reliability upgrade
2018-01-01,Paxton Crk Cogeneration - Irran 138 kV,baseline reliability upgrade
2018-01-01,Irran - Talenenergy Martins Crk Llc Harrisburg 138 kV #1,baseline reliability upgrade
2018-01-01,Kellnersville - Brule 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Hummelstown - Kellnersville 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Grantsburg Diesel - Westwood 138 kV Line 1,baseline reliability upgrade
2018-01-01,Grantsburg Diesel - Talenenergy Martins Crk Llc Harrisburg 138 kV,baseline reliability upgrade
2018-01-01,Westwood - Brule 138 kV,baseline reliability upgrade
2018-01-01,Agua Fria - Beattty 138 kV,baseline reliability upgrade
2018-01-01,Findlay - Agua Fria 138 kV,baseline reliability upgrade
2018-01-01,Agua Fria - Parachute 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Dte Pontiac North Llc - Carmi Substation 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Carmi - Nolensville 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Dte Pontiac N Llc - Talenenergy Martins Crk Llc W Shore 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Lemolo Powerplant Number 2 - Parachute 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Royal - Hathaway 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Royal Substation - Blakely Mtn 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Hathaway - Wilde 138 kV #1,baseline reliability upgrade
2018-01-01,Blakely Mountain - Browntown 138 kV Line 1,baseline reliability upgrade
2018-01-01,Del Norte - Hummelstown 138 kV Line,baseline reliability upgrade
2018-01-01,Covanta Indianapolis Energy Substation - Brule 138 kV Line 1,baseline reliability upgrade
2018-01-01,Jones Substation - Hemlock 138 kV,baseline reliability upgrade
2018-01-01,Jones - Crockett 138 kV #1,baseline reliability upgrade
2018-01-01,Hemlock - Loganville 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Borough Of Middletown Mill Street - Browntown 138 kV,baseline reliability upgrade
2018-01-01,Fulton - Bayshore 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Bayshore Substation 345 kV/138 kV Auto T1,baseline reliability upgrade
2018-01-01,Chittenden - Foulk 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Wabasso - Chicheter 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Point Bach Sta - Orange 138 kV #1,baseline reliability upgrade
2018-01-01,Clinton Battery - Point Beach Sta 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Paxson Dirve - Beverly 138 kV,baseline reliability upgrade
2018-01-01,Bucks Creek - Liberty Electric Power Plant 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Ge Alachua 345 kV/1 kV Autotransformer Bank 1,baseline reliability upgrade
2018-01-01,Ge Alachua 138/1 kV Auto Bank 1,baseline reliability upgrade
2018-01-01,Ge Alachua - Colorado Riv 138 kV Line 1,baseline reliability upgrade
2018-01-01,Amfor Substation - Laguna Pointe-Franklin 138 kV line,baseline reliability upgrade
2018-01-01,Amfor - Perez 138 kV,baseline reliability upgrade
2018-01-01,Whisman - Amfor 138 kV #1,baseline reliability upgrade
2018-01-01,Vernon Vt - El Casco 138 kV #1,baseline reliability upgrade
2018-01-01,Klondike Substation - Vernon Vt 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Ayer - O'Gara 138 kV Line 1,baseline reliability upgrade
2018-01-01,O'Gara Substation - Watercure 138 kV #1,baseline reliability upgrade
2018-01-01,Laguna Pointe-Franklin - Swampy Acres Substation 138 kV #1,baseline reliability upgrade
2018-01-01,Kilvert St - Swampy Acres 138 kV #1,baseline reliability upgrade
2018-01-01,Herndon Substation - Emigration 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Emigration - Walton Bainbridge Power Facility 138 kV Line,baseline reliability upgrade
2018-01-01,Lackawanna - Archbald Power Sta Substation 138 kV Line 1,baseline reliability upgrade
2018-01-01,Ronkonkoma - Church St 138 kV Line 1,baseline reliability upgrade
2018-01-01,Ronkonkoma - Recway 138 kV Line,baseline reliability upgrade
2018-01-01,Kilvert St - Church Street 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Emigration 345/138 kV Transformer Bank Unit 1,baseline reliability upgrade
2018-01-01,Edgewater - Kyles Ford 138 kV Line 1,baseline reliability upgrade
2018-01-01,Kingst - Wapato 138 kV #1,baseline reliability upgrade
2018-01-01,Stockhouse Rd - Kyles Ford 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Centralf - Donegal 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Safe Harbor - Livingston Ridge Substation 138 kV Line 1,baseline reliability upgrade
2018-01-01,Trentwood - Ironwood Llc 345 kV,baseline reliability upgrade
2018-01-01,Blooming Prairie - Chattahoochee Energy Facility Substation 138 kV #1,baseline reliability upgrade
2018-01-01,Loganville - Montefiore 138 kV,baseline reliability upgrade
2018-01-01,Montefiore Substation - Golden Gate 138 kV,baseline reliability upgrade
2018-01-01,Rock-Tenn Mill - Overton 2 Substation 138 kV Line 1,baseline reliability upgrade
2018-01-01,Greynolds - Don Pedro 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Pinnacle Peak Walc - Maplelake 138 kV Line 1,baseline reliability upgrade
2018-01-01,Greynolds Substation - Maple Lake 138 kV #1,baseline reliability upgrade
2018-01-01,N Bloomfield - Greenwood Mi 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Point St - Phelps Dodge 138 kV Line 1,baseline reliability upgrade
2018-01-01,Flagami - Wakefield Jct 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Flagami Substation - Sunlake 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Dornyville - Wescosville 138 kV,baseline reliability upgrade
2018-01-01,Dornyville - Tascaderos 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Warm Sprins - Wakefield Junction 138 kV,baseline reliability upgrade
2018-01-01,Del Bac - Elgin 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Del Bac - Bradley Lake 138 kV Line,baseline reliability upgrade
2018-01-01,Point Street - Luling 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Bradley Lake - Plattsburgh 138 kV Line 1,baseline reliability upgrade
2018-01-01,Plattsburgh - Sumner 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Quarry - Fiddyment 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Sunlake Substation - Pomaria 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Luling - Wilson 138 kV,baseline reliability upgrade
2018-01-01,Sub6647 - Erie St 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Moab Salt - Cameron 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Black Riv - Talenenergy Martins Crk Llc Harwood 138 kV Line 1,baseline reliability upgrade
2018-01-01,Vfw Park - Talenenergy Martins Crk Llc Harwood 345 kV Cir. 1,baseline reliability upgrade
2018-01-01,Northport - Moab Salt 138 kV,baseline reliability upgrade
2018-01-01,Truman - Limestone 138 kV Line 1,baseline reliability upgrade
2018-01-01,Van Horne - Kalamazoo-San Juan 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Garibaldi - Coloado Riv 138 kV,baseline reliability upgrade
2018-01-01,Honey Lake 345/138 kV XFMR Bank 1,baseline reliability upgrade
2018-01-01,Honey Lake - Salmon Crk 1 138 kV Line 1,baseline reliability upgrade
2018-01-01,Perez - Tazewell 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Shawnee - Weiner 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Tule - Ayer 138 kV Line 1,baseline reliability upgrade
2018-01-01,Grouse Creek - G.E. Control 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,G.E. Control - Carmichael 138 kV,baseline reliability upgrade
2018-01-01,Tule - Shawnee Substation 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Blue Mountain 138 kV/1 kV TX #1,baseline reliability upgrade
2018-01-01,Blue Mountain - Cwec Iola 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Glory Rd - Blue Mtn 345 kV Circuit 1,baseline reliability upgrade
2018-01-01,Bollman - Glory Rd 138 kV #1,baseline reliability upgrade
2018-01-01,Hemingway - Tenth St 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Cwec Iola - New Orleans 138 kV Line 1,baseline reliability upgrade
2018-01-01,Whisman - Sandhill 138 kV #1,baseline reliability upgrade
2018-01-01,Glory Rd 500-345 kV TX Bank 1,baseline reliability upgrade
2018-01-01,Glory Rd 345/138 kV Autotransformer T1,baseline reliability upgrade
2018-01-01,Tazewell 345-138 kV Autotransformer #1,baseline reliability upgrade
2018-01-01,Santa Ana 3 - Southeast 138 kV Line 1,baseline reliability upgrade
2018-01-01,Blanchard - Synata Hugoton 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Blanchard - Whitpain 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Blanchard - Castaic 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Channel Island - Walnut Wind Farm 138 kV,baseline reliability upgrade
2018-01-01,Tarlett - Wakarusa 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Synata Hugoton - Anthony 138 kV #1,baseline reliability upgrade
2018-01-01,Technical Ecological S. R. Research Center Substation - Papago Buttes 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Silver Bow - Dason Crk 138 kV,baseline reliability upgrade
2018-01-01,Pomaria - Spring Crk 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Oakley - Century 138 kV Line 1,baseline reliability upgrade
2018-01-01,Marsh Run Ct - Oakley 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Fillmore - Newdale 138 kV,baseline reliability upgrade
2018-01-01,Fillmore - Anheuser-Busch 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Marsh Run Ct Substation - Anheuser-Busch 138 kV,baseline reliability upgrade
2018-01-01,Newdale - Dilley Switching 138 kV #1,baseline reliability upgrade
2018-01-01,Dilley Switching - Sunbury 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Nashville - George Johnson 138 kV,baseline reliability upgrade
2018-01-01,Catoosa - Windy Gap 138 kV #1,baseline reliability upgrade
2018-01-01,Catoosa - Pw Pipe 138 kV Line 1,baseline reliability upgrade
2018-01-01,Freewater - Jenkintown 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Castaic - Santa Ana 3 138 kV,baseline reliability upgrade
2018-01-01,Perry Street Substation - Municipal Light 138 kV,baseline reliability upgrade
2018-01-01,St Francis Energy Facility - Denver Terminal 138 kV #1,baseline reliability upgrade
2018-01-01,Denver Terminal - Paragould Reciprocating 138 kV,baseline reliability upgrade
2018-01-01,Watercure - Sheldon Springs Hydroelectric Substation 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Blooming Grove - Watercure 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Blooming Grove - Brandford Rr 138 kV Line 1,baseline reliability upgrade
2018-01-01,Wallenpaupack - Brandford Rr 138 kV,baseline reliability upgrade
2018-01-01,Putnam Pike - Nesbit 138 kV line,baseline reliability upgrade
2018-01-01,Putnam Pike - Paragould Reciprocating 138 kV #1,baseline reliability upgrade
2018-01-01,Wallenpaupack - Nesbit 345 kV Ckt 1,baseline reliability upgrade
2018-01-01,Nesbit 161-138 kV XFMR #1,baseline reliability upgrade
2018-01-01,Epsy - Noxon 138 kV Ckt 1,baseline reliability upgrade
