project_id,study_type,publication_date,template,pdf_path
Q17-0850,system_impact,2018-09-22,B,data/studies/pdf/q170850_imp.pdf
Q17-0887,system_impact,2018-09-22,C,data/studies/pdf/q170887_imp.pdf
Q17-0894,system_impact,2018-09-19,C,data/studies/pdf/q170894_imp.pdf
Q16-0685,system_impact,2018-10-21,C,data/studies/pdf/q160685_imp.pdf
Q16-0708,system_impact,2018-10-27,A,data/studies/pdf/q160708_imp.pdf
Q17-0736,system_impact,2018-10-16,A,data/studies/pdf/q170736_imp.pdf
Q17-0737,system_impact,2018-10-17,A,data/studies/pdf/q170737_imp.pdf
Q17-0749,system_impact,2018-10-28,A,data/studies/pdf/q170749_imp.pdf
Q17-0751,system_impact,2018-10-20,C,data/studies/pdf/q170751_imp.pdf
Q17-0766,system_impact,2018-10-21,A,data/studies/pdf/q170766_imp.pdf
Q17-0775,system_impact,2018-10-24,A,data/studies/pdf/q170775_imp.pdf
Q17-0778,system_impact,2018-10-29,A,data/studies/pdf/q170778_imp.pdf
Q17-0799,system_impact,2018-10-16,A,data/studies/pdf/q170799_imp.pdf
Q17-0806,system_impact,2018-10-25,A,data/studies/pdf/q170806_imp.pdf
Q17-0831,system_impact,2018-10-16,A,data/studies/pdf/q170831_imp.pdf
Q17-0834,system_impact,2018-10-18,A,data/studies/pdf/q170834_imp.pdf
Q17-0844,system_impact,2018-11-03,A,data/studies/pdf/q170844_imp.pdf
Q17-0860,system_impact,2018-11-02,A,data/studies/pdf/q170860_imp.pdf
Q17-0873,system_impact,2018-10-25,A,data/studies/pdf/q170873_imp.pdf
Q16-0701,system_impact,2018-11-27,C,data/studies/pdf/q160701_imp.pdf
Q16-0719,system_impact,2018-11-29,C,data/studies/pdf/q160719_imp.pdf
Q17-0721,system_impact,2018-11-15,B,data/studies/pdf/q170721_imp.pdf
Q17-0723,system_impact,2018-12-04,C,data/studies/pdf/q170723_imp.pdf
Q17-0744,system_impact,2018-11-24,A,data/studies/pdf/q170744_imp.pdf
Q17-0745,system_impact,2018-11-25,C,data/studies/pdf/q170745_imp.pdf
Q17-0786,system_impact,2018-11-24,B,data/studies/pdf/q170786_imp.pdf
Q17-0820,system_impact,2018-11-16,A,data/studies/pdf/q170820_imp.pdf
Q17-0839,system_impact,2018-12-02,C,data/studies/pdf/q170839_imp.pdf
Q17-0854,system_impact,2018-11-19,C,data/studies/pdf/q170854_imp.pdf
Q17-0867,system_impact,2018-11-24,A,data/studies/pdf/q170867_imp.pdf
Q17-0748,system_impact,2018-12-26,A,data/studies/pdf/q170748_imp.pdf
Q17-0752,system_impact,2018-12-28,A,data/studies/pdf/q170752_imp.pdf
Q17-0816,system_impact,2018-12-24,C,data/studies/pdf/q170816_imp.pdf
Q17-0817,system_impact,2018-12-27,A,data/studies/pdf/q170817_imp.pdf
Q17-0824,system_impact,2018-12-27,C,data/studies/pdf/q170824_imp.pdf
Q17-0828,system_impact,2019-01-03,A,data/studies/pdf/q170828_imp.pdf
Q17-0838,system_impact,2018-12-15,A,data/studies/pdf/q170838_imp.pdf
Q17-0876,system_impact,2019-01-03,C,data/studies/pdf/q170876_imp.pdf
Q17-0904,system_impact,2019-01-02,A,data/studies/pdf/q170904_imp.pdf
Q18-0917,system_impact,2018-12-31,B,data/studies/pdf/q180917_imp.pdf
Q16-0720,system_impact,2019-01-23,A,data/studies/pdf/q160720_imp.pdf
Q17-0732,system_impact,2019-01-23,C,data/studies/pdf/q170732_imp.pdf
Q17-0733,system_impact,2019-01-28,C,data/studies/pdf/q170733_imp.pdf
Q17-0790,system_impact,2019-01-27,C,data/studies/pdf/q170790_imp.pdf
Q17-0809,system_impact,2019-01-17,A,data/studies/pdf/q170809_imp.pdf
Q17-0829,system_impact,2019-01-23,C,data/studies/pdf/q170829_imp.pdf
Q17-0830,system_impact,2019-01-24,A,data/studies/pdf/q170830_imp.pdf
Q17-0842,system_impact,2019-01-27,A,data/studies/pdf/q170842_imp.pdf
Q17-0845,system_impact,2019-01-17,B,data/studies/pdf/q170845_imp.pdf
Q17-0862,system_impact,2019-02-02,A,data/studies/pdf/q170862_imp.pdf
Q17-0880,system_impact,2019-01-26,C,data/studies/pdf/q170880_imp.pdf
Q18-0957,system_impact,2019-02-02,A,data/studies/pdf/q180957_imp.pdf
Q18-0960,system_impact,2019-01-30,A,data/studies/pdf/q180960_imp.pdf
Q17-0722,system_impact,2019-02-21,A,data/studies/pdf/q170722_imp.pdf
Q17-0731,system_impact,2019-03-01,A,data/studies/pdf/q170731_imp.pdf
Q17-0739,system_impact,2019-02-18,C,data/studies/pdf/q170739_imp.pdf
Q17-0740,system_impact,2019-03-03,B,data/studies/pdf/q170740_imp.pdf
Q17-0755,system_impact,2019-03-06,A,data/studies/pdf/q170755_imp.pdf
Q17-0857,system_impact,2019-03-04,C,data/studies/pdf/q170857_imp.pdf
Q17-0870,system_impact,2019-02-25,C,data/studies/pdf/q170870_imp.pdf
Q17-0882,system_impact,2019-02-17,B,data/studies/pdf/q170882_imp.pdf
Q17-0724,system_impact,2019-03-17,A,data/studies/pdf/q170724_imp.pdf
Q17-0738,system_impact,2019-03-27,A,data/studies/pdf/q170738_imp.pdf
Q17-0808,system_impact,2019-03-29,C,data/studies/pdf/q170808_imp.pdf
Q17-0810,system_impact,2019-03-20,B,data/studies/pdf/q170810_imp.pdf
Q17-0821,system_impact,2019-03-31,A,data/studies/pdf/q170821_imp.pdf
Q17-0822,system_impact,2019-03-15,A,data/studies/pdf/q170822_imp.pdf
Q17-0841,system_impact,2019-03-20,A,data/studies/pdf/q170841_imp.pdf
Q17-0847,system_impact,2019-03-26,B,data/studies/pdf/q170847_imp.pdf
Q17-0853,system_impact,2019-03-17,C,data/studies/pdf/q170853_imp.pdf
Q17-0869,system_impact,2019-03-15,A,data/studies/pdf/q170869_imp.pdf
Q18-0924,system_impact,2019-03-27,A,data/studies/pdf/q180924_imp.pdf
Q18-0930,system_impact,2019-03-16,A,data/studies/pdf/q180930_imp.pdf
Q18-0994,system_impact,2019-03-21,A,data/studies/pdf/q180994_imp.pdf
Q17-0759,system_impact,2019-04-30,C,data/studies/pdf/q170759_imp.pdf
Q17-0762,system_impact,2019-04-28,C,data/studies/pdf/q170762_imp.pdf
Q17-0765,system_impact,2019-04-26,C,data/studies/pdf/q170765_imp.pdf
Q17-0774,system_impact,2019-04-22,B,data/studies/pdf/q170774_imp.pdf
Q17-0776,system_impact,2019-04-19,A,data/studies/pdf/q170776_imp.pdf
Q17-0784,system_impact,2019-04-29,C,data/studies/pdf/q170784_imp.pdf
Q17-0789,system_impact,2019-04-23,A,data/studies/pdf/q170789_imp.pdf
Q17-0791,system_impact,2019-05-02,C,data/studies/pdf/q170791_imp.pdf
Q17-0825,system_impact,2019-04-24,A,data/studies/pdf/q170825_imp.pdf
Q17-0852,system_impact,2019-04-18,A,data/studies/pdf/q170852_imp.pdf
Q17-0861,system_impact,2019-04-26,A,data/studies/pdf/q170861_imp.pdf
Q17-0875,system_impact,2019-04-21,C,data/studies/pdf/q170875_imp.pdf
Q17-0879,system_impact,2019-04-28,C,data/studies/pdf/q170879_imp.pdf
Q17-0883,system_impact,2019-04-21,A,data/studies/pdf/q170883_imp.pdf
Q17-0896,system_impact,2019-04-15,A,data/studies/pdf/q170896_imp.pdf
Q18-0920,system_impact,2019-04-29,C,data/studies/pdf/q180920_imp.pdf
Q18-0921,system_impact,2019-04-29,A,data/studies/pdf/q180921_imp.pdf
Q18-0929,system_impact,2019-04-21,C,data/studies/pdf/q180929_imp.pdf
Q18-0931,system_impact,2019-05-02,A,data/studies/pdf/q180931_imp.pdf
Q18-0954,system_impact,2019-04-15,B,data/studies/pdf/q180954_imp.pdf
Q18-0964,system_impact,2019-04-20,A,data/studies/pdf/q180964_imp.pdf
Q18-0973,system_impact,2019-04-15,C,data/studies/pdf/q180973_imp.pdf
Q18-0977,system_impact,2019-05-01,A,data/studies/pdf/q180977_imp.pdf
Q17-0783,system_impact,2019-05-29,C,data/studies/pdf/q170783_imp.pdf
Q17-0787,system_impact,2019-05-31,A,data/studies/pdf/q170787_imp.pdf
Q17-0872,system_impact,2019-05-16,B,data/studies/pdf/q170872_imp.pdf
Q17-0892,system_impact,2019-06-02,A,data/studies/pdf/q170892_imp.pdf
Q17-0910,system_impact,2019-05-25,C,data/studies/pdf/q170910_imp.pdf
Q18-0913,system_impact,2019-05-24,C,data/studies/pdf/q180913_imp.pdf
Q18-0927,system_impact,2019-06-01,C,data/studies/pdf/q180927_imp.pdf
Q18-0934,system_impact,2019-05-15,A,data/studies/pdf/q180934_imp.pdf
Q18-0970,system_impact,2019-05-19,A,data/studies/pdf/q180970_imp.pdf
Q18-0974,system_impact,2019-05-17,A,data/studies/pdf/q180974_imp.pdf
Q18-0989,system_impact,2019-05-26,A,data/studies/pdf/q180989_imp.pdf
Q18-0995,system_impact,2019-05-20,A,data/studies/pdf/q180995_imp.pdf
Q18-1014,system_impact,2019-06-02,A,data/studies/pdf/q181014_imp.pdf
Q17-0779,system_impact,2019-07-03,B,data/studies/pdf/q170779_imp.pdf
Q17-0794,system_impact,2019-06-23,C,data/studies/pdf/q170794_imp.pdf
Q17-0804,system_impact,2019-06-29,A,data/studies/pdf/q170804_imp.pdf
Q17-0807,system_impact,2019-06-19,C,data/studies/pdf/q170807_imp.pdf
Q17-0813,system_impact,2019-06-29,A,data/studies/pdf/q170813_imp.pdf
Q17-0849,system_impact,2019-06-28,C,data/studies/pdf/q170849_imp.pdf
Q17-0868,system_impact,2019-06-23,C,data/studies/pdf/q170868_imp.pdf
Q17-0878,system_impact,2019-07-01,C,data/studies/pdf/q170878_imp.pdf
Q18-0923,system_impact,2019-07-01,C,data/studies/pdf/q180923_imp.pdf
Q18-0926,system_impact,2019-06-17,A,data/studies/pdf/q180926_imp.pdf
Q18-0981,system_impact,2019-06-18,C,data/studies/pdf/q180981_imp.pdf
Q18-1011,system_impact,2019-07-03,A,data/studies/pdf/q181011_imp.pdf
Q18-1021,system_impact,2019-06-15,B,data/studies/pdf/q181021_imp.pdf
Q17-0798,system_impact,2019-07-15,C,data/studies/pdf/q170798_imp.pdf
Q17-0812,system_impact,2019-07-16,A,data/studies/pdf/q170812_imp.pdf
Q17-0818,system_impact,2019-07-17,A,data/studies/pdf/q170818_imp.pdf
Q17-0827,system_impact,2019-07-30,A,data/studies/pdf/q170827_imp.pdf
Q17-0835,system_impact,2019-07-29,B,data/studies/pdf/q170835_imp.pdf
Q17-0836,system_impact,2019-08-02,A,data/studies/pdf/q170836_imp.pdf
Q17-0855,system_impact,2019-07-18,A,data/studies/pdf/q170855_imp.pdf
Q17-0897,system_impact,2019-07-20,B,data/studies/pdf/q170897_imp.pdf
Q17-0900,system_impact,2019-07-28,A,data/studies/pdf/q170900_imp.pdf
Q17-0902,system_impact,2019-07-16,C,data/studies/pdf/q170902_imp.pdf
Q18-0939,system_impact,2019-07-17,C,data/studies/pdf/q180939_imp.pdf
Q18-0942,system_impact,2019-07-16,B,data/studies/pdf/q180942_imp.pdf
Q18-0967,system_impact,2019-07-25,B,data/studies/pdf/q180967_imp.pdf
Q18-0971,system_impact,2019-07-21,A,data/studies/pdf/q180971_imp.pdf
Q18-1000,system_impact,2019-07-19,A,data/studies/pdf/q181000_imp.pdf
Q18-1049,system_impact,2019-07-17,B,data/studies/pdf/q181049_imp.pdf
Q17-0848,system_impact,2019-08-31,C,data/studies/pdf/q170848_imp.pdf
Q17-0864,system_impact,2019-08-26,A,data/studies/pdf/q170864_imp.pdf
Q17-0886,system_impact,2019-08-23,A,data/studies/pdf/q170886_imp.pdf
Q17-0890,system_impact,2019-08-30,A,data/studies/pdf/q170890_imp.pdf
Q17-0906,system_impact,2019-09-03,B,data/studies/pdf/q170906_imp.pdf
Q18-0936,system_impact,2019-08-15,A,data/studies/pdf/q180936_imp.pdf
Q18-0962,system_impact,2019-08-21,B,data/studies/pdf/q180962_imp.pdf
Q18-0986,system_impact,2019-08-28,C,data/studies/pdf/q180986_imp.pdf
Q18-0990,system_impact,2019-08-29,A,data/studies/pdf/q180990_imp.pdf
Q18-0996,system_impact,2019-08-19,A,data/studies/pdf/q180996_imp.pdf
Q18-1040,system_impact,2019-09-02,A,data/studies/pdf/q181040_imp.pdf
Q18-1042,system_impact,2019-09-02,C,data/studies/pdf/q181042_imp.pdf
Q18-1065,system_impact,2019-08-24,A,data/studies/pdf/q181065_imp.pdf
Q18-1070,system_impact,2019-08-29,B,data/studies/pdf/q181070_imp.pdf
Q17-0846,system_impact,2019-09-15,A,data/studies/pdf/q170846_imp.pdf
Q17-0885,system_impact,2019-10-01,C,data/studies/pdf/q170885_imp.pdf
Q17-0908,system_impact,2019-09-20,A,data/studies/pdf/q170908_imp.pdf
Q18-0914,system_impact,2019-09-22,C,data/studies/pdf/q180914_imp.pdf
Q18-1041,system_impact,2019-09-24,A,data/studies/pdf/q181041_imp.pdf
Q18-1055,system_impact,2019-09-23,A,data/studies/pdf/q181055_imp.pdf
Q18-1067,system_impact,2019-09-28,A,data/studies/pdf/q181067_imp.pdf
Q18-1074,system_impact,2019-09-18,C,data/studies/pdf/q181074_imp.pdf
Q17-0871,system_impact,2019-10-27,B,data/studies/pdf/q170871_imp.pdf
Q17-0898,system_impact,2019-10-29,A,data/studies/pdf/q170898_imp.pdf
Q17-0899,system_impact,2019-10-20,A,data/studies/pdf/q170899_imp.pdf
Q18-0938,system_impact,2019-10-19,A,data/studies/pdf/q180938_imp.pdf
Q18-0940,system_impact,2019-10-25,C,data/studies/pdf/q180940_imp.pdf
Q18-0941,system_impact,2019-10-22,C,data/studies/pdf/q180941_imp.pdf
Q18-0961,system_impact,2019-10-27,C,data/studies/pdf/q180961_imp.pdf
Q18-0972,system_impact,2019-10-22,C,data/studies/pdf/q180972_imp.pdf
Q18-0983,system_impact,2019-10-23,B,data/studies/pdf/q180983_imp.pdf
Q18-1002,system_impact,2019-10-26,C,data/studies/pdf/q181002_imp.pdf
Q18-1036,system_impact,2019-10-16,A,data/studies/pdf/q181036_imp.pdf
Q18-1069,system_impact,2019-11-02,C,data/studies/pdf/q181069_imp.pdf
Q18-1106,system_impact,2019-10-15,B,data/studies/pdf/q181106_imp.pdf
Q17-0889,system_impact,2019-12-02,C,data/studies/pdf/q170889_imp.pdf
Q17-0895,system_impact,2019-12-03,A,data/studies/pdf/q170895_imp.pdf
Q18-0915,system_impact,2019-11-29,C,data/studies/pdf/q180915_imp.pdf
Q18-0925,system_impact,2019-12-01,A,data/studies/pdf/q180925_imp.pdf
Q18-0943,system_impact,2019-11-30,C,data/studies/pdf/q180943_imp.pdf
Q18-0950,system_impact,2019-11-23,A,data/studies/pdf/q180950_imp.pdf
Q18-0965,system_impact,2019-12-04,B,data/studies/pdf/q180965_imp.pdf
Q18-0976,system_impact,2019-11-24,A,data/studies/pdf/q180976_imp.pdf
Q18-0991,system_impact,2019-12-04,A,data/studies/pdf/q180991_imp.pdf
Q18-1007,system_impact,2019-11-21,C,data/studies/pdf/q181007_imp.pdf
Q18-1012,system_impact,2019-12-04,A,data/studies/pdf/q181012_imp.pdf
Q18-1016,system_impact,2019-12-03,C,data/studies/pdf/q181016_imp.pdf
Q18-1019,system_impact,2019-11-26,A,data/studies/pdf/q181019_imp.pdf
Q18-1045,system_impact,2019-11-17,C,data/studies/pdf/q181045_imp.pdf
Q18-1072,system_impact,2019-11-23,B,data/studies/pdf/q181072_imp.pdf
Q18-1110,system_impact,2019-11-16,A,data/studies/pdf/q181110_imp.pdf
Q18-1124,system_impact,2019-11-16,C,data/studies/pdf/q181124_imp.pdf
Q19-1138,system_impact,2019-11-29,A,data/studies/pdf/q191138_imp.pdf
Q17-0891,system_impact,2019-12-25,A,data/studies/pdf/q170891_imp.pdf
Q17-0901,system_impact,2019-12-25,A,data/studies/pdf/q170901_imp.pdf
Q18-0933,system_impact,2019-12-15,A,data/studies/pdf/q180933_imp.pdf
Q18-0949,system_impact,2019-12-19,A,data/studies/pdf/q180949_imp.pdf
Q18-0978,system_impact,2020-01-03,A,data/studies/pdf/q180978_imp.pdf
Q18-0998,system_impact,2020-01-02,A,data/studies/pdf/q180998_imp.pdf
Q18-1013,system_impact,2019-12-16,A,data/studies/pdf/q181013_imp.pdf
Q18-1050,system_impact,2019-12-17,C,data/studies/pdf/q181050_imp.pdf
Q18-1059,system_impact,2019-12-17,A,data/studies/pdf/q181059_imp.pdf
Q18-1071,system_impact,2019-12-17,A,data/studies/pdf/q181071_imp.pdf
Q18-1090,system_impact,2019-12-15,A,data/studies/pdf/q181090_imp.pdf
Q18-1099,system_impact,2019-12-28,A,data/studies/pdf/q181099_imp.pdf
Q18-1105,system_impact,2020-01-03,C,data/studies/pdf/q181105_imp.pdf
Q18-1118,system_impact,2019-12-31,A,data/studies/pdf/q181118_imp.pdf
Q18-1120,system_impact,2019-12-25,A,data/studies/pdf/q181120_imp.pdf
Q17-0903,system_impact,2020-01-16,B,data/studies/pdf/q170903_imp.pdf
Q18-0912,system_impact,2020-01-31,C,data/studies/pdf/q180912_imp.pdf
Q18-0918,system_impact,2020-01-22,A,data/studies/pdf/q180918_imp.pdf
Q18-0922,system_impact,2020-02-03,B,data/studies/pdf/q180922_imp.pdf
Q18-1003,system_impact,2020-01-25,C,data/studies/pdf/q181003_imp.pdf
Q18-1009,system_impact,2020-01-20,A,data/studies/pdf/q181009_imp.pdf
Q18-1035,system_impact,2020-01-27,C,data/studies/pdf/q181035_imp.pdf
Q18-1038,system_impact,2020-01-15,C,data/studies/pdf/q181038_imp.pdf
Q18-1052,system_impact,2020-01-20,A,data/studies/pdf/q181052_imp.pdf
Q18-1053,system_impact,2020-01-15,C,data/studies/pdf/q181053_imp.pdf
Q18-1058,system_impact,2020-01-31,A,data/studies/pdf/q181058_imp.pdf
Q18-1062,system_impact,2020-01-15,B,data/studies/pdf/q181062_imp.pdf
Q18-1088,system_impact,2020-02-02,A,data/studies/pdf/q181088_imp.pdf
Q19-1139,system_impact,2020-01-17,C,data/studies/pdf/q191139_imp.pdf
Q17-0909,system_impact,2020-02-28,A,data/studies/pdf/q170909_imp.pdf
Q18-0916,system_impact,2020-03-05,A,data/studies/pdf/q180916_imp.pdf
Q18-0928,system_impact,2020-03-05,A,data/studies/pdf/q180928_imp.pdf
Q18-0937,system_impact,2020-02-26,C,data/studies/pdf/q180937_imp.pdf
Q18-0944,system_impact,2020-02-20,A,data/studies/pdf/q180944_imp.pdf
Q18-0953,system_impact,2020-03-02,C,data/studies/pdf/q180953_imp.pdf
Q18-0975,system_impact,2020-02-27,C,data/studies/pdf/q180975_imp.pdf
Q18-0982,system_impact,2020-02-20,C,data/studies/pdf/q180982_imp.pdf
Q18-1010,system_impact,2020-02-20,C,data/studies/pdf/q181010_imp.pdf
Q18-1026,system_impact,2020-02-24,C,data/studies/pdf/q181026_imp.pdf
Q18-1032,system_impact,2020-02-22,A,data/studies/pdf/q181032_imp.pdf
Q18-1043,system_impact,2020-02-20,B,data/studies/pdf/q181043_imp.pdf
Q18-1068,system_impact,2020-02-15,A,data/studies/pdf/q181068_imp.pdf
Q18-1081,system_impact,2020-02-28,C,data/studies/pdf/q181081_imp.pdf
Q18-1087,system_impact,2020-02-28,B,data/studies/pdf/q181087_imp.pdf
Q18-1097,system_impact,2020-02-23,A,data/studies/pdf/q181097_imp.pdf
Q18-1102,system_impact,2020-02-16,A,data/studies/pdf/q181102_imp.pdf
Q19-1137,system_impact,2020-03-03,B,data/studies/pdf/q191137_imp.pdf
Q19-1146,system_impact,2020-02-15,A,data/studies/pdf/q191146_imp.pdf
Q19-1200,system_impact,2020-02-25,C,data/studies/pdf/q191200_imp.pdf
Q18-0945,system_impact,2020-03-17,C,data/studies/pdf/q180945_imp.pdf
Q18-0946,system_impact,2020-04-01,A,data/studies/pdf/q180946_imp.pdf
Q18-0948,system_impact,2020-03-22,A,data/studies/pdf/q180948_imp.pdf
Q18-0969,system_impact,2020-03-16,A,data/studies/pdf/q180969_imp.pdf
Q18-0980,system_impact,2020-03-29,B,data/studies/pdf/q180980_imp.pdf
Q18-1006,system_impact,2020-04-03,A,data/studies/pdf/q181006_imp.pdf
Q18-1008,system_impact,2020-03-19,C,data/studies/pdf/q181008_imp.pdf
Q18-1017,system_impact,2020-03-26,C,data/studies/pdf/q181017_imp.pdf
Q18-1027,system_impact,2020-03-31,A,data/studies/pdf/q181027_imp.pdf
Q18-1028,system_impact,2020-04-01,A,data/studies/pdf/q181028_imp.pdf
Q18-1034,system_impact,2020-03-20,A,data/studies/pdf/q181034_imp.pdf
Q18-1046,system_impact,2020-03-31,C,data/studies/pdf/q181046_imp.pdf
Q18-1047,system_impact,2020-03-18,A,data/studies/pdf/q181047_imp.pdf
Q18-1054,system_impact,2020-03-18,A,data/studies/pdf/q181054_imp.pdf
Q18-1084,system_impact,2020-03-29,A,data/studies/pdf/q181084_imp.pdf
Q18-1112,system_impact,2020-04-03,A,data/studies/pdf/q181112_imp.pdf
Q18-1119,system_impact,2020-04-01,C,data/studies/pdf/q181119_imp.pdf
Q19-1145,system_impact,2020-03-29,A,data/studies/pdf/q191145_imp.pdf
Q19-1150,system_impact,2020-03-22,A,data/studies/pdf/q191150_imp.pdf
Q19-1173,system_impact,2020-03-21,A,data/studies/pdf/q191173_imp.pdf
Q19-1188,system_impact,2020-03-29,A,data/studies/pdf/q191188_imp.pdf
Q19-1206,system_impact,2020-03-21,C,data/studies/pdf/q191206_imp.pdf
Q18-0951,system_impact,2020-04-20,A,data/studies/pdf/q180951_imp.pdf
Q18-0956,system_impact,2020-04-30,C,data/studies/pdf/q180956_imp.pdf
Q18-0958,system_impact,2020-04-15,B,data/studies/pdf/q180958_imp.pdf
Q18-0963,system_impact,2020-04-27,B,data/studies/pdf/q180963_imp.pdf
Q18-0988,system_impact,2020-05-04,A,data/studies/pdf/q180988_imp.pdf
Q18-1005,system_impact,2020-04-28,C,data/studies/pdf/q181005_imp.pdf
Q18-1022,system_impact,2020-04-18,A,data/studies/pdf/q181022_imp.pdf
Q18-1030,system_impact,2020-04-18,C,data/studies/pdf/q181030_imp.pdf
Q18-1044,system_impact,2020-04-26,A,data/studies/pdf/q181044_imp.pdf
Q18-1061,system_impact,2020-04-27,C,data/studies/pdf/q181061_imp.pdf
Q18-1080,system_impact,2020-04-23,C,data/studies/pdf/q181080_imp.pdf
Q18-1117,system_impact,2020-05-03,A,data/studies/pdf/q181117_imp.pdf
Q18-1121,system_impact,2020-04-27,C,data/studies/pdf/q181121_imp.pdf
Q19-1161,system_impact,2020-04-22,C,data/studies/pdf/q191161_imp.pdf
Q19-1176,system_impact,2020-04-19,C,data/studies/pdf/q191176_imp.pdf
Q19-1183,system_impact,2020-05-04,B,data/studies/pdf/q191183_imp.pdf
Q19-1197,system_impact,2020-04-28,C,data/studies/pdf/q191197_imp.pdf
Q19-1201,system_impact,2020-04-21,C,data/studies/pdf/q191201_imp.pdf
Q19-1202,system_impact,2020-04-24,A,data/studies/pdf/q191202_imp.pdf
Q19-1205,system_impact,2020-04-26,A,data/studies/pdf/q191205_imp.pdf
Q19-1216,system_impact,2020-04-21,C,data/studies/pdf/q191216_imp.pdf
Q19-1230,system_impact,2020-04-22,A,data/studies/pdf/q191230_imp.pdf
Q18-0955,system_impact,2020-05-29,A,data/studies/pdf/q180955_imp.pdf
Q18-1004,system_impact,2020-05-28,A,data/studies/pdf/q181004_imp.pdf
Q18-1039,system_impact,2020-05-27,A,data/studies/pdf/q181039_imp.pdf
Q18-1064,system_impact,2020-05-20,A,data/studies/pdf/q181064_imp.pdf
Q18-1094,system_impact,2020-05-27,C,data/studies/pdf/q181094_imp.pdf
Q18-1101,system_impact,2020-05-19,A,data/studies/pdf/q181101_imp.pdf
Q19-1153,system_impact,2020-05-22,A,data/studies/pdf/q191153_imp.pdf
Q19-1157,system_impact,2020-05-20,C,data/studies/pdf/q191157_imp.pdf
Q19-1174,system_impact,2020-05-21,C,data/studies/pdf/q191174_imp.pdf
Q19-1178,system_impact,2020-05-28,B,data/studies/pdf/q191178_imp.pdf
Q19-1195,system_impact,2020-05-18,C,data/studies/pdf/q191195_imp.pdf
Q19-1238,system_impact,2020-05-21,A,data/studies/pdf/q191238_imp.pdf
Q18-0985,system_impact,2020-06-20,C,data/studies/pdf/q180985_imp.pdf
Q18-0992,system_impact,2020-07-02,A,data/studies/pdf/q180992_imp.pdf
Q18-1051,system_impact,2020-06-29,C,data/studies/pdf/q181051_imp.pdf
Q18-1076,system_impact,2020-07-04,A,data/studies/pdf/q181076_imp.pdf
Q18-1098,system_impact,2020-06-26,A,data/studies/pdf/q181098_imp.pdf
Q18-1130,system_impact,2020-06-18,C,data/studies/pdf/q181130_imp.pdf
Q19-1158,system_impact,2020-07-03,A,data/studies/pdf/q191158_imp.pdf
Q19-1180,system_impact,2020-06-19,C,data/studies/pdf/q191180_imp.pdf
Q19-1203,system_impact,2020-06-25,B,data/studies/pdf/q191203_imp.pdf
Q19-1221,system_impact,2020-07-01,A,data/studies/pdf/q191221_imp.pdf
Q19-1225,system_impact,2020-07-03,B,data/studies/pdf/q191225_imp.pdf
Q19-1229,system_impact,2020-06-26,A,data/studies/pdf/q191229_imp.pdf
Q19-1244,system_impact,2020-06-26,C,data/studies/pdf/q191244_imp.pdf
Q18-0999,system_impact,2020-07-20,B,data/studies/pdf/q180999_imp.pdf
Q18-1020,system_impact,2020-07-19,A,data/studies/pdf/q181020_imp.pdf
Q18-1089,system_impact,2020-07-27,C,data/studies/pdf/q181089_imp.pdf
Q18-1091,system_impact,2020-07-29,A,data/studies/pdf/q181091_imp.pdf
Q18-1108,system_impact,2020-07-22,C,data/studies/pdf/q181108_imp.pdf
Q18-1113,system_impact,2020-07-23,A,data/studies/pdf/q181113_imp.pdf
Q18-1127,system_impact,2020-07-26,A,data/studies/pdf/q181127_imp.pdf
Q19-1135,system_impact,2020-08-03,A,data/studies/pdf/q191135_imp.pdf
Q19-1142,system_impact,2020-07-21,B,data/studies/pdf/q191142_imp.pdf
Q19-1155,system_impact,2020-07-20,C,data/studies/pdf/q191155_imp.pdf
Q19-1164,system_impact,2020-07-26,C,data/studies/pdf/q191164_imp.pdf
Q19-1171,system_impact,2020-07-29,A,data/studies/pdf/q191171_imp.pdf
Q19-1185,system_impact,2020-07-30,C,data/studies/pdf/q191185_imp.pdf
Q19-1231,system_impact,2020-07-26,C,data/studies/pdf/q191231_imp.pdf
Q19-1242,system_impact,2020-07-30,A,data/studies/pdf/q191242_imp.pdf
Q19-1253,system_impact,2020-07-26,A,data/studies/pdf/q191253_imp.pdf
Q19-1266,system_impact,2020-07-25,A,data/studies/pdf/q191266_imp.pdf
Q19-1298,system_impact,2020-07-31,A,data/studies/pdf/q191298_imp.pdf
Q18-1018,system_impact,2020-08-28,C,data/studies/pdf/q181018_imp.pdf
Q18-1023,system_impact,2020-08-22,A,data/studies/pdf/q181023_imp.pdf
Q18-1025,system_impact,2020-08-29,C,data/studies/pdf/q181025_imp.pdf
Q18-1029,system_impact,2020-08-25,A,data/studies/pdf/q181029_imp.pdf
Q18-1037,system_impact,2020-08-20,A,data/studies/pdf/q181037_imp.pdf
Q18-1057,system_impact,2020-08-30,A,data/studies/pdf/q181057_imp.pdf
Q18-1060,system_impact,2020-08-31,C,data/studies/pdf/q181060_imp.pdf
Q18-1073,system_impact,2020-08-29,A,data/studies/pdf/q181073_imp.pdf
Q18-1078,system_impact,2020-08-30,A,data/studies/pdf/q181078_imp.pdf
Q19-1131,system_impact,2020-08-17,A,data/studies/pdf/q191131_imp.pdf
Q19-1143,system_impact,2020-08-16,A,data/studies/pdf/q191143_imp.pdf
Q19-1156,system_impact,2020-08-20,C,data/studies/pdf/q191156_imp.pdf
