project_id,queue_date,poi_sub_id,poi_kv,poi_name,project_type,fuel,mw,state,zone_id,source
Q20-1414,2020-03-04,9736,138.0,Lake Charles Plant 138 kV,gen,solar,87.2,Virginia,15,synthetic
Q20-1415,2020-03-04,8106,138.0,Yeagertown 138 kV,gen,gas,1383.8,Pennsylvania,11,synthetic
Q20-1416,2020-03-04,8146,138.0,Medco 138 kV,gen,solar,80.5,Pennsylvania,11,synthetic
Q20-1417,2020-03-12,10259,138.0,Four Rivers 138 kV,battery,storage,218.7,Virginia,15,synthetic
Q20-1418,2020-03-14,7526,138.0,Frank Jenkins 138 kV,gen,solar,305.9,Pennsylvania,11,synthetic
Q20-1419,2020-03-14,5973,138.0,Francis 138 kV,gen,hybrid,132.8,New Jersey,9,synthetic
Q20-1420,2020-03-15,20171,100.0,Dalton 100 kV,gen,solar,126.5,Ohio,30,synthetic
Q20-1421,2020-03-16,9551,138.0,Mt. View 138 kV,gen,solar,57.4,Virginia,14,synthetic
Q20-1422,2020-03-17,8146,138.0,Medco 138 kV,gen,solar,106.2,Pennsylvania,11,synthetic
Q20-1423,2020-03-17,17041,138.0,North Creek 138 kV,gen,solar,103.1,Kentucky,27,synthetic
Q20-1424,2020-03-17,22965,100.0,Lower Granite 100 kV,battery,storage,25.3,Illinois,34,synthetic
Q20-1425,2020-03-17,17394,138.0,Hilltop 138 kV,battery,storage,20.8,Kentucky,27,synthetic
Q20-1426,2020-03-20,19386,100.0,Rockwood 100 kV,battery,storage,63.8,Ohio,29,synthetic
Q20-1427,2020-03-23,19569,230.0,Wingate 230 kV,gen,solar,197.6,Ohio,29,synthetic
Q20-1428,2020-03-26,9633,345.0,Kean Mtn And Grassy Creek 345 kV,battery,storage,260.3,Virginia,14,synthetic
Q20-1429,2020-03-27,6064,138.0,Brodhead Central 138 kV,gen,hybrid,341.2,Pennsylvania,10,synthetic
Q20-1430,2020-03-29,9078,138.0,Hogan 138 kV,gen,solar,28.7,Maryland,13,synthetic
Q20-1431,2020-03-29,17391,138.0,Harris Dam 138 kV,gen,solar,184.3,Kentucky,27,synthetic
Q20-1432,2020-04-01,19910,100.0,Trail 100 kV,gen,hybrid,180.1,Ohio,30,synthetic
Q20-1433,2020-04-01,9975,138.0,Whirlwind 138 kV,battery,storage,54.9,Virginia,15,synthetic
Q20-1434,2020-04-02,21763,230.0,Waynedale 230 kV,gen,wind,287.6,Indiana,33,synthetic
Q20-1435,2020-04-03,8170,138.0,Toone 138 kV,battery,storage,104.0,Pennsylvania,11,synthetic
Q20-1436,2020-04-04,9436,345.0,Dayton 345 kV,gen,gas,494.2,Virginia,14,synthetic
Q20-1437,2020-04-06,23458,100.0,Big Lake 100 kV,battery,storage,35.5,Illinois,34,synthetic
Q20-1438,2020-04-07,10054,138.0,Hicks 138 kV,gen,hybrid,128.1,Virginia,15,synthetic
Q20-1439,2020-04-08,9633,345.0,Kean Mtn And Grassy Creek 345 kV,gen,gas,721.6,Virginia,14,synthetic
Q20-1440,2020-04-08,18758,100.0,Kammer 2 100 kV,battery,storage,163.8,Ohio,29,synthetic
Q20-1441,2020-04-10,23530,230.0,Elwood 230 kV,gen,solar,199.8,Illinois,34,synthetic
Q20-1442,2020-04-12,22858,100.0,Deer Valley 100 kV,gen,solar,171.0,Illinois,34,synthetic
Q20-1443,2020-04-12,9203,138.0,Ross Fork 138 kV,gen,solar,297.1,Virginia,14,synthetic
Q20-1444,2020-04-12,20965,100.0,Cruce Davila 8501 100 kV,battery,storage,80.5,Michigan,32,synthetic
Q20-1445,2020-04-13,5998,138.0,Viridity Energy Solutions Acua 138 kV,gen,wind,256.9,New Jersey,9,synthetic
Q20-1446,2020-04-16,5970,138.0,St. Clair 138 kV,gen,solar,72.5,New Jersey,9,synthetic
Q20-1447,2020-04-16,22751,100.0,Castle Hills 100 kV,battery,storage,43.5,Indiana,33,synthetic
Q20-1448,2020-04-17,10079,138.0,Kanaka 138 kV,load,load,204.3,Virginia,15,synthetic
Q20-1449,2020-04-19,22493,230.0,Buckeye 230 kV,gen,solar,125.1,Indiana,33,synthetic
Q20-1450,2020-04-20,22035,230.0,Mcmichen 230 kV,gen,solar,179.8,Indiana,33,synthetic
Q20-1451,2020-04-21,5690,138.0,Wynantskill 138 kV,gen,solar,77.9,New Jersey,9,synthetic
Q20-1452,2020-04-23,17238,138.0,Phoenix 138 kV,gen,solar,89.6,Kentucky,27,synthetic
Q20-1453,2020-04-25,22311,100.0,Walnut Creek 100 kV,gen,solar,128.1,Indiana,33,synthetic
Q20-1454,2020-04-25,9633,138.0,Kean Mtn And Grassy Creek 138 kV,battery,storage,63.0,Virginia,14,synthetic
Q20-1455,2020-04-27,9631,345.0,Fluvanna P.S 345 kV,gen,solar,155.8,Virginia,14,synthetic
Q20-1456,2020-04-27,9662,345.0,Farrell 345 kV,gen,gas,285.4,Virginia,14,synthetic
Q20-1457,2020-04-28,10259,138.0,Four Rivers 138 kV,gen,solar,136.7,Virginia,15,synthetic
Q20-1458,2020-04-29,21786,100.0,Aep Pettit Avenue 100 kV,gen,solar,64.6,Indiana,33,synthetic
Q20-1459,2020-04-30,10134,138.0,Clay Creek 138 kV,gen,solar,237.3,Virginia,15,synthetic
Q20-1460,2020-05-01,10279,138.0,North Anna 138 kV,gen,solar,114.5,Virginia,15,synthetic
Q20-1461,2020-05-04,7168,500.0,Westwood Generation Llc 500 kV,gen,solar,184.3,Pennsylvania,10,synthetic
Q20-1462,2020-05-08,17389,138.0,Lime Saddle 138 kV,gen,solar,81.8,Kentucky,27,synthetic
Q20-1463,2020-05-09,7233,138.0,Thayer 138 kV,gen,solar,89.7,Pennsylvania,11,synthetic
Q20-1464,2020-05-10,23153,100.0,Southwyck 100 kV,gen,solar,127.9,Illinois,34,synthetic
Q20-1465,2020-05-11,9501,138.0,La Virgencita 9404 138 kV,battery,storage,74.5,Virginia,14,synthetic
Q20-1466,2020-05-14,9703,138.0,Deepcreek 138 kV,gen,solar,181.9,Virginia,15,synthetic
Q20-1467,2020-05-16,19208,230.0,Dpc Argyle 230 kV,gen,gas,198.5,Ohio,29,synthetic
Q20-1468,2020-05-16,9633,345.0,Kean Mtn And Grassy Creek 345 kV,gen,hybrid,201.6,Virginia,14,synthetic
Q20-1469,2020-05-18,19437,230.0,Energy Shelby County 230 kV,gen,hybrid,377.8,Ohio,29,synthetic
Q20-1470,2020-05-19,5286,138.0,Eureka Sta E 138 kV,battery,storage,109.6,New Jersey,9,synthetic
Q20-1471,2020-05-24,9633,138.0,Kean Mtn And Grassy Creek 138 kV,gen,solar,131.4,Virginia,14,synthetic
Q20-1472,2020-05-26,9844,138.0,Van Dom 138 kV,gen,solar,170.9,Virginia,15,synthetic
Q20-1473,2020-05-28,22493,230.0,Buckeye 230 kV,gen,wind,358.9,Indiana,33,synthetic
Q20-1474,2020-05-29,9256,138.0,Sherwood Forest 138 kV,battery,storage,75.0,Virginia,14,synthetic
Q20-1475,2020-05-31,22578,100.0,Twin Branch Pv 100 kV,gen,solar,100.4,Indiana,33,synthetic
Q20-1476,2020-05-31,24600,500.0,Farragut 500 kV,gen,gas,1500.0,Illinois,35,synthetic
Q20-1477,2020-05-31,7184,138.0,Bauer 138 kV,gen,solar,79.1,Pennsylvania,11,synthetic
Q20-1478,2020-06-01,19686,100.0,Hill City 100 kV,gen,solar,186.4,Ohio,30,synthetic
Q20-1479,2020-06-02,18757,230.0,Hollis 230 kV,gen,gas,86.1,Ohio,29,synthetic
Q20-1480,2020-06-03,23508,100.0,Dresden Generating Station 100 kV,battery,storage,84.2,Illinois,34,synthetic
Q20-1481,2020-06-03,9716,138.0,Oliver Street 138 kV,load,load,298.9,Virginia,15,synthetic
Q20-1482,2020-06-05,19544,230.0,Waterford Power Llc 230 kV,gen,solar,642.1,Ohio,29,synthetic
Q20-1483,2020-06-06,9336,138.0,Skungamaug 138 kV,gen,solar,52.8,Virginia,14,synthetic
Q20-1484,2020-06-07,8130,138.0,Gm Alison 138 kV,gen,solar,144.2,Pennsylvania,11,synthetic
Q20-1485,2020-06-07,17601,138.0,Selkirk 138 kV,gen,solar,363.4,Kentucky,27,synthetic
Q20-1486,2020-06-08,22035,230.0,Mcmichen 230 kV,gen,solar,141.5,Indiana,33,synthetic
Q20-1487,2020-06-08,19656,100.0,Waimea 100 kV,battery,storage,28.9,Ohio,30,synthetic
Q20-1488,2020-06-09,7673,138.0,West Campus 138 kV,gen,solar,53.1,Pennsylvania,11,synthetic
Q20-1489,2020-06-11,9415,138.0,Schafrath Switch 138 kV,battery,storage,39.0,Virginia,14,synthetic
Q20-1490,2020-06-11,18019,138.0,Ben Lomond 138 kV,battery,storage,108.3,West Virginia,28,synthetic
Q20-1491,2020-06-11,19544,230.0,Waterford Power Llc 230 kV,battery,storage,98.0,Ohio,29,synthetic
Q20-1492,2020-06-12,10698,69.0,Salinas River 69 kV,gen,solar,178.1,North Carolina,16,synthetic
Q20-1493,2020-06-14,21212,100.0,Vicksburg 100 kV,gen,solar,174.8,Michigan,32,synthetic
Q20-1494,2020-06-14,17943,138.0,Volusia 138 kV,battery,storage,58.8,West Virginia,28,synthetic
Q20-1495,2020-06-14,9510,138.0,Suncor 138 kV,gen,solar,57.4,Virginia,14,synthetic
Q20-1496,2020-06-15,23017,100.0,Balch 1 100 kV,load,load,188.7,Illinois,34,synthetic
Q20-1497,2020-06-20,9633,345.0,Kean Mtn And Grassy Creek 345 kV,gen,gas,559.6,Virginia,14,synthetic
Q20-1498,2020-06-21,23185,100.0,Frontenac 100 kV,gen,solar,99.8,Illinois,34,synthetic
Q20-1499,2020-06-23,9172,138.0,Phillips 138 kV,gen,solar,358.9,Virginia,14,synthetic
Q20-1500,2020-06-24,9179,138.0,Nm Potash 1 138 kV,battery,storage,55.2,Virginia,14,synthetic
Q20-1501,2020-06-25,9722,138.0,Balfour 138 kV,gen,solar,113.2,Virginia,15,synthetic
Q20-1502,2020-06-27,19172,100.0,Greene 100 kV,gen,solar,222.6,Ohio,29,synthetic
Q20-1503,2020-06-28,20038,100.0,Petro Lewis 100 kV,gen,solar,115.6,Ohio,30,synthetic
Q20-1504,2020-06-28,9055,345.0,Vienna Operations 345 kV,gen,wind,314.5,Maryland,13,synthetic
Q20-1505,2020-06-28,9030,138.0,Dam No. 4 Hydro Station 138 kV,battery,storage,47.6,Maryland,13,synthetic
Q20-1506,2020-06-29,18122,138.0,Roslyn 138 kV,gen,solar,159.8,West Virginia,28,synthetic
Q20-1507,2020-06-29,5835,138.0,Nunn 138 kV,battery,storage,361.4,New Jersey,9,synthetic
Q20-1508,2020-06-29,9278,138.0,Vedder 138 kV,gen,solar,139.7,Virginia,14,synthetic
Q20-1509,2020-07-01,22393,100.0,Ga Square 100 kV,battery,storage,218.9,Indiana,33,synthetic
Q20-1510,2020-07-02,5484,138.0,Lemolo No 1 Hydro 138 kV,battery,storage,188.7,New Jersey,9,synthetic
Q20-1511,2020-07-05,10098,138.0,Ruritan 138 kV,gen,wind,95.5,Virginia,15,synthetic
Q20-1512,2020-07-05,9219,345.0,Reusens 345 kV,battery,storage,303.6,Virginia,14,synthetic
Q20-1513,2020-07-06,21710,100.0,Berrien Springs 100 kV,gen,solar,53.7,Michigan,32,synthetic
Q20-1514,2020-07-06,19554,100.0,Dresden 100 kV,battery,storage,44.6,Ohio,29,synthetic
Q20-1515,2020-07-08,24600,230.0,Farragut 230 kV,gen,wind,165.4,Illinois,35,synthetic
Q20-1516,2020-07-08,18735,100.0,Ellensburg 100 kV,gen,hybrid,185.3,Ohio,29,synthetic
Q20-1517,2020-07-09,7847,138.0,Lower Ollala 138 kV,gen,solar,77.2,Pennsylvania,11,synthetic
Q20-1518,2020-07-11,5574,138.0,Deans 138 kV,battery,storage,113.7,New Jersey,9,synthetic
Q20-1519,2020-07-12,22965,100.0,Lower Granite 100 kV,battery,storage,59.7,Illinois,34,synthetic
Q20-1520,2020-07-13,19281,230.0,Jack Ramey Wind 230 kV,load,load,367.4,Ohio,29,synthetic
Q20-1521,2020-07-14,22749,500.0,San Marcos 500 kV,battery,storage,211.9,Indiana,33,synthetic
Q20-1522,2020-07-16,5223,138.0,Middleburg 138 kV,gen,solar,77.3,New Jersey,9,synthetic
Q20-1523,2020-07-20,23035,100.0,Memphis Junction 100 kV,gen,hybrid,109.0,Illinois,34,synthetic
Q20-1524,2020-07-20,22749,230.0,San Marcos 230 kV,gen,wind,113.0,Indiana,33,synthetic
Q20-1525,2020-07-21,10095,138.0,Vesper 138 kV,battery,storage,165.0,Virginia,15,synthetic
Q20-1526,2020-07-26,17238,138.0,Phoenix 138 kV,gen,wind,79.0,Kentucky,27,synthetic
Q20-1527,2020-07-26,22982,230.0,Commonwealth Edison Des Plaines 230 kV,battery,storage,162.5,Illinois,34,synthetic
Q20-1528,2020-07-26,6413,138.0,Brule 138 kV,gen,solar,110.8,Pennsylvania,10,synthetic
Q20-1529,2020-07-27,9633,345.0,Kean Mtn And Grassy Creek 345 kV,gen,solar,78.3,Virginia,14,synthetic
Q20-1530,2020-07-28,19552,230.0,Piqua Power Plant 230 kV,battery,storage,272.4,Ohio,29,synthetic
Q20-1531,2020-07-29,21664,230.0,Palisades 230 kV,gen,solar,96.4,Michigan,32,synthetic
Q20-1532,2020-07-30,9290,138.0,Hypoluxo 138 kV,battery,storage,131.1,Virginia,14,synthetic
Q20-1533,2020-07-31,23185,100.0,Frontenac 100 kV,gen,solar,216.0,Illinois,34,synthetic
Q20-1534,2020-08-01,6432,138.0,Grand Coulee 138 kV,gen,gas,179.6,Pennsylvania,10,synthetic
Q20-1535,2020-08-01,21719,500.0,Caliente 500 kV,load,load,453.2,Michigan,32,synthetic
Q20-1536,2020-08-03,10344,69.0,Mckenzie 69 kV,gen,solar,267.6,North Carolina,16,synthetic
Q20-1537,2020-08-03,18016,138.0,Venwind 138 kV,battery,storage,186.3,West Virginia,28,synthetic
Q20-1538,2020-08-04,23491,100.0,Fisk Street 100 kV,gen,solar,51.5,Illinois,34,synthetic
Q20-1539,2020-08-04,9614,138.0,Rector 138 kV,gen,solar,636.1,Virginia,14,synthetic
Q20-1540,2020-08-04,3481,161.0,Hillburn 161 kV,gen,solar,110.1,New York,7,synthetic
Q20-1541,2020-08-08,19735,100.0,Seal Rock 100 kV,battery,storage,143.9,Ohio,30,synthetic
Q20-1542,2020-08-11,17222,138.0,Niagara 138 kV,gen,gas,673.7,Kentucky,27,synthetic
Q20-1543,2020-08-14,19554,500.0,Dresden 500 kV,gen,solar,118.0,Ohio,29,synthetic
Q20-1544,2020-08-17,18222,138.0,Belfort 138 kV,battery,storage,209.0,West Virginia,28,synthetic
Q20-1545,2020-08-17,22921,100.0,Edwardsport Station 2 100 kV,gen,solar,196.3,Illinois,34,synthetic
Q20-1546,2020-08-17,16985,138.0,Tanners Creek 138 kV,battery,storage,94.8,Kentucky,27,synthetic
Q20-1547,2020-08-18,11146,138.0,Person 138 kV,gen,solar,148.7,North Carolina,16,synthetic
Q20-1548,2020-08-19,24077,100.0,Sheepskin 100 kV,battery,storage,153.2,Illinois,35,synthetic
Q20-1549,2020-08-19,9985,138.0,Dismal River 138 kV,battery,storage,110.5,Virginia,15,synthetic
Q20-1550,2020-08-19,5345,138.0,Upper Pittsgrove 138 kV,battery,storage,50.3,New Jersey,9,synthetic
Q20-1551,2020-08-20,7320,138.0,Hartsville 138 kV,gen,solar,140.2,Pennsylvania,11,synthetic
Q20-1552,2020-08-20,9633,138.0,Kean Mtn And Grassy Creek 138 kV,battery,storage,70.3,Virginia,14,synthetic
Q20-1553,2020-08-21,23495,230.0,Rocky Road Power Llc 230 kV,gen,wind,193.1,Illinois,34,synthetic
Q20-1554,2020-08-21,8722,138.0,Lyonsdale Associates 138 kV,gen,hybrid,102.4,Maryland,13,synthetic
Q20-1555,2020-08-23,22933,100.0,Storage Tek I 100 kV,gen,wind,95.7,Illinois,34,synthetic
Q20-1556,2020-08-23,9879,138.0,Sugar Grove 138 kV,gen,solar,114.5,Virginia,15,synthetic
Q20-1557,2020-08-24,9633,345.0,Kean Mtn And Grassy Creek 345 kV,gen,solar,231.7,Virginia,14,synthetic
Q20-1558,2020-08-25,5891,138.0,Dist 1000 138 kV,gen,solar,122.0,New Jersey,9,synthetic
Q20-1559,2020-08-27,7646,138.0,Milesburg 138 kV,gen,solar,270.0,Pennsylvania,11,synthetic
Q20-1560,2020-08-27,18730,100.0,Plains 100 kV,battery,storage,210.6,Ohio,29,synthetic
Q20-1561,2020-08-28,19851,100.0,Carrollton Frankford 100 kV,battery,storage,181.8,Ohio,30,synthetic
Q20-1562,2020-08-29,22493,230.0,Buckeye 230 kV,gen,wind,264.3,Indiana,33,synthetic
Q20-1563,2020-08-30,24600,230.0,Farragut 230 kV,load,load,192.0,Illinois,35,synthetic
Q20-1564,2020-08-31,8350,138.0,Cocoa Beach 138 kV,gen,solar,164.9,Delaware,12,synthetic
Q20-1565,2020-09-01,19235,100.0,Kinmundy 100 kV,gen,solar,191.5,Ohio,29,synthetic
Q20-1566,2020-09-04,10183,138.0,Blackfoot 138 kV,battery,storage,72.2,Virginia,15,synthetic
Q20-1567,2020-09-06,22596,100.0,Cambria 100 kV,gen,solar,142.9,Indiana,33,synthetic
Q20-1568,2020-09-07,9380,138.0,Penhook 138 kV,gen,wind,320.5,Virginia,14,synthetic
Q20-1569,2020-09-13,6770,138.0,Dexter Tap 138 kV,gen,solar,138.2,Pennsylvania,10,synthetic
Q20-1570,2020-09-13,10279,138.0,North Anna 138 kV,gen,solar,149.5,Virginia,15,synthetic
Q20-1571,2020-09-21,5930,138.0,Tulare 138 kV,gen,gas,349.9,New Jersey,9,synthetic
Q20-1572,2020-09-24,5153,138.0,Rosa Road 138 kV,gen,solar,60.7,New Jersey,9,synthetic
Q20-1573,2020-09-24,22901,100.0,Fruit Industries 100 kV,gen,solar,134.0,Illinois,34,synthetic
Q20-1574,2020-09-26,9721,138.0,Wooton 138 kV,gen,wind,144.4,Virginia,15,synthetic
Q20-1575,2020-09-28,8926,138.0,Burches Hill 138 kV,gen,wind,241.2,Maryland,13,synthetic
Q20-1576,2020-09-28,11121,69.0,North Staunton 69 kV,battery,storage,47.0,North Carolina,16,synthetic
Q20-1577,2020-10-01,19993,100.0,Kitty Hawk 100 kV,gen,wind,172.0,Ohio,30,synthetic
Q20-1578,2020-10-02,6228,138.0,Alamorio 138 kV,gen,solar,77.0,Pennsylvania,10,synthetic
Q20-1579,2020-10-04,24032,100.0,Fresh Meadows 100 kV,battery,storage,51.9,Illinois,35,synthetic
Q20-1580,2020-10-06,22578,100.0,Twin Branch Pv 100 kV,gen,solar,157.1,Indiana,33,synthetic
Q20-1581,2020-10-06,10038,138.0,Arcogen 138 kV,gen,hybrid,299.7,Virginia,15,synthetic
Q20-1582,2020-10-08,9751,138.0,Oshkosh 138 kV,gen,solar,204.6,Virginia,15,synthetic
Q20-1583,2020-10-08,6227,138.0,Oxford 138 kV,battery,storage,43.0,Pennsylvania,10,synthetic
Q20-1584,2020-10-09,18390,138.0,Black Oak 138 kV,battery,storage,101.5,West Virginia,28,synthetic
Q20-1585,2020-10-09,7419,138.0,Allegheny No. 5 Hydro Station 138 kV,gen,solar,339.9,Pennsylvania,11,synthetic
Q20-1586,2020-10-10,9590,138.0,Hartford 138 kV,gen,hybrid,122.9,Virginia,14,synthetic
Q20-1587,2020-10-10,9971,138.0,Trask 138 kV,gen,solar,90.6,Virginia,15,synthetic
Q20-1588,2020-10-10,10264,138.0,Bear Island 138 kV,gen,solar,89.0,Virginia,15,synthetic
Q20-1589,2020-10-11,23404,100.0,Hoist 100 kV,gen,solar,71.7,Illinois,34,synthetic
Q20-1590,2020-10-11,19684,100.0,Grand Prairie 100 kV,gen,solar,319.1,Ohio,30,synthetic
Q20-1591,2020-10-14,7567,138.0,Pelham 138 kV,gen,wind,142.8,Pennsylvania,11,synthetic
Q20-1592,2020-10-16,5184,138.0,Norwell 138 kV,gen,wind,221.5,New Jersey,9,synthetic
Q20-1593,2020-10-18,6551,138.0,Unionville 138 kV,load,load,161.2,Pennsylvania,10,synthetic
Q20-1594,2020-10-20,7582,138.0,5069 Univ. Catolica 138 kV,battery,storage,83.2,Pennsylvania,11,synthetic
Q20-1595,2020-10-20,5775,138.0,Prairie 138 kV,load,load,215.6,New Jersey,9,synthetic
Q20-1596,2020-10-28,7233,138.0,Thayer 138 kV,gen,solar,164.8,Pennsylvania,11,synthetic
Q20-1597,2020-10-29,22035,500.0,Mcmichen 500 kV,gen,solar,232.6,Indiana,33,synthetic
Q20-1598,2020-10-30,5773,138.0,Rivera 138 kV,gen,wind,76.4,New Jersey,9,synthetic
Q20-1599,2020-10-30,18414,138.0,Apison Pike 138 kV,gen,gas,746.5,West Virginia,28,synthetic
Q20-1600,2020-10-30,19616,100.0,Spurlock 100 kV,gen,solar,202.0,Ohio,30,synthetic
Q20-1601,2020-11-07,20152,230.0,Sunnyside 230 kV,battery,storage,152.6,Ohio,30,synthetic
Q20-1602,2020-11-08,5642,138.0,North Denver 138 kV,gen,solar,81.4,New Jersey,9,synthetic
Q20-1603,2020-11-10,18692,345.0,State Line Combined Cycle 345 kV,gen,solar,437.3,West Virginia,28,synthetic
Q20-1604,2020-11-11,6967,138.0,Putnam Pike 138 kV,battery,storage,66.3,Pennsylvania,10,synthetic
Q20-1605,2020-11-11,9193,138.0,Pinto 138 kV,gen,solar,103.9,Virginia,14,synthetic
Q20-1606,2020-11-12,5596,138.0,Laurel City 138 kV,gen,solar,137.8,New Jersey,9,synthetic
Q20-1607,2020-11-12,9894,138.0,Dulles 138 kV,battery,storage,88.1,Virginia,15,synthetic
Q20-1608,2020-11-13,10103,138.0,Frio Town 138 kV,gen,solar,187.5,Virginia,15,synthetic
Q20-1609,2020-11-14,9617,138.0,Wylie 138 kV,load,load,112.4,Virginia,14,synthetic
Q20-1610,2020-11-19,19865,230.0,Trigen St. Louis 230 kV,gen,gas,1500.0,Ohio,30,synthetic
Q20-1611,2020-11-19,9225,138.0,Blue Ridge 138 kV,gen,solar,163.7,Virginia,14,synthetic
Q20-1612,2020-11-22,9219,138.0,Reusens 138 kV,gen,solar,25.7,Virginia,14,synthetic
Q20-1613,2020-11-23,22018,100.0,Yahuecas 8203 100 kV,gen,solar,157.6,Indiana,33,synthetic
Q20-1614,2020-11-25,10135,138.0,Stover 138 kV,gen,solar,109.6,Virginia,15,synthetic
Q20-1615,2020-12-03,23523,230.0,Byron 230 kV,gen,solar,210.6,Illinois,34,synthetic
Q20-1616,2020-12-06,19344,100.0,Larsen Memorial 100 kV,gen,solar,73.0,Ohio,29,synthetic
Q20-1617,2020-12-06,7447,138.0,Chesterfield 138 kV,gen,solar,77.1,Pennsylvania,11,synthetic
Q20-1618,2020-12-08,18305,138.0,Hustisford 138 kV,battery,storage,122.9,West Virginia,28,synthetic
Q20-1619,2020-12-08,22965,230.0,Lower Granite 230 kV,gen,solar,156.8,Illinois,34,synthetic
Q20-1620,2020-12-09,7184,345.0,Bauer 345 kV,battery,storage,262.8,Pennsylvania,11,synthetic
Q20-1621,2020-12-11,5990,138.0,Fay Street 138 kV,gen,hybrid,107.5,New Jersey,9,synthetic
Q20-1622,2020-12-13,6666,138.0,Abilene Industrial Park 138 kV,gen,wind,211.3,Pennsylvania,10,synthetic
Q20-1623,2020-12-14,9633,138.0,Kean Mtn And Grassy Creek 138 kV,gen,solar,187.1,Virginia,14,synthetic
Q20-1624,2020-12-14,11206,69.0,Mayflower 69 kV,gen,solar,110.4,North Carolina,16,synthetic
Q20-1625,2020-12-15,7027,138.0,West Gilman Road 138 kV,gen,solar,149.7,Pennsylvania,10,synthetic
Q20-1626,2020-12-16,6999,138.0,Hamilton 138 kV,battery,storage,54.6,Pennsylvania,10,synthetic
Q20-1627,2020-12-18,7286,138.0,Ss3143 138 kV,load,load,210.5,Pennsylvania,11,synthetic
Q20-1628,2020-12-18,10038,138.0,Arcogen 138 kV,battery,storage,295.4,Virginia,15,synthetic
Q20-1629,2020-12-20,9307,138.0,North Huntington 138 kV,battery,storage,64.5,Virginia,14,synthetic
Q20-1630,2020-12-22,19816,230.0,Treat 230 kV,gen,wind,100.6,Ohio,30,synthetic
Q20-1631,2020-12-24,23357,230.0,Markland 230 kV,gen,solar,221.7,Illinois,34,synthetic
Q20-1632,2020-12-24,9084,138.0,Hwy 90 138 kV,gen,wind,65.4,Maryland,13,synthetic
Q20-1633,2020-12-24,20962,100.0,Helm 100 kV,gen,solar,83.2,Michigan,32,synthetic
Q20-1634,2020-12-25,11153,138.0,Edgecombe Genco Llc 138 kV,gen,solar,90.7,North Carolina,16,synthetic
Q20-1635,2020-12-25,7287,138.0,Eden Prairie 138 kV,gen,solar,45.0,Pennsylvania,11,synthetic
Q20-1636,2020-12-25,7889,138.0,Drusilla 138 kV,gen,solar,51.1,Pennsylvania,11,synthetic
Q20-1637,2020-12-25,5372,345.0,Laurel Ave 345 kV,gen,solar,243.5,New Jersey,9,synthetic
Q20-1638,2020-12-26,22035,230.0,Mcmichen 230 kV,gen,solar,221.3,Indiana,33,synthetic
Q20-1639,2020-12-27,9633,138.0,Kean Mtn And Grassy Creek 138 kV,gen,solar,50.8,Virginia,14,synthetic
Q20-1640,2020-12-29,6518,138.0,Eureka Reit 138 kV,gen,solar,36.0,Pennsylvania,10,synthetic
Q21-1641,2021-01-01,5440,138.0,Newark Bay Cogeneration Partnership Lp 138 kV,gen,solar,226.8,New Jersey,9,synthetic
Q21-1642,2021-01-02,9633,138.0,Kean Mtn And Grassy Creek 138 kV,gen,wind,144.2,Virginia,14,synthetic
Q21-1643,2021-01-02,16975,138.0,Mckinley 6002 138 kV,battery,storage,439.0,Kentucky,27,synthetic
Q21-1644,2021-01-02,22749,230.0,San Marcos 230 kV,gen,solar,109.2,Indiana,33,synthetic
Q21-1645,2021-01-06,22035,230.0,Mcmichen 230 kV,battery,storage,98.4,Indiana,33,synthetic
Q21-1646,2021-01-07,6717,138.0,Truman 138 kV,gen,solar,122.3,Pennsylvania,10,synthetic
Q21-1647,2021-01-09,9336,138.0,Skungamaug 138 kV,gen,hybrid,213.4,Virginia,14,synthetic
Q21-1648,2021-01-12,23512,230.0,Zion 230 kV,gen,hybrid,141.9,Illinois,34,synthetic
Q21-1649,2021-01-13,19845,100.0,Mcminn 100 kV,gen,solar,108.3,Ohio,30,synthetic
Q21-1650,2021-01-16,19258,138.0,P & W Aircraft 138 kV,load,load,10.5,Ohio,29,synthetic
Q21-1651,2021-01-17,9070,345.0,Brandywine Power Facility 345 kV,gen,solar,168.7,Maryland,13,synthetic
Q21-1652,2021-01-18,6586,138.0,Collierville 138 kV,gen,solar,299.6,Pennsylvania,10,synthetic
Q21-1653,2021-01-23,5826,138.0,Mallard 138 kV,gen,solar,61.3,New Jersey,9,synthetic
Q21-1654,2021-01-24,9434,138.0,Grand Ave Plant 138 kV,gen,solar,118.0,Virginia,14,synthetic
Q21-1655,2021-01-24,8919,138.0,Levitt 138 kV,gen,solar,223.5,Maryland,13,synthetic
Q21-1656,2021-01-24,10207,138.0,Myrtle 138 kV,battery,storage,185.7,Virginia,15,synthetic
Q21-1657,2021-01-25,10281,345.0,Jesse L Terry 345 kV,gen,hybrid,148.6,Virginia,15,synthetic
Q21-1658,2021-01-29,23330,100.0,Lake Ida 100 kV,gen,wind,174.9,Illinois,34,synthetic
Q21-1659,2021-01-29,10515,69.0,Santiago 69 kV,gen,solar,51.0,North Carolina,16,synthetic
Q21-1660,2021-01-30,11146,138.0,Person 138 kV,gen,solar,43.8,North Carolina,16,synthetic
Q21-1661,2021-02-01,6253,138.0,Northwest Beloit 138 kV,gen,solar,281.0,Pennsylvania,10,synthetic
Q21-1662,2021-02-02,5843,138.0,Piney Road 138 kV,gen,gas,142.3,New Jersey,9,synthetic
